cell,rule,seed,agv,failures,makespan,jobs_censored,watchdog,stall_recoveries,orphan_agvs,first_stall,orphans_released,gridlock,recovered
agv10_LRT_MMUR,LRT_MMUR,47,10,75,3982.58,0,False,0,0,-1.0,2,False,False
agv10_LRT_MMUR,LRT_MMUR,48,10,97,5348.38,0,False,0,0,-1.0,2,False,False
agv10_LRT_MMUR,LRT_MMUR,49,10,83,4803.96,0,False,0,0,-1.0,6,False,False
agv10_LRT_MMUR,LRT_MMUR,50,10,86,4489.28,0,False,0,0,-1.0,3,False,False
agv10_LRT_MMUR,LRT_MMUR,51,10,96,4912.44,0,False,0,0,-1.0,3,False,False
agv10_LRT_MMUR,LRT_MMUR,52,10,81,4798.76,0,False,0,0,-1.0,2,False,False
agv10_LRT_MMUR,LRT_MMUR,53,10,113,5213.7,0,False,0,0,-1.0,0,False,False
agv10_LRT_MMUR,LRT_MMUR,54,10,87,4193.32,0,False,0,0,-1.0,3,False,False
agv10_LRT_MMUR,LRT_MMUR,55,10,86,4957.46,0,False,0,0,-1.0,1,False,False
agv10_LRT_MMUR,LRT_MMUR,56,10,74,4308.86,0,False,0,0,-1.0,0,False,False
agv10_LRT_MMUR,LRT_MMUR,57,10,87,4512.3,0,False,0,0,-1.0,3,False,False
agv10_LRT_MMUR,LRT_MMUR,58,10,72,4190.8,0,False,0,0,-1.0,4,False,False
agv10_LRT_MMUR,LRT_MMUR,59,10,74,4051.94,0,False,0,0,-1.0,0,False,False
agv10_LRT_MMUR,LRT_MMUR,60,10,73,4213.12,0,False,0,0,-1.0,0,False,False
agv10_LRT_MMUR,LRT_MMUR,61,10,82,4258.38,0,False,0,0,-1.0,3,False,False
agv10_SPT_SMPT,SPT_SMPT,42,10,111,6270.58,0,False,0,0,-1.0,1,False,False
agv10_SPT_SMPT,SPT_SMPT,43,10,127,7205.14,0,False,0,0,-1.0,1,False,False
agv10_SPT_SMPT,SPT_SMPT,44,10,112,6491.96,0,False,0,0,-1.0,7,False,False
agv10_SPT_SMPT,SPT_SMPT,45,10,136,6932.74,0,False,0,0,-1.0,1,False,False
agv10_SPT_SMPT,SPT_SMPT,46,10,127,6959.54,0,False,0,0,-1.0,3,False,False
agv10_SPT_SMPT,SPT_SMPT,47,10,137,7556.52,0,False,0,0,-1.0,2,False,False
agv10_SPT_SMPT,SPT_SMPT,48,10,141,7405.46,0,False,0,0,-1.0,2,False,False
agv10_SPT_SMPT,SPT_SMPT,49,10,124,7307.58,0,False,0,0,-1.0,3,False,False
agv10_SPT_SMPT,SPT_SMPT,50,10,141,7597.26,0,False,0,0,-1.0,3,False,False
agv10_SPT_SMPT,SPT_SMPT,51,10,116,6121.98,0,False,0,0,-1.0,4,False,False
agv10_SPT_SMPT,SPT_SMPT,52,10,117,6478.24,0,False,0,0,-1.0,2,False,False
agv10_SPT_SMPT,SPT_SMPT,53,10,139,7021.72,0,False,0,0,-1.0,3,False,False
agv10_SPT_SMPT,SPT_SMPT,54,10,143,7236.76,0,False,0,0,-1.0,2,False,False
agv10_SPT_SMPT,SPT_SMPT,55,10,118,6993.86,0,False,0,1,-1.0,0,False,False
agv10_SPT_SMPT,SPT_SMPT,56,10,132,7725.02,0,False,0,1,-1.0,2,False,False
agv10_SPT_SMPT,SPT_SMPT,57,10,131,6833.98,0,False,0,0,-1.0,1,False,False
agv10_SPT_SMPT,SPT_SMPT,58,10,135,7998.44,0,False,0,0,-1.0,2,False,False
agv10_SPT_SMPT,SPT_SMPT,59,10,100,5781.04,0,False,0,0,-1.0,3,False,False
agv10_SPT_SMPT,SPT_SMPT,60,10,104,6338.86,0,False,0,0,-1.0,1,False,False
agv10_SPT_SMPT,SPT_SMPT,61,10,128,7532.7,0,False,0,0,-1.0,2,False,False
agv10_SPT_SRWT,SPT_SRWT,42,10,69,3841.92,0,False,0,0,-1.0,1,False,False
agv10_SPT_SRWT,SPT_SRWT,43,10,69,3919.8,0,False,0,0,-1.0,2,False,False
agv10_SPT_SRWT,SPT_SRWT,44,10,60,3769.8,0,False,0,0,-1.0,6,False,False
agv10_SPT_SRWT,SPT_SRWT,45,10,75,3843.88,0,False,0,0,-1.0,4,False,False
agv10_SPT_SRWT,SPT_SRWT,46,10,69,3852.86,0,False,0,0,-1.0,3,False,False
agv10_SPT_SRWT,SPT_SRWT,47,10,72,3789.6,0,False,0,0,-1.0,3,False,False
agv10_SPT_SRWT,SPT_SRWT,48,10,73,3930.92,0,False,0,0,-1.0,3,False,False
agv10_SPT_SRWT,SPT_SRWT,49,10,68,3809.82,0,False,0,0,-1.0,4,False,False
agv10_SPT_SRWT,SPT_SRWT,50,10,79,4018.42,0,False,0,0,-1.0,2,False,False
agv10_SPT_SRWT,SPT_SRWT,51,10,75,3787.9,0,False,0,0,-1.0,4,False,False
agv10_SPT_SRWT,SPT_SRWT,52,10,66,3829.52,0,False,0,0,-1.0,4,False,False
agv10_SPT_SRWT,SPT_SRWT,53,10,82,3758.98,0,False,0,0,-1.0,1,False,False
agv10_SPT_SRWT,SPT_SRWT,54,10,79,3810.6,0,False,0,0,-1.0,2,False,False
agv10_SPT_SRWT,SPT_SRWT,55,10,69,3891.18,0,False,0,0,-1.0,5,False,False
agv10_SPT_SRWT,SPT_SRWT,56,10,65,3768.88,0,False,0,0,-1.0,2,False,False
agv10_SPT_SRWT,SPT_SRWT,57,10,81,3992.56,0,False,0,0,-1.0,5,False,False
agv10_SPT_SRWT,SPT_SRWT,58,10,69,4049.76,0,False,0,0,-1.0,3,False,False
agv10_SPT_SRWT,SPT_SRWT,59,10,70,3769.22,0,False,0,0,-1.0,3,False,False
agv10_SPT_SRWT,SPT_SRWT,60,10,68,3855.5,0,False,0,0,-1.0,1,False,False
agv10_SPT_SRWT,SPT_SRWT,61,10,69,3768.3,0,False,0,0,-1.0,2,False,False
agv12_LPT_MMUR,LPT_MMUR,42,12,70,4105.22,0,False,0,0,-1.0,2,False,False
agv12_LPT_MMUR,LPT_MMUR,43,12,78,4516.5,0,False,0,0,-1.0,1,False,False
agv12_LPT_MMUR,LPT_MMUR,44,12,89,5201.86,0,False,0,0,-1.0,4,False,False
agv12_LPT_MMUR,LPT_MMUR,45,12,86,4304.3,0,False,0,0,-1.0,3,False,False
agv12_LPT_MMUR,LPT_MMUR,46,12,79,4543.5,0,False,0,0,-1.0,2,False,False
agv12_LPT_MMUR,LPT_MMUR,47,12,76,4067.1,0,False,0,0,-1.0,3,False,False
agv12_LPT_MMUR,LPT_MMUR,48,12,86,4666.62,0,False,0,0,-1.0,3,False,False
agv12_LPT_MMUR,LPT_MMUR,49,12,75,4312.76,0,False,0,0,-1.0,4,False,False
agv12_LPT_MMUR,LPT_MMUR,50,12,87,4577.26,0,False,0,0,-1.0,2,False,False
agv12_LPT_MMUR,LPT_MMUR,51,12,84,4213.34,0,False,0,0,-1.0,4,False,False
agv12_LPT_MMUR,LPT_MMUR,52,12,81,4801.64,0,False,0,0,-1.0,2,False,False
agv12_LPT_MMUR,LPT_MMUR,53,12,109,4917.18,0,False,0,0,-1.0,1,False,False
agv12_LPT_MMUR,LPT_MMUR,54,12,90,4488.88,0,False,0,0,-1.0,4,False,False
agv12_LPT_MMUR,LPT_MMUR,55,12,84,4786.32,0,False,0,0,-1.0,3,False,False
agv12_LPT_MMUR,LPT_MMUR,56,12,73,4257.54,0,False,0,0,-1.0,1,False,False
agv12_LPT_MMUR,LPT_MMUR,57,12,93,4747.38,0,False,0,0,-1.0,3,False,False
agv12_LPT_MMUR,LPT_MMUR,58,12,73,4255.0,0,False,0,0,-1.0,5,False,False
agv12_LPT_MMUR,LPT_MMUR,59,12,73,3981.24,0,False,0,0,-1.0,0,False,False
agv12_LPT_MMUR,LPT_MMUR,60,12,81,4749.52,0,False,0,0,-1.0,1,False,False
agv12_LPT_MMUR,LPT_MMUR,61,12,82,4227.64,0,False,0,0,-1.0,4,False,False
agv12_LRT_MMUR,LRT_MMUR,42,12,70,4105.22,0,False,0,0,-1.0,2,False,False
agv12_LRT_MMUR,LRT_MMUR,43,12,78,4516.5,0,False,0,0,-1.0,1,False,False
agv12_LRT_MMUR,LRT_MMUR,44,12,88,5162.88,0,False,0,0,-1.0,4,False,False
agv12_LRT_MMUR,LRT_MMUR,45,12,86,4304.3,0,False,0,0,-1.0,3,False,False
agv12_LRT_MMUR,LRT_MMUR,46,12,79,4580.7,0,False,0,0,-1.0,3,False,False
agv12_LRT_MMUR,LRT_MMUR,47,12,76,4067.1,0,False,0,0,-1.0,3,False,False
agv12_LRT_MMUR,LRT_MMUR,48,12,86,4666.62,0,False,0,0,-1.0,3,False,False
agv12_LRT_MMUR,LRT_MMUR,49,12,75,4312.76,0,False,0,0,-1.0,4,False,False
agv12_LRT_MMUR,LRT_MMUR,50,12,87,4588.86,0,False,0,0,-1.0,2,False,False
agv12_LRT_MMUR,LRT_MMUR,51,12,84,4213.34,0,False,0,0,-1.0,4,False,False
agv12_LRT_MMUR,LRT_MMUR,52,12,81,4801.64,0,False,0,0,-1.0,2,False,False
agv12_LRT_MMUR,LRT_MMUR,53,12,109,4917.18,0,False,0,0,-1.0,1,False,False
agv12_LRT_MMUR,LRT_MMUR,54,12,90,4488.88,0,False,0,0,-1.0,4,False,False
agv12_LRT_MMUR,LRT_MMUR,55,12,84,4823.4,0,False,0,0,-1.0,3,False,False
agv12_LRT_MMUR,LRT_MMUR,56,12,73,4257.54,0,False,0,0,-1.0,1,False,False
agv12_LRT_MMUR,LRT_MMUR,57,12,93,4786.34,0,False,0,0,-1.0,3,False,False
agv12_LRT_MMUR,LRT_MMUR,58,12,73,4255.0,0,False,0,0,-1.0,5,False,False
agv12_LRT_MMUR,LRT_MMUR,59,12,73,3999.08,0,False,0,0,-1.0,1,False,False
agv12_LRT_MMUR,LRT_MMUR,60,12,81,4749.52,0,False,0,0,-1.0,1,False,False
agv12_LRT_MMUR,LRT_MMUR,61,12,82,4227.64,0,False,0,0,-1.0,4,False,False
agv12_SPT_SMPT,SPT_SMPT,42,12,114,6341.54,0,False,0,1,-1.0,2,False,False
agv12_SPT_SMPT,SPT_SMPT,43,12,126,7137.66,0,False,0,1,-1.0,1,False,False
agv12_SPT_SMPT,SPT_SMPT,44,12,107,6283.88,0,False,0,0,-1.0,7,False,False
agv12_SPT_SMPT,SPT_SMPT,45,12,131,6724.58,0,False,0,0,-1.0,2,False,False
agv12_SPT_SMPT,SPT_SMPT,46,12,127,6959.0,0,False,0,0,-1.0,2,False,False
agv12_SPT_SMPT,SPT_SMPT,47,12,139,7706.62,0,False,0,0,-1.0,5,False,False
agv12_SPT_SMPT,SPT_SMPT,48,12,141,7404.22,0,False,0,0,-1.0,2,False,False
agv12_SPT_SMPT,SPT_SMPT,49,12,118,6951.6,0,False,0,1,-1.0,4,False,False
agv12_SPT_SMPT,SPT_SMPT,50,12,139,7387.34,0,False,0,0,-1.0,2,False,False
agv12_SPT_SMPT,SPT_SMPT,51,12,115,6057.12,0,False,0,1,-1.0,1,False,False
agv12_SPT_SMPT,SPT_SMPT,52,12,116,6337.92,0,False,0,0,-1.0,2,False,False
agv12_SPT_SMPT,SPT_SMPT,53,12,139,7021.06,0,False,0,0,-1.0,4,False,False
agv12_SPT_SMPT,SPT_SMPT,54,12,138,7050.54,0,False,0,0,-1.0,1,False,False
agv12_SPT_SMPT,SPT_SMPT,55,12,118,6997.82,0,False,0,3,-1.0,2,False,False
agv12_SPT_SMPT,SPT_SMPT,56,12,132,7724.5,0,False,0,2,-1.0,3,False,False
agv12_SPT_SMPT,SPT_SMPT,57,12,131,6834.82,0,False,0,0,-1.0,1,False,False
agv12_SPT_SMPT,SPT_SMPT,58,12,132,7926.98,0,False,0,2,-1.0,1,False,False
agv12_SPT_SMPT,SPT_SMPT,59,12,102,5846.58,0,False,0,2,-1.0,1,False,False
agv12_SPT_SMPT,SPT_SMPT,60,12,109,6627.06,0,False,0,0,-1.0,1,False,False
agv12_SPT_SMPT,SPT_SMPT,61,12,129,7676.34,0,False,0,0,-1.0,2,False,False
agv12_SPT_SRWT,SPT_SRWT,42,12,69,3890.76,0,False,0,0,-1.0,1,False,False
agv12_SPT_SRWT,SPT_SRWT,43,12,69,3919.6,0,False,0,0,-1.0,1,False,False
agv12_SPT_SRWT,SPT_SRWT,44,12,60,3796.66,0,False,0,0,-1.0,3,False,False
agv12_SPT_SRWT,SPT_SRWT,45,12,75,3870.94,0,False,0,0,-1.0,3,False,False
agv12_SPT_SRWT,SPT_SRWT,46,12,69,3837.74,0,False,0,0,-1.0,2,False,False
agv12_SPT_SRWT,SPT_SRWT,47,12,72,3855.38,0,False,0,0,-1.0,3,False,False
agv12_SPT_SRWT,SPT_SRWT,48,12,73,3929.26,0,False,0,0,-1.0,5,False,False
agv12_SPT_SRWT,SPT_SRWT,49,12,68,3837.18,0,False,0,0,-1.0,3,False,False
agv12_SPT_SRWT,SPT_SRWT,50,12,80,4076.86,0,False,0,0,-1.0,3,False,False
agv12_SPT_SRWT,SPT_SRWT,51,12,75,3785.78,0,False,0,0,-1.0,6,False,False
agv12_SPT_SRWT,SPT_SRWT,52,12,66,3823.98,0,False,0,0,-1.0,2,False,False
agv12_SPT_SRWT,SPT_SRWT,53,12,85,3850.58,0,False,0,0,-1.0,4,False,False
agv12_SPT_SRWT,SPT_SRWT,54,12,78,3797.7,0,False,0,0,-1.0,4,False,False
agv12_SPT_SRWT,SPT_SRWT,55,12,69,3929.96,0,False,0,0,-1.0,5,False,False
agv12_SPT_SRWT,SPT_SRWT,56,12,65,3771.94,0,False,0,0,-1.0,3,False,False
agv12_SPT_SRWT,SPT_SRWT,57,12,81,4044.86,0,False,0,0,-1.0,4,False,False
agv12_SPT_SRWT,SPT_SRWT,58,12,69,4049.14,0,False,0,0,-1.0,5,False,False
agv12_SPT_SRWT,SPT_SRWT,59,12,70,3782.5,0,False,0,0,-1.0,5,False,False
agv12_SPT_SRWT,SPT_SRWT,60,12,68,3898.82,0,False,0,0,-1.0,2,False,False
agv12_SPT_SRWT,SPT_SRWT,61,12,69,3788.44,0,False,0,0,-1.0,1,False,False
agv14_LPT_MMUR,LPT_MMUR,42,14,85,4831.62,0,False,0,1,-1.0,2,False,False
agv14_LPT_MMUR,LPT_MMUR,43,14,99,5504.68,0,False,0,0,-1.0,1,False,False
agv14_LPT_MMUR,LPT_MMUR,44,14,87,5024.12,0,False,0,0,-1.0,2,False,False
agv14_LPT_MMUR,LPT_MMUR,45,14,99,4798.3,0,False,0,0,-1.0,3,False,False
agv14_LPT_MMUR,LPT_MMUR,46,14,77,4390.22,0,False,0,0,-1.0,3,False,False
agv14_LPT_MMUR,LPT_MMUR,47,14,77,4110.42,0,False,0,0,-1.0,1,False,False
agv14_LPT_MMUR,LPT_MMUR,48,14,86,4706.34,0,False,0,0,-1.0,3,False,False
agv14_LPT_MMUR,LPT_MMUR,49,14,82,4631.74,0,False,0,1,-1.0,3,False,False
agv14_LPT_MMUR,LPT_MMUR,50,14,95,5141.92,0,False,0,0,-1.0,2,False,False
agv14_LPT_MMUR,LPT_MMUR,51,14,84,4193.4,0,False,0,0,-1.0,4,False,False
agv14_LPT_MMUR,LPT_MMUR,52,14,91,5133.44,0,False,0,0,-1.0,0,False,False
agv14_LPT_MMUR,LPT_MMUR,53,14,113,5292.28,0,False,0,0,-1.0,3,False,False
agv14_LPT_MMUR,LPT_MMUR,54,14,107,5591.46,0,False,0,0,-1.0,2,False,False
agv14_LPT_MMUR,LPT_MMUR,55,14,87,5105.6,0,False,0,0,-1.0,1,False,False
agv14_LPT_MMUR,LPT_MMUR,56,14,73,4233.7,0,False,0,0,-1.0,5,False,False
agv14_LPT_MMUR,LPT_MMUR,57,14,95,4937.96,0,False,0,0,-1.0,4,False,False
agv14_LPT_MMUR,LPT_MMUR,58,14,78,4482.0,0,False,0,0,-1.0,1,False,False
agv14_LPT_MMUR,LPT_MMUR,59,14,77,4188.88,0,False,0,0,-1.0,4,False,False
agv14_LPT_MMUR,LPT_MMUR,60,14,75,4386.66,0,False,0,0,-1.0,2,False,False
agv14_LPT_MMUR,LPT_MMUR,61,14,82,4219.18,0,False,0,0,-1.0,3,False,False
agv14_LRT_MMUR,LRT_MMUR,42,14,85,4831.62,0,False,0,1,-1.0,2,False,False
agv14_LRT_MMUR,LRT_MMUR,43,14,99,5504.68,0,False,0,0,-1.0,1,False,False
agv14_LRT_MMUR,LRT_MMUR,44,14,89,5202.06,0,False,0,0,-1.0,2,False,False
agv14_LRT_MMUR,LRT_MMUR,45,14,99,4798.3,0,False,0,0,-1.0,3,False,False
agv14_LRT_MMUR,LRT_MMUR,46,14,77,4390.22,0,False,0,0,-1.0,3,False,False
agv14_LRT_MMUR,LRT_MMUR,47,14,77,4110.42,0,False,0,0,-1.0,1,False,False
agv14_LRT_MMUR,LRT_MMUR,48,14,95,5223.8,0,False,0,0,-1.0,3,False,False
agv14_LRT_MMUR,LRT_MMUR,49,14,82,4631.74,0,False,0,1,-1.0,3,False,False
agv14_LRT_MMUR,LRT_MMUR,50,14,91,4981.92,0,False,0,0,-1.0,2,False,False
agv14_LRT_MMUR,LRT_MMUR,51,14,84,4193.4,0,False,0,0,-1.0,4,False,False
agv14_LRT_MMUR,LRT_MMUR,52,14,91,5133.44,0,False,0,0,-1.0,0,False,False
agv14_LRT_MMUR,LRT_MMUR,53,14,113,5333.76,0,False,0,0,-1.0,4,False,False
agv14_LRT_MMUR,LRT_MMUR,54,14,107,5584.74,0,False,0,0,-1.0,3,False,False
agv14_LRT_MMUR,LRT_MMUR,55,14,86,4976.8,0,False,0,0,-1.0,2,False,False
agv14_LRT_MMUR,LRT_MMUR,56,14,73,4233.7,0,False,0,0,-1.0,5,False,False
agv14_LRT_MMUR,LRT_MMUR,57,14,95,4937.96,0,False,0,0,-1.0,4,False,False
agv14_LRT_MMUR,LRT_MMUR,58,14,78,4482.0,0,False,0,0,-1.0,1,False,False
agv14_LRT_MMUR,LRT_MMUR,59,14,77,4188.88,0,False,0,0,-1.0,4,False,False
agv14_LRT_MMUR,LRT_MMUR,60,14,75,4386.66,0,False,0,0,-1.0,2,False,False
agv14_LRT_MMUR,LRT_MMUR,61,14,82,4219.18,0,False,0,0,-1.0,3,False,False
agv14_SPT_SMPT,SPT_SMPT,42,14,111,6204.28,0,False,0,3,-1.0,2,False,False
agv14_SPT_SMPT,SPT_SMPT,43,14,127,7203.22,0,False,0,2,-1.0,0,False,False
agv14_SPT_SMPT,SPT_SMPT,44,14,110,6420.06,0,False,0,0,-1.0,5,False,False
agv14_SPT_SMPT,SPT_SMPT,45,14,131,6788.56,0,False,0,0,-1.0,3,False,False
agv14_SPT_SMPT,SPT_SMPT,46,14,131,7110.74,0,False,0,0,-1.0,2,False,False
agv14_SPT_SMPT,SPT_SMPT,47,14,140,7849.26,0,False,0,1,-1.0,5,False,False
agv14_SPT_SMPT,SPT_SMPT,48,14,130,6996.48,0,False,0,0,-1.0,2,False,False
agv14_SPT_SMPT,SPT_SMPT,49,14,121,7097.38,0,False,0,3,-1.0,4,False,False
agv14_SPT_SMPT,SPT_SMPT,50,14,140,7587.44,0,False,0,0,-1.0,0,False,False
agv14_SPT_SMPT,SPT_SMPT,51,14,112,5923.02,0,False,0,2,-1.0,3,False,False
agv14_SPT_SMPT,SPT_SMPT,52,14,116,6338.86,0,False,0,0,-1.0,1,False,False
agv14_SPT_SMPT,SPT_SMPT,53,14,138,6949.7,0,False,0,0,-1.0,3,False,False
agv14_SPT_SMPT,SPT_SMPT,54,14,138,7046.64,0,False,0,0,-1.0,3,False,False
agv14_SPT_SMPT,SPT_SMPT,55,14,117,6922.22,0,False,0,4,-1.0,2,False,False
agv14_SPT_SMPT,SPT_SMPT,56,14,126,7433.1,0,False,0,3,-1.0,1,False,False
agv14_SPT_SMPT,SPT_SMPT,57,14,128,6623.76,0,False,0,0,-1.0,0,False,False
agv14_SPT_SMPT,SPT_SMPT,58,14,140,8135.52,0,False,0,4,-1.0,0,False,False
agv14_SPT_SMPT,SPT_SMPT,59,14,102,5846.66,0,False,0,4,-1.0,1,False,False
agv14_SPT_SMPT,SPT_SMPT,60,14,109,6698.56,0,False,0,0,-1.0,1,False,False
agv14_SPT_SMPT,SPT_SMPT,61,14,131,7813.6,0,False,0,0,-1.0,3,False,False
agv14_SPT_SRWT,SPT_SRWT,42,14,69,3866.4,0,False,0,0,-1.0,3,False,False
agv14_SPT_SRWT,SPT_SRWT,43,14,70,3974.24,0,False,0,0,-1.0,1,False,False
agv14_SPT_SRWT,SPT_SRWT,44,14,60,3791.42,0,False,0,0,-1.0,7,False,False
agv14_SPT_SRWT,SPT_SRWT,45,14,78,3908.38,0,False,0,0,-1.0,6,False,False
agv14_SPT_SRWT,SPT_SRWT,46,14,69,3896.4,0,False,0,0,-1.0,4,False,False
agv14_SPT_SRWT,SPT_SRWT,47,14,72,3855.94,0,False,0,0,-1.0,4,False,False
agv14_SPT_SRWT,SPT_SRWT,48,14,73,3938.4,0,False,0,0,-1.0,0,False,False
agv14_SPT_SRWT,SPT_SRWT,49,14,68,3841.4,0,False,0,0,-1.0,3,False,False
agv14_SPT_SRWT,SPT_SRWT,50,14,83,4119.2,0,False,0,0,-1.0,1,False,False
agv14_SPT_SRWT,SPT_SRWT,51,14,75,3789.6,0,False,0,0,-1.0,5,False,False
agv14_SPT_SRWT,SPT_SRWT,52,14,66,3860.62,0,False,0,0,-1.0,2,False,False
agv14_SPT_SRWT,SPT_SRWT,53,14,86,3907.46,0,False,0,0,-1.0,3,False,False
agv14_SPT_SRWT,SPT_SRWT,54,14,79,3813.78,0,False,0,0,-1.0,2,False,False
agv14_SPT_SRWT,SPT_SRWT,55,14,71,3979.08,0,False,0,0,-1.0,4,False,False
agv14_SPT_SRWT,SPT_SRWT,56,14,66,3803.54,0,False,0,0,-1.0,1,False,False
agv14_SPT_SRWT,SPT_SRWT,57,14,82,4053.2,0,False,0,0,-1.0,4,False,False
agv14_SPT_SRWT,SPT_SRWT,58,14,69,3980.74,0,False,0,0,-1.0,4,False,False
agv14_SPT_SRWT,SPT_SRWT,59,14,70,3805.9,0,False,0,0,-1.0,2,False,False
agv14_SPT_SRWT,SPT_SRWT,60,14,68,3866.06,0,False,0,0,-1.0,3,False,False
agv14_SPT_SRWT,SPT_SRWT,61,14,70,3819.46,0,False,0,0,-1.0,2,False,False
agv16_LPT_MMUR,LPT_MMUR,42,16,82,4648.5,0,False,0,3,-1.0,1,False,False
agv16_LPT_MMUR,LPT_MMUR,43,16,97,5361.86,0,False,0,0,-1.0,1,False,False
agv16_LPT_MMUR,LPT_MMUR,44,16,90,5369.82,0,False,0,0,-1.0,2,False,False
agv16_LPT_MMUR,LPT_MMUR,45,16,99,4841.86,0,False,0,0,-1.0,4,False,False
agv16_LPT_MMUR,LPT_MMUR,46,16,81,4782.46,0,False,0,2,-1.0,2,False,False
agv16_LPT_MMUR,LPT_MMUR,47,16,81,4371.56,0,False,0,2,-1.0,2,False,False
agv16_LPT_MMUR,LPT_MMUR,48,16,97,5348.7,0,False,0,0,-1.0,2,False,False
agv16_LPT_MMUR,LPT_MMUR,49,16,82,4573.6,0,False,0,1,-1.0,1,False,False
agv16_LPT_MMUR,LPT_MMUR,50,16,88,4765.4,0,False,0,0,-1.0,2,False,False
agv16_LPT_MMUR,LPT_MMUR,51,16,99,5122.96,0,False,0,3,-1.0,2,False,False
agv16_LPT_MMUR,LPT_MMUR,52,16,87,5039.88,0,False,0,0,-1.0,3,False,False
agv16_LPT_MMUR,LPT_MMUR,53,16,113,5197.38,0,False,0,0,-1.0,1,False,False
agv16_LPT_MMUR,LPT_MMUR,54,16,98,4883.98,0,False,0,0,-1.0,1,False,False
agv16_LPT_MMUR,LPT_MMUR,55,16,95,5422.52,0,False,0,0,-1.0,1,False,False
agv16_LPT_MMUR,LPT_MMUR,56,16,76,4472.82,0,False,0,2,-1.0,0,False,False
agv16_LPT_MMUR,LPT_MMUR,57,16,96,5013.08,0,False,0,0,-1.0,2,False,False
agv16_LPT_MMUR,LPT_MMUR,58,16,77,4352.34,0,False,0,1,-1.0,2,False,False
agv16_LPT_MMUR,LPT_MMUR,59,16,80,4427.34,0,False,0,0,-1.0,4,False,False
agv16_LPT_MMUR,LPT_MMUR,60,16,76,4524.02,0,False,0,1,-1.0,0,False,False
agv16_LPT_MMUR,LPT_MMUR,61,16,82,4217.54,0,False,0,0,-1.0,0,False,False
agv16_LRT_MMUR,LRT_MMUR,42,16,82,4648.5,0,False,0,3,-1.0,1,False,False
agv16_LRT_MMUR,LRT_MMUR,43,16,98,5458.82,0,False,0,0,-1.0,1,False,False
agv16_LRT_MMUR,LRT_MMUR,44,16,90,5426.48,0,False,0,0,-1.0,2,False,False
agv16_LRT_MMUR,LRT_MMUR,45,16,99,4841.86,0,False,0,0,-1.0,4,False,False
agv16_LRT_MMUR,LRT_MMUR,46,16,79,4556.52,0,False,0,0,-1.0,3,False,False
agv16_LRT_MMUR,LRT_MMUR,47,16,81,4371.56,0,False,0,2,-1.0,2,False,False
