timestamp,instance,rule,seed,makespan,jobs,machines,total_ops,agvCount,decisions,total_reward,timescale,parking_method,pre_dispatching_method,stochastic_tag,weibull_k,weibull_lambda,mean_ttf_theoretical,repair_log_mu,repair_log_sigma,episode_failures,total_repair_time,dynamic_arrivals,arrival_lambda,mean_interarrival_theoretical,mean_interarrival_realised,last_arrival_sim_time,mean_flow_time,p95_flow_time,max_flow_time,mean_transport_wait,jobs_censored,mean_flow_time_penalized,p95_flow_time_penalized,max_flow_time_penalized,deadlock_detected,deadlock_sim_time,first_stall_sim_time,orphan_predispatch_released,agv_collision_events,agv_collision_pair_seconds,agv_clearance_events,agv_clearance_pair_seconds,agv_static_overlap_events,agv_min_centre_distance,release_previous_zone,split_spines,orphan_reaper
2026-09-20 12:33:05,mfsweep_shard0,LRT_MMUR,42,4105.22,137,15,274,12,584,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,70,4794.1,0,0.00000,0.0,0.0,-1.0,441.05,926.30,1255.63,188.16,0,441.05,926.30,1255.63,0,-1.0,-1.0,2,1191,2057.76,1615,4056.22,0,0.000,1,0,1
2026-09-20 12:37:21,mfsweep_shard0,LRT_MMUR,43,4516.50,137,15,274,12,644,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,78,5402.9,0,0.00000,0.0,0.0,-1.0,621.19,1466.54,3418.73,248.87,0,621.19,1466.54,3418.73,0,-1.0,-1.0,1,1392,3660.38,1791,5849.60,0,0.000,1,0,1
2026-09-20 12:42:10,mfsweep_shard0,LRT_MMUR,44,5162.88,137,15,274,12,718,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,88,5147.0,0,0.00000,0.0,0.0,-1.0,785.93,2632.13,3610.20,321.19,0,785.93,2632.13,3610.20,0,-1.0,-1.0,4,1893,4434.86,2449,7122.30,0,0.000,1,0,1
2026-09-20 12:46:22,mfsweep_shard0,LRT_MMUR,45,4304.30,137,15,274,12,653,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,86,5155.2,0,0.00000,0.0,0.0,-1.0,557.59,1326.48,1535.11,238.25,0,557.59,1326.48,1535.11,0,-1.0,-1.0,3,1440,3346.52,1934,5274.72,0,0.000,1,0,1
2026-09-20 12:50:39,mfsweep_shard0,LRT_MMUR,46,4580.70,137,15,274,12,637,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,79,5213.9,0,0.00000,0.0,0.0,-1.0,600.43,2000.98,2991.09,233.57,0,600.43,2000.98,2991.09,0,-1.0,-1.0,3,1711,3846.56,2193,5963.42,0,0.000,1,0,1
2026-09-20 12:54:35,mfsweep_shard0,LRT_MMUR,47,4067.10,137,15,274,12,606,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,76,4789.4,0,0.00000,0.0,0.0,-1.0,501.54,1100.99,2162.13,196.61,0,501.54,1100.99,2162.13,0,-1.0,-1.0,3,1341,2877.22,1766,4695.80,0,0.000,1,0,1
2026-09-20 12:58:56,mfsweep_shard0,LRT_MMUR,48,4666.62,137,15,274,12,684,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,86,5814.5,0,0.00000,0.0,0.0,-1.0,751.68,2027.27,4062.37,293.37,0,751.68,2027.27,4062.37,0,-1.0,-1.0,3,1524,3839.76,1996,5990.94,0,0.000,1,0,1
2026-09-20 13:03:00,mfsweep_shard0,LRT_MMUR,49,4312.76,137,15,274,12,604,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,75,4993.9,0,0.00000,0.0,0.0,-1.0,497.64,1499.20,3128.95,206.86,0,497.64,1499.20,3128.95,0,-1.0,-1.0,4,1508,3370.30,2007,5305.80,0,0.000,1,0,1
2026-09-20 13:07:19,mfsweep_shard0,LRT_MMUR,50,4588.86,137,15,274,12,657,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,87,5468.5,0,0.00000,0.0,0.0,-1.0,587.77,1721.52,2528.71,251.50,0,587.77,1721.52,2528.71,0,-1.0,-1.0,2,1753,4138.86,2254,6301.82,0,0.000,1,0,1
2026-09-20 13:11:07,mfsweep_shard0,LRT_MMUR,51,4213.34,137,15,274,12,610,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,84,5787.0,0,0.00000,0.0,0.0,-1.0,476.46,913.31,1765.04,210.45,0,476.46,913.31,1765.04,0,-1.0,-1.0,4,1539,3469.52,1983,5313.82,0,0.000,1,0,1
