timestamp,instance,rule,seed,makespan,jobs,machines,total_ops,agvCount,decisions,total_reward,timescale,parking_method,pre_dispatching_method,stochastic_tag,weibull_k,weibull_lambda,mean_ttf_theoretical,repair_log_mu,repair_log_sigma,episode_failures,total_repair_time,dynamic_arrivals,arrival_lambda,mean_interarrival_theoretical,mean_interarrival_realised,last_arrival_sim_time,mean_flow_time,p95_flow_time,max_flow_time,mean_transport_wait,jobs_censored,deadlock_detected,deadlock_sim_time
2026-09-03 13:48:21,agv07_l008_proc5x,LPT_MMUR,42,15031.31,93,15,609,7,584,-0.5496,100.0,single,fixed,arr,0.0,0.0,0.0,0.0,0.0,0,0.0,83,0.008,125.0,180.7,14998.0,7933.15,11233.33,11233.33,524.06,82,0,-1.0
2026-09-03 13:54:40,agv07_l008_proc5x,LPT_MMUR,43,15000.0,129,15,832,7,585,-0.5258,100.0,single,fixed,arr,0.0,0.0,0.0,0.0,0.0,0,0.0,119,0.008,125.0,125.8,14966.7,6029.17,9766.67,9766.67,512.5,121,0,-1.0
2026-09-03 14:01:01,agv07_l008_proc5x,LPT_MMUR,44,15033.34,121,15,772,7,591,-0.5031,100.0,single,fixed,arr,0.0,0.0,0.0,0.0,0.0,0,0.0,111,0.008,125.0,134.2,14900.0,7944.44,11000.0,11000.0,566.66,118,0,-1.0
2026-09-03 13:48:23,agv07_l008_proc5x,LPT_SMPT,42,15005.48,93,15,609,7,1143,-0.5532,100.0,single,fixed,arr,0.0,0.0,0.0,0.0,0.0,0,0.0,83,0.008,125.0,180.4,14972.2,3253.27,4872.15,6200.0,628.37,10,0,-1.0
2026-09-03 13:54:46,agv07_l008_proc5x,LPT_SMPT,43,15000.0,129,15,832,7,1470,-0.528,100.0,single,fixed,arr,0.0,0.0,0.0,0.0,0.0,0,0.0,119,0.008,125.0,125.8,14966.7,4012.25,7966.67,10933.33,667.01,31,0,-1.0
2026-09-03 14:01:07,agv07_l008_proc5x,LPT_SMPT,44,15033.34,121,15,772,7,1368,-0.5047,100.0,single,fixed,arr,0.0,0.0,0.0,0.0,0.0,0,0.0,111,0.008,125.0,134.2,14900.0,3440.74,5500.0,5866.67,655.56,31,0,-1.0
2026-09-03 13:48:22,agv07_l008_proc5x,LRT_MMUR,42,15032.66,93,15,609,7,620,-0.5529,100.0,single,fixed,arr,0.0,0.0,0.0,0.0,0.0,0,0.0,83,0.008,125.0,180.3,14966.0,0.0,0.0,0.0,0.0,93,0,-1.0
2026-09-03 13:54:40,agv07_l008_proc5x,LRT_MMUR,43,15000.0,129,15,832,7,635,-0.5244,100.0,single,fixed,arr,0.0,0.0,0.0,0.0,0.0,0,0.0,119,0.008,125.0,125.8,14966.7,0.0,0.0,0.0,0.0,129,0,-1.0
2026-09-03 14:01:01,agv07_l008_proc5x,LRT_MMUR,44,15033.33,121,15,772,7,632,-0.5028,100.0,single,fixed,arr,0.0,0.0,0.0,0.0,0.0,0,0.0,111,0.008,125.0,134.2,14900.0,0.0,0.0,0.0,0.0,121,0,-1.0
2026-09-03 13:48:24,agv07_l008_proc5x,SDT_SRWT,42,15032.0,93,15,609,7,1145,-0.5549,100.0,single,fixed,arr,0.0,0.0,0.0,0.0,0.0,0,0.0,83,0.008,125.0,180.3,14965.3,3187.9,4433.33,4800.0,644.69,12,0,-1.0
