timestamp,instance,rule,seed,makespan,jobs,machines,total_ops,agvCount,decisions,total_reward,timescale,stochastic_tag,weibull_k,weibull_lambda,mean_ttf_theoretical,repair_log_mu,repair_log_sigma,episode_failures,total_repair_time
2026-05-23 15:47:34,brandimarte_mk01,LPT_SMPT,42,3722.34,10,6,55,3,110,-0.6586,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0
2026-05-23 15:49:09,brandimarte_mk01,SRT_SRWT,43,3866.67,10,6,55,3,110,-0.6849,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0
2026-05-23 15:50:48,brandimarte_mk01,LRT_MMUR,44,4000.00,10,6,55,3,110,-0.7091,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0
2026-05-23 15:52:30,brandimarte_mk02,LPT_SMPT,42,4133.33,10,6,58,3,116,-0.6954,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0
2026-05-23 15:54:10,brandimarte_mk02,SDT_SRWT,43,4066.67,10,6,58,3,116,-0.6839,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0
2026-05-23 15:55:52,brandimarte_mk02,SRT_SMPT,44,4166.67,10,6,58,3,116,-0.7012,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0
2026-05-23 16:00:09,brandimarte_mk03,SDT_SRWT,42,10300.00,15,8,150,3,300,-0.6778,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0
2026-05-23 16:04:30,brandimarte_mk03,SPT_SMPT,43,10500.00,15,8,150,3,300,-0.6933,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0
2026-05-23 16:08:51,brandimarte_mk03,LPT_SMPT,44,10400.00,15,8,150,3,300,-0.6867,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0
2026-05-23 16:11:31,brandimarte_mk04,LPT_MMUR,42,6333.33,15,8,90,3,180,-0.6926,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0
2026-05-23 16:14:08,brandimarte_mk04,LRT_MMUR,43,6233.34,15,8,90,3,180,-0.6815,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0
2026-05-23 16:16:50,brandimarte_mk04,LPT_MMUR,44,6433.34,15,8,90,3,180,-0.7037,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0
2026-05-23 16:19:54,brandimarte_mk05,LRT_MMUR,42,7400.00,15,4,106,2,212,-0.6887,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0
2026-05-23 16:22:57,brandimarte_mk05,LPT_SMPT,43,7366.67,15,4,106,2,212,-0.6855,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0
2026-05-23 16:26:05,brandimarte_mk05,LRT_MMUR,44,7633.34,15,4,106,2,212,-0.7107,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0
2026-05-23 16:30:39,brandimarte_mk06,LPT_SMPT,42,10933.34,10,10,150,3,300,-0.7222,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0
2026-05-23 16:35:02,brandimarte_mk06,LPT_MMUR,43,10433.34,10,10,150,3,300,-0.6889,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0
2026-05-23 16:39:31,brandimarte_mk06,LPT_SMPT,44,10733.33,10,10,150,3,300,-0.7089,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0
2026-05-23 16:42:30,brandimarte_mk07,SPT_SRWT,42,7100.01,20,5,100,2,200,-0.7000,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0
2026-05-23 16:45:26,brandimarte_mk07,LRT_MMUR,43,7000.00,20,5,100,2,200,-0.6900,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0
