timestamp,instance,rule,seed,makespan,jobs,machines,total_ops,agvCount,decisions,total_reward,timescale,parking_method,pre_dispatching_method,stochastic_tag,weibull_k,weibull_lambda,mean_ttf_theoretical,repair_log_mu,repair_log_sigma,episode_failures,total_repair_time,dynamic_arrivals,arrival_lambda,mean_interarrival_theoretical,mean_interarrival_realised,last_arrival_sim_time,mean_flow_time,p95_flow_time,max_flow_time,mean_transport_wait,jobs_censored,mean_flow_time_penalized,p95_flow_time_penalized,max_flow_time_penalized,deadlock_detected,deadlock_sim_time,first_stall_sim_time,orphan_predispatch_released,agv_collision_events,agv_collision_pair_seconds,agv_clearance_events,agv_clearance_pair_seconds,agv_static_overlap_events,agv_min_centre_distance,release_previous_zone,split_spines,orphan_reaper
2026-09-20 12:17:31,mfsweep_shard0,LRT_MMUR,42,4905.18,137,15,274,9,635,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,88,5774.6,0,0.00000,0.0,0.0,-1.0,749.47,1730.44,3393.57,438.99,0,749.47,1730.44,3393.57,0,-1.0,-1.0,0,95,85.74,384,972.24,0,0.000,0,1,1
2026-09-20 12:22:55,mfsweep_shard0,LRT_MMUR,43,6298.46,137,15,274,9,765,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,113,7519.2,0,0.00000,0.0,0.0,-1.0,1304.77,3530.10,4777.57,716.21,0,1304.77,3530.10,4777.57,0,-1.0,-1.0,0,117,108.92,529,1364.38,0,0.000,0,1,1
2026-09-20 12:27:45,mfsweep_shard0,LRT_MMUR,44,5605.62,137,15,274,9,755,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,95,5664.2,0,0.00000,0.0,0.0,-1.0,1392.47,2949.48,3567.09,1035.68,0,1392.47,2949.48,3567.09,0,-1.0,-1.0,1,47,37.64,476,896.96,0,0.000,0,1,1
2026-09-20 12:32:05,mfsweep_shard0,LRT_MMUR,45,5153.98,137,15,274,9,714,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,103,6278.4,0,0.00000,0.0,0.0,-1.0,908.94,1801.26,2606.21,620.61,0,908.94,1801.26,2606.21,0,-1.0,-1.0,1,56,43.84,411,744.14,0,0.000,0,1,1
2026-09-20 12:37:05,mfsweep_shard0,LRT_MMUR,46,5803.60,137,15,274,9,706,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,102,6352.9,0,0.00000,0.0,0.0,-1.0,998.04,3137.74,3512.66,555.33,0,998.04,3137.74,3512.66,0,-1.0,-1.0,1,126,111.74,486,1198.28,0,0.000,0,1,1
2026-09-20 12:42:52,mfsweep_shard0,LRT_MMUR,47,7330.94,137,15,274,9,604,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,134,8332.1,0,0.00000,0.0,0.0,-1.0,681.95,1483.07,1797.68,359.82,19,1604.07,7330.94,7330.94,1,7330.9,4136.4,0,21,12.98,233,473.34,0,0.015,0,1,1
2026-09-20 12:47:35,mfsweep_shard0,LRT_MMUR,48,5514.08,137,15,274,9,759,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,101,6721.2,0,0.00000,0.0,0.0,-1.0,1113.43,2646.47,3175.39,679.39,0,1113.43,2646.47,3175.39,0,-1.0,-1.0,0,104,88.88,467,861.54,0,0.000,0,1,1
2026-09-20 12:51:37,mfsweep_shard0,LRT_MMUR,49,4644.42,137,15,274,9,621,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,82,5436.2,0,0.00000,0.0,0.0,-1.0,784.13,1625.89,3591.73,417.38,0,784.13,1625.89,3591.73,0,-1.0,-1.0,2,100,78.14,349,789.42,0,0.000,0,1,1
2026-09-20 12:55:49,mfsweep_shard0,LRT_MMUR,50,4821.44,137,15,274,9,645,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,89,5595.8,0,0.00000,0.0,0.0,-1.0,819.65,1702.33,2346.53,557.59,0,819.65,1702.33,2346.53,0,-1.0,-1.0,2,73,70.74,358,710.26,0,0.000,0,1,1
2026-09-20 13:00:03,mfsweep_shard0,LRT_MMUR,51,4994.30,137,15,274,9,641,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,97,6731.8,0,0.00000,0.0,0.0,-1.0,791.47,1735.91,2208.62,481.44,0,791.47,1735.91,2208.62,0,-1.0,-1.0,0,78,87.80,382,827.92,0,0.000,0,1,1
