timestamp,instance,rule,seed,makespan,machine_id,machine_type,has_secondary_belts,primary_side,pickup_belt_primary,pickup_belt_secondary,dropoff_belt_primary,dropoff_belt_secondary,dropoff_belt_full,dropoff_redundant,dropoff_double_placed,out_placed_primary,out_placed_secondary,out_belt_full,pickup_dock_north,pickup_dock_south,dropoff_dock_north,dropoff_dock_south
2026-09-21 13:34:02,mfsweep_shard0,SPT_SRWT,42,4052.56,0,Mill,0,S,53,0,56,0,0,56,0,53,0,0,0,56,0,56
2026-09-21 13:34:02,mfsweep_shard0,SPT_SRWT,42,4052.56,1,Lathe,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-21 13:34:02,mfsweep_shard0,SPT_SRWT,42,4052.56,2,Weld,0,S,53,0,55,0,0,55,0,53,0,0,0,55,0,55
2026-09-21 13:34:02,mfsweep_shard0,SPT_SRWT,42,4052.56,3,Inspect,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-21 13:34:02,mfsweep_shard0,SPT_SRWT,42,4052.56,4,Assemble,1,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-21 13:34:02,mfsweep_shard0,SPT_SRWT,42,4052.56,5,Mill,1,N,48,0,49,0,0,49,0,48,0,0,49,0,49,0
2026-09-21 13:34:02,mfsweep_shard0,SPT_SRWT,42,4052.56,6,Lathe,1,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-21 13:34:02,mfsweep_shard0,SPT_SRWT,42,4052.56,7,Weld,1,N,42,0,46,0,0,43,3,42,0,0,46,0,46,0
2026-09-21 13:34:02,mfsweep_shard0,SPT_SRWT,42,4052.56,8,Inspect,1,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-21 13:34:02,mfsweep_shard0,SPT_SRWT,42,4052.56,9,Assemble,1,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-21 13:34:02,mfsweep_shard0,SPT_SRWT,42,4052.56,10,Mill,1,N,36,0,37,0,0,37,0,36,0,0,37,0,37,0
2026-09-21 13:34:02,mfsweep_shard0,SPT_SRWT,42,4052.56,11,Lathe,1,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-21 13:34:02,mfsweep_shard0,SPT_SRWT,42,4052.56,12,Weld,0,N,42,0,47,0,0,47,0,42,0,0,47,0,47,0
2026-09-21 13:34:02,mfsweep_shard0,SPT_SRWT,42,4052.56,13,Inspect,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-21 13:34:02,mfsweep_shard0,SPT_SRWT,42,4052.56,14,Assemble,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-21 13:37:34,mfsweep_shard0,SPT_SRWT,43,4251.70,0,Mill,0,S,51,0,51,0,0,51,0,51,0,0,0,51,0,51
2026-09-21 13:37:34,mfsweep_shard0,SPT_SRWT,43,4251.70,1,Lathe,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-21 13:37:34,mfsweep_shard0,SPT_SRWT,43,4251.70,2,Weld,0,S,51,0,53,0,4,55,0,51,0,0,0,56,0,56
2026-09-21 13:37:34,mfsweep_shard0,SPT_SRWT,43,4251.70,3,Inspect,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-21 13:37:34,mfsweep_shard0,SPT_SRWT,43,4251.70,4,Assemble,1,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-21 13:37:34,mfsweep_shard0,SPT_SRWT,43,4251.70,5,Mill,1,N,48,0,48,0,0,48,0,48,0,0,48,0,48,0
2026-09-21 13:37:34,mfsweep_shard0,SPT_SRWT,43,4251.70,6,Lathe,1,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-21 13:37:34,mfsweep_shard0,SPT_SRWT,43,4251.70,7,Weld,1,N,45,0,50,0,0,47,3,45,0,0,51,0,50,0
2026-09-21 13:37:34,mfsweep_shard0,SPT_SRWT,43,4251.70,8,Inspect,1,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-21 13:37:34,mfsweep_shard0,SPT_SRWT,43,4251.70,9,Assemble,1,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-21 13:37:34,mfsweep_shard0,SPT_SRWT,43,4251.70,10,Mill,1,N,38,0,39,0,0,39,0,38,0,0,39,0,39,0
2026-09-21 13:37:34,mfsweep_shard0,SPT_SRWT,43,4251.70,11,Lathe,1,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-21 13:37:34,mfsweep_shard0,SPT_SRWT,43,4251.70,12,Weld,0,N,41,0,46,0,0,46,0,41,0,0,46,0,46,0
2026-09-21 13:37:34,mfsweep_shard0,SPT_SRWT,43,4251.70,13,Inspect,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-21 13:37:34,mfsweep_shard0,SPT_SRWT,43,4251.70,14,Assemble,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-21 13:39:35,mfsweep_shard0,SPT_SRWT,44,3995.66,0,Mill,0,S,52,0,53,0,0,53,0,52,0,0,0,53,0,53
2026-09-21 13:39:35,mfsweep_shard0,SPT_SRWT,44,3995.66,1,Lathe,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-21 13:39:35,mfsweep_shard0,SPT_SRWT,44,3995.66,2,Weld,0,S,47,0,51,0,4,51,0,47,0,0,0,53,0,53
2026-09-21 13:39:35,mfsweep_shard0,SPT_SRWT,44,3995.66,3,Inspect,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-21 13:39:35,mfsweep_shard0,SPT_SRWT,44,3995.66,4,Assemble,1,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-21 13:39:35,mfsweep_shard0,SPT_SRWT,44,3995.66,5,Mill,1,N,48,0,48,0,0,48,0,48,0,0,48,0,48,0
2026-09-21 13:39:35,mfsweep_shard0,SPT_SRWT,44,3995.66,6,Lathe,1,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-21 13:39:35,mfsweep_shard0,SPT_SRWT,44,3995.66,7,Weld,1,N,52,0,55,1,0,53,3,52,0,0,56,0,56,0
2026-09-21 13:39:35,mfsweep_shard0,SPT_SRWT,44,3995.66,8,Inspect,1,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-21 13:39:35,mfsweep_shard0,SPT_SRWT,44,3995.66,9,Assemble,1,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-21 13:39:35,mfsweep_shard0,SPT_SRWT,44,3995.66,10,Mill,1,N,37,0,37,0,0,37,0,37,0,0,37,0,37,0
2026-09-21 13:39:35,mfsweep_shard0,SPT_SRWT,44,3995.66,11,Lathe,1,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-21 13:39:35,mfsweep_shard0,SPT_SRWT,44,3995.66,12,Weld,0,N,38,0,43,0,0,43,0,38,0,0,43,0,43,0
2026-09-21 13:39:35,mfsweep_shard0,SPT_SRWT,44,3995.66,13,Inspect,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-21 13:39:35,mfsweep_shard0,SPT_SRWT,44,3995.66,14,Assemble,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-21 13:41:29,mfsweep_shard0,SPT_SRWT,45,4098.26,0,Mill,0,S,59,0,61,0,0,61,0,59,0,0,0,61,0,61
2026-09-21 13:41:29,mfsweep_shard0,SPT_SRWT,45,4098.26,1,Lathe,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-21 13:41:29,mfsweep_shard0,SPT_SRWT,45,4098.26,2,Weld,0,S,49,0,47,0,12,49,0,49,0,0,0,54,0,54
2026-09-21 13:41:29,mfsweep_shard0,SPT_SRWT,45,4098.26,3,Inspect,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-21 13:41:29,mfsweep_shard0,SPT_SRWT,45,4098.26,4,Assemble,1,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-21 13:41:29,mfsweep_shard0,SPT_SRWT,45,4098.26,5,Mill,1,N,48,0,48,0,0,48,0,48,0,0,48,0,48,0
2026-09-21 13:41:29,mfsweep_shard0,SPT_SRWT,45,4098.26,6,Lathe,1,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-21 13:41:29,mfsweep_shard0,SPT_SRWT,45,4098.26,7,Weld,1,N,52,0,53,1,0,51,3,52,0,0,54,0,54,0
2026-09-21 13:41:29,mfsweep_shard0,SPT_SRWT,45,4098.26,8,Inspect,1,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-21 13:41:29,mfsweep_shard0,SPT_SRWT,45,4098.26,9,Assemble,1,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-21 13:41:29,mfsweep_shard0,SPT_SRWT,45,4098.26,10,Mill,1,N,30,0,31,0,0,31,0,30,0,0,31,0,31,0
2026-09-21 13:41:29,mfsweep_shard0,SPT_SRWT,45,4098.26,11,Lathe,1,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-21 13:41:29,mfsweep_shard0,SPT_SRWT,45,4098.26,12,Weld,0,N,36,0,11,0,66,11,0,36,0,0,44,0,44,0
2026-09-21 13:41:29,mfsweep_shard0,SPT_SRWT,45,4098.26,13,Inspect,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-21 13:41:29,mfsweep_shard0,SPT_SRWT,45,4098.26,14,Assemble,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-21 13:43:22,mfsweep_shard0,SPT_SRWT,46,4114.80,0,Mill,0,S,50,0,52,0,0,52,0,50,0,0,0,52,0,52
2026-09-21 13:43:22,mfsweep_shard0,SPT_SRWT,46,4114.80,1,Lathe,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-21 13:43:22,mfsweep_shard0,SPT_SRWT,46,4114.80,2,Weld,0,S,44,0,48,0,4,48,0,44,0,0,0,50,0,50
