timestamp,instance,rule,seed,makespan,jobs,machines,total_ops,agvCount,decisions,total_reward,timescale,parking_method,pre_dispatching_method,stochastic_tag,weibull_k,weibull_lambda,mean_ttf_theoretical,repair_log_mu,repair_log_sigma,episode_failures,total_repair_time,dynamic_arrivals,arrival_lambda,mean_interarrival_theoretical,mean_interarrival_realised,last_arrival_sim_time,mean_flow_time,p95_flow_time,max_flow_time,mean_transport_wait,jobs_censored,mean_flow_time_penalized,p95_flow_time_penalized,max_flow_time_penalized,deadlock_detected,deadlock_sim_time,first_stall_sim_time,orphan_predispatch_released,agv_collision_events,agv_collision_pair_seconds,agv_clearance_events,agv_clearance_pair_seconds,agv_static_overlap_events,agv_min_centre_distance,release_previous_zone,split_spines,orphan_reaper
2026-09-20 12:18:53,mfsweep_shard0,SPT_SRWT,42,3841.92,137,15,274,10,577,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,69,4715.7,0,0.00000,0.0,0.0,-1.0,252.48,365.51,671.80,158.45,0,252.48,365.51,671.80,0,-1.0,-1.0,1,802,1316.82,1111,2247.88,0,0.000,1,0,1
2026-09-20 12:22:27,mfsweep_shard0,SPT_SRWT,43,3919.80,137,15,274,10,590,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,69,4757.1,0,0.00000,0.0,0.0,-1.0,257.78,410.62,592.04,156.80,0,257.78,410.62,592.04,0,-1.0,-1.0,2,758,1215.46,1050,2040.94,0,0.000,1,0,1
2026-09-20 12:25:52,mfsweep_shard0,SPT_SRWT,44,3769.80,137,15,274,10,589,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,60,3534.8,0,0.00000,0.0,0.0,-1.0,255.37,378.28,832.24,156.27,0,255.37,378.28,832.24,0,-1.0,-1.0,6,816,1461.92,1130,2363.54,0,0.000,1,0,1
2026-09-20 12:29:23,mfsweep_shard0,SPT_SRWT,45,3843.88,137,15,274,10,593,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,75,4644.2,0,0.00000,0.0,0.0,-1.0,275.56,523.93,1104.23,158.91,0,275.56,523.93,1104.23,0,-1.0,-1.0,4,756,1207.84,1052,1995.68,0,0.000,1,0,1
2026-09-20 12:32:51,mfsweep_shard0,SPT_SRWT,46,3852.86,137,15,274,10,585,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,69,4549.2,0,0.00000,0.0,0.0,-1.0,251.43,382.60,549.14,156.44,0,251.43,382.60,549.14,0,-1.0,-1.0,3,806,1202.94,1097,2083.08,0,0.000,1,0,1
2026-09-20 12:36:27,mfsweep_shard0,SPT_SRWT,47,3789.60,137,15,274,10,584,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,72,4514.1,0,0.00000,0.0,0.0,-1.0,244.85,348.67,617.34,152.37,0,244.85,348.67,617.34,0,-1.0,-1.0,3,692,866.20,1007,1762.36,0,0.000,1,0,1
2026-09-20 12:40:07,mfsweep_shard0,SPT_SRWT,48,3930.92,137,15,274,10,590,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,73,5204.6,0,0.00000,0.0,0.0,-1.0,256.32,383.47,808.89,153.45,0,256.32,383.47,808.89,0,-1.0,-1.0,3,725,1149.04,1060,1979.20,0,0.000,1,0,1
2026-09-20 12:43:43,mfsweep_shard0,SPT_SRWT,49,3809.82,137,15,274,10,580,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,68,4406.3,0,0.00000,0.0,0.0,-1.0,239.35,314.27,513.91,152.37,0,239.35,314.27,513.91,0,-1.0,-1.0,4,739,1052.46,1028,1863.58,0,0.000,1,0,1
2026-09-20 12:47:28,mfsweep_shard0,SPT_SRWT,50,4018.42,137,15,274,10,604,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,79,4930.1,0,0.00000,0.0,0.0,-1.0,297.72,699.22,1495.79,168.48,0,297.72,699.22,1495.79,0,-1.0,-1.0,2,797,1380.94,1116,2296.86,0,0.000,1,0,1
2026-09-20 12:51:00,mfsweep_shard0,SPT_SRWT,51,3787.90,137,15,274,10,584,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,75,5214.2,0,0.00000,0.0,0.0,-1.0,244.28,344.77,578.63,153.08,0,244.28,344.77,578.63,0,-1.0,-1.0,4,749,1061.92,1033,1910.92,0,0.000,1,0,1
