timestamp,instance,rule,seed,makespan,jobs,machines,total_ops,agvCount,decisions,total_reward,timescale,parking_method,pre_dispatching_method,stochastic_tag,weibull_k,weibull_lambda,mean_ttf_theoretical,repair_log_mu,repair_log_sigma,episode_failures,total_repair_time,dynamic_arrivals,arrival_lambda,mean_interarrival_theoretical,mean_interarrival_realised,last_arrival_sim_time,mean_flow_time,p95_flow_time,max_flow_time,mean_transport_wait,jobs_censored,deadlock_detected,deadlock_sim_time
2026-08-26 23:26:00,med_agv06_single,LPT_MMUR,42,33505.8,310,15,2004,6,4008,-0.2743,100.0,single,fixed,arr,0.0,0.0,0.0,0.0,0.0,0,0.0,300,0.044,22.7,26.1,7839.1,13458.11,24766.67,25966.67,12024.27,0,0,-1.0
2026-08-26 23:42:36,med_agv06_single,LPT_MMUR,43,34133.34,310,15,2004,6,4008,-0.266,100.0,single,fixed,arr,0.0,0.0,0.0,0.0,0.0,0,0.0,300,0.044,22.7,24.1,7233.3,14368.07,25733.34,26966.67,12936.67,0,0,-1.0
2026-08-26 23:58:44,med_agv06_single,LPT_MMUR,44,33400.01,310,15,2018,6,4036,-0.2559,100.0,single,fixed,arr,0.0,0.0,0.0,0.0,0.0,0,0.0,300,0.044,22.7,24.6,7366.7,13970.22,24933.34,26033.34,12420.86,0,0,-1.0
2026-08-27 00:14:12,med_agv06_multiple,LPT_MMUR,42,32366.67,310,15,2004,6,4008,-0.2693,100.0,multiple,fixed,arr,0.0,0.0,0.0,0.0,0.0,0,0.0,300,0.044,22.7,26.1,7833.3,13066.02,23933.33,25900.0,11341.61,0,0,-1.0
2026-08-27 00:29:37,med_agv06_multiple,LPT_MMUR,43,32600.0,310,15,2004,6,4008,-0.2583,100.0,multiple,fixed,arr,0.0,0.0,0.0,0.0,0.0,0,0.0,300,0.044,22.7,24.1,7233.3,13633.44,24233.33,26066.66,11843.33,0,0,-1.0
2026-08-27 00:44:52,med_agv06_multiple,LPT_MMUR,44,32300.0,310,15,2018,6,4036,-0.2506,100.0,multiple,fixed,arr,0.0,0.0,0.0,0.0,0.0,0,0.0,300,0.044,22.7,24.6,7366.7,13360.97,23833.34,25100.02,11430.86,0,0,-1.0
2026-08-27 01:00:03,med_agv07_single,LPT_MMUR,42,32366.67,310,15,2004,7,4008,-0.2691,100.0,single,fixed,arr,0.0,0.0,0.0,0.0,0.0,0,0.0,300,0.044,22.7,26.1,7833.3,13040.75,23833.34,24966.66,11250.54,0,0,-1.0
2026-08-27 01:15:12,med_agv07_single,LPT_MMUR,43,32266.69,310,15,2004,7,4008,-0.2566,100.0,single,fixed,arr,0.0,0.0,0.0,0.0,0.0,0,0.0,300,0.044,22.7,24.1,7233.3,13459.47,23966.67,25733.34,11800.0,0,0,-1.0
2026-08-27 01:30:04,med_agv07_single,LPT_MMUR,44,31833.34,310,15,2018,7,4036,-0.2483,100.0,single,fixed,arr,0.0,0.0,0.0,0.0,0.0,0,0.0,300,0.044,22.7,24.6,7366.7,13466.13,23700.0,24700.0,11340.97,0,0,-1.0
2026-08-27 01:44:09,med_agv07_multiple,LPT_MMUR,42,31666.66,310,15,2004,7,4008,-0.2654,100.0,multiple,fixed,arr,0.0,0.0,0.0,0.0,0.0,0,0.0,300,0.044,22.7,26.1,7833.3,12677.1,23100.0,24000.0,10773.98,0,0,-1.0
2026-08-27 01:57:47,med_agv07_multiple,LPT_MMUR,43,31466.66,310,15,2004,7,4008,-0.2527,100.0,multiple,fixed,arr,0.0,0.0,0.0,0.0,0.0,0,0.0,300,0.044,22.7,24.1,7233.3,13271.72,23466.69,24800.0,11084.73,0,0,-1.0
2026-08-27 02:10:42,med_agv07_multiple,LPT_MMUR,44,31066.66,310,15,2018,7,4036,-0.2443,100.0,multiple,fixed,arr,0.0,0.0,0.0,0.0,0.0,0,0.0,300,0.044,22.7,24.6,7366.7,13262.37,23200.0,24400.0,11002.58,0,0,-1.0
2026-08-27 02:19:36,med_agv09_single,LPT_MMUR,42,24966.66,310,15,2004,9,679,-0.2165,100.0,single,fixed,arr,0.0,0.0,0.0,0.0,0.0,0,0.0,300,0.044,22.7,26.1,7833.3,0.0,0.0,0.0,0.0,310,1,24966.7
2026-08-27 02:30:22,med_agv09_single,LPT_MMUR,43,28533.34,310,15,2004,9,797,-0.1708,100.0,single,fixed,arr,0.0,0.0,0.0,0.0,0.0,0,0.0,300,0.044,22.7,24.1,7233.3,0.0,0.0,0.0,0.0,310,1,28533.3
2026-08-27 02:41:55,med_agv09_single,LPT_MMUR,44,30033.34,310,15,2018,9,823,-0.174,100.0,single,fixed,arr,0.0,0.0,0.0,0.0,0.0,0,0.0,300,0.044,22.7,24.6,7366.7,0.0,0.0,0.0,0.0,310,1,30033.3
