timestamp,instance,rule,seed,agv_count,event_id,start_time,duration,agv_a,agv_b,min_centre_distance,zone_a,zone_b,state_a,state_b,a_x,a_z,b_x,b_z
2026-09-20 14:21:03,mfsweep_shard0,SPT_SRWT,42,7,0,61.46,0.30,0,4,0.327,Parking_Alcove,Parking_Alcove,ReturningToParking,MovingToPrePickup,-5.06,-16.46,-4.04,-16.49
2026-09-20 14:21:03,mfsweep_shard0,SPT_SRWT,42,7,1,90.02,0.28,1,5,0.750,Parking_Alcove,Parking_Alcove,ReturningToParking,MovingToPrePickup,-3.82,-16.96,-2.72,-16.55
2026-09-20 14:21:03,mfsweep_shard0,SPT_SRWT,42,7,2,128.88,1.90,2,3,0.001,Parking_Alcove,Parking_Alcove,ReturningToParking,Idle,-1.23,-18.01,-0.32,-18.37
2026-09-20 14:21:03,mfsweep_shard0,SPT_SRWT,42,7,3,140.56,0.30,0,3,0.038,Parking_Alcove,Parking_Alcove,ReturningToParking,MovingToPrePickup,-4.08,-16.85,-3.18,-17.25
2026-09-20 14:21:03,mfsweep_shard0,SPT_SRWT,42,7,4,147.74,0.72,0,4,0.232,BotSpine_CornerL,BotSpine_CornerL,MovingToPickup,ReturningToParking,-10.36,-14.87,-11.16,-14.00
2026-09-20 14:21:03,mfsweep_shard0,SPT_SRWT,42,7,5,187.02,0.72,1,6,0.023,TopSpine_Dock3,TopSpine_CornerR,MovingToDropoff,ReturningToParking,9.97,14.00,11.11,14.00
2026-09-20 14:21:03,mfsweep_shard0,SPT_SRWT,42,7,6,191.06,1.50,1,3,0.047,TopSpine_CornerR,TopSpine_Dock3,MovingToDropoff,MovingToDropoff,11.16,14.00,10.20,14.00
2026-09-20 14:21:03,mfsweep_shard0,SPT_SRWT,42,7,7,222.22,0.20,1,4,0.969,TopSpine_Dock3,TopSpine_CornerR,MovingToPickup,MovingToDropoff,10.13,14.00,11.13,13.65
2026-09-20 14:21:03,mfsweep_shard0,SPT_SRWT,42,7,8,225.46,1.72,1,3,0.000,TopSpine_CornerR,TopSpine_Dock3,MovingToPickup,ReturningToParking,11.11,14.00,10.13,14.00
2026-09-20 14:21:03,mfsweep_shard0,SPT_SRWT,42,7,9,236.12,0.26,0,6,0.809,TopSpine_Dock3,TopSpine_CornerR,ReturningToParking,MovingToDropoff,10.13,14.00,11.11,13.86
2026-09-20 14:21:03,mfsweep_shard0,SPT_SRWT,42,7,10,260.42,0.94,0,3,0.000,Parking_Alcove,Parking_Alcove,ReturningToParking,MovingToPickup,-1.29,-17.98,-0.32,-18.37
2026-09-20 14:21:03,mfsweep_shard0,SPT_SRWT,42,7,11,334.14,0.14,2,3,1.209,BotSpine_Dock0,BotSpine_Dock0,MovingToPickup,ReturningToParking,-9.35,-14.84,-8.40,-14.00
2026-09-20 14:21:03,mfsweep_shard0,SPT_SRWT,42,7,12,335.16,0.44,2,3,0.507,BotSpine_CornerL,BotSpine_CornerL,MovingToPickup,ReturningToParking,-11.18,-14.13,-10.08,-14.00
2026-09-20 14:21:03,mfsweep_shard0,SPT_SRWT,42,7,13,475.32,0.28,2,4,0.438,Parking_Alcove,Parking_Alcove,ReturningToParking,MovingToPickup,-2.43,-17.52,-1.44,-17.42
2026-09-20 14:21:03,mfsweep_shard0,SPT_SRWT,42,7,14,500.54,0.20,0,1,0.969,TopSpine_Dock3,TopSpine_CornerR,ReturningToParking,MovingToDropoff,10.13,14.00,11.13,13.65
2026-09-20 14:21:03,mfsweep_shard0,SPT_SRWT,42,7,15,501.72,0.40,3,5,1.018,BotSpine_Dock0,BotSpine_Dock0,ReturningToParking,MovingToPickup,-8.64,-14.00,-8.52,-15.13
2026-09-20 14:21:03,mfsweep_shard0,SPT_SRWT,42,7,16,503.16,0.24,3,5,0.857,BotSpine_CornerL,BotSpine_CornerL,ReturningToParking,MovingToPickup,-10.18,-14.00,-11.16,-13.79
2026-09-20 14:21:03,mfsweep_shard0,SPT_SRWT,42,7,17,503.78,0.94,0,6,0.000,TopSpine_CornerR,TopSpine_Dock3,ReturningToParking,MovingToDropoff,11.11,14.00,10.06,14.00
