timestamp,instance,rule,seed,makespan,jobs,machines,total_ops,agvCount,decisions,total_reward,timescale,parking_method,pre_dispatching_method,stochastic_tag,weibull_k,weibull_lambda,mean_ttf_theoretical,repair_log_mu,repair_log_sigma,episode_failures,total_repair_time,dynamic_arrivals,arrival_lambda,mean_interarrival_theoretical,mean_interarrival_realised,last_arrival_sim_time,mean_flow_time,p95_flow_time,max_flow_time,mean_transport_wait,jobs_censored,mean_flow_time_penalized,p95_flow_time_penalized,max_flow_time_penalized,deadlock_detected,deadlock_sim_time,first_stall_sim_time,orphan_predispatch_released,agv_collision_events,agv_collision_pair_seconds,agv_clearance_events,agv_clearance_pair_seconds,agv_parking_overlap_events,agv_min_centre_distance,reservation_protocol
2026-09-21 00:47:30,mfsweep_shard0,LPT_MMUR,42,4404.02,137,15,274,10,577,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,74,5035.1,0,0.00000,0.0,0.0,-1.0,396.40,817.84,1145.63,169.67,0,396.40,817.84,1145.63,0,-1.0,-1.0,0,106,48.50,233,214.68,299,0.079,releasePrevious
2026-09-21 00:53:29,mfsweep_shard0,LPT_MMUR,43,5143.52,137,15,274,10,703,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,92,6334.9,0,0.00000,0.0,0.0,-1.0,777.47,2500.28,4250.47,259.24,0,777.47,2500.28,4250.47,0,-1.0,-1.0,4,51,24.30,226,206.16,295,0.116,releasePrevious
2026-09-21 00:58:27,mfsweep_shard0,LPT_MMUR,44,4260.84,137,15,274,10,646,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,69,3986.2,0,0.00000,0.0,0.0,-1.0,602.28,2379.87,3345.47,234.88,0,602.28,2379.87,3345.47,0,-1.0,-1.0,2,54,23.78,192,237.50,198,0.127,releasePrevious
2026-09-21 01:04:03,mfsweep_shard0,LPT_MMUR,45,4855.68,137,15,274,10,694,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,99,6034.8,0,0.00000,0.0,0.0,-1.0,633.19,1550.66,2028.56,239.65,0,633.19,1550.66,2028.56,0,-1.0,-1.0,5,63,28.96,186,146.08,271,0.173,releasePrevious
2026-09-21 01:09:05,mfsweep_shard0,LPT_MMUR,46,4356.52,137,15,274,10,623,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,77,5076.4,0,0.00000,0.0,0.0,-1.0,497.85,1728.78,2092.88,200.70,0,497.85,1728.78,2092.88,0,-1.0,-1.0,1,81,37.88,255,317.24,223,0.113,releasePrevious
2026-09-21 01:13:47,mfsweep_shard0,LPT_MMUR,47,4032.02,137,15,274,10,591,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,75,4703.4,0,0.00000,0.0,0.0,-1.0,416.56,886.91,1177.45,173.08,0,416.56,886.91,1177.45,0,-1.0,-1.0,2,99,43.52,223,211.20,252,0.144,releasePrevious
2026-09-21 01:19:05,mfsweep_shard0,LPT_MMUR,48,4497.80,137,15,274,10,684,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,84,5760.4,0,0.00000,0.0,0.0,-1.0,716.77,2046.93,3960.35,249.59,0,716.77,2046.93,3960.35,0,-1.0,-1.0,4,59,26.48,249,254.42,216,0.538,releasePrevious
2026-09-21 01:24:06,mfsweep_shard0,LPT_MMUR,49,4350.76,137,15,274,10,609,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,76,5062.8,0,0.00000,0.0,0.0,-1.0,446.38,1000.91,1518.19,175.07,0,446.38,1000.91,1518.19,0,-1.0,-1.0,6,92,41.22,234,227.54,269,0.173,releasePrevious
2026-09-21 01:29:16,mfsweep_shard0,LPT_MMUR,50,4498.32,137,15,274,10,628,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,86,5427.8,0,0.00000,0.0,0.0,-1.0,488.83,1239.93,2717.67,209.77,0,488.83,1239.93,2717.67,0,-1.0,-1.0,2,63,28.24,203,190.84,218,0.101,releasePrevious
2026-09-21 01:34:15,mfsweep_shard0,LPT_MMUR,51,4371.82,137,15,274,10,615,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,85,5837.8,0,0.00000,0.0,0.0,-1.0,526.69,1404.75,2495.00,192.19,0,526.69,1404.75,2495.00,0,-1.0,-1.0,0,71,32.16,213,336.72,256,0.092,releasePrevious
