timestamp,instance,rule,seed,makespan,jobs,machines,total_ops,agvCount,decisions,total_reward,timescale,parking_method,pre_dispatching_method,stochastic_tag,weibull_k,weibull_lambda,mean_ttf_theoretical,repair_log_mu,repair_log_sigma,episode_failures,total_repair_time,dynamic_arrivals,arrival_lambda,mean_interarrival_theoretical,mean_interarrival_realised,last_arrival_sim_time,mean_flow_time,p95_flow_time,max_flow_time,mean_transport_wait,jobs_censored,mean_flow_time_penalized,p95_flow_time_penalized,max_flow_time_penalized,deadlock_detected,deadlock_sim_time,first_stall_sim_time,orphan_predispatch_released,agv_collision_events,agv_collision_pair_seconds,agv_clearance_events,agv_clearance_pair_seconds,agv_static_overlap_events,agv_min_centre_distance,release_previous_zone,split_spines,orphan_reaper
2026-09-20 13:01:45,mfsweep_shard0,SPT_SRWT,42,4183.42,137,15,274,20,588,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,71,4843.2,0,0.00000,0.0,0.0,-1.0,397.05,612.59,689.44,296.98,0,397.05,612.59,689.44,0,-1.0,3074.2,2,2095,2993.64,2761,8662.50,0,0.000,1,1,1
2026-09-20 13:06:00,mfsweep_shard0,SPT_SRWT,43,4114.90,137,15,274,20,602,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,74,5009.8,0,0.00000,0.0,0.0,-1.0,415.08,688.36,1156.04,305.37,0,415.08,688.36,1156.04,0,-1.0,-1.0,2,1910,3042.18,2589,7739.52,0,0.000,1,1,1
2026-09-20 13:09:54,mfsweep_shard0,SPT_SRWT,44,3928.18,137,15,274,20,600,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,61,3571.6,0,0.00000,0.0,0.0,-1.0,417.31,689.22,883.50,306.17,0,417.31,689.22,883.50,0,-1.0,-1.0,5,1967,3125.28,2672,7708.20,0,0.000,1,1,1
2026-09-20 13:13:44,mfsweep_shard0,SPT_SRWT,45,3969.34,137,15,274,20,592,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,81,4913.7,0,0.00000,0.0,0.0,-1.0,408.46,748.10,1206.27,295.38,0,408.46,748.10,1206.27,0,-1.0,1691.2,4,1967,2988.24,2562,7844.38,0,0.000,1,1,1
2026-09-20 13:17:40,mfsweep_shard0,SPT_SRWT,46,4000.30,137,15,274,20,603,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,73,4842.5,0,0.00000,0.0,0.0,-1.0,403.25,635.84,1230.27,295.30,0,403.25,635.84,1230.27,0,-1.0,2266.2,4,2022,2933.70,2554,9069.22,0,0.000,1,1,1
2026-09-20 13:21:42,mfsweep_shard0,SPT_SRWT,47,3911.10,137,15,274,20,587,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,73,4612.6,0,0.00000,0.0,0.0,-1.0,361.79,542.30,673.43,269.93,0,361.79,542.30,673.43,0,-1.0,3315.7,3,1952,2788.92,2551,6897.70,0,0.000,1,1,1
2026-09-20 13:25:56,mfsweep_shard0,SPT_SRWT,48,4085.98,137,15,274,20,624,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,75,5295.4,0,0.00000,0.0,0.0,-1.0,433.68,747.05,1111.26,300.29,0,433.68,747.05,1111.26,0,-1.0,-1.0,6,2030,3128.26,2632,7800.18,0,0.000,1,1,1
2026-09-20 13:29:51,mfsweep_shard0,SPT_SRWT,49,3915.66,137,15,274,20,579,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,70,4563.2,0,0.00000,0.0,0.0,-1.0,380.31,585.56,666.49,278.46,0,380.31,585.56,666.49,0,-1.0,2353.1,3,2044,2808.08,2612,8244.92,0,0.000,1,1,1
2026-09-20 13:34:06,mfsweep_shard0,SPT_SRWT,50,4852.40,137,15,274,20,630,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,90,5672.5,0,0.00000,0.0,0.0,-1.0,665.93,1604.18,2134.33,551.47,0,665.93,1604.18,2134.33,0,-1.0,3320.1,4,1963,4745.52,2503,12621.90,0,0.000,1,1,1
2026-09-20 13:37:22,mfsweep_shard0,SPT_SRWT,51,3904.40,137,15,274,20,598,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,76,5376.8,0,0.00000,0.0,0.0,-1.0,403.59,655.45,999.33,307.88,0,403.59,655.45,999.33,0,-1.0,-1.0,6,1988,2959.52,2606,7952.50,0,0.000,1,1,1
