policy,kind,seed,seed_index,step,sim_time,decision_count,wip,jobs_exited,action,rule,entropy,chosen_prob,p_SPT-SMPT,p_SPT-SRWT,p_LPT-MMUR,p_LPT-SMPT,p_SRT-SRWT,p_SRT-SMPT,p_LRT-MMUR,p_FIFO-SRWT
LPT-MMUR,pdr,0,2,19,130.96,20,8,0,2,LPT-MMUR,,,,,,,,,,
LPT-MMUR,pdr,0,2,20,144.78,21,8,0,2,LPT-MMUR,,,,,,,,,,
LPT-MMUR,pdr,0,2,21,150.96,22,8,0,2,LPT-MMUR,,,,,,,,,,
LPT-MMUR,pdr,0,2,22,150.96,23,8,0,2,LPT-MMUR,,,,,,,,,,
LPT-MMUR,pdr,0,2,23,170.96,24,8,0,2,LPT-MMUR,,,,,,,,,,
LPT-MMUR,pdr,0,2,24,170.96,25,8,0,2,LPT-MMUR,,,,,,,,,,
LPT-MMUR,pdr,0,2,25,172.64,26,8,0,2,LPT-MMUR,,,,,,,,,,
LPT-MMUR,pdr,0,2,26,190.96,27,8,0,2,LPT-MMUR,,,,,,,,,,
LPT-MMUR,pdr,0,2,27,233.8,28,8,0,2,LPT-MMUR,,,,,,,,,,
LPT-MMUR,pdr,0,2,28,315.18,29,5,3,2,LPT-MMUR,,,,,,,,,,
LPT-MMUR,pdr,0,2,29,384.1,30,4,4,2,LPT-MMUR,,,,,,,,,,
LPT-MMUR,pdr,0,2,30,448.24,31,3,5,2,LPT-MMUR,,,,,,,,,,
LPT-MMUR,pdr,0,2,31,480.24,32,3,5,2,LPT-MMUR,,,,,,,,,,
LPT-SMPT,pdr,0,3,0,0.02,1,8,0,3,LPT-SMPT,,,,,,,,,,
LPT-SMPT,pdr,0,3,1,0.02,2,8,0,3,LPT-SMPT,,,,,,,,,,
LPT-SMPT,pdr,0,3,2,0.02,3,8,0,3,LPT-SMPT,,,,,,,,,,
LPT-SMPT,pdr,0,3,3,0.02,4,8,0,3,LPT-SMPT,,,,,,,,,,
LPT-SMPT,pdr,0,3,4,0.02,5,8,0,3,LPT-SMPT,,,,,,,,,,
LPT-SMPT,pdr,0,3,5,0.02,6,8,0,3,LPT-SMPT,,,,,,,,,,
LPT-SMPT,pdr,0,3,6,0.02,7,8,0,3,LPT-SMPT,,,,,,,,,,
LPT-SMPT,pdr,0,3,7,0.02,8,8,0,3,LPT-SMPT,,,,,,,,,,
LPT-SMPT,pdr,0,3,8,30.96,9,8,0,3,LPT-SMPT,,,,,,,,,,
LPT-SMPT,pdr,0,3,9,50.96,10,8,0,3,LPT-SMPT,,,,,,,,,,
LPT-SMPT,pdr,0,3,10,50.96,11,8,0,3,LPT-SMPT,,,,,,,,,,
LPT-SMPT,pdr,0,3,11,70.96,12,8,0,3,LPT-SMPT,,,,,,,,,,
LPT-SMPT,pdr,0,3,12,70.96,13,8,0,3,LPT-SMPT,,,,,,,,,,
LPT-SMPT,pdr,0,3,13,90.96,14,8,0,3,LPT-SMPT,,,,,,,,,,
LPT-SMPT,pdr,0,3,14,90.96,15,8,0,3,LPT-SMPT,,,,,,,,,,
LPT-SMPT,pdr,0,3,15,110.96,16,8,0,3,LPT-SMPT,,,,,,,,,,
LPT-SMPT,pdr,0,3,16,110.96,17,8,0,3,LPT-SMPT,,,,,,,,,,
LPT-SMPT,pdr,0,3,17,123.24,18,8,0,3,LPT-SMPT,,,,,,,,,,
LPT-SMPT,pdr,0,3,18,130.96,19,8,0,3,LPT-SMPT,,,,,,,,,,
LPT-SMPT,pdr,0,3,19,130.96,20,8,0,3,LPT-SMPT,,,,,,,,,,
LPT-SMPT,pdr,0,3,20,144.78,21,8,0,3,LPT-SMPT,,,,,,,,,,
LPT-SMPT,pdr,0,3,21,150.96,22,8,0,3,LPT-SMPT,,,,,,,,,,
LPT-SMPT,pdr,0,3,22,150.96,23,8,0,3,LPT-SMPT,,,,,,,,,,
LPT-SMPT,pdr,0,3,23,170.96,24,8,0,3,LPT-SMPT,,,,,,,,,,
LPT-SMPT,pdr,0,3,24,170.96,25,8,0,3,LPT-SMPT,,,,,,,,,,
LPT-SMPT,pdr,0,3,25,172.64,26,8,0,3,LPT-SMPT,,,,,,,,,,
LPT-SMPT,pdr,0,3,26,190.96,27,8,0,3,LPT-SMPT,,,,,,,,,,
LPT-SMPT,pdr,0,3,27,233.8,28,8,0,3,LPT-SMPT,,,,,,,,,,
LPT-SMPT,pdr,0,3,28,315.18,29,5,3,3,LPT-SMPT,,,,,,,,,,
LPT-SMPT,pdr,0,3,29,384.1,30,4,4,3,LPT-SMPT,,,,,,,,,,
LPT-SMPT,pdr,0,3,30,448.24,31,3,5,3,LPT-SMPT,,,,,,,,,,
LPT-SMPT,pdr,0,3,31,480.24,32,3,5,3,LPT-SMPT,,,,,,,,,,
SRT-SRWT,pdr,0,4,0,0.02,1,8,0,4,SRT-SRWT,,,,,,,,,,
SRT-SRWT,pdr,0,4,1,0.02,2,8,0,4,SRT-SRWT,,,,,,,,,,
SRT-SRWT,pdr,0,4,2,0.02,3,8,0,4,SRT-SRWT,,,,,,,,,,
SRT-SRWT,pdr,0,4,3,0.02,4,8,0,4,SRT-SRWT,,,,,,,,,,
SRT-SRWT,pdr,0,4,4,0.02,5,8,0,4,SRT-SRWT,,,,,,,,,,
SRT-SRWT,pdr,0,4,5,0.02,6,8,0,4,SRT-SRWT,,,,,,,,,,
SRT-SRWT,pdr,0,4,6,0.02,7,8,0,4,SRT-SRWT,,,,,,,,,,
SRT-SRWT,pdr,0,4,7,0.02,8,8,0,4,SRT-SRWT,,,,,,,,,,
SRT-SRWT,pdr,0,4,8,30.96,9,8,0,4,SRT-SRWT,,,,,,,,,,
SRT-SRWT,pdr,0,4,9,36.56,10,8,0,4,SRT-SRWT,,,,,,,,,,
SRT-SRWT,pdr,0,4,10,50.96,11,8,0,4,SRT-SRWT,,,,,,,,,,
SRT-SRWT,pdr,0,4,11,55.06,12,8,0,4,SRT-SRWT,,,,,,,,,,
SRT-SRWT,pdr,0,4,12,56.56,13,8,0,4,SRT-SRWT,,,,,,,,,,
SRT-SRWT,pdr,0,4,13,58.68,14,8,0,4,SRT-SRWT,,,,,,,,,,
SRT-SRWT,pdr,0,4,14,74.74,15,8,0,4,SRT-SRWT,,,,,,,,,,
SRT-SRWT,pdr,0,4,15,75.06,16,8,0,4,SRT-SRWT,,,,,,,,,,
SRT-SRWT,pdr,0,4,16,76.6,17,8,0,4,SRT-SRWT,,,,,,,,,,
SRT-SRWT,pdr,0,4,17,78.68,18,8,0,4,SRT-SRWT,,,,,,,,,,
SRT-SRWT,pdr,0,4,18,78.68,19,8,0,4,SRT-SRWT,,,,,,,,,,
SRT-SRWT,pdr,0,4,19,94.74,20,8,0,4,SRT-SRWT,,,,,,,,,,
SRT-SRWT,pdr,0,4,20,94.74,21,8,0,4,SRT-SRWT,,,,,,,,,,
SRT-SRWT,pdr,0,4,21,98.68,22,8,0,4,SRT-SRWT,,,,,,,,,,
SRT-SRWT,pdr,0,4,22,109.86,23,8,0,4,SRT-SRWT,,,,,,,,,,
SRT-SRWT,pdr,0,4,23,114.74,24,8,0,4,SRT-SRWT,,,,,,,,,,
SRT-SRWT,pdr,0,4,24,129.86,25,8,0,4,SRT-SRWT,,,,,,,,,,
SRT-SRWT,pdr,0,4,25,137.76,26,8,0,4,SRT-SRWT,,,,,,,,,,
SRT-SRWT,pdr,0,4,26,149.76,27,8,0,4,SRT-SRWT,,,,,,,,,,
SRT-SRWT,pdr,0,4,27,166.72,28,8,0,4,SRT-SRWT,,,,,,,,,,
SRT-SRWT,pdr,0,4,28,194.58,29,8,0,4,SRT-SRWT,,,,,,,,,,
SRT-SRWT,pdr,0,4,29,226.58,30,6,2,4,SRT-SRWT,,,,,,,,,,
SRT-SRWT,pdr,0,4,30,290.72,31,3,5,4,SRT-SRWT,,,,,,,,,,
SRT-SRWT,pdr,0,4,31,359.64,32,2,6,4,SRT-SRWT,,,,,,,,,,
SRT-SMPT,pdr,0,5,0,0.02,1,8,0,5,SRT-SMPT,,,,,,,,,,
SRT-SMPT,pdr,0,5,1,0.02,2,8,0,5,SRT-SMPT,,,,,,,,,,
SRT-SMPT,pdr,0,5,2,0.02,3,8,0,5,SRT-SMPT,,,,,,,,,,
SRT-SMPT,pdr,0,5,3,0.02,4,8,0,5,SRT-SMPT,,,,,,,,,,
SRT-SMPT,pdr,0,5,4,0.02,5,8,0,5,SRT-SMPT,,,,,,,,,,
SRT-SMPT,pdr,0,5,5,0.02,6,8,0,5,SRT-SMPT,,,,,,,,,,
SRT-SMPT,pdr,0,5,6,0.02,7,8,0,5,SRT-SMPT,,,,,,,,,,
SRT-SMPT,pdr,0,5,7,0.02,8,8,0,5,SRT-SMPT,,,,,,,,,,
SRT-SMPT,pdr,0,5,8,30.96,9,8,0,5,SRT-SMPT,,,,,,,,,,
SRT-SMPT,pdr,0,5,9,50.96,10,8,0,5,SRT-SMPT,,,,,,,,,,
SRT-SMPT,pdr,0,5,10,50.96,11,8,0,5,SRT-SMPT,,,,,,,,,,
SRT-SMPT,pdr,0,5,11,70.96,12,8,0,5,SRT-SMPT,,,,,,,,,,
SRT-SMPT,pdr,0,5,12,70.96,13,8,0,5,SRT-SMPT,,,,,,,,,,
SRT-SMPT,pdr,0,5,13,90.96,14,8,0,5,SRT-SMPT,,,,,,,,,,
SRT-SMPT,pdr,0,5,14,90.96,15,8,0,5,SRT-SMPT,,,,,,,,,,
SRT-SMPT,pdr,0,5,15,110.96,16,8,0,5,SRT-SMPT,,,,,,,,,,
SRT-SMPT,pdr,0,5,16,110.96,17,8,0,5,SRT-SMPT,,,,,,,,,,
SRT-SMPT,pdr,0,5,17,123.24,18,8,0,5,SRT-SMPT,,,,,,,,,,
SRT-SMPT,pdr,0,5,18,130.96,19,8,0,5,SRT-SMPT,,,,,,,,,,
SRT-SMPT,pdr,0,5,19,130.96,20,8,0,5,SRT-SMPT,,,,,,,,,,
SRT-SMPT,pdr,0,5,20,144.78,21,8,0,5,SRT-SMPT,,,,,,,,,,
SRT-SMPT,pdr,0,5,21,150.96,22,8,0,5,SRT-SMPT,,,,,,,,,,
SRT-SMPT,pdr,0,5,22,150.96,23,8,0,5,SRT-SMPT,,,,,,,,,,
SRT-SMPT,pdr,0,5,23,164.28,24,8,0,5,SRT-SMPT,,,,,,,,,,
SRT-SMPT,pdr,0,5,24,170.96,25,8,0,5,SRT-SMPT,,,,,,,,,,
SRT-SMPT,pdr,0,5,25,170.96,26,8,0,5,SRT-SMPT,,,,,,,,,,
SRT-SMPT,pdr,0,5,26,190.96,27,8,0,5,SRT-SMPT,,,,,,,,,,
SRT-SMPT,pdr,0,5,27,225.44,28,8,0,5,SRT-SMPT,,,,,,,,,,
SRT-SMPT,pdr,0,5,28,253.3,29,6,2,5,SRT-SMPT,,,,,,,,,,
SRT-SMPT,pdr,0,5,29,285.3,30,6,2,5,SRT-SMPT,,,,,,,,,,
SRT-SMPT,pdr,0,5,30,349.44,31,3,5,5,SRT-SMPT,,,,,,,,,,
SRT-SMPT,pdr,0,5,31,418.36,32,2,6,5,SRT-SMPT,,,,,,,,,,
LRT-MMUR,pdr,0,6,0,0.02,1,8,0,6,LRT-MMUR,,,,,,,,,,
LRT-MMUR,pdr,0,6,1,0.02,2,8,0,6,LRT-MMUR,,,,,,,,,,
LRT-MMUR,pdr,0,6,2,0.02,3,8,0,6,LRT-MMUR,,,,,,,,,,
LRT-MMUR,pdr,0,6,3,0.02,4,8,0,6,LRT-MMUR,,,,,,,,,,
LRT-MMUR,pdr,0,6,4,0.02,5,8,0,6,LRT-MMUR,,,,,,,,,,
LRT-MMUR,pdr,0,6,5,0.02,6,8,0,6,LRT-MMUR,,,,,,,,,,
LRT-MMUR,pdr,0,6,6,0.02,7,8,0,6,LRT-MMUR,,,,,,,,,,
LRT-MMUR,pdr,0,6,7,0.02,8,8,0,6,LRT-MMUR,,,,,,,,,,
LRT-MMUR,pdr,0,6,8,30.96,9,8,0,6,LRT-MMUR,,,,,,,,,,
LRT-MMUR,pdr,0,6,9,50.96,10,8,0,6,LRT-MMUR,,,,,,,,,,
LRT-MMUR,pdr,0,6,10,50.96,11,8,0,6,LRT-MMUR,,,,,,,,,,
LRT-MMUR,pdr,0,6,11,70.96,12,8,0,6,LRT-MMUR,,,,,,,,,,
LRT-MMUR,pdr,0,6,12,70.96,13,8,0,6,LRT-MMUR,,,,,,,,,,
LRT-MMUR,pdr,0,6,13,90.96,14,8,0,6,LRT-MMUR,,,,,,,,,,
LRT-MMUR,pdr,0,6,14,90.96,15,8,0,6,LRT-MMUR,,,,,,,,,,
LRT-MMUR,pdr,0,6,15,110.96,16,8,0,6,LRT-MMUR,,,,,,,,,,
LRT-MMUR,pdr,0,6,16,110.96,17,8,0,6,LRT-MMUR,,,,,,,,,,
LRT-MMUR,pdr,0,6,17,123.24,18,8,0,6,LRT-MMUR,,,,,,,,,,
LRT-MMUR,pdr,0,6,18,130.96,19,8,0,6,LRT-MMUR,,,,,,,,,,
LRT-MMUR,pdr,0,6,19,130.96,20,8,0,6,LRT-MMUR,,,,,,,,,,
LRT-MMUR,pdr,0,6,20,144.78,21,8,0,6,LRT-MMUR,,,,,,,,,,
LRT-MMUR,pdr,0,6,21,150.96,22,8,0,6,LRT-MMUR,,,,,,,,,,
LRT-MMUR,pdr,0,6,22,150.96,23,8,0,6,LRT-MMUR,,,,,,,,,,
LRT-MMUR,pdr,0,6,23,170.96,24,8,0,6,LRT-MMUR,,,,,,,,,,
LRT-MMUR,pdr,0,6,24,170.96,25,8,0,6,LRT-MMUR,,,,,,,,,,
LRT-MMUR,pdr,0,6,25,172.64,26,8,0,6,LRT-MMUR,,,,,,,,,,
LRT-MMUR,pdr,0,6,26,190.96,27,8,0,6,LRT-MMUR,,,,,,,,,,
LRT-MMUR,pdr,0,6,27,233.8,28,8,0,6,LRT-MMUR,,,,,,,,,,
LRT-MMUR,pdr,0,6,28,315.18,29,5,3,6,LRT-MMUR,,,,,,,,,,
LRT-MMUR,pdr,0,6,29,384.1,30,4,4,6,LRT-MMUR,,,,,,,,,,
LRT-MMUR,pdr,0,6,30,448.24,31,3,5,6,LRT-MMUR,,,,,,,,,,
LRT-MMUR,pdr,0,6,31,480.24,32,3,5,6,LRT-MMUR,,,,,,,,,,
FIFO-SRWT,pdr,0,7,0,0.02,1,8,0,7,FIFO-SRWT,,,,,,,,,,
FIFO-SRWT,pdr,0,7,1,0.02,2,8,0,7,FIFO-SRWT,,,,,,,,,,
FIFO-SRWT,pdr,0,7,2,0.02,3,8,0,7,FIFO-SRWT,,,,,,,,,,
FIFO-SRWT,pdr,0,7,3,0.02,4,8,0,7,FIFO-SRWT,,,,,,,,,,
FIFO-SRWT,pdr,0,7,4,0.02,5,8,0,7,FIFO-SRWT,,,,,,,,,,
FIFO-SRWT,pdr,0,7,5,0.02,6,8,0,7,FIFO-SRWT,,,,,,,,,,
FIFO-SRWT,pdr,0,7,6,0.02,7,8,0,7,FIFO-SRWT,,,,,,,,,,
FIFO-SRWT,pdr,0,7,7,0.02,8,8,0,7,FIFO-SRWT,,,,,,,,,,
FIFO-SRWT,pdr,0,7,8,30.96,9,8,0,7,FIFO-SRWT,,,,,,,,,,
FIFO-SRWT,pdr,0,7,9,36.56,10,8,0,7,FIFO-SRWT,,,,,,,,,,
FIFO-SRWT,pdr,0,7,10,50.96,11,8,0,7,FIFO-SRWT,,,,,,,,,,
FIFO-SRWT,pdr,0,7,11,55.06,12,8,0,7,FIFO-SRWT,,,,,,,,,,
FIFO-SRWT,pdr,0,7,12,56.56,13,8,0,7,FIFO-SRWT,,,,,,,,,,
FIFO-SRWT,pdr,0,7,13,58.68,14,8,0,7,FIFO-SRWT,,,,,,,,,,
FIFO-SRWT,pdr,0,7,14,74.74,15,8,0,7,FIFO-SRWT,,,,,,,,,,
FIFO-SRWT,pdr,0,7,15,75.06,16,8,0,7,FIFO-SRWT,,,,,,,,,,
FIFO-SRWT,pdr,0,7,16,76.6,17,8,0,7,FIFO-SRWT,,,,,,,,,,
FIFO-SRWT,pdr,0,7,17,78.68,18,8,0,7,FIFO-SRWT,,,,,,,,,,
FIFO-SRWT,pdr,0,7,18,78.68,19,8,0,7,FIFO-SRWT,,,,,,,,,,
FIFO-SRWT,pdr,0,7,19,94.74,20,8,0,7,FIFO-SRWT,,,,,,,,,,
FIFO-SRWT,pdr,0,7,20,94.74,21,8,0,7,FIFO-SRWT,,,,,,,,,,
FIFO-SRWT,pdr,0,7,21,98.68,22,8,0,7,FIFO-SRWT,,,,,,,,,,
FIFO-SRWT,pdr,0,7,22,109.86,23,8,0,7,FIFO-SRWT,,,,,,,,,,
FIFO-SRWT,pdr,0,7,23,114.74,24,8,0,7,FIFO-SRWT,,,,,,,,,,
FIFO-SRWT,pdr,0,7,24,129.86,25,8,0,7,FIFO-SRWT,,,,,,,,,,
FIFO-SRWT,pdr,0,7,25,137.76,26,8,0,7,FIFO-SRWT,,,,,,,,,,
FIFO-SRWT,pdr,0,7,26,149.76,27,8,0,7,FIFO-SRWT,,,,,,,,,,
FIFO-SRWT,pdr,0,7,27,177.62,28,8,0,7,FIFO-SRWT,,,,,,,,,,
FIFO-SRWT,pdr,0,7,28,209.62,29,8,0,7,FIFO-SRWT,,,,,,,,,,
FIFO-SRWT,pdr,0,7,29,278.54,30,4,4,7,FIFO-SRWT,,,,,,,,,,
FIFO-SRWT,pdr,0,7,30,342.68,31,3,5,7,FIFO-SRWT,,,,,,,,,,
FIFO-SRWT,pdr,0,7,31,424.06,32,2,6,7,FIFO-SRWT,,,,,,,,,,
SPT-SMPT,pdr,1,8,0,0.02,1,8,0,0,SPT-SMPT,,,,,,,,,,
SPT-SMPT,pdr,1,8,1,0.02,2,8,0,0,SPT-SMPT,,,,,,,,,,
SPT-SMPT,pdr,1,8,2,0.02,3,8,0,0,SPT-SMPT,,,,,,,,,,
SPT-SMPT,pdr,1,8,3,0.02,4,8,0,0,SPT-SMPT,,,,,,,,,,
SPT-SMPT,pdr,1,8,4,0.02,5,8,0,0,SPT-SMPT,,,,,,,,,,
SPT-SMPT,pdr,1,8,5,0.02,6,8,0,0,SPT-SMPT,,,,,,,,,,
SPT-SMPT,pdr,1,8,6,0.02,7,8,0,0,SPT-SMPT,,,,,,,,,,
SPT-SMPT,pdr,1,8,7,0.02,8,8,0,0,SPT-SMPT,,,,,,,,,,
SPT-SMPT,pdr,1,8,8,30.96,9,8,0,0,SPT-SMPT,,,,,,,,,,
SPT-SMPT,pdr,1,8,9,50.96,10,8,0,0,SPT-SMPT,,,,,,,,,,
SPT-SMPT,pdr,1,8,10,50.96,11,8,0,0,SPT-SMPT,,,,,,,,,,
SPT-SMPT,pdr,1,8,11,70.96,12,8,0,0,SPT-SMPT,,,,,,,,,,
SPT-SMPT,pdr,1,8,12,70.96,13,8,0,0,SPT-SMPT,,,,,,,,,,
SPT-SMPT,pdr,1,8,13,90.96,14,8,0,0,SPT-SMPT,,,,,,,,,,
SPT-SMPT,pdr,1,8,14,90.96,15,8,0,0,SPT-SMPT,,,,,,,,,,
SPT-SMPT,pdr,1,8,15,110.96,16,8,0,0,SPT-SMPT,,,,,,,,,,
SPT-SMPT,pdr,1,8,16,110.96,17,8,0,0,SPT-SMPT,,,,,,,,,,
