timestamp,instance,rule,seed,makespan,jobs,machines,total_ops,agvCount,decisions,total_reward,timescale,parking_method,pre_dispatching_method,stochastic_tag,weibull_k,weibull_lambda,mean_ttf_theoretical,repair_log_mu,repair_log_sigma,episode_failures,total_repair_time,dynamic_arrivals,arrival_lambda,mean_interarrival_theoretical,mean_interarrival_realised,last_arrival_sim_time,mean_flow_time,p95_flow_time,max_flow_time,mean_transport_wait,jobs_censored,mean_flow_time_penalized,p95_flow_time_penalized,max_flow_time_penalized,deadlock_detected,deadlock_sim_time,first_stall_sim_time,orphan_predispatch_released
2026-09-19 17:34:11,mfsweep_shard0,LRT_MMUR,42,4624.38,137,15,274,5,606,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,82,5495.8,0,0.00000,0.0,0.0,-1.0,727.50,1416.63,1846.03,461.77,0,727.50,1416.63,1846.03,0,-1.0,-1.0,0
2026-09-19 17:39:01,mfsweep_shard0,LRT_MMUR,43,5079.52,137,15,274,5,700,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,92,6334.9,0,0.00000,0.0,0.0,-1.0,863.33,1821.13,2637.67,568.87,0,863.33,1821.13,2637.67,0,-1.0,-1.0,0
2026-09-19 17:44:50,mfsweep_shard0,LRT_MMUR,44,6201.42,137,15,274,5,750,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,106,6296.1,0,0.00000,0.0,0.0,-1.0,1415.98,3615.95,5070.37,959.54,0,1415.98,3615.95,5070.37,0,-1.0,-1.0,0
2026-09-19 17:49:08,mfsweep_shard0,LRT_MMUR,45,5306.94,137,15,274,5,715,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,104,6353.0,0,0.00000,0.0,0.0,-1.0,904.79,1956.97,2228.45,608.65,0,904.79,1956.97,2228.45,0,-1.0,-1.0,2
2026-09-19 17:52:39,mfsweep_shard0,LRT_MMUR,46,4665.58,137,15,274,5,609,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,80,5225.7,0,0.00000,0.0,0.0,-1.0,647.29,1296.41,2145.36,390.38,0,647.29,1296.41,2145.36,0,-1.0,-1.0,0
2026-09-19 17:56:09,mfsweep_shard0,LRT_MMUR,47,4540.20,137,15,274,5,618,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,84,5286.6,0,0.00000,0.0,0.0,-1.0,621.88,1293.93,1911.30,342.56,0,621.88,1293.93,1911.30,0,-1.0,-1.0,0
2026-09-19 18:00:27,mfsweep_shard0,LRT_MMUR,48,5647.60,137,15,274,5,717,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,103,6856.0,0,0.00000,0.0,0.0,-1.0,1109.50,2434.04,3703.24,761.95,0,1109.50,2434.04,3703.24,0,-1.0,-1.0,0
2026-09-19 18:04:08,mfsweep_shard0,LRT_MMUR,49,4837.52,137,15,274,5,620,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,83,5465.4,0,0.00000,0.0,0.0,-1.0,712.50,1510.27,2576.00,438.82,0,712.50,1510.27,2576.00,0,-1.0,-1.0,1
2026-09-19 18:08:02,mfsweep_shard0,LRT_MMUR,50,5129.06,137,15,274,5,674,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,95,6044.6,0,0.00000,0.0,0.0,-1.0,816.84,1618.78,1958.84,534.41,0,816.84,1618.78,1958.84,0,-1.0,-1.0,0
2026-09-19 18:11:37,mfsweep_shard0,LRT_MMUR,51,4666.88,137,15,274,5,662,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,91,6304.0,0,0.00000,0.0,0.0,-1.0,745.44,1367.21,1739.35,509.91,0,745.44,1367.21,1739.35,0,-1.0,-1.0,0
