timestamp,instance,rule,seed,makespan,agv_id,total_trips,mean_trip_duration,time_idle,time_waiting_route,time_traveling,time_loading,time_unloading,total_path_length,reroute_count,congestion_fraction,stall_recovery_count
2026-09-20 13:02:41,mfsweep_shard0,LRT_MMUR,42,6557.66,0,5,21.12,21.46,6196.86,321.66,9.58,8.08,944.16,1,0.9450,28
2026-09-20 13:02:41,mfsweep_shard0,LRT_MMUR,42,6557.66,1,4,38.86,66.88,6171.34,303.82,6.72,8.88,898.73,0,0.9411,28
2026-09-20 13:02:41,mfsweep_shard0,LRT_MMUR,42,6557.66,2,3,31.57,79.24,6235.92,230.04,5.94,6.50,677.18,1,0.9509,30
2026-09-20 13:02:41,mfsweep_shard0,LRT_MMUR,42,6557.66,3,5,27.47,73.14,6180.78,286.70,8.86,8.16,848.82,0,0.9425,33
2026-09-20 13:02:41,mfsweep_shard0,LRT_MMUR,42,6557.66,4,3,32.77,101.02,6261.14,186.54,4.50,4.44,549.01,0,0.9548,28
2026-09-20 13:02:41,mfsweep_shard0,LRT_MMUR,42,6557.66,5,2,122.88,121.24,6302.76,125.48,3.72,4.44,370.37,0,0.9611,32
2026-09-20 13:02:41,mfsweep_shard0,LRT_MMUR,42,6557.66,6,3,50.39,125.22,6219.14,201.48,5.22,6.58,597.38,1,0.9484,27
2026-09-20 13:02:41,mfsweep_shard0,LRT_MMUR,42,6557.66,7,9,6.73,193.02,6174.62,165.60,19.18,5.22,449.47,2,0.9416,27
2026-09-20 13:02:41,mfsweep_shard0,LRT_MMUR,42,6557.66,8,3,29.26,221.36,6171.38,156.04,5.14,3.72,464.66,1,0.9411,26
2026-09-20 13:02:41,mfsweep_shard0,LRT_MMUR,42,6557.66,9,2,50.83,211.56,6176.38,161.54,4.44,3.72,477.47,0,0.9419,33
2026-09-20 13:02:41,mfsweep_shard0,LRT_MMUR,42,6557.66,10,2,36.97,259.38,6100.98,188.40,4.44,4.44,551.60,0,0.9304,32
