timestamp,instance,rule,seed,makespan,jobs,machines,total_ops,agvCount,decisions,total_reward,timescale,parking_method,pre_dispatching_method,stochastic_tag,weibull_k,weibull_lambda,mean_ttf_theoretical,repair_log_mu,repair_log_sigma,episode_failures,total_repair_time,dynamic_arrivals,arrival_lambda,mean_interarrival_theoretical,mean_interarrival_realised,last_arrival_sim_time,mean_flow_time,p95_flow_time,max_flow_time,mean_transport_wait,jobs_censored,mean_flow_time_penalized,p95_flow_time_penalized,max_flow_time_penalized,deadlock_detected,deadlock_sim_time,first_stall_sim_time,orphan_predispatch_released,agv_collision_events,agv_collision_pair_seconds,agv_clearance_events,agv_clearance_pair_seconds,agv_static_overlap_events,agv_min_centre_distance,release_previous_zone,split_spines,orphan_reaper
2026-09-20 13:02:41,mfsweep_shard0,LRT_MMUR,42,6557.66,137,15,274,16,914,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,119,7599.3,0,0.00000,0.0,0.0,-1.0,271.64,298.51,298.51,197.16,132,6328.24,6557.66,6557.66,1,6557.7,678.0,1,170,13144.99,240,20690.59,0,0.000,0,0,1
2026-09-20 13:05:25,mfsweep_shard0,LRT_MMUR,43,3613.60,137,15,274,16,420,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,63,4302.2,0,0.00000,0.0,0.0,-1.0,225.36,240.58,240.58,148.73,133,3514.67,3613.60,3613.60,1,3613.6,611.9,0,133,6724.00,198,10854.02,0,0.000,0,0,1
2026-09-20 13:08:17,mfsweep_shard0,LRT_MMUR,44,3840.48,137,15,274,16,387,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,60,3534.8,0,0.00000,0.0,0.0,-1.0,318.35,465.87,465.87,232.75,130,3660.52,3840.48,3840.48,1,3840.5,737.4,0,202,8407.64,291,9618.16,0,0.000,0,0,1
2026-09-20 13:14:16,mfsweep_shard0,LRT_MMUR,45,8084.42,137,15,274,16,1074,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,155,9409.7,0,0.00000,0.0,0.0,-1.0,1025.49,4044.75,4314.21,934.03,117,7053.92,8084.42,8084.42,1,8084.4,569.1,0,431,23595.81,656,26658.59,0,0.000,0,0,1
2026-09-20 13:18:57,mfsweep_shard0,LRT_MMUR,46,6420.02,137,15,274,16,781,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,116,7092.7,0,0.00000,0.0,0.0,-1.0,230.51,240.58,240.58,152.93,131,6148.94,6420.02,6420.02,1,6420.0,596.4,1,141,17089.25,200,22064.81,0,0.000,0,0,1
2026-09-20 13:21:45,mfsweep_shard0,LRT_MMUR,47,3721.52,137,15,274,16,402,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,71,4477.6,0,0.00000,0.0,0.0,-1.0,253.93,329.22,329.22,185.53,131,3569.65,3721.52,3721.52,1,3721.5,587.8,0,200,6928.08,280,9900.76,0,0.000,0,0,1
2026-09-20 13:26:22,mfsweep_shard0,LRT_MMUR,48,5987.46,137,15,274,16,411,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,109,7187.9,0,0.00000,0.0,0.0,-1.0,356.73,611.52,611.52,282.27,126,5535.36,5987.46,5987.46,1,5987.5,961.4,1,229,16019.87,304,16650.17,0,0.000,0,0,1
2026-09-20 13:29:04,mfsweep_shard0,LRT_MMUR,49,3745.02,137,15,274,16,528,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,68,4406.3,0,0.00000,0.0,0.0,-1.0,256.45,294.92,294.92,171.26,132,3617.70,3745.02,3745.02,1,3745.0,627.0,1,118,6761.74,172,10455.66,0,0.000,0,0,1
2026-09-20 13:32:21,mfsweep_shard0,LRT_MMUR,50,4605.70,137,15,274,16,472,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,87,5468.5,0,0.00000,0.0,0.0,-1.0,280.76,412.48,412.48,205.17,129,4353.15,4605.70,4605.70,1,4605.7,777.1,1,190,12772.77,284,13413.77,0,0.000,0,0,1
2026-09-20 13:37:36,mfsweep_shard0,LRT_MMUR,51,7866.40,137,15,274,16,1127,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,150,10508.6,0,0.00000,0.0,0.0,-1.0,738.79,4335.61,4335.61,642.36,127,7346.13,7866.40,7866.40,1,7866.4,894.3,0,253,23249.07,357,24054.73,0,0.000,0,0,1
