timestamp,instance,rule,seed,makespan,jobs,machines,total_ops,agvCount,decisions,total_reward,timescale,stochastic_tag,weibull_k,weibull_lambda,mean_ttf_theoretical,repair_log_mu,repair_log_sigma,episode_failures,total_repair_time,dynamic_arrivals
2026-06-12 21:02:56,50j_15m_agv20,SPT_SMPT,42,18131.86,50,15,261,20,522,-0.6896,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0,0
2026-06-12 21:10:51,50j_15m_agv20,SPT_SMPT,43,15600.00,50,15,227,20,454,-0.6814,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0,0
2026-06-12 21:19:58,50j_15m_agv20,SPT_SMPT,44,17933.34,50,15,260,20,520,-0.6833,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0,0
2026-06-12 21:02:42,50j_15m_agv20,SPT_SRWT,42,17762.56,50,15,261,20,522,-0.6754,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0,0
2026-06-12 21:10:24,50j_15m_agv20,SPT_SRWT,43,15333.34,50,15,227,20,454,-0.6696,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0,0
2026-06-12 21:19:21,50j_15m_agv20,SPT_SRWT,44,17866.67,50,15,260,20,520,-0.6821,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0,0
2026-06-12 21:03:34,50j_15m_agv20,LPT_MMUR,42,19132.04,50,15,261,20,522,-0.7279,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0,0
2026-06-12 21:11:47,50j_15m_agv20,LPT_MMUR,43,16466.67,50,15,227,20,454,-0.7210,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0,0
2026-06-12 21:21:03,50j_15m_agv20,LPT_MMUR,44,18500.00,50,15,260,20,520,-0.7064,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0,0
2026-06-12 21:03:07,50j_15m_agv20,LPT_SMPT,42,18029.43,50,15,261,20,522,-0.6870,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0,0
2026-06-12 21:10:55,50j_15m_agv20,LPT_SMPT,43,15600.00,50,15,227,20,454,-0.6799,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0,0
2026-06-12 21:19:58,50j_15m_agv20,LPT_SMPT,44,18066.67,50,15,260,20,520,-0.6897,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0,0
2026-06-12 21:13:23,50j_15m_agv20,SRT_SRWT,42,17633.57,50,15,261,20,522,-0.6705,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0,0
2026-06-12 21:21:03,50j_15m_agv20,SRT_SRWT,43,15566.67,50,15,227,20,454,-0.6814,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0,0
2026-06-12 21:29:51,50j_15m_agv20,SRT_SRWT,44,17733.33,50,15,260,20,520,-0.6769,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0,0
2026-06-12 21:24:43,50j_15m_agv20,SRT_SMPT,42,17861.71,50,15,261,20,522,-0.6792,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0,0
2026-06-12 21:32:23,50j_15m_agv20,SRT_SMPT,43,15466.67,50,15,227,20,454,-0.6740,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0,0
2026-06-12 21:41:15,50j_15m_agv20,SRT_SMPT,44,17833.34,50,15,260,20,520,-0.6808,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0,0
2026-06-12 21:25:25,50j_15m_agv20,LRT_MMUR,42,18762.26,50,15,261,20,522,-0.7138,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0,0
2026-06-12 21:33:38,50j_15m_agv20,LRT_MMUR,43,16733.34,50,15,227,20,454,-0.7313,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0,0
2026-06-12 21:42:43,50j_15m_agv20,LRT_MMUR,44,18433.34,50,15,260,20,520,-0.7038,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0,0
2026-06-12 21:24:51,50j_15m_agv20,SDT_SRWT,42,17561.89,50,15,261,20,522,-0.6678,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0,0
2026-06-12 21:32:25,50j_15m_agv20,SDT_SRWT,43,15433.33,50,15,227,20,454,-0.6740,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0,0
2026-06-12 21:41:02,50j_15m_agv20,SDT_SRWT,44,17600.00,50,15,260,20,520,-0.6718,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0,0
2026-06-12 21:25:29,50j_15m_agv20,Random,42,17864.10,50,15,261,20,522,-0.6793,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0,0
2026-06-12 21:33:29,50j_15m_agv20,Random,43,16066.67,50,15,227,20,454,-0.7019,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0,0
2026-06-12 21:42:25,50j_15m_agv20,Random,44,17833.34,50,15,260,20,520,-0.6808,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0,0
