timestamp,instance,rule,seed,makespan,jobs,machines,total_ops,agvCount,decisions,total_reward,timescale,parking_method,pre_dispatching_method,stochastic_tag,weibull_k,weibull_lambda,mean_ttf_theoretical,repair_log_mu,repair_log_sigma,episode_failures,total_repair_time,dynamic_arrivals,arrival_lambda,mean_interarrival_theoretical,mean_interarrival_realised,last_arrival_sim_time,mean_flow_time,p95_flow_time,max_flow_time,mean_transport_wait,jobs_censored,mean_flow_time_penalized,p95_flow_time_penalized,max_flow_time_penalized,deadlock_detected,deadlock_sim_time,first_stall_sim_time,orphan_predispatch_released,agv_collision_events,agv_collision_pair_seconds,agv_clearance_events,agv_clearance_pair_seconds,agv_parking_overlap_events,agv_min_centre_distance,reservation_protocol
2026-09-21 01:48:06,mfsweep_shard0,SPT_SMPT,42,12479.40,137,15,274,24,847,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,224,14318.4,0,0.00000,0.0,0.0,-1.0,5266.29,8786.71,9048.46,5098.50,0,5266.29,8786.71,9048.46,0,-1.0,1189.8,0,63,27.34,792,17778.67,423,0.934,releasePrevious
2026-09-21 02:03:06,mfsweep_shard0,SPT_SMPT,43,15234.67,137,15,274,24,1177,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,272,17135.0,0,0.00000,0.0,0.0,-1.0,6839.39,11763.03,12066.15,6672.31,0,6839.39,11763.03,12066.15,0,-1.0,1101.3,0,58,25.14,930,23196.21,395,0.934,releasePrevious
2026-09-21 02:14:24,mfsweep_shard0,SPT_SMPT,44,14584.15,137,15,274,24,1301,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,261,15643.1,0,0.00000,0.0,0.0,-1.0,6791.53,11281.91,11790.55,6574.10,0,6791.53,11281.91,11790.55,0,-1.0,863.6,2,56,24.84,974,22223.05,369,0.933,releasePrevious
2026-09-21 02:22:25,mfsweep_shard0,SPT_SMPT,45,12721.09,137,15,274,24,982,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,230,13753.7,0,0.00000,0.0,0.0,-1.0,5783.84,9018.01,10198.46,5584.87,0,5783.84,9018.01,10198.46,0,-1.0,907.1,0,65,28.94,920,17683.83,449,0.933,releasePrevious
2026-09-21 02:28:25,mfsweep_shard0,SPT_SMPT,46,10576.76,137,15,274,24,881,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,182,11429.7,0,0.00000,0.0,0.0,-1.0,4689.22,7100.48,7541.48,4518.79,0,4689.22,7100.48,7541.48,0,-1.0,1054.1,1,53,23.54,766,14656.73,382,0.934,releasePrevious
2026-09-21 02:36:53,mfsweep_shard0,SPT_SMPT,47,15099.61,137,15,274,24,1376,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,270,17192.2,0,0.00000,0.0,0.0,-1.0,6680.51,11596.93,12235.38,6521.24,0,6680.51,11596.93,12235.38,0,-1.0,843.8,1,41,18.24,928,22581.55,411,0.934,releasePrevious
2026-09-21 02:42:52,mfsweep_shard0,SPT_SMPT,48,12713.53,137,15,274,24,1130,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,235,15206.5,0,0.00000,0.0,0.0,-1.0,5057.33,9246.33,9609.42,4871.95,0,5057.33,9246.33,9609.42,0,-1.0,1300.0,1,56,25.70,797,18053.37,459,0.245,releasePrevious
2026-09-21 02:48:17,mfsweep_shard0,SPT_SMPT,49,11865.90,137,15,274,24,1037,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,202,12872.4,0,0.00000,0.0,0.0,-1.0,5442.95,8459.38,9343.27,5281.86,0,5442.95,8459.38,9343.27,0,-1.0,763.3,2,65,29.10,770,16123.87,426,0.072,releasePrevious
2026-09-21 02:51:23,mfsweep_shard0,SPT_SMPT,50,7423.74,137,15,274,24,835,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,139,8537.4,0,0.00000,0.0,0.0,-1.0,2261.92,4156.42,4693.25,1985.24,0,2261.92,4156.42,4693.25,0,-1.0,966.8,0,64,28.40,661,7849.76,463,0.933,releasePrevious
2026-09-21 02:55:27,mfsweep_shard0,SPT_SMPT,51,9726.28,137,15,274,24,1027,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,179,12664.5,0,0.00000,0.0,0.0,-1.0,3947.44,6371.86,6965.71,3755.67,0,3947.44,6371.86,6965.71,0,-1.0,1294.6,2,76,33.70,831,12941.05,311,0.933,releasePrevious
