timestamp,instance,rule,seed,agv_count,event_id,start_time,duration,agv_a,agv_b,min_centre_distance,zone_a,zone_b,state_a,state_b,a_x,a_z,b_x,b_z
2026-09-21 13:34:42,mfsweep_control_nofail,LRT_MMUR,42,20,0,5.94,0.32,0,2,1.165,Bay_2,Bay_2,MovingToPickup,Idle,-14.70,-16.74,-13.50,-17.25
2026-09-21 13:34:42,mfsweep_control_nofail,LRT_MMUR,42,20,1,30.66,0.32,1,2,1.136,Bay_2,Bay_2,MovingToPickup,Idle,-14.67,-16.76,-13.50,-17.25
2026-09-21 13:34:42,mfsweep_control_nofail,LRT_MMUR,42,20,2,164.06,0.68,0,7,0.189,Bay_0,Lane_11,Idle,MovingToPrePickup,-15.95,-17.60,-16.71,-18.51
2026-09-21 13:34:42,mfsweep_control_nofail,LRT_MMUR,42,20,3,169.90,0.68,0,8,0.180,Bay_0,Lane_11,Idle,MovingToPickup,-15.95,-17.60,-16.73,-18.51
2026-09-21 13:34:42,mfsweep_control_nofail,LRT_MMUR,42,20,4,257.14,0.68,0,8,0.188,Bay_0,Lane_11,MovingToPickup,MovingToPickup,-15.95,-17.60,-16.71,-18.51
2026-09-21 13:34:42,mfsweep_control_nofail,LRT_MMUR,42,20,5,262.98,0.68,0,9,0.180,Bay_0,Lane_11,MovingToPickup,MovingToPrePickup,-15.95,-17.60,-16.73,-18.51
2026-09-21 13:34:42,mfsweep_control_nofail,LRT_MMUR,42,20,6,447.32,0.68,0,3,0.187,Bay_0,Lane_11,MovingToPickup,MovingToPrePickup,-15.95,-17.60,-16.72,-18.52
2026-09-21 13:34:42,mfsweep_control_nofail,LRT_MMUR,42,20,7,453.18,0.68,0,11,0.203,Bay_0,Lane_11,MovingToPickup,MovingToPickup,-15.95,-17.60,-16.68,-18.51
2026-09-21 13:34:42,mfsweep_control_nofail,LRT_MMUR,42,20,8,942.70,0.68,0,10,0.179,Bay_0,Lane_11,Idle,MovingToPickup,-15.95,-17.60,-16.73,-18.52
2026-09-21 13:34:42,mfsweep_control_nofail,LRT_MMUR,42,20,9,950.62,0.68,0,12,0.198,Bay_0,Lane_11,MovingToPickup,MovingToPickup,-15.95,-17.60,-16.70,-18.51
2026-09-21 13:34:42,mfsweep_control_nofail,LRT_MMUR,42,20,10,1272.28,0.68,0,10,0.179,Bay_0,Lane_11,Idle,MovingToPickup,-15.95,-17.60,-16.73,-18.52
2026-09-21 13:34:42,mfsweep_control_nofail,LRT_MMUR,42,20,11,1391.06,0.68,0,11,0.179,Bay_0,Lane_11,Idle,MovingToPickup,-15.95,-17.60,-16.73,-18.52
2026-09-21 13:34:42,mfsweep_control_nofail,LRT_MMUR,42,20,12,1479.02,0.68,0,6,0.198,Bay_0,Lane_11,Idle,MovingToPrePickup,-15.95,-17.60,-16.70,-18.51
2026-09-21 13:34:42,mfsweep_control_nofail,LRT_MMUR,42,20,13,1488.20,0.68,0,10,0.179,Bay_0,Lane_11,MovingToPickup,MovingToPickup,-15.95,-17.60,-16.73,-18.52
2026-09-21 13:34:42,mfsweep_control_nofail,LRT_MMUR,42,20,14,1677.92,0.68,0,7,0.198,Bay_0,Lane_11,Idle,MovingToPickup,-15.95,-17.60,-16.70,-18.51
2026-09-21 13:34:42,mfsweep_control_nofail,LRT_MMUR,42,20,15,1755.04,0.68,0,7,0.198,Bay_0,Lane_11,Idle,MovingToPrePickup,-15.95,-17.60,-16.70,-18.51
2026-09-21 13:34:42,mfsweep_control_nofail,LRT_MMUR,42,20,16,1830.54,0.68,0,8,0.188,Bay_0,Lane_11,Idle,MovingToPrePickup,-15.95,-17.60,-16.71,-18.51
2026-09-21 13:34:42,mfsweep_control_nofail,LRT_MMUR,42,20,17,1930.02,0.68,0,12,0.198,Bay_0,Lane_11,Idle,MovingToPickup,-15.95,-17.60,-16.70,-18.51
2026-09-21 13:34:42,mfsweep_control_nofail,LRT_MMUR,42,20,18,1939.32,0.68,0,13,0.198,Bay_0,Lane_11,Idle,MovingToPickup,-15.95,-17.60,-16.70,-18.51
2026-09-21 13:34:42,mfsweep_control_nofail,LRT_MMUR,42,20,19,2011.08,0.68,0,7,0.198,Bay_0,Lane_11,Idle,MovingToPrePickup,-15.95,-17.60,-16.70,-18.51
2026-09-21 13:34:42,mfsweep_control_nofail,LRT_MMUR,42,20,20,2107.30,0.68,0,10,0.179,Bay_0,Lane_11,Idle,MovingToPickup,-15.95,-17.60,-16.73,-18.52
2026-09-21 13:34:42,mfsweep_control_nofail,LRT_MMUR,42,20,21,2113.68,0.68,0,11,0.179,Bay_0,Lane_11,Idle,MovingToPickup,-15.95,-17.60,-16.73,-18.52
2026-09-21 13:34:42,mfsweep_control_nofail,LRT_MMUR,42,20,22,2235.38,0.68,0,10,0.179,Bay_0,Lane_11,MovingToPickup,MovingToPickup,-15.95,-17.60,-16.73,-18.52
2026-09-21 13:34:42,mfsweep_control_nofail,LRT_MMUR,42,20,23,2323.26,0.68,0,4,0.202,Bay_0,Lane_11,Idle,MovingToPickup,-15.95,-17.60,-16.69,-18.51
2026-09-21 13:34:42,mfsweep_control_nofail,LRT_MMUR,42,20,24,2502.18,0.68,0,1,0.220,Bay_0,Lane_11,Idle,MovingToPickup,-15.95,-17.60,-16.66,-18.52
2026-09-21 13:34:42,mfsweep_control_nofail,LRT_MMUR,42,20,25,2508.12,0.68,0,8,0.188,Bay_0,Lane_11,MovingToPrePickup,MovingToPickup,-15.95,-17.60,-16.71,-18.51
2026-09-21 13:34:42,mfsweep_control_nofail,LRT_MMUR,42,20,26,2626.46,0.68,0,5,0.203,Bay_0,Lane_11,Idle,MovingToPickup,-15.95,-17.60,-16.69,-18.51
2026-09-21 13:34:42,mfsweep_control_nofail,LRT_MMUR,42,20,27,2632.44,0.68,0,10,0.179,Bay_0,Lane_11,MovingToPickup,MovingToPickup,-15.95,-17.60,-16.73,-18.52
2026-09-21 13:34:42,mfsweep_control_nofail,LRT_MMUR,42,20,28,2839.44,0.68,0,1,0.220,Bay_0,Lane_11,MovingToPickup,MovingToPrePickup,-15.95,-17.60,-16.66,-18.52
2026-09-21 13:34:42,mfsweep_control_nofail,LRT_MMUR,42,20,29,2992.72,0.68,0,3,0.187,Bay_0,Lane_11,Idle,MovingToPrePickup,-15.95,-17.60,-16.72,-18.52
2026-09-21 13:34:42,mfsweep_control_nofail,LRT_MMUR,42,20,30,3094.80,0.68,0,10,0.179,Bay_0,Lane_11,Idle,MovingToPickup,-15.95,-17.60,-16.73,-18.52
2026-09-21 13:34:42,mfsweep_control_nofail,LRT_MMUR,42,20,31,3261.38,0.68,0,7,0.198,Bay_0,Lane_11,MovingToPickup,MovingToPickup,-15.95,-17.60,-16.70,-18.51
2026-09-21 13:34:42,mfsweep_control_nofail,LRT_MMUR,42,20,32,3343.64,0.68,0,4,0.202,Bay_0,Lane_11,Idle,MovingToPickup,-15.95,-17.60,-16.69,-18.51
2026-09-21 13:34:42,mfsweep_control_nofail,LRT_MMUR,42,20,33,3454.66,0.68,0,9,0.188,Bay_0,Lane_11,MovingToPrePickup,MovingToPickup,-15.95,-17.60,-16.71,-18.51
2026-09-21 13:34:42,mfsweep_control_nofail,LRT_MMUR,42,20,34,3667.68,0.68,0,3,0.187,Bay_0,Lane_11,Idle,MovingToPickup,-15.95,-17.60,-16.72,-18.52
