global_step,env,seed,seed_index,return,length,makespan,mean_flow_time,total_flow_time,jobs_exited,deadlock,timed_out
11352,0,12244290,29,-5.16497783213854,96,536.1597900390625,344.35185546875,5165.27783203125,15.0,False,False
11360,1,1303676,30,-5.398017871201039,98,579.4397583007812,359.8878580729167,5398.31787109375,15.0,False,False
11512,3,3381182,30,-5.135897754013535,98,550.2197875976562,342.41318359375,5136.19775390625,15.0,False,False
11584,2,5006213,30,-4.821958300888539,86,535.1397705078125,321.48388671875,4822.25830078125,15.0,False,False
11696,0,14204709,30,-5.020437793076038,86,565.6597900390625,334.7158528645833,5020.73779296875,15.0,False,False
11768,1,2148796,31,-5.492718066513538,102,624.3197631835938,366.2012044270833,5493.01806640625,15.0,False,False
11896,3,7586517,31,-4.940898242294787,96,590.0797729492188,329.41321614583336,4941.1982421875,15.0,False,False
11976,2,14669524,31,-4.907597949326037,98,581.039794921875,327.1931966145833,4907.89794921875,15.0,False,False
12024,0,2955255,31,-4.410778125107291,82,528.2197875976562,294.071875,4411.078125,15.0,False,False
12160,1,7777235,32,-5.451738086044789,98,569.9197998046875,363.4692057291667,5452.0380859375,15.0,False,False
12272,3,11078942,32,-5.404497851669787,94,593.0797729492188,360.3198567708333,5404.7978515625,15.0,False,False
12328,2,12180600,32,-4.740658007919789,88,566.039794921875,316.0638671875,4740.9580078125,15.0,False,False
12400,0,1507090,32,-4.9753782227635375,94,516.059814453125,331.7118815104167,4975.67822265625,15.0,False,False
12456,1,9730862,33,-4.5242581055760365,74,497.1997985839844,301.63720703125,4524.55810546875,15.0,False,False
12624,3,5049603,33,-5.052597949326039,88,604.5597534179688,336.85986328125,5052.89794921875,15.0,False,False
12648,2,14359817,33,-4.35233818370104,80,466.73980712890625,290.17587890625,4352.63818359375,15.0,False,False
12760,0,14483107,33,-4.556258105576039,90,502.3998107910156,303.7705403645833,4556.55810546875,15.0,False,False
12840,1,11885779,34,-5.234797656357285,96,556.3197631835938,349.0065104166667,5235.09765625,15.0,False,False
13000,2,9366560,34,-4.529298144638538,88,551.7998046875,301.97320963541665,4529.59814453125,15.0,False,False
13016,3,4739061,34,-5.478857714951039,98,594.1197509765625,365.2771809895833,5479.15771484375,15.0,False,False
13104,0,380588,34,-4.971938281357288,86,530.2197875976562,331.48255208333336,4972.23828125,15.0,False,False
13240,1,5286281,35,-5.041758105576039,100,564.0797729492188,336.13720703125,5042.05810546875,15.0,False,False
13384,3,5206977,35,-4.8565779297947875,92,522.1198120117188,323.79186197916664,4856.8779296875,15.0,False,False
13392,2,6390375,35,-5.312178027451039,98,609.6197509765625,354.1652018229167,5312.47802734375,15.0,False,False
13504,0,9088797,35,-5.436337695419789,100,574.73974609375,362.44251302083336,5436.6376953125,15.0,False,False
13568,1,6379564,36,-4.511238086044789,82,530.8397827148438,300.7692057291667,4511.5380859375,15.0,False,False
13712,2,10730497,36,-4.436258105576039,80,478.2198181152344,295.7705403645833,4436.55810546875,15.0,False,False
13720,3,9795927,36,-5.131597949326036,84,631.6397705078125,342.12652994791665,5131.89794921875,15.0,False,False
13792,0,1358078,36,-4.113638476669788,72,482.4197998046875,274.26256510416664,4113.9384765625,15.0,False,False
13928,1,570509,37,-4.6152581055760376,90,547.1997680664062,307.70387369791666,4615.55810546875,15.0,False,False
14080,2,5925886,37,-4.983938281357289,92,580.3997802734375,332.2825520833333,4984.23828125,15.0,False,False
14080,3,5434917,37,-5.025117968857292,90,558.6197509765625,335.0278645833333,5025.41796875,15.0,False,False
14144,0,5035334,37,-4.933278125107287,88,619.0397338867188,328.90520833333335,4933.578125,15.0,False,False
14288,1,10667517,38,-4.670038379013538,90,521.7398071289062,311.35589192708335,4670.33837890625,15.0,False,False
14432,2,11505908,38,-4.880517871201038,88,549.3997802734375,325.3878580729167,4880.81787109375,15.0,False,False
14432,3,6359847,38,-4.6987180665135355,88,513.7598266601562,313.26787109375,4699.01806640625,15.0,False,False
14512,0,8076060,38,-4.893218066513539,92,561.999755859375,326.2345377604167,4893.51806640625,15.0,False,False
14624,1,5619442,39,-4.5324382813572885,84,487.0198059082031,302.18255208333335,4532.73828125,15.0,False,False
14776,3,6870310,39,-4.798137988388539,86,555.4197998046875,319.89586588541664,4798.43798828125,15.0,False,False
14792,2,4128547,39,-4.720358203232287,90,503.4997863769531,314.710546875,4720.658203125,15.0,False,False
14840,0,7097287,39,-4.721438281357289,82,495.0198059082031,314.7825520833333,4721.73828125,15.0,False,False
14976,1,12562074,40,-4.6338782227635384,88,499.1597900390625,308.94521484375,4634.17822265625,15.0,False,False
15136,3,1483035,40,-4.740258105576037,90,546.8598022460938,316.03720703125,4740.55810546875,15.0,False,False
15168,0,6771186,40,-4.434278125107289,82,485.6398010253906,295.63854166666664,4434.578125,15.0,False,False
15184,2,8583942,40,-4.809978320419789,98,546.8997802734375,320.6852213541667,4810.2783203125,15.0,False,False
15328,1,4429571,41,-4.81551787120104,88,525.6397705078125,321.0545247395833,4815.81787109375,15.0,False,False
15472,3,1998568,41,-4.737658007919789,84,575.77978515625,315.8638671875,4737.9580078125,15.0,False,False
15512,0,484842,41,-4.677018359482289,86,567.7197875976562,311.82122395833335,4677.318359375,15.0,False,False
15568,2,13524404,41,-5.3969578126072895,96,556.77978515625,359.8171875,5397.2578125,15.0,False,False
15696,1,3809666,42,-5.407117968857286,92,563.3997802734375,360.49453125,5407.41796875,15.0,False,False
15816,3,6945390,42,-4.586998339951039,86,502.9997863769531,305.81988932291665,4587.29833984375,15.0,False,False
15880,0,99748,42,-5.095738086044788,92,555.4597778320312,339.7358723958333,5096.0380859375,15.0,False,False
15960,2,14380215,42,-5.347297656357289,98,586.1197509765625,356.5065104166667,5347.59765625,15.0,False,False
16080,1,11784482,43,-5.291077929794787,96,563.2998046875,352.75852864583334,5291.3779296875,15.0,False,False
16192,3,10986873,43,-5.103557910263539,94,576.499755859375,340.25719401041664,5103.85791015625,15.0,False,False
16280,0,2093884,43,-5.502117968857287,100,619.0597534179688,366.82786458333334,5502.41796875,15.0,False,False
16328,2,9448529,43,-4.9824382813572905,92,551.499755859375,332.18255208333335,4982.73828125,15.0,False,False
16432,1,7973417,44,-4.7704783204197865,88,597.1197509765625,318.05188802083336,4770.7783203125,15.0,False,False
16592,3,14421438,44,-5.046457812607288,100,568.4597778320312,336.4505208333333,5046.7578125,15.0,False,False
16656,0,148904,44,-4.807957812607286,94,553.4397583007812,320.55052083333334,4808.2578125,15.0,False,False
16736,2,11819086,44,-5.164877734482291,102,584.259765625,344.3451822916667,5165.177734375,15.0,False,False
16776,1,7285765,45,-4.912077929794789,86,576.6597900390625,327.4918619791667,4912.3779296875,15.0,False,False
16976,3,11416685,45,-5.145937793076039,96,565.8397827148438,343.08251953125,5146.23779296875,15.0,False,False
17016,0,11254504,45,-4.9118181641697864,90,581.039794921875,327.47454427083335,4912.1181640625,15.0,False,False
17096,2,4263574,45,-5.039517871201036,90,565.6197509765625,335.98785807291665,5039.81787109375,15.0,False,False
17160,1,14579272,46,-5.04285820323229,96,609.3397827148438,336.210546875,5043.158203125,15.0,False,False
17336,3,3507700,46,-5.191218066513537,90,539.759765625,346.10120442708336,5191.51806640625,15.0,False,False
17392,0,8823146,46,-5.240818164169791,94,571.499755859375,349.4078776041667,5241.1181640625,15.0,False,False
17456,2,13117322,46,-4.764158007919789,90,527.519775390625,317.6305338541667,4764.4580078125,15.0,False,False
17536,1,2734099,47,-4.945338183701037,94,547.4797973632812,329.70921223958334,4945.63818359375,15.0,False,False
17672,3,16476093,47,-4.754218066513538,84,531.3598022460938,316.96787109375,4754.51806640625,15.0,False,False
17736,0,10861566,47,-4.528097949326038,86,508.77978515625,301.89319661458336,4528.39794921875,15.0,False,False
17832,2,601950,47,-5.1672781251072895,94,601.1197509765625,344.5052083333333,5167.578125,15.0,False,False
17872,1,4033464,48,-4.743537890732292,84,567.5997924804688,316.255859375,4743.837890625,15.0,False,False
17976,3,5672745,48,-4.4861379883885375,76,532.1397705078125,299.0958658854167,4486.43798828125,15.0,False,False
18144,0,4324201,48,-5.479678027451037,102,616.4597778320312,365.3318684895833,5479.97802734375,15.0,False,False
18192,2,3283622,48,-5.019818164169789,90,554.539794921875,334.67454427083334,5020.1181640625,15.0,False,False
18264,1,13958258,49,-5.413738086044788,98,658.8997192382812,360.9358723958333,5414.0380859375,15.0,False,False
18392,3,8610834,49,-5.7851975587010385,104,640.5397338867188,385.69983723958336,5785.49755859375,15.0,False,False
18480,0,10328295,49,-4.73291826182604,84,518.6997680664062,315.5478841145833,4733.21826171875,15.0,False,False
18512,2,1339665,49,-4.636218066513538,80,527.759765625,309.10120442708336,4636.51806640625,15.0,False,False
18640,1,10249712,50,-4.847958300888538,94,545.0797729492188,323.21722005208335,4848.25830078125,15.0,False,False
18744,3,5461901,50,-4.613338183701035,88,539.6597900390625,307.57587890625,4613.63818359375,15.0,False,False
18840,0,12821073,50,-4.665538379013538,90,586.4597778320312,311.05589192708334,4665.83837890625,15.0,False,False
18872,2,16149736,50,-4.647658007919789,90,528.9597778320312,309.8638671875,4647.9580078125,15.0,False,False
19000,1,7175754,51,-4.486478320419788,90,536.1397705078125,299.1185546875,4486.7783203125,15.0,False,False
19088,3,2855020,51,-4.719418261826042,86,596.6997680664062,314.64788411458335,4719.71826171875,15.0,False,False
19184,0,6443204,51,-4.838037890732288,86,566.1197509765625,322.555859375,4838.337890625,15.0,False,False
19256,2,2946278,51,-4.774678027451039,96,569.499755859375,318.3318684895833,4774.97802734375,15.0,False,False
19336,1,10771603,52,-4.454998339951039,84,528.9597778320312,297.01988932291664,4455.29833984375,15.0,False,False
19416,3,14527747,52,-4.549958300888538,82,482.559814453125,303.3505533854167,4550.25830078125,15.0,False,False
19576,0,7738371,52,-5.05417802745104,98,580.3197631835938,336.96520182291664,5054.47802734375,15.0,False,False
19616,2,6126431,52,-5.117458300888537,90,549.6798095703125,341.18388671875,5117.75830078125,15.0,False,False
19680,1,3890821,53,-4.731037890732288,86,515.6597900390625,315.4225260416667,4731.337890625,15.0,False,False
19760,3,1951816,53,-4.287538379013539,86,474.25982666015625,285.85589192708335,4287.83837890625,15.0,False,False
19920,0,16730434,53,-4.801678027451038,86,503.3197937011719,320.1318684895833,4801.97802734375,15.0,False,False
19944,2,5577188,53,-4.763057910263539,82,531.3797607421875,317.55719401041665,4763.35791015625,15.0,False,False
20008,1,6581532,54,-4.5495579102635375,82,573.2997436523438,303.32386067708336,4549.85791015625,15.0,False,False
20088,3,5327792,54,-4.925678027451037,82,526.8598022460938,328.39853515625,4925.97802734375,15.0,False,False
20256,0,13507427,54,-4.058758349716664,84,501.2597961425781,270.60388997395836,4059.058349609375,15.0,False,False
20336,2,4068600,54,-5.332917773544787,98,577.6597900390625,355.5478515625,5333.2177734375,15.0,False,False
20352,1,4285688,55,-4.617097949326038,86,593.759765625,307.82652994791664,4617.39794921875,15.0,False,False
20440,3,2343927,55,-4.893938281357286,88,532.1798095703125,326.2825520833333,4894.23828125,15.0,False,False
20576,0,16455877,55,-4.4776580079197865,80,551.6997680664062,298.53053385416666,4477.9580078125,15.0,False,False
20664,1,9957793,56,-4.472637988388539,78,487.1798095703125,298.19586588541665,4472.93798828125,15.0,False,False
20712,2,996639,55,-4.82027812510729,94,532.1597900390625,321.371875,4820.578125,15.0,False,False
20752,3,9146520,56,-4.510818164169789,78,502.8998107910156,300.7412109375,4511.1181640625,15.0,False,False
20920,0,6373549,56,-5.1822781251072865,86,541.2197875976562,345.5052083333333,5182.578125,15.0,False,False
21040,1,5813338,57,-4.959238086044789,94,604.3397827148438,330.63587239583336,4959.5380859375,15.0,False,False
21080,3,7951597,57,-4.740438281357288,82,561.259765625,316.04921875,4740.73828125,15.0,False,False
21096,2,11046978,56,-5.001557910263541,96,586.2997436523438,333.4571940104167,5001.85791015625,15.0,False,False
21256,0,11504630,57,-4.994318164169788,84,562.5797729492188,332.97454427083335,4994.6181640625,15.0,False,False
21392,1,13277524,58,-4.63681816416979,88,498.97979736328125,309.1412109375,4637.1181640625,15.0,False,False
21432,2,11838466,57,-4.433498339951038,84,549.019775390625,295.58655598958336,4433.79833984375,15.0,False,False
21472,3,8422531,58,-5.258017871201036,98,607.3597412109375,350.5545247395833,5258.31787109375,15.0,False,False
21592,0,15940537,58,-4.353458300888537,84,482.0798034667969,290.25055338541665,4353.75830078125,15.0,False,False
21776,1,10239211,59,-5.182097949326039,96,571.9597778320312,345.4931966145833,5182.39794921875,15.0,False,False
21808,3,7135603,59,-4.820077929794789,84,527.259765625,321.35852864583336,4820.3779296875,15.0,False,False
21824,2,13820037,58,-4.964258105576038,98,570.8997802734375,330.9705403645833,4964.55810546875,15.0,False,False
21920,0,10916391,59,-4.537178027451039,82,497.6597900390625,302.49853515625,4537.47802734375,15.0,False,False
22112,3,115004,60,-4.38913847666979,76,584.1397705078125,292.6292317708333,4389.4384765625,15.0,False,False
22144,1,14742518,60,-4.971617968857288,92,580.9797973632812,331.46119791666666,4971.91796875,15.0,False,False
22240,2,16146189,59,-5.26445781260729,104,563.1397705078125,350.9838541666667,5264.7578125,15.0,False,False
22288,0,14099682,60,-5.249057910263543,92,580.5997924804688,349.9571940104167,5249.35791015625,15.0,False,False
22480,3,7695706,61,-5.042077929794788,92,531.2998046875,336.1585286458333,5042.3779296875,15.0,False,False
22504,1,10754305,61,-5.102398242294789,90,572.9197998046875,340.1798828125,5102.6982421875,15.0,False,False
22600,2,2702515,60,-4.773998339951036,90,515.8798217773438,318.28655598958335,4774.29833984375,15.0,False,False
22632,0,11553335,61,-4.914798144638537,86,537.7197875976562,327.67320963541664,4915.09814453125,15.0,False,False
22808,3,4495419,62,-4.737898242294788,82,553.0997924804688,315.8798828125,4738.1982421875,15.0,False,False
22848,1,5839120,62,-4.957278125107288,86,575.8397827148438,330.5052083333333,4957.578125,15.0,False,False
22952,2,3009861,61,-4.81541826182604,88,554.6197509765625,321.0478841145833,4815.71826171875,15.0,False,False
22984,0,11814137,62,-4.8816780274510405,88,518.8798217773438,325.46520182291664,4881.97802734375,15.0,False,False
23168,3,12854721,63,-5.09599785166979,90,568.9797973632812,339.75319010416666,5096.2978515625,15.0,False,False
23240,1,8079603,63,-4.812398242294789,98,573.9597778320312,320.84654947916664,4812.6982421875,15.0,False,False
23312,2,15724063,62,-5.114057910263537,90,566.759765625,340.9571940104167,5114.35791015625,15.0,False,False
23368,0,6531129,63,-5.002637988388538,96,614.0797729492188,333.52919921875,5002.93798828125,15.0,False,False
23512,3,14614323,64,-4.66187822276354,86,552.1597900390625,310.81188151041664,4662.17822265625,15.0,False,False
23616,1,6934345,64,-5.08465800791979,94,585.4397583007812,338.99720052083336,5084.9580078125,15.0,False,False
