timestamp,instance,rule,seed,makespan,jobs,machines,total_ops,agvCount,decisions,total_reward,timescale,parking_method,pre_dispatching_method,stochastic_tag,weibull_k,weibull_lambda,mean_ttf_theoretical,repair_log_mu,repair_log_sigma,episode_failures,total_repair_time,dynamic_arrivals,arrival_lambda,mean_interarrival_theoretical,mean_interarrival_realised,last_arrival_sim_time,mean_flow_time,p95_flow_time,max_flow_time,mean_transport_wait,jobs_censored,mean_flow_time_penalized,p95_flow_time_penalized,max_flow_time_penalized,deadlock_detected,deadlock_sim_time
2026-09-18 12:04:04,compound_scenario_v2,SPT_SMPT,42,16312.75,533,15,869,7,1738,0.0000,100.0000,single,fixed,none,0.00,0.0,0.0,0.000,0.000,0,0.0,0,0.00000,0.0,0.0,-1.0,570.84,1687.22,2865.91,392.32,0,570.84,1687.22,2865.91,0,-1.0
2026-09-18 12:10:34,compound_scenario_v2,SPT_SRWT,42,15939.75,533,15,869,7,1738,0.0000,100.0000,single,fixed,none,0.00,0.0,0.0,0.000,0.000,0,0.0,0,0.00000,0.0,0.0,-1.0,501.05,1549.62,2548.95,384.42,0,501.05,1549.62,2548.95,0,-1.0
2026-09-18 12:17:48,compound_scenario_v2,LPT_MMUR,42,17245.01,533,15,869,7,1738,0.0000,100.0000,single,fixed,none,0.00,0.0,0.0,0.000,0.000,0,0.0,0,0.00000,0.0,0.0,-1.0,979.34,2467.97,5764.14,333.84,0,979.34,2467.97,5764.14,0,-1.0
2026-09-18 12:24:28,compound_scenario_v2,LPT_SMPT,42,16311.45,533,15,869,7,1738,0.0000,100.0000,single,fixed,none,0.00,0.0,0.0,0.000,0.000,0,0.0,0,0.00000,0.0,0.0,-1.0,670.70,1884.50,2591.18,346.48,0,670.70,1884.50,2591.18,0,-1.0
2026-09-18 12:30:59,compound_scenario_v2,SRT_SRWT,42,15942.49,533,15,869,7,1738,0.0000,100.0000,single,fixed,none,0.00,0.0,0.0,0.000,0.000,0,0.0,0,0.00000,0.0,0.0,-1.0,478.52,1476.54,2463.15,359.10,0,478.52,1476.54,2463.15,0,-1.0
2026-09-18 12:37:39,compound_scenario_v2,SRT_SMPT,42,16311.09,533,15,869,7,1738,0.0000,100.0000,single,fixed,none,0.00,0.0,0.0,0.000,0.000,0,0.0,0,0.00000,0.0,0.0,-1.0,570.81,1687.22,2865.91,392.42,0,570.81,1687.22,2865.91,0,-1.0
2026-09-18 12:44:50,compound_scenario_v2,LRT_MMUR,42,17262.93,533,15,869,7,1738,0.0000,100.0000,single,fixed,none,0.00,0.0,0.0,0.000,0.000,0,0.0,0,0.00000,0.0,0.0,-1.0,909.96,2376.14,5677.78,272.30,0,909.96,2376.14,5677.78,0,-1.0
2026-09-18 12:51:18,compound_scenario_v2,FIFO_SRWT,42,15941.61,533,15,869,7,1738,0.0000,100.0000,single,fixed,none,0.00,0.0,0.0,0.000,0.000,0,0.0,0,0.00000,0.0,0.0,-1.0,577.34,1692.68,1904.74,340.37,0,577.34,1692.68,1904.74,0,-1.0
2026-09-18 12:57:49,compound_scenario_v2,Random,42,15933.17,533,15,869,7,1738,0.0000,100.0000,single,fixed,none,0.00,0.0,0.0,0.000,0.000,0,0.0,0,0.00000,0.0,0.0,-1.0,565.99,1832.54,2538.04,328.48,0,565.99,1832.54,2538.04,0,-1.0
2026-09-18 13:04:28,compound_scenario_v2,SPT_SMPT,43,16315.79,533,15,869,7,1738,0.0000,100.0000,single,fixed,none,0.00,0.0,0.0,0.000,0.000,0,0.0,0,0.00000,0.0,0.0,-1.0,565.35,1673.02,2713.43,385.24,0,565.35,1673.02,2713.43,0,-1.0
