timestamp,instance,rule,seed,makespan,jobs,machines,total_ops,agvCount,decisions,total_reward,timescale,parking_method,pre_dispatching_method,stochastic_tag,weibull_k,weibull_lambda,mean_ttf_theoretical,repair_log_mu,repair_log_sigma,episode_failures,total_repair_time,dynamic_arrivals,arrival_lambda,mean_interarrival_theoretical,mean_interarrival_realised,last_arrival_sim_time,mean_flow_time,p95_flow_time,max_flow_time,mean_transport_wait,jobs_censored,mean_flow_time_penalized,p95_flow_time_penalized,max_flow_time_penalized,deadlock_detected,deadlock_sim_time,first_stall_sim_time,orphan_predispatch_released
2026-09-19 19:08:26,mfsweep_shard0,SPT_SMPT,42,3350.38,137,15,256,11,367,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,62,4369.7,0,0.00000,0.0,0.0,-1.0,254.44,254.44,254.44,179.78,127,3326.19,3350.38,3350.38,1,3350.4,469.7,0
2026-09-19 19:10:38,mfsweep_shard0,SPT_SMPT,43,3607.40,137,15,274,11,525,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,63,4302.2,0,0.00000,0.0,0.0,-1.0,261.98,313.23,313.23,170.02,133,3509.72,3607.40,3607.40,1,3607.4,616.3,0
2026-09-19 19:12:44,mfsweep_shard0,SPT_SMPT,44,3454.60,137,15,264,11,509,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,56,3265.6,0,0.00000,0.0,0.0,-1.0,239.09,245.90,245.90,165.49,129,3381.52,3454.60,3454.60,1,3454.6,539.4,1
2026-09-19 19:15:25,mfsweep_shard0,SPT_SMPT,45,4381.46,137,15,274,11,432,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,88,5258.6,0,0.00000,0.0,0.0,-1.0,245.10,258.22,258.22,170.34,135,4321.07,4381.46,4381.46,1,4381.5,494.1,0
2026-09-19 19:20:07,mfsweep_shard0,SPT_SMPT,46,7594.24,137,15,274,11,902,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,139,8354.0,0,0.00000,0.0,0.0,-1.0,245.10,258.22,258.22,170.34,135,7486.95,7594.24,7594.24,1,7594.2,490.3,0
2026-09-19 19:24:26,mfsweep_shard0,SPT_SMPT,47,7000.00,137,15,274,11,535,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,125,7608.2,0,0.00000,0.0,0.0,-1.0,234.06,234.06,234.06,159.40,136,6950.61,7000.00,7000.00,1,7000.0,467.3,0
2026-09-19 19:26:54,mfsweep_shard0,SPT_SMPT,48,4065.50,137,15,274,11,662,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,74,5254.5,0,0.00000,0.0,0.0,-1.0,263.62,300.67,300.67,190.02,134,3982.25,4065.50,4065.50,1,4065.5,562.7,0
2026-09-19 19:28:57,mfsweep_shard0,SPT_SMPT,49,3438.42,137,15,262,11,288,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,64,4018.1,0,0.00000,0.0,0.0,-1.0,236.04,236.04,236.04,181.62,130,3413.97,3438.42,3438.42,1,3438.4,469.2,1
2026-09-19 19:31:03,mfsweep_shard0,SPT_SMPT,50,3515.46,137,15,268,11,326,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,71,4223.4,0,0.00000,0.0,0.0,-1.0,263.62,300.67,300.67,190.02,131,3442.66,3515.46,3515.46,1,3515.5,560.9,0
2026-09-19 19:33:03,mfsweep_shard0,SPT_SMPT,51,3418.58,137,15,262,11,780,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,69,4835.5,0,0.00000,0.0,0.0,-1.0,257.93,327.30,327.30,175.61,129,3370.32,3418.58,3418.58,1,3418.6,525.5,0
2026-09-19 19:35:48,mfsweep_shard0,SPT_SMPT,52,4687.88,137,15,274,11,529,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,81,5829.5,0,0.00000,0.0,0.0,-1.0,234.06,234.06,234.06,159.40,136,4655.37,4687.88,4687.88,1,4687.9,465.3,0
2026-09-19 19:39:01,mfsweep_shard0,SPT_SMPT,53,5620.82,137,15,274,11,716,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,120,7439.2,0,0.00000,0.0,0.0,-1.0,245.10,258.22,258.22,170.34,135,5542.34,5620.82,5620.82,1,5620.8,496.5,0
2026-09-19 19:41:16,mfsweep_shard0,SPT_SMPT,54,4013.36,137,15,274,11,509,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,82,5022.6,0,0.00000,0.0,0.0,-1.0,292.14,331.74,331.74,218.45,135,3959.03,4013.36,4013.36,1,4013.4,565.5,1
2026-09-19 19:44:31,mfsweep_shard0,SPT_SMPT,55,5693.10,137,15,274,11,468,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,99,5935.8,0,0.00000,0.0,0.0,-1.0,245.10,258.22,258.22,170.34,135,5613.56,5693.10,5693.10,1,5693.1,490.6,0
2026-09-19 19:48:13,mfsweep_shard0,SPT_SMPT,56,6190.54,137,15,274,11,635,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,109,6379.6,0,0.00000,0.0,0.0,-1.0,245.10,258.22,258.22,170.34,135,6103.74,6190.54,6190.54,1,6190.5,502.6,0
2026-09-19 19:50:13,mfsweep_shard0,SPT_SMPT,57,3515.68,137,15,268,11,513,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,73,4343.3,0,0.00000,0.0,0.0,-1.0,253.87,307.94,307.94,180.75,131,3442.65,3515.68,3515.68,1,3515.7,571.2,0
2026-09-19 19:52:02,mfsweep_shard0,SPT_SMPT,58,3412.18,137,15,260,11,291,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,61,3953.8,0,0.00000,0.0,0.0,-1.0,269.57,299.07,299.07,200.92,128,3363.83,3412.18,3412.18,1,3412.2,528.2,0
2026-09-19 19:53:49,mfsweep_shard0,SPT_SMPT,59,3488.00,137,15,266,11,464,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,67,4134.4,0,0.00000,0.0,0.0,-1.0,246.53,288.33,288.33,172.46,129,3390.51,3488.00,3488.00,1,3488.0,558.2,0
2026-09-19 19:56:32,mfsweep_shard0,SPT_SMPT,60,5111.76,137,15,274,11,548,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,87,5848.8,0,0.00000,0.0,0.0,-1.0,2006.61,2006.61,2006.61,1928.74,136,5089.09,5111.76,5111.76,1,5111.8,439.2,0
2026-09-19 19:59:32,mfsweep_shard0,SPT_SMPT,61,5819.68,137,15,274,11,664,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,104,6626.5,0,0.00000,0.0,0.0,-1.0,257.64,279.45,279.45,185.77,134,5697.88,5819.68,5819.68,1,5819.7,534.8,0
2026-09-19 20:01:11,mfsweep_shard0,SPT_SMPT,62,3348.08,137,15,256,11,387,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,67,3953.9,0,0.00000,0.0,0.0,-1.0,0.00,0.00,0.00,0.00,128,3348.08,3348.08,3348.08,1,3348.1,456.3,1
2026-09-19 20:04:26,mfsweep_shard0,SPT_SMPT,63,6918.56,137,15,274,11,1111,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,133,7619.9,0,0.00000,0.0,0.0,-1.0,245.10,258.22,258.22,170.34,135,6821.13,6918.56,6918.56,1,6918.6,553.5,0
2026-09-19 20:05:57,mfsweep_shard0,SPT_SMPT,64,3474.06,137,15,266,11,409,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,63,3535.7,0,0.00000,0.0,0.0,-1.0,244.47,251.20,251.20,170.87,130,3401.21,3474.06,3474.06,1,3474.1,529.0,1
2026-09-19 20:07:24,mfsweep_shard0,SPT_SMPT,65,3359.66,137,15,256,11,488,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,71,4125.2,0,0.00000,0.0,0.0,-1.0,245.10,258.22,258.22,170.34,126,3310.99,3359.66,3359.66,1,3359.7,481.3,0
2026-09-19 20:10:13,mfsweep_shard0,SPT_SMPT,66,6255.24,137,15,274,11,487,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,109,6633.6,0,0.00000,0.0,0.0,-1.0,925.89,2913.59,2913.59,855.46,133,6099.64,6255.24,6255.24,1,6255.2,555.4,0
2026-09-19 20:11:45,mfsweep_shard0,SPT_SMPT,67,3515.46,137,15,268,11,434,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,58,3698.1,0,0.00000,0.0,0.0,-1.0,263.62,300.67,300.67,190.02,131,3442.66,3515.46,3515.46,1,3515.5,560.9,0
2026-09-19 20:14:38,mfsweep_shard0,SPT_SMPT,68,6089.00,137,15,274,11,1033,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,116,6848.0,0,0.00000,0.0,0.0,-1.0,265.28,297.14,297.14,188.05,135,6003.98,6089.00,6089.00,1,6089.0,516.8,0
2026-09-19 20:17:00,mfsweep_shard0,SPT_SMPT,69,5277.08,137,15,274,11,522,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,97,6348.9,0,0.00000,0.0,0.0,-1.0,245.10,258.22,258.22,170.34,135,5203.62,5277.08,5277.08,1,5277.1,485.2,0
2026-09-19 20:19:14,mfsweep_shard0,SPT_SMPT,70,4955.08,137,15,274,11,704,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,86,5069.6,0,0.00000,0.0,0.0,-1.0,270.40,322.17,322.17,166.42,132,4784.10,4955.08,4955.08,1,4955.1,638.5,0
2026-09-19 20:20:53,mfsweep_shard0,SPT_SMPT,71,3792.64,137,15,274,11,383,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,70,3602.0,0,0.00000,0.0,0.0,-1.0,286.45,383.23,383.23,190.54,129,3587.90,3792.64,3792.64,1,3792.6,723.6,0
