timestamp,instance,rule,seed,makespan,jobs,machines,total_ops,agvCount,decisions,total_reward,timescale,parking_method,pre_dispatching_method,stochastic_tag,weibull_k,weibull_lambda,mean_ttf_theoretical,repair_log_mu,repair_log_sigma,episode_failures,total_repair_time,dynamic_arrivals,arrival_lambda,mean_interarrival_theoretical,mean_interarrival_realised,last_arrival_sim_time,mean_flow_time,p95_flow_time,max_flow_time,mean_transport_wait,jobs_censored,mean_flow_time_penalized,p95_flow_time_penalized,max_flow_time_penalized,deadlock_detected,deadlock_sim_time,first_stall_sim_time,orphan_predispatch_released,agv_collision_events,agv_collision_pair_seconds,agv_clearance_events,agv_clearance_pair_seconds,agv_parking_overlap_events,agv_min_centre_distance,reservation_protocol
2026-09-20 19:23:04,mfsweep_shard0,LPT_MMUR,42,6165.34,137,15,274,3,630,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,111,7016.3,0,0.00000,0.0,0.0,-1.0,1455.56,2573.95,2768.11,1325.93,0,1455.56,2573.95,2768.11,0,-1.0,-1.0,0,0,0.00,12,5.14,3,2.217,releasePrevious
2026-09-20 19:29:36,mfsweep_shard0,LPT_MMUR,43,6623.68,137,15,274,3,725,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,117,7833.7,0,0.00000,0.0,0.0,-1.0,1680.88,2860.90,3102.51,1471.30,0,1680.88,2860.90,3102.51,0,-1.0,-1.0,0,0,0.00,11,4.56,3,2.217,releasePrevious
2026-09-20 19:35:25,mfsweep_shard0,LPT_MMUR,44,6299.58,137,15,274,3,703,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,107,6367.1,0,0.00000,0.0,0.0,-1.0,1394.80,2695.29,2860.42,1267.59,0,1394.80,2695.29,2860.42,0,-1.0,-1.0,0,0,0.00,14,7.28,2,2.217,releasePrevious
2026-09-20 19:41:28,mfsweep_shard0,LPT_MMUR,45,6502.00,137,15,274,3,739,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,126,7583.3,0,0.00000,0.0,0.0,-1.0,1579.77,2728.47,2928.28,1441.15,0,1579.77,2728.47,2928.28,0,-1.0,-1.0,0,0,0.00,16,7.48,4,2.217,releasePrevious
2026-09-20 19:47:25,mfsweep_shard0,LPT_MMUR,46,6417.94,137,15,274,3,629,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,116,7092.7,0,0.00000,0.0,0.0,-1.0,1547.94,2624.61,2975.60,1411.02,0,1547.94,2624.61,2975.60,0,-1.0,-1.0,0,0,0.00,9,5.12,6,2.217,releasePrevious
2026-09-20 19:52:57,mfsweep_shard0,LPT_MMUR,47,5961.80,137,15,274,3,726,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,109,6713.8,0,0.00000,0.0,0.0,-1.0,1325.64,2346.52,2424.42,1189.33,0,1325.64,2346.52,2424.42,0,-1.0,-1.0,0,0,0.00,14,4.94,0,2.217,releasePrevious
2026-09-20 19:59:03,mfsweep_shard0,LPT_MMUR,48,6574.56,137,15,274,3,888,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,119,7845.6,0,0.00000,0.0,0.0,-1.0,1653.21,2756.26,3011.01,1510.37,0,1653.21,2756.26,3011.01,0,-1.0,-1.0,0,0,0.00,17,6.96,5,1.292,releasePrevious
2026-09-20 20:04:37,mfsweep_shard0,LPT_MMUR,49,5962.78,137,15,274,3,659,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,98,6606.7,0,0.00000,0.0,0.0,-1.0,1407.69,2386.12,2727.73,1266.99,0,1407.69,2386.12,2727.73,0,-1.0,-1.0,1,0,0.00,14,4.96,1,2.217,releasePrevious
2026-09-20 20:10:27,mfsweep_shard0,LPT_MMUR,50,6284.08,137,15,274,3,750,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,124,7664.3,0,0.00000,0.0,0.0,-1.0,1491.30,2582.26,2762.91,1326.60,0,1491.30,2582.26,2762.91,0,-1.0,-1.0,0,0,0.00,16,12.12,2,2.217,releasePrevious
2026-09-20 20:16:07,mfsweep_shard0,LPT_MMUR,51,6063.28,137,15,274,3,732,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,115,8060.2,0,0.00000,0.0,0.0,-1.0,1456.17,2433.63,2671.01,1326.38,0,1456.17,2433.63,2671.01,0,-1.0,-1.0,0,0,0.00,10,6.00,0,2.217,releasePrevious
2026-09-20 20:22:07,mfsweep_shard0,LPT_MMUR,52,6438.46,137,15,274,3,634,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,117,7862.6,0,0.00000,0.0,0.0,-1.0,1557.49,2852.57,3091.92,1423.80,0,1557.49,2852.57,3091.92,0,-1.0,-1.0,0,0,0.00,9,3.78,2,2.217,releasePrevious
