timestamp,instance,rule,seed,makespan,jobs,machines,total_ops,agvCount,decisions,total_reward,timescale,stochastic_tag,weibull_k,weibull_lambda,mean_ttf_theoretical,repair_log_mu,repair_log_sigma,episode_failures,total_repair_time
2026-05-30 23:12:50,brandimarte_mk01,SRT_SRWT,42,4022.53,10,6,55,15,110,-0.7011,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0
2026-05-30 23:14:33,brandimarte_mk01,SRT_SRWT,43,4133.33,10,6,55,15,110,-0.7212,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0
2026-05-30 23:16:15,brandimarte_mk01,SRT_SRWT,44,4133.33,10,6,55,15,110,-0.7212,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0
2026-05-31 02:46:02,brandimarte_mk03,SRT_SRWT,42,500000.05,15,8,150,15,71,-0.1822,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0
2026-05-31 06:14:15,brandimarte_mk03,SRT_SRWT,43,500000.06,15,8,150,15,71,-0.1822,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0
2026-05-31 09:28:36,brandimarte_mk03,SRT_SRWT,44,500000.06,15,8,150,15,71,-0.1822,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0
2026-05-31 09:30:43,brandimarte_mk04,SRT_SRWT,42,6466.75,15,8,90,15,180,-0.6963,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0
2026-05-31 09:32:49,brandimarte_mk04,SRT_SRWT,43,6466.75,15,8,90,15,180,-0.6963,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0
2026-05-31 09:34:55,brandimarte_mk04,SRT_SRWT,44,6466.75,15,8,90,15,180,-0.6963,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0
2026-05-31 09:38:25,brandimarte_mk06,SRT_SRWT,42,10933.25,10,10,150,15,300,-0.7111,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0
2026-05-31 09:41:56,brandimarte_mk06,SRT_SRWT,43,10933.38,10,10,150,15,300,-0.7111,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0
2026-05-31 09:45:25,brandimarte_mk06,SRT_SRWT,44,10933.38,10,10,150,15,300,-0.7111,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0
2026-05-31 09:48:00,brandimarte_mk07,SRT_SRWT,42,8166.63,20,5,100,15,200,-0.7800,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0
2026-05-31 09:50:35,brandimarte_mk07,SRT_SRWT,43,8166.63,20,5,100,15,200,-0.7800,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0
2026-05-31 09:53:10,brandimarte_mk07,SRT_SRWT,44,8166.63,20,5,100,15,200,-0.7800,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0
2026-05-31 09:59:15,brandimarte_mk10,SRT_SRWT,42,19300.00,20,15,240,15,480,-0.7861,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0
2026-05-31 10:05:05,brandimarte_mk10,SRT_SRWT,43,18300.00,20,15,240,15,480,-0.7444,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0
2026-05-31 10:10:43,brandimarte_mk10,SRT_SRWT,44,17666.63,20,15,240,15,480,-0.7181,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0
2026-05-31 10:17:17,brandimarte_mk11,SRT_SRWT,42,20733.38,30,5,179,15,358,-1.1415,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0
2026-05-31 10:23:49,brandimarte_mk11,SRT_SRWT,43,20733.38,30,5,179,15,358,-1.1415,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0
2026-05-31 10:30:14,brandimarte_mk11,SRT_SRWT,44,20733.25,30,5,179,15,358,-1.1415,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0
2026-05-31 10:36:11,brandimarte_mk13,SRT_SRWT,42,18966.63,30,10,231,15,462,-0.8023,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0
2026-05-31 10:42:06,brandimarte_mk13,SRT_SRWT,43,18966.63,30,10,231,15,462,-0.8023,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0
2026-05-31 10:48:03,brandimarte_mk13,SRT_SRWT,44,18966.63,30,10,231,15,462,-0.8023,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0
2026-05-31 10:55:08,brandimarte_mk15,SRT_SRWT,42,22433.38,30,15,284,15,568,-0.7770,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0
2026-05-31 11:02:12,brandimarte_mk15,SRT_SRWT,43,22433.38,30,15,284,15,568,-0.7770,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0
2026-05-31 11:09:18,brandimarte_mk15,SRT_SRWT,44,22433.25,30,15,284,15,568,-0.7770,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0
