timestamp,rule,seed,makespan,jobs,machines,total_ops,agvCount,decisions,total_reward,timescale
2026-04-17 16:57:33,SPT_SRWT,42,11521.21,30,15,158,2,316,-0.7208,100.0000
2026-04-17 17:01:51,SPT_SRWT,43,11000.00,30,15,155,2,310,-0.6989,100.0000
2026-04-17 17:06:27,SPT_SRWT,44,11166.67,30,15,157,2,314,-0.6985,100.0000
2026-04-17 17:11:09,SPT_SRWT,42,11266.67,30,15,158,5,316,-0.7046,100.0000
2026-04-17 17:15:48,SPT_SRWT,43,11133.34,30,15,155,5,310,-0.7075,100.0000
2026-04-17 17:20:36,SPT_SRWT,44,11533.33,30,15,157,5,314,-0.7176,100.0000
2026-04-17 17:25:33,SPT_SRWT,42,11700.00,30,15,158,8,316,-0.7321,100.0000
2026-04-17 17:30:12,SPT_SRWT,43,10966.66,30,15,155,8,310,-0.6989,100.0000
2026-04-17 17:35:05,SPT_SRWT,44,11533.34,30,15,157,8,314,-0.7176,100.0000
2026-04-17 17:40:07,SPT_SRWT,42,11700.00,30,15,158,12,316,-0.7321,100.0000
2026-04-17 17:44:50,SPT_SRWT,43,10966.67,30,15,155,12,310,-0.6989,100.0000
2026-04-17 17:49:49,SPT_SRWT,44,11533.34,30,15,157,12,314,-0.7176,100.0000
2026-04-17 17:54:54,SPT_SRWT,42,11700.00,30,15,158,15,316,-0.7321,100.0000
2026-04-17 17:59:42,SPT_SRWT,43,10966.66,30,15,155,15,310,-0.6989,100.0000
2026-04-17 18:04:39,SPT_SRWT,44,11333.33,30,15,157,15,314,-0.7049,100.0000
2026-04-17 18:09:39,SPT_SRWT,42,11266.66,30,15,158,20,316,-0.7046,100.0000
2026-04-17 18:14:32,SPT_SRWT,43,10966.66,30,15,155,20,310,-0.6989,100.0000
2026-04-17 18:19:35,SPT_SRWT,44,11333.33,30,15,157,20,314,-0.7049,100.0000
2026-04-17 18:26:31,SPT_SRWT,42,16533.34,30,5,162,10,324,-1.0062,100.0000
2026-04-17 18:33:45,SPT_SRWT,43,17233.34,30,5,159,10,318,-1.0608,100.0000
2026-04-17 18:40:24,SPT_SRWT,44,15766.67,30,5,166,10,332,-0.9398,100.0000
2026-04-17 18:45:29,SPT_SRWT,42,11799.98,30,10,159,10,318,-0.7191,100.0000
2026-04-17 18:50:32,SPT_SRWT,43,11600.00,30,10,157,10,314,-0.7282,100.0000
2026-04-17 18:55:47,SPT_SRWT,44,12100.00,30,10,160,10,320,-0.7438,100.0000
2026-04-17 19:00:55,SPT_SRWT,42,11700.00,30,15,158,10,316,-0.7321,100.0000
2026-04-17 19:05:43,SPT_SRWT,43,10966.69,30,15,155,10,310,-0.6989,100.0000
2026-04-17 19:10:46,SPT_SRWT,44,11533.34,30,15,157,10,314,-0.7176,100.0000
2026-04-17 19:15:57,SPT_SRWT,42,11733.31,30,20,164,10,328,-0.7012,100.0000
2026-04-17 19:20:50,SPT_SRWT,43,11133.34,30,20,155,10,310,-0.7054,100.0000
2026-04-17 19:25:38,SPT_SRWT,44,10900.00,30,20,155,10,310,-0.6925,100.0000
2026-04-17 19:30:36,SPT_SRWT,42,11233.34,30,25,158,10,316,-0.6983,100.0000
2026-04-17 19:35:41,SPT_SRWT,43,11433.34,30,25,161,10,322,-0.6977,100.0000
2026-04-17 19:40:32,SPT_SRWT,44,10900.00,30,25,157,10,314,-0.6815,100.0000
2026-04-17 19:49:46,SPT_SRWT,42,20966.69,50,15,287,3,574,-0.7259,100.0000
