timestamp,instance,rule,seed,agv_count,event_id,start_time,duration,agv_a,agv_b,min_centre_distance,zone_a,zone_b,state_a,state_b,a_x,a_z,b_x,b_z
2026-09-20 19:03:58,mfsweep_control_nofail,LRT_MMUR,42,12,0,208.28,0.44,2,6,0.943,BotSpine_Dock0,BotSpine_Dock0,ReturningToParking,ReturningToParking,-9.73,-14.58,-8.64,-14.00
2026-09-20 19:03:58,mfsweep_control_nofail,LRT_MMUR,42,12,1,251.68,0.44,0,3,0.954,BotSpine_Dock0,BotSpine_Dock0,ReturningToParking,ReturningToParking,-8.61,-14.00,-9.73,-14.58
2026-09-20 19:03:58,mfsweep_control_nofail,LRT_MMUR,42,12,2,257.12,0.46,0,7,0.933,LeftVert_BotConn,BotSpine_Dock0,ReturningToParking,ReturningToParking,-9.77,-14.55,-8.64,-14.00
2026-09-20 19:03:58,mfsweep_control_nofail,LRT_MMUR,42,12,3,262.70,0.44,1,7,0.943,BotSpine_Dock0,BotSpine_Dock0,ReturningToParking,ReturningToParking,-8.64,-14.00,-9.73,-14.58
2026-09-20 19:03:58,mfsweep_control_nofail,LRT_MMUR,42,12,4,288.98,0.44,1,5,0.954,BotSpine_Dock0,BotSpine_Dock0,ReturningToParking,ReturningToParking,-9.73,-14.58,-8.61,-14.00
2026-09-20 19:03:58,mfsweep_control_nofail,LRT_MMUR,42,12,5,306.92,0.46,5,9,0.933,LeftVert_BotConn,BotSpine_Dock0,ReturningToParking,ReturningToParking,-9.77,-14.55,-8.64,-14.00
2026-09-20 19:03:58,mfsweep_control_nofail,LRT_MMUR,42,12,6,312.32,0.44,8,9,0.954,BotSpine_Dock0,BotSpine_Dock0,ReturningToParking,ReturningToParking,-8.61,-14.00,-9.73,-14.58
2026-09-20 19:03:58,mfsweep_control_nofail,LRT_MMUR,42,12,7,324.80,0.46,8,10,0.934,LeftVert_BotConn,BotSpine_Dock0,ReturningToParking,ReturningToParking,-9.77,-14.55,-8.64,-14.00
2026-09-20 19:03:58,mfsweep_control_nofail,LRT_MMUR,42,12,8,339.52,0.44,2,10,0.954,BotSpine_Dock0,BotSpine_Dock0,ReturningToParking,ReturningToParking,-8.61,-14.00,-9.73,-14.58
2026-09-20 19:03:58,mfsweep_control_nofail,LRT_MMUR,42,12,9,344.92,0.46,2,4,0.933,LeftVert_BotConn,BotSpine_Dock0,ReturningToParking,ReturningToParking,-9.77,-14.55,-8.64,-14.00
