timestamp,instance,rule,seed,makespan,jobs,machines,total_ops,agvCount,decisions,total_reward,timescale,parking_method,pre_dispatching_method,stochastic_tag,weibull_k,weibull_lambda,mean_ttf_theoretical,repair_log_mu,repair_log_sigma,episode_failures,total_repair_time,dynamic_arrivals,arrival_lambda,mean_interarrival_theoretical,mean_interarrival_realised,last_arrival_sim_time,mean_flow_time,p95_flow_time,max_flow_time,mean_transport_wait,jobs_censored,mean_flow_time_penalized,p95_flow_time_penalized,max_flow_time_penalized,deadlock_detected,deadlock_sim_time,first_stall_sim_time,orphan_predispatch_released
2026-09-19 18:43:44,mfsweep_shard0,LPT_MMUR,59,4083.32,137,15,274,7,585,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,75,4708.5,0,0.00000,0.0,0.0,-1.0,450.42,913.46,1251.98,235.39,0,450.42,913.46,1251.98,0,-1.0,-1.0,0
2026-09-19 18:47:31,mfsweep_shard0,LPT_MMUR,60,4897.30,137,15,274,7,633,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,84,5635.2,0,0.00000,0.0,0.0,-1.0,678.81,1740.34,2232.37,323.53,0,678.81,1740.34,2232.37,0,-1.0,-1.0,0
2026-09-19 18:51:38,mfsweep_shard0,LPT_MMUR,61,5271.56,137,15,274,7,714,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,97,6147.6,0,0.00000,0.0,0.0,-1.0,779.34,2059.32,2790.45,420.43,0,779.34,2059.32,2790.45,0,-1.0,-1.0,2
2026-09-19 18:55:36,mfsweep_shard0,LPT_MMUR,62,5164.62,137,15,274,7,659,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,100,5898.9,0,0.00000,0.0,0.0,-1.0,715.46,1776.23,2537.51,407.55,0,715.46,1776.23,2537.51,0,-1.0,-1.0,0
2026-09-19 18:59:28,mfsweep_shard0,LPT_MMUR,63,4966.66,137,15,274,7,684,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,99,5872.9,0,0.00000,0.0,0.0,-1.0,798.84,2267.16,3214.48,423.77,0,798.84,2267.16,3214.48,0,-1.0,-1.0,1
2026-09-19 19:03:29,mfsweep_shard0,LPT_MMUR,64,5173.36,137,15,274,7,691,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,97,5493.4,0,0.00000,0.0,0.0,-1.0,826.58,2115.86,3292.32,474.48,0,826.58,2115.86,3292.32,0,-1.0,-1.0,1
2026-09-19 19:08:00,mfsweep_shard0,LPT_MMUR,65,5832.58,137,15,274,7,765,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,114,6855.7,0,0.00000,0.0,0.0,-1.0,975.18,2284.55,3844.41,618.39,0,975.18,2284.55,3844.41,0,-1.0,-1.0,0
2026-09-19 19:11:58,mfsweep_shard0,LPT_MMUR,66,5199.80,137,15,274,7,706,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,91,5576.1,0,0.00000,0.0,0.0,-1.0,879.90,2584.82,3845.82,444.85,0,879.90,2584.82,3845.82,0,-1.0,-1.0,0
2026-09-19 19:15:34,mfsweep_shard0,LPT_MMUR,67,4818.06,137,15,274,7,624,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,78,4801.2,0,0.00000,0.0,0.0,-1.0,754.61,1653.79,2478.87,376.89,0,754.61,1653.79,2478.87,0,-1.0,-1.0,0
2026-09-19 19:19:18,mfsweep_shard0,LPT_MMUR,68,4873.76,137,15,274,7,678,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,94,5714.0,0,0.00000,0.0,0.0,-1.0,974.51,2098.95,2585.96,588.70,0,974.51,2098.95,2585.96,0,-1.0,-1.0,1
2026-09-19 19:23:37,mfsweep_shard0,LPT_MMUR,69,5770.60,137,15,274,7,727,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,105,6724.1,0,0.00000,0.0,0.0,-1.0,970.22,2605.27,3429.25,599.25,0,970.22,2605.27,3429.25,0,-1.0,-1.0,0
2026-09-19 19:28:14,mfsweep_shard0,LPT_MMUR,70,6146.92,137,15,274,7,804,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,109,6360.5,0,0.00000,0.0,0.0,-1.0,1433.44,3369.65,4887.05,988.71,0,1433.44,3369.65,4887.05,0,-1.0,-1.0,2
2026-09-19 19:32:00,mfsweep_shard0,LPT_MMUR,71,5186.18,137,15,274,7,693,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,93,5110.2,0,0.00000,0.0,0.0,-1.0,795.72,1836.19,2769.79,467.18,0,795.72,1836.19,2769.79,0,-1.0,-1.0,0
