timestamp,instance,rule,seed,agv_count,event_id,start_time,duration,agv_a,agv_b,min_centre_distance,zone_a,zone_b,state_a,state_b
2026-09-20 11:42:16,mfsweep_control_nofail,LRT_MMUR,42,7,0,62.44,0.34,0,4,0.588,Parking_Alcove,Parking_Alcove,ReturningToParking,MovingToPrePickup
2026-09-20 11:42:16,mfsweep_control_nofail,LRT_MMUR,42,7,1,90.92,0.30,1,5,0.686,Parking_Alcove,Parking_Alcove,ReturningToParking,MovingToPrePickup
2026-09-20 11:42:16,mfsweep_control_nofail,LRT_MMUR,42,7,2,110.32,0.72,2,5,0.027,TopSpine_Seg4,TopSpine_Seg4,ReturningToParking,MovingToPickup
2026-09-20 11:42:16,mfsweep_control_nofail,LRT_MMUR,42,7,3,114.78,3.16,4,5,0.043,TopSpine_Seg4,TopSpine_Seg4,MovingToDropoff,MovingToPickup
2026-09-20 11:42:16,mfsweep_control_nofail,LRT_MMUR,42,7,4,118.84,0.22,3,6,0.888,BotSpine_Seg0,BotSpine_Seg0,ReturningToParking,MovingToPrePickup
2026-09-20 11:42:16,mfsweep_control_nofail,LRT_MMUR,42,7,5,121.66,1.18,0,4,0.000,TopSpine_Seg4,TopSpine_Seg4,ReturningToParking,MovingToDropoff
2026-09-20 11:42:16,mfsweep_control_nofail,LRT_MMUR,42,7,6,126.66,1.00,0,1,0.012,TopSpine_Seg4,TopSpine_Seg4,ReturningToParking,MovingToDropoff
2026-09-20 11:42:16,mfsweep_control_nofail,LRT_MMUR,42,7,7,130.30,1.88,2,3,0.000,Parking_Alcove,Parking_Alcove,ReturningToParking,Idle
2026-09-20 11:42:16,mfsweep_control_nofail,LRT_MMUR,42,7,8,132.96,0.62,2,3,0.583,Parking_Alcove,Parking_Alcove,Idle,MovingToPickup
2026-09-20 11:42:16,mfsweep_control_nofail,LRT_MMUR,42,7,9,133.66,0.84,1,6,0.012,TopSpine_Seg4,TopSpine_Seg4,MovingToDropoff,MovingToPickup
2026-09-20 11:42:16,mfsweep_control_nofail,LRT_MMUR,42,7,10,139.14,2.38,5,6,0.046,TopSpine_Seg4,TopSpine_Seg4,MovingToDropoff,MovingToPickup
2026-09-20 11:42:16,mfsweep_control_nofail,LRT_MMUR,42,7,11,145.32,1.10,4,5,0.000,TopSpine_Seg4,TopSpine_Seg4,ReturningToParking,MovingToDropoff
2026-09-20 11:42:16,mfsweep_control_nofail,LRT_MMUR,42,7,12,146.54,0.62,0,2,0.598,Parking_Alcove,Parking_Alcove,ReturningToParking,Idle
2026-09-20 11:42:16,mfsweep_control_nofail,LRT_MMUR,42,7,13,148.60,0.58,0,2,0.076,Parking_Alcove,Parking_Alcove,ReturningToParking,Idle
2026-09-20 11:42:16,mfsweep_control_nofail,LRT_MMUR,42,7,14,153.24,0.94,3,4,0.013,TopSpine_Seg4,TopSpine_Seg4,MovingToDropoff,ReturningToParking
2026-09-20 11:42:16,mfsweep_control_nofail,LRT_MMUR,42,7,15,167.46,0.46,5,6,0.408,TopSpine_Seg4,TopSpine_Seg4,ReturningToParking,MovingToDropoff
2026-09-20 11:42:16,mfsweep_control_nofail,LRT_MMUR,42,7,16,171.92,3.66,0,5,0.024,TopSpine_Seg4,TopSpine_Seg4,MovingToPickup,ReturningToParking
2026-09-20 11:42:16,mfsweep_control_nofail,LRT_MMUR,42,7,17,181.38,1.22,0,2,0.056,TopSpine_Seg4,TopSpine_Seg4,MovingToPickup,MovingToDropoff
2026-09-20 11:42:16,mfsweep_control_nofail,LRT_MMUR,42,7,18,204.42,1.74,2,5,0.083,BotSpine_Seg0,BotSpine_Seg0,MovingToDropoff,MovingToPickup
2026-09-20 11:42:16,mfsweep_control_nofail,LRT_MMUR,42,7,19,220.80,2.54,5,6,0.025,TopSpine_Seg4,TopSpine_Seg4,MovingToPickup,MovingToDropoff
2026-09-20 11:42:16,mfsweep_control_nofail,LRT_MMUR,42,7,20,238.54,1.08,0,1,0.103,BotSpine_Seg0,BotSpine_Seg0,MovingToPickup,MovingToPickup
2026-09-20 11:42:16,mfsweep_control_nofail,LRT_MMUR,42,7,21,245.02,1.96,1,6,0.012,BotSpine_Seg0,BotSpine_Seg0,MovingToPickup,ReturningToParking
2026-09-20 11:42:16,mfsweep_control_nofail,LRT_MMUR,42,7,22,264.48,1.76,3,6,0.066,BotSpine_Seg0,BotSpine_Seg0,MovingToPickup,MovingToPickup
2026-09-20 11:42:16,mfsweep_control_nofail,LRT_MMUR,42,7,23,318.22,0.30,4,6,0.316,Parking_Alcove,Parking_Alcove,MovingToPickup,ReturningToParking
2026-09-20 11:42:16,mfsweep_control_nofail,LRT_MMUR,42,7,24,342.72,0.40,3,4,0.551,TopSpine_Seg4,TopSpine_Seg4,MovingToDropoff,MovingToDropoff
2026-09-20 11:42:16,mfsweep_control_nofail,LRT_MMUR,42,7,25,347.14,14.34,3,6,0.024,TopSpine_Seg4,TopSpine_Seg4,MovingToDropoff,MovingToPickup
2026-09-20 11:42:16,mfsweep_control_nofail,LRT_MMUR,42,7,27,369.20,0.36,1,5,0.770,TopSpine_Seg2,TopSpine_Seg2,MovingToPickup,MovingToDropoff
2026-09-20 11:42:16,mfsweep_control_nofail,LRT_MMUR,42,7,26,365.36,7.02,0,6,0.042,TopSpine_Seg4,TopSpine_Seg4,MovingToDropoff,MovingToPickup
2026-09-20 11:42:16,mfsweep_control_nofail,LRT_MMUR,42,7,28,376.26,1.06,0,5,0.004,TopSpine_Seg4,TopSpine_Seg4,MovingToDropoff,MovingToDropoff
2026-09-20 11:42:16,mfsweep_control_nofail,LRT_MMUR,42,7,29,381.18,6.54,1,5,0.000,TopSpine_Seg4,TopSpine_Seg4,MovingToPickup,MovingToDropoff
2026-09-20 11:42:16,mfsweep_control_nofail,LRT_MMUR,42,7,30,397.28,3.96,2,4,0.056,TopSpine_Seg4,TopSpine_Seg4,MovingToDropoff,MovingToDropoff
2026-09-20 11:42:16,mfsweep_control_nofail,LRT_MMUR,42,7,31,405.00,1.12,4,6,0.000,TopSpine_Seg4,TopSpine_Seg4,MovingToDropoff,MovingToDropoff
2026-09-20 11:42:16,mfsweep_control_nofail,LRT_MMUR,42,7,32,410.14,0.86,0,6,0.004,TopSpine_Seg4,TopSpine_Seg4,MovingToDropoff,MovingToDropoff
2026-09-20 11:42:16,mfsweep_control_nofail,LRT_MMUR,42,7,33,414.88,3.36,0,5,0.004,TopSpine_Seg4,TopSpine_Seg4,MovingToDropoff,MovingToPickup
2026-09-20 11:42:16,mfsweep_control_nofail,LRT_MMUR,42,7,34,422.04,1.70,1,5,0.000,TopSpine_Seg4,TopSpine_Seg4,MovingToDropoff,MovingToPickup
2026-09-20 11:42:16,mfsweep_control_nofail,LRT_MMUR,42,7,35,427.60,3.82,1,2,0.000,TopSpine_Seg4,TopSpine_Seg4,MovingToDropoff,MovingToDropoff
2026-09-20 11:42:16,mfsweep_control_nofail,LRT_MMUR,42,7,36,435.04,3.24,2,4,0.004,TopSpine_Seg4,TopSpine_Seg4,MovingToDropoff,MovingToDropoff
2026-09-20 11:42:16,mfsweep_control_nofail,LRT_MMUR,42,7,37,442.06,7.04,4,6,0.004,TopSpine_Seg4,TopSpine_Seg4,MovingToDropoff,MovingToPickup
2026-09-20 11:42:16,mfsweep_control_nofail,LRT_MMUR,42,7,38,470.64,2.06,1,2,0.056,TopSpine_Seg4,TopSpine_Seg4,MovingToDropoff,MovingToDropoff
2026-09-20 11:42:16,mfsweep_control_nofail,LRT_MMUR,42,7,39,477.30,2.44,2,6,0.000,TopSpine_Seg4,TopSpine_Seg4,MovingToDropoff,MovingToDropoff
2026-09-20 11:42:16,mfsweep_control_nofail,LRT_MMUR,42,7,40,483.64,3.04,0,6,0.004,TopSpine_Seg4,TopSpine_Seg4,MovingToDropoff,MovingToDropoff
2026-09-20 11:42:16,mfsweep_control_nofail,LRT_MMUR,42,7,41,500.18,0.28,2,5,0.651,Parking_Alcove,Parking_Alcove,ReturningToParking,MovingToPickup
2026-09-20 11:42:16,mfsweep_control_nofail,LRT_MMUR,42,7,42,521.86,0.30,2,3,0.317,Parking_Alcove,BotSpine_Seg1,MovingToPrePickup,ReturningToParking
2026-09-20 11:42:16,mfsweep_control_nofail,LRT_MMUR,42,7,43,528.84,0.68,1,3,0.054,Parking_Alcove,Parking_Alcove,ReturningToParking,MovingToPickup
2026-09-20 11:42:16,mfsweep_control_nofail,LRT_MMUR,42,7,44,554.28,1.14,0,1,0.074,BotSpine_Seg0,BotSpine_Seg0,MovingToDropoff,MovingToPickup
2026-09-20 11:42:16,mfsweep_control_nofail,LRT_MMUR,42,7,45,559.64,2.60,0,2,0.000,BotSpine_Seg0,BotSpine_Seg0,MovingToDropoff,MovingToDropoff
2026-09-20 11:42:16,mfsweep_control_nofail,LRT_MMUR,42,7,46,561.60,1.88,4,5,0.000,TopSpine_Seg4,TopSpine_Seg4,MovingToPickup,MovingToDropoff
2026-09-20 11:42:16,mfsweep_control_nofail,LRT_MMUR,42,7,47,588.62,2.88,2,3,0.048,TopSpine_Seg4,TopSpine_Seg4,MovingToDropoff,MovingToDropoff
2026-09-20 11:42:16,mfsweep_control_nofail,LRT_MMUR,42,7,48,595.26,3.76,3,6,0.004,TopSpine_Seg4,TopSpine_Seg4,MovingToDropoff,MovingToDropoff
2026-09-20 11:42:16,mfsweep_control_nofail,LRT_MMUR,42,7,49,602.82,17.16,4,6,0.004,TopSpine_Seg4,TopSpine_Seg4,MovingToDropoff,MovingToDropoff
2026-09-20 11:42:16,mfsweep_control_nofail,LRT_MMUR,42,7,50,623.72,0.96,4,5,0.021,TopSpine_Seg4,TopSpine_Seg4,MovingToDropoff,MovingToPickup
2026-09-20 11:42:16,mfsweep_control_nofail,LRT_MMUR,42,7,51,628.36,3.20,1,5,0.049,TopSpine_Seg4,TopSpine_Seg4,MovingToDropoff,MovingToPickup
2026-09-20 11:42:16,mfsweep_control_nofail,LRT_MMUR,42,7,52,635.32,3.96,0,1,0.004,TopSpine_Seg4,TopSpine_Seg4,MovingToDropoff,MovingToDropoff
2026-09-20 11:42:16,mfsweep_control_nofail,LRT_MMUR,42,7,53,643.14,3.12,0,2,0.004,TopSpine_Seg4,TopSpine_Seg4,MovingToDropoff,MovingToDropoff
2026-09-20 11:42:16,mfsweep_control_nofail,LRT_MMUR,42,7,54,650.00,0.96,2,3,0.000,TopSpine_Seg4,TopSpine_Seg4,MovingToDropoff,MovingToPickup
2026-09-20 11:42:16,mfsweep_control_nofail,LRT_MMUR,42,7,55,654.62,3.20,3,6,0.004,TopSpine_Seg4,TopSpine_Seg4,MovingToPickup,MovingToDropoff
2026-09-20 11:42:16,mfsweep_control_nofail,LRT_MMUR,42,7,56,661.46,4.10,5,6,0.004,TopSpine_Seg4,TopSpine_Seg4,MovingToDropoff,MovingToDropoff
2026-09-20 11:42:16,mfsweep_control_nofail,LRT_MMUR,42,7,57,669.44,6.60,4,5,0.019,TopSpine_Seg4,TopSpine_Seg4,MovingToPickup,MovingToDropoff
2026-09-20 11:42:16,mfsweep_control_nofail,LRT_MMUR,42,7,58,679.94,3.06,1,4,0.004,TopSpine_Seg4,TopSpine_Seg4,MovingToDropoff,MovingToPickup
2026-09-20 11:42:16,mfsweep_control_nofail,LRT_MMUR,42,7,59,686.82,0.94,1,2,0.007,TopSpine_Seg4,TopSpine_Seg4,MovingToDropoff,MovingToPickup
2026-09-20 11:42:16,mfsweep_control_nofail,LRT_MMUR,42,7,60,691.58,3.06,0,2,0.048,TopSpine_Seg4,TopSpine_Seg4,MovingToDropoff,MovingToPickup
2026-09-20 11:42:16,mfsweep_control_nofail,LRT_MMUR,42,7,61,698.40,0.98,0,3,0.000,TopSpine_Seg4,TopSpine_Seg4,MovingToDropoff,MovingToDropoff
2026-09-20 11:42:16,mfsweep_control_nofail,LRT_MMUR,42,7,62,703.06,3.16,3,6,0.004,TopSpine_Seg4,TopSpine_Seg4,MovingToDropoff,MovingToDropoff
2026-09-20 11:42:16,mfsweep_control_nofail,LRT_MMUR,42,7,63,709.90,3.32,4,6,0.004,TopSpine_Seg4,TopSpine_Seg4,MovingToDropoff,MovingToDropoff
2026-09-20 11:42:16,mfsweep_control_nofail,LRT_MMUR,42,7,64,717.10,2.96,4,5,0.022,TopSpine_Seg4,TopSpine_Seg4,MovingToDropoff,MovingToPickup
2026-09-20 11:42:16,mfsweep_control_nofail,LRT_MMUR,42,7,65,723.90,8.30,2,5,0.048,TopSpine_Seg4,TopSpine_Seg4,MovingToDropoff,MovingToPickup
2026-09-20 11:42:16,mfsweep_control_nofail,LRT_MMUR,42,7,66,735.96,3.80,0,2,0.023,TopSpine_Seg4,TopSpine_Seg4,MovingToPickup,MovingToDropoff
2026-09-20 11:42:16,mfsweep_control_nofail,LRT_MMUR,42,7,67,778.10,1.38,1,2,0.056,TopSpine_Seg4,TopSpine_Seg4,MovingToDropoff,MovingToDropoff
2026-09-20 11:42:16,mfsweep_control_nofail,LRT_MMUR,42,7,68,783.82,3.12,1,6,0.014,TopSpine_Seg4,TopSpine_Seg4,MovingToDropoff,MovingToDropoff
2026-09-20 11:42:16,mfsweep_control_nofail,LRT_MMUR,42,7,69,790.76,3.24,4,6,0.009,TopSpine_Seg4,TopSpine_Seg4,MovingToPickup,MovingToDropoff
2026-09-20 11:42:16,mfsweep_control_nofail,LRT_MMUR,42,7,70,841.84,1.74,0,2,0.022,TopSpine_Seg4,TopSpine_Seg4,MovingToPickup,MovingToPickup
2026-09-20 11:42:16,mfsweep_control_nofail,LRT_MMUR,42,7,71,847.30,3.14,1,2,0.048,TopSpine_Seg4,TopSpine_Seg4,MovingToPickup,MovingToPickup
2026-09-20 11:42:16,mfsweep_control_nofail,LRT_MMUR,42,7,72,856.80,1.16,1,6,0.014,TopSpine_Seg4,TopSpine_Seg4,MovingToPickup,MovingToDropoff
2026-09-20 11:42:16,mfsweep_control_nofail,LRT_MMUR,42,7,73,883.34,1.80,1,5,0.022,TopSpine_Seg4,TopSpine_Seg4,MovingToDropoff,MovingToDropoff
2026-09-20 11:42:16,mfsweep_control_nofail,LRT_MMUR,42,7,74,888.92,0.94,5,6,0.048,TopSpine_Seg4,TopSpine_Seg4,MovingToDropoff,MovingToDropoff
2026-09-20 11:42:16,mfsweep_control_nofail,LRT_MMUR,42,7,75,893.66,2.04,3,6,0.004,TopSpine_Seg4,TopSpine_Seg4,MovingToDropoff,MovingToDropoff
2026-09-20 11:42:16,mfsweep_control_nofail,LRT_MMUR,42,7,76,899.48,2.26,3,4,0.026,TopSpine_Seg4,TopSpine_Seg4,MovingToDropoff,MovingToDropoff
2026-09-20 11:42:16,mfsweep_control_nofail,LRT_MMUR,42,7,77,918.82,17.96,2,5,0.044,TopSpine_Seg4,TopSpine_Seg4,MovingToPickup,MovingToDropoff
2026-09-20 11:42:16,mfsweep_control_nofail,LRT_MMUR,42,7,78,940.42,2.06,5,6,0.004,TopSpine_Seg4,TopSpine_Seg4,MovingToDropoff,MovingToPickup
2026-09-20 11:42:16,mfsweep_control_nofail,LRT_MMUR,42,7,79,946.26,0.94,3,6,0.000,TopSpine_Seg4,TopSpine_Seg4,MovingToDropoff,MovingToPickup
2026-09-20 11:42:16,mfsweep_control_nofail,LRT_MMUR,42,7,80,950.98,3.10,3,4,0.004,TopSpine_Seg4,TopSpine_Seg4,MovingToDropoff,MovingToDropoff
2026-09-20 11:42:16,mfsweep_control_nofail,LRT_MMUR,42,7,81,957.92,0.88,1,4,0.004,TopSpine_Seg4,TopSpine_Seg4,MovingToPickup,MovingToDropoff
2026-09-20 11:42:16,mfsweep_control_nofail,LRT_MMUR,42,7,82,962.64,10.40,1,2,0.000,TopSpine_Seg4,TopSpine_Seg4,MovingToPickup,MovingToDropoff
2026-09-20 11:42:16,mfsweep_control_nofail,LRT_MMUR,42,7,83,976.72,1.02,0,2,0.010,TopSpine_Seg4,TopSpine_Seg4,MovingToDropoff,MovingToDropoff
2026-09-20 11:42:16,mfsweep_control_nofail,LRT_MMUR,42,7,84,981.56,1.96,0,5,0.060,TopSpine_Seg4,TopSpine_Seg4,MovingToDropoff,MovingToDropoff
2026-09-20 11:42:16,mfsweep_control_nofail,LRT_MMUR,42,7,85,987.22,2.14,3,5,0.000,TopSpine_Seg4,TopSpine_Seg4,MovingToPickup,MovingToDropoff
2026-09-20 11:42:16,mfsweep_control_nofail,LRT_MMUR,42,7,86,993.18,3.94,3,4,0.004,TopSpine_Seg4,TopSpine_Seg4,MovingToPickup,MovingToDropoff
2026-09-20 11:42:16,mfsweep_control_nofail,LRT_MMUR,42,7,87,1000.98,3.14,1,4,0.004,TopSpine_Seg4,TopSpine_Seg4,MovingToDropoff,MovingToDropoff
2026-09-20 11:42:16,mfsweep_control_nofail,LRT_MMUR,42,7,88,1007.76,3.38,1,2,0.000,TopSpine_Seg4,TopSpine_Seg4,MovingToDropoff,ReturningToParking
2026-09-20 11:42:16,mfsweep_control_nofail,LRT_MMUR,42,7,89,1014.90,3.28,2,6,0.020,TopSpine_Seg4,TopSpine_Seg4,ReturningToParking,MovingToPickup
2026-09-20 11:42:16,mfsweep_control_nofail,LRT_MMUR,42,7,90,1022.28,0.72,0,6,0.050,TopSpine_Seg4,TopSpine_Seg4,MovingToDropoff,MovingToPickup
2026-09-20 11:42:16,mfsweep_control_nofail,LRT_MMUR,42,7,91,1028.06,0.52,0,5,0.303,TopSpine_Seg4,TopSpine_Seg4,MovingToDropoff,MovingToDropoff
