timestamp,instance,rule,seed,makespan,jobs,machines,total_ops,agvCount,decisions,total_reward,timescale,parking_method,pre_dispatching_method,stochastic_tag,weibull_k,weibull_lambda,mean_ttf_theoretical,repair_log_mu,repair_log_sigma,episode_failures,total_repair_time,dynamic_arrivals,arrival_lambda,mean_interarrival_theoretical,mean_interarrival_realised,last_arrival_sim_time,mean_flow_time,p95_flow_time,max_flow_time,mean_transport_wait,jobs_censored,mean_flow_time_penalized,p95_flow_time_penalized,max_flow_time_penalized,deadlock_detected,deadlock_sim_time
2026-09-19 12:25:39,mfsweep_shard2,SPT_SMPT,62,20000.01,137,15,274,7,2831,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,352,21733.2,0,0.00000,0.0,0.0,-1.0,0.00,0.00,0.00,0.00,137,20000.01,20000.01,20000.01,0,-1.0
2026-09-19 12:28:22,mfsweep_shard2,SPT_SMPT,63,5778.48,137,15,274,7,696,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,112,6547.0,0,0.00000,0.0,0.0,-1.0,976.82,3184.41,4101.76,381.00,0,976.82,3184.41,4101.76,0,-1.0
2026-09-19 12:31:54,mfsweep_shard2,SPT_SMPT,64,6975.34,137,15,274,7,882,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,135,7731.4,0,0.00000,0.0,0.0,-1.0,1558.80,4407.34,5827.01,871.78,0,1558.80,4407.34,5827.01,0,-1.0
2026-09-19 12:41:05,mfsweep_shard2,SPT_SMPT,65,20000.01,137,15,274,7,339,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,367,23398.5,0,0.00000,0.0,0.0,-1.0,406.24,673.77,794.59,248.06,103,15137.32,20000.01,20000.01,0,-1.0
2026-09-19 12:44:51,mfsweep_shard2,SPT_SMPT,66,7055.04,137,15,274,7,896,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,122,7508.8,0,0.00000,0.0,0.0,-1.0,1608.44,4643.01,5267.24,916.72,0,1608.44,4643.01,5267.24,0,-1.0
2026-09-19 12:47:55,mfsweep_shard2,SPT_SMPT,67,6345.32,137,15,274,7,736,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,103,6115.2,0,0.00000,0.0,0.0,-1.0,1346.61,3627.52,5056.63,534.13,0,1346.60,3627.52,5056.63,0,-1.0
2026-09-19 12:57:06,mfsweep_shard2,SPT_SMPT,68,20000.01,137,15,274,7,298,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,349,21868.3,0,0.00000,0.0,0.0,-1.0,408.79,906.07,935.90,236.53,110,16138.97,20000.01,20000.01,0,-1.0
2026-09-19 13:06:10,mfsweep_shard2,SPT_SMPT,69,20000.01,137,15,274,7,250,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,358,22724.6,0,0.00000,0.0,0.0,-1.0,360.31,666.60,666.60,212.61,118,17276.26,20000.01,20000.01,0,-1.0
2026-09-19 13:15:05,mfsweep_shard2,SPT_SMPT,70,20000.01,137,15,274,7,288,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,345,20757.3,0,0.00000,0.0,0.0,-1.0,567.40,926.08,926.08,442.54,119,17446.82,20000.01,20000.01,0,-1.0
2026-09-19 13:17:41,mfsweep_shard2,SPT_SMPT,71,6969.16,137,15,274,7,897,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,130,7189.0,0,0.00000,0.0,0.0,-1.0,1386.71,4550.06,4965.69,746.72,0,1386.71,4550.06,4965.69,0,-1.0
