timestamp,instance,rule,seed,makespan,jobs,machines,total_ops,agvCount,decisions,total_reward,timescale,stochastic_tag,weibull_k,weibull_lambda,mean_ttf_theoretical,repair_log_mu,repair_log_sigma,episode_failures,total_repair_time,dynamic_arrivals
2026-06-12 20:35:57,50j_15m_agv5,SPT_SMPT,42,18130.47,50,15,261,5,522,-0.6895,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0,0
2026-06-12 20:43:34,50j_15m_agv5,SPT_SMPT,43,15600.00,50,15,227,5,454,-0.6814,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0,0
2026-06-12 20:52:17,50j_15m_agv5,SPT_SMPT,44,17933.34,50,15,260,5,520,-0.6833,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0,0
2026-06-12 20:35:59,50j_15m_agv5,SPT_SRWT,42,17759.83,50,15,261,5,522,-0.6753,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0,0
2026-06-12 20:43:23,50j_15m_agv5,SPT_SRWT,43,15400.00,50,15,227,5,454,-0.6725,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0,0
2026-06-12 20:51:55,50j_15m_agv5,SPT_SRWT,44,17866.67,50,15,260,5,520,-0.6821,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0,0
2026-06-12 20:36:56,50j_15m_agv5,LPT_MMUR,42,19128.12,50,15,261,5,522,-0.7278,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0,0
2026-06-12 20:44:47,50j_15m_agv5,LPT_MMUR,43,16466.67,50,15,227,5,454,-0.7210,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0,0
2026-06-12 20:53:39,50j_15m_agv5,LPT_MMUR,44,18500.00,50,15,260,5,520,-0.7064,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0,0
2026-06-12 20:37:01,50j_15m_agv5,LPT_SMPT,42,18096.57,50,15,261,5,522,-0.6895,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0,0
2026-06-12 20:44:46,50j_15m_agv5,LPT_SMPT,43,15600.00,50,15,227,5,454,-0.6799,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0,0
2026-06-12 20:53:48,50j_15m_agv5,LPT_SMPT,44,18033.33,50,15,260,5,520,-0.6885,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0,0
2026-06-12 20:36:27,50j_15m_agv5,SRT_SRWT,42,17630.87,50,15,261,5,522,-0.6704,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0,0
2026-06-12 20:43:58,50j_15m_agv5,SRT_SRWT,43,15566.67,50,15,227,5,454,-0.6814,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0,0
2026-06-12 20:52:29,50j_15m_agv5,SRT_SRWT,44,17733.33,50,15,260,5,520,-0.6769,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0,0
2026-06-12 20:37:04,50j_15m_agv5,SRT_SMPT,42,17859.42,50,15,261,5,522,-0.6792,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0,0
2026-06-12 20:44:46,50j_15m_agv5,SRT_SMPT,43,15466.67,50,15,227,5,454,-0.6740,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0,0
2026-06-12 20:53:40,50j_15m_agv5,SRT_SMPT,44,17833.34,50,15,260,5,520,-0.6808,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0,0
2026-06-12 20:37:12,50j_15m_agv5,LRT_MMUR,42,18761.93,50,15,261,5,522,-0.7137,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0,0
2026-06-12 20:45:08,50j_15m_agv5,LRT_MMUR,43,16733.34,50,15,227,5,454,-0.7313,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0,0
2026-06-12 20:53:58,50j_15m_agv5,LRT_MMUR,44,18433.34,50,15,260,5,520,-0.7038,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0,0
2026-06-12 20:36:51,50j_15m_agv5,SDT_SRWT,42,17563.57,50,15,261,5,522,-0.6678,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0,0
2026-06-12 20:44:23,50j_15m_agv5,SDT_SRWT,43,15433.33,50,15,227,5,454,-0.6740,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0,0
2026-06-12 20:52:55,50j_15m_agv5,SDT_SRWT,44,17600.00,50,15,260,5,520,-0.6718,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0,0
2026-06-12 20:37:01,50j_15m_agv5,Random,42,17761.01,50,15,261,5,522,-0.6754,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0,0
2026-06-12 20:44:27,50j_15m_agv5,Random,43,15466.67,50,15,227,5,454,-0.6755,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0,0
2026-06-12 20:53:05,50j_15m_agv5,Random,44,17966.67,50,15,260,5,520,-0.6859,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0,0
