timestamp,instance,rule,seed,makespan,jobs,machines,total_ops,agvCount,decisions,total_reward,timescale,parking_method,pre_dispatching_method,stochastic_tag,weibull_k,weibull_lambda,mean_ttf_theoretical,repair_log_mu,repair_log_sigma,episode_failures,total_repair_time,dynamic_arrivals,arrival_lambda,mean_interarrival_theoretical,mean_interarrival_realised,last_arrival_sim_time,mean_flow_time,p95_flow_time,max_flow_time,mean_transport_wait,jobs_censored,mean_flow_time_penalized,p95_flow_time_penalized,max_flow_time_penalized,deadlock_detected,deadlock_sim_time,first_stall_sim_time,orphan_predispatch_released,agv_collision_events,agv_collision_pair_seconds,agv_clearance_events,agv_clearance_pair_seconds,agv_static_overlap_events,agv_min_centre_distance,release_previous_zone,split_spines,orphan_reaper
2026-09-20 12:18:40,mfsweep_shard0,SPT_SRWT,42,3839.36,137,15,274,10,575,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,69,4715.7,0,0.00000,0.0,0.0,-1.0,244.08,366.66,436.50,155.02,0,244.08,366.66,436.50,0,-1.0,-1.0,2,711,892.48,983,1762.86,0,0.000,1,1,1
2026-09-20 12:22:11,mfsweep_shard0,SPT_SRWT,43,3766.58,137,15,274,10,585,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,66,4576.6,0,0.00000,0.0,0.0,-1.0,256.15,412.06,723.28,154.95,0,256.15,412.06,723.28,0,-1.0,-1.0,2,670,804.04,938,1553.24,0,0.000,1,1,1
2026-09-20 12:25:37,mfsweep_shard0,SPT_SRWT,44,3772.64,137,15,274,10,594,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,60,3534.8,0,0.00000,0.0,0.0,-1.0,262.24,407.21,880.80,157.76,0,262.24,407.21,880.80,0,-1.0,-1.0,5,680,822.58,969,1592.10,0,0.000,1,1,1
2026-09-20 12:29:08,mfsweep_shard0,SPT_SRWT,45,3833.06,137,15,274,10,594,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,75,4644.2,0,0.00000,0.0,0.0,-1.0,265.90,470.06,975.57,157.19,0,265.90,470.06,975.57,0,-1.0,-1.0,4,670,794.32,953,1523.02,0,0.000,1,1,1
2026-09-20 12:32:41,mfsweep_shard0,SPT_SRWT,46,3861.52,137,15,274,10,586,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,69,4549.2,0,0.00000,0.0,0.0,-1.0,249.29,366.63,586.55,154.64,0,249.29,366.63,586.55,0,-1.0,-1.0,3,707,893.86,983,1673.34,0,0.000,1,1,1
2026-09-20 12:36:17,mfsweep_shard0,SPT_SRWT,47,3777.96,137,15,274,10,587,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,72,4514.1,0,0.00000,0.0,0.0,-1.0,242.55,346.10,659.78,153.72,0,242.55,346.10,659.78,0,-1.0,-1.0,4,705,854.78,962,1672.46,0,0.000,1,1,1
2026-09-20 12:39:54,mfsweep_shard0,SPT_SRWT,48,3836.68,137,15,274,10,592,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,73,5204.6,0,0.00000,0.0,0.0,-1.0,273.14,476.09,1012.20,156.20,0,273.14,476.09,1012.20,0,-1.0,-1.0,1,660,761.08,932,1532.14,0,0.000,1,1,1
2026-09-20 12:43:31,mfsweep_shard0,SPT_SRWT,49,3788.46,137,15,274,10,576,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,68,4406.3,0,0.00000,0.0,0.0,-1.0,240.99,321.40,466.36,151.95,0,240.99,321.40,466.36,0,-1.0,-1.0,4,726,797.32,981,1612.34,0,0.000,1,1,1
2026-09-20 12:47:12,mfsweep_shard0,SPT_SRWT,50,3928.70,137,15,274,10,617,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,78,4882.5,0,0.00000,0.0,0.0,-1.0,281.80,458.26,1094.22,162.20,0,281.80,458.26,1094.22,0,-1.0,-1.0,8,618,729.16,872,1503.10,0,0.000,1,1,1
2026-09-20 12:50:46,mfsweep_shard0,SPT_SRWT,51,3775.88,137,15,274,10,580,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,74,5116.0,0,0.00000,0.0,0.0,-1.0,240.38,323.68,480.08,154.10,0,240.38,323.68,480.08,0,-1.0,-1.0,3,680,712.88,944,1511.16,0,0.000,1,1,1
