timestamp,instance,rule,seed,makespan,jobs,machines,total_ops,agvCount,decisions,total_reward,timescale,parking_method,pre_dispatching_method,stochastic_tag,weibull_k,weibull_lambda,mean_ttf_theoretical,repair_log_mu,repair_log_sigma,episode_failures,total_repair_time,dynamic_arrivals,arrival_lambda,mean_interarrival_theoretical,mean_interarrival_realised,last_arrival_sim_time
2026-06-23 21:17:01,large_50j_15m_single,LPT_MMUR,42,19233.33,50,15,261,5,522,-0.7305,100.0,single,fixed,none,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,-1.0
2026-06-23 21:22:47,large_50j_15m_single,LPT_MMUR,43,16466.66,50,15,227,5,454,-0.7195,100.0,single,fixed,none,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,-1.0
2026-06-23 21:29:13,large_50j_15m_single,LPT_MMUR,44,18500.0,50,15,260,5,520,-0.7051,100.0,single,fixed,none,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,-1.0
2026-06-23 21:35:27,large_50j_15m_single,LPT_MMUR,45,17833.34,50,15,244,5,488,-0.724,100.0,single,fixed,none,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,-1.0
2026-06-23 21:42:01,large_50j_15m_single,LPT_MMUR,46,18800.0,50,15,261,5,522,-0.7126,100.0,single,fixed,none,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,-1.0
2026-06-23 21:58:11,xlarge_100j_20m_single,LPT_MMUR,42,43233.33,100,20,599,7,1198,-0.719,100.0,single,fixed,none,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,-1.0
2026-06-23 22:15:42,xlarge_100j_20m_single,LPT_MMUR,43,47100.0,100,20,654,7,1308,-0.7176,100.0,single,fixed,none,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,-1.0
2026-06-23 22:33:59,xlarge_100j_20m_single,LPT_MMUR,44,49000.02,100,20,659,7,1318,-0.741,100.0,single,fixed,none,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,-1.0
2026-06-23 22:50:22,xlarge_100j_20m_single,LPT_MMUR,45,43933.34,100,20,607,7,1214,-0.7205,100.0,single,fixed,none,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,-1.0
2026-06-23 23:08:07,xlarge_100j_20m_single,LPT_MMUR,46,47733.34,100,20,654,7,1308,-0.7273,100.0,single,fixed,none,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,-1.0
2026-06-23 23:11:40,dynamic_30j_15m_single,LPT_MMUR,42,10300.0,30,15,144,5,288,-0.7037,100.0,single,fixed,none,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,-1.0
2026-06-23 23:15:31,dynamic_30j_15m_single,LPT_MMUR,43,11166.66,30,15,154,5,308,-0.7143,100.0,single,fixed,none,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,-1.0
2026-06-23 23:18:57,dynamic_30j_15m_single,LPT_MMUR,44,10000.0,30,15,142,5,284,-0.6925,100.0,single,fixed,none,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,-1.0
2026-06-23 23:22:30,dynamic_30j_15m_single,LPT_MMUR,45,10566.66,30,15,147,5,294,-0.7075,100.0,single,fixed,none,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,-1.0
2026-06-23 23:26:19,dynamic_30j_15m_single,LPT_MMUR,46,11300.0,30,15,154,5,308,-0.7251,100.0,single,fixed,none,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,-1.0
2026-06-23 23:26:46,small_5j_5m_multiple,LPT_MMUR,42,1400.0,5,5,18,2,36,-0.7037,100.0,multiple,fixed,none,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,-1.0
2026-06-23 23:27:17,small_5j_5m_multiple,LPT_MMUR,43,1566.66,5,5,19,2,38,-0.7544,100.0,multiple,fixed,none,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,-1.0
2026-06-23 23:27:43,small_5j_5m_multiple,LPT_MMUR,44,1333.34,5,5,17,2,34,-0.7059,100.0,multiple,fixed,none,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,-1.0
2026-06-23 23:28:22,small_5j_5m_multiple,LPT_MMUR,45,2000.0,5,5,24,2,48,-0.7778,100.0,multiple,fixed,none,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,-1.0
2026-06-23 23:28:54,small_5j_5m_multiple,LPT_MMUR,46,1666.66,5,5,20,2,40,-0.7667,100.0,multiple,fixed,none,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,-1.0
2026-06-23 23:32:08,medium_20j_15m_multiple,LPT_MMUR,42,9800.0,20,15,135,5,270,-0.7136,100.0,multiple,fixed,none,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,-1.0
2026-06-23 23:35:25,medium_20j_15m_multiple,LPT_MMUR,43,9900.0,20,15,133,5,266,-0.7318,100.0,multiple,fixed,none,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,-1.0
2026-06-23 23:38:42,medium_20j_15m_multiple,LPT_MMUR,44,9900.0,20,15,131,5,262,-0.743,100.0,multiple,fixed,none,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,-1.0
2026-06-23 23:41:49,medium_20j_15m_multiple,LPT_MMUR,45,9433.34,20,15,127,5,254,-0.7297,100.0,multiple,fixed,none,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,-1.0
2026-06-23 23:44:56,medium_20j_15m_multiple,LPT_MMUR,46,9400.0,20,15,126,5,252,-0.7328,100.0,multiple,fixed,none,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,-1.0
2026-06-23 23:51:28,large_50j_15m_multiple,LPT_MMUR,42,19200.0,50,15,261,5,522,-0.7292,100.0,multiple,fixed,none,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,-1.0
2026-06-23 23:57:05,large_50j_15m_multiple,LPT_MMUR,43,16466.66,50,15,227,5,454,-0.7195,100.0,multiple,fixed,none,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,-1.0
2026-06-24 00:03:21,large_50j_15m_multiple,LPT_MMUR,44,18400.0,50,15,260,5,520,-0.7013,100.0,multiple,fixed,none,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,-1.0
2026-06-24 00:09:26,large_50j_15m_multiple,LPT_MMUR,45,17800.0,50,15,244,5,488,-0.7227,100.0,multiple,fixed,none,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,-1.0
2026-06-24 00:15:57,large_50j_15m_multiple,LPT_MMUR,46,19000.0,50,15,261,5,522,-0.7203,100.0,multiple,fixed,none,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,-1.0
2026-06-24 00:31:50,xlarge_100j_20m_multiple,LPT_MMUR,42,43733.31,100,20,599,7,1198,-0.7273,100.0,multiple,fixed,none,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,-1.0
2026-06-24 00:48:55,xlarge_100j_20m_multiple,LPT_MMUR,43,47200.0,100,20,654,7,1308,-0.7192,100.0,multiple,fixed,none,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,-1.0
2026-06-24 01:06:36,xlarge_100j_20m_multiple,LPT_MMUR,44,48733.38,100,20,659,7,1318,-0.737,100.0,multiple,fixed,none,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,-1.0
2026-06-24 01:22:33,xlarge_100j_20m_multiple,LPT_MMUR,45,44033.31,100,20,607,7,1214,-0.7221,100.0,multiple,fixed,none,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,-1.0
2026-06-24 01:39:49,xlarge_100j_20m_multiple,LPT_MMUR,46,47733.31,100,20,654,7,1308,-0.7273,100.0,multiple,fixed,none,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,-1.0
2026-06-24 01:43:06,dynamic_30j_15m_multiple,LPT_MMUR,42,10300.0,30,15,144,5,288,-0.7037,100.0,multiple,fixed,none,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,-1.0
2026-06-24 01:46:30,dynamic_30j_15m_multiple,LPT_MMUR,43,11266.63,30,15,154,5,308,-0.7208,100.0,multiple,fixed,none,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,-1.0
2026-06-24 01:49:20,dynamic_30j_15m_multiple,LPT_MMUR,44,10133.31,30,15,142,5,284,-0.7019,100.0,multiple,fixed,none,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,-1.0
2026-06-24 01:52:16,dynamic_30j_15m_multiple,LPT_MMUR,45,10666.69,30,15,147,5,294,-0.7143,100.0,multiple,fixed,none,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,-1.0
2026-06-24 01:55:23,dynamic_30j_15m_multiple,LPT_MMUR,46,11266.69,30,15,154,5,308,-0.7229,100.0,multiple,fixed,none,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,-1.0
2026-06-23 20:52:00,small_5j_5m_single,LPT_SMPT,42,1267.31,5,5,18,2,36,-0.63,100.0,single,fixed,none,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,-1.0
2026-06-23 20:52:31,small_5j_5m_single,LPT_SMPT,43,1566.67,5,5,19,2,38,-0.7544,100.0,single,fixed,none,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,-1.0
2026-06-23 20:52:57,small_5j_5m_single,LPT_SMPT,44,1333.33,5,5,17,2,34,-0.7059,100.0,single,fixed,none,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,-1.0
2026-06-23 20:53:35,small_5j_5m_single,LPT_SMPT,45,2000.0,5,5,24,2,48,-0.7778,100.0,single,fixed,none,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,-1.0
2026-06-23 20:54:08,small_5j_5m_single,LPT_SMPT,46,1666.67,5,5,20,2,40,-0.7667,100.0,single,fixed,none,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,-1.0
2026-06-23 20:57:21,medium_20j_15m_single,LPT_SMPT,42,9433.33,20,15,135,5,270,-0.6864,100.0,single,fixed,none,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,-1.0
2026-06-23 21:00:31,medium_20j_15m_single,LPT_SMPT,43,9200.0,20,15,133,5,266,-0.6817,100.0,single,fixed,none,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,-1.0
2026-06-23 21:03:40,medium_20j_15m_single,LPT_SMPT,44,9200.0,20,15,131,5,262,-0.6896,100.0,single,fixed,none,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,-1.0
2026-06-23 21:06:39,medium_20j_15m_single,LPT_SMPT,45,8700.0,20,15,127,5,254,-0.6745,100.0,single,fixed,none,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,-1.0
2026-06-23 21:09:40,medium_20j_15m_single,LPT_SMPT,46,8833.34,20,15,126,5,252,-0.6878,100.0,single,fixed,none,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,-1.0
2026-06-23 21:16:04,large_50j_15m_single,LPT_SMPT,42,18033.33,50,15,261,5,522,-0.6858,100.0,single,fixed,none,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,-1.0
2026-06-23 21:21:38,large_50j_15m_single,LPT_SMPT,43,15733.34,50,15,227,5,454,-0.6872,100.0,single,fixed,none,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,-1.0
2026-06-23 21:28:02,large_50j_15m_single,LPT_SMPT,44,18100.01,50,15,260,5,520,-0.6897,100.0,single,fixed,none,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,-1.0
2026-06-23 21:33:58,large_50j_15m_single,LPT_SMPT,45,16766.67,50,15,244,5,488,-0.6817,100.0,single,fixed,none,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,-1.0
2026-06-23 21:40:16,large_50j_15m_single,LPT_SMPT,46,17866.66,50,15,261,5,522,-0.6794,100.0,single,fixed,none,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,-1.0
2026-06-23 21:55:56,xlarge_100j_20m_single,LPT_SMPT,42,40833.33,100,20,599,7,1198,-0.6789,100.0,single,fixed,none,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,-1.0
2026-06-23 22:12:55,xlarge_100j_20m_single,LPT_SMPT,43,44400.0,100,20,654,7,1308,-0.6764,100.0,single,fixed,none,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,-1.0
2026-06-23 22:30:05,xlarge_100j_20m_single,LPT_SMPT,44,44733.34,100,20,659,7,1318,-0.6768,100.0,single,fixed,none,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,-1.0
2026-06-23 22:45:54,xlarge_100j_20m_single,LPT_SMPT,45,41333.31,100,20,607,7,1214,-0.6793,100.0,single,fixed,none,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,-1.0
2026-06-23 23:02:57,xlarge_100j_20m_single,LPT_SMPT,46,44466.66,100,20,654,7,1308,-0.6774,100.0,single,fixed,none,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,-1.0
2026-06-23 23:06:26,dynamic_30j_15m_single,LPT_SMPT,42,10000.0,30,15,144,5,288,-0.6852,100.0,single,fixed,none,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,-1.0
2026-06-23 23:10:13,dynamic_30j_15m_single,LPT_SMPT,43,10866.66,30,15,154,5,308,-0.697,100.0,single,fixed,none,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,-1.0
2026-06-23 23:13:36,dynamic_30j_15m_single,LPT_SMPT,44,9733.34,30,15,142,5,284,-0.6737,100.0,single,fixed,none,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,-1.0
2026-06-23 23:17:08,dynamic_30j_15m_single,LPT_SMPT,45,10200.0,30,15,147,5,294,-0.6825,100.0,single,fixed,none,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,-1.0
2026-06-23 23:20:47,dynamic_30j_15m_single,LPT_SMPT,46,10566.66,30,15,154,5,308,-0.6775,100.0,single,fixed,none,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,-1.0
2026-06-23 23:21:14,small_5j_5m_multiple,LPT_SMPT,42,1400.0,5,5,18,2,36,-0.7037,100.0,multiple,fixed,none,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,-1.0
2026-06-23 23:21:45,small_5j_5m_multiple,LPT_SMPT,43,1566.66,5,5,19,2,38,-0.7544,100.0,multiple,fixed,none,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,-1.0
2026-06-23 23:22:11,small_5j_5m_multiple,LPT_SMPT,44,1333.31,5,5,17,2,34,-0.7059,100.0,multiple,fixed,none,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,-1.0
2026-06-23 23:22:50,small_5j_5m_multiple,LPT_SMPT,45,2000.0,5,5,24,2,48,-0.7778,100.0,multiple,fixed,none,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,-1.0
2026-06-23 23:23:22,small_5j_5m_multiple,LPT_SMPT,46,1666.66,5,5,20,2,40,-0.7667,100.0,multiple,fixed,none,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,-1.0
2026-06-23 23:26:34,medium_20j_15m_multiple,LPT_SMPT,42,9500.0,20,15,135,5,270,-0.6914,100.0,multiple,fixed,none,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,-1.0
2026-06-23 23:29:42,medium_20j_15m_multiple,LPT_SMPT,43,9300.0,20,15,133,5,266,-0.6892,100.0,multiple,fixed,none,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,-1.0
2026-06-23 23:32:46,medium_20j_15m_multiple,LPT_SMPT,44,9133.34,20,15,131,5,262,-0.6845,100.0,multiple,fixed,none,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,-1.0
2026-06-23 23:35:41,medium_20j_15m_multiple,LPT_SMPT,45,8700.0,20,15,127,5,254,-0.6745,100.0,multiple,fixed,none,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,-1.0
2026-06-23 23:38:37,medium_20j_15m_multiple,LPT_SMPT,46,8766.66,20,15,126,5,252,-0.6852,100.0,multiple,fixed,none,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,-1.0
2026-06-23 23:44:54,large_50j_15m_multiple,LPT_SMPT,42,18200.0,50,15,261,5,522,-0.6922,100.0,multiple,fixed,none,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,-1.0
2026-06-23 23:50:19,large_50j_15m_multiple,LPT_SMPT,43,15666.66,50,15,227,5,454,-0.6843,100.0,multiple,fixed,none,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,-1.0
2026-06-23 23:56:33,large_50j_15m_multiple,LPT_SMPT,44,18066.66,50,15,260,5,520,-0.6897,100.0,multiple,fixed,none,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,-1.0
2026-06-24 00:02:24,large_50j_15m_multiple,LPT_SMPT,45,16900.0,50,15,244,5,488,-0.6872,100.0,multiple,fixed,none,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,-1.0
2026-06-24 00:08:38,large_50j_15m_multiple,LPT_SMPT,46,17966.69,50,15,261,5,522,-0.6833,100.0,multiple,fixed,none,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,-1.0
2026-06-24 00:23:49,xlarge_100j_20m_multiple,LPT_SMPT,42,40733.38,100,20,599,7,1198,-0.6772,100.0,multiple,fixed,none,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,-1.0
2026-06-24 00:40:18,xlarge_100j_20m_multiple,LPT_SMPT,43,44300.0,100,20,654,7,1308,-0.6748,100.0,multiple,fixed,none,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,-1.0
2026-06-24 00:56:58,xlarge_100j_20m_multiple,LPT_SMPT,44,44666.69,100,20,659,7,1318,-0.6758,100.0,multiple,fixed,none,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,-1.0
2026-06-24 01:12:22,xlarge_100j_20m_multiple,LPT_SMPT,45,41366.69,100,20,607,7,1214,-0.6793,100.0,multiple,fixed,none,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,-1.0
2026-06-24 01:28:57,xlarge_100j_20m_multiple,LPT_SMPT,46,44500.06,100,20,654,7,1308,-0.6779,100.0,multiple,fixed,none,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,-1.0
2026-06-24 01:32:21,dynamic_30j_15m_multiple,LPT_SMPT,42,9966.69,30,15,144,5,288,-0.6829,100.0,multiple,fixed,none,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,-1.0
2026-06-24 01:36:02,dynamic_30j_15m_multiple,LPT_SMPT,43,10833.31,30,15,154,5,308,-0.697,100.0,multiple,fixed,none,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,-1.0
2026-06-24 01:39:22,dynamic_30j_15m_multiple,LPT_SMPT,44,9800.0,30,15,142,5,284,-0.6784,100.0,multiple,fixed,none,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,-1.0
2026-06-24 01:42:38,dynamic_30j_15m_multiple,LPT_SMPT,45,10033.31,30,15,147,5,294,-0.6712,100.0,multiple,fixed,none,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,-1.0
2026-06-24 01:45:54,dynamic_30j_15m_multiple,LPT_SMPT,46,10533.31,30,15,154,5,308,-0.6775,100.0,multiple,fixed,none,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,-1.0
2026-06-23 20:52:00,small_5j_5m_single,LRT_MMUR,42,1266.6,5,5,18,2,36,-0.6296,100.0,single,fixed,none,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,-1.0
2026-06-23 20:52:28,small_5j_5m_single,LRT_MMUR,43,1433.33,5,5,19,2,38,-0.6842,100.0,single,fixed,none,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,-1.0
2026-06-23 20:52:53,small_5j_5m_single,LRT_MMUR,44,1266.67,5,5,17,2,34,-0.6667,100.0,single,fixed,none,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,-1.0
2026-06-23 20:53:30,small_5j_5m_single,LRT_MMUR,45,1933.33,5,5,24,2,48,-0.75,100.0,single,fixed,none,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,-1.0
2026-06-23 20:54:00,small_5j_5m_single,LRT_MMUR,46,1500.0,5,5,20,2,40,-0.6833,100.0,single,fixed,none,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,-1.0
2026-06-23 20:57:19,medium_20j_15m_single,LRT_MMUR,42,9800.0,20,15,135,5,270,-0.7136,100.0,single,fixed,none,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,-1.0
2026-06-23 21:00:39,medium_20j_15m_single,LRT_MMUR,43,9700.0,20,15,133,5,266,-0.7168,100.0,single,fixed,none,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,-1.0
2026-06-23 21:03:51,medium_20j_15m_single,LRT_MMUR,44,9400.0,20,15,131,5,262,-0.7074,100.0,single,fixed,none,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,-1.0
2026-06-23 21:07:01,medium_20j_15m_single,LRT_MMUR,45,9366.67,20,15,127,5,254,-0.727,100.0,single,fixed,none,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,-1.0
2026-06-23 21:10:08,medium_20j_15m_single,LRT_MMUR,46,9100.0,20,15,126,5,252,-0.7116,100.0,single,fixed,none,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,-1.0
2026-06-23 21:16:42,large_50j_15m_single,LRT_MMUR,42,18633.34,50,15,261,5,522,-0.7075,100.0,single,fixed,none,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,-1.0
2026-06-23 21:22:38,large_50j_15m_single,LRT_MMUR,43,16833.34,50,15,227,5,454,-0.7342,100.0,single,fixed,none,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,-1.0
2026-06-23 21:29:00,large_50j_15m_single,LRT_MMUR,44,18133.34,50,15,260,5,520,-0.691,100.0,single,fixed,none,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,-1.0
2026-06-23 21:35:24,large_50j_15m_single,LRT_MMUR,45,18200.01,50,15,244,5,488,-0.7391,100.0,single,fixed,none,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,-1.0
2026-06-23 21:42:20,large_50j_15m_single,LRT_MMUR,46,19666.66,50,15,261,5,522,-0.7471,100.0,single,fixed,none,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,-1.0
2026-06-23 21:59:13,xlarge_100j_20m_single,LRT_MMUR,42,44866.67,100,20,599,7,1198,-0.7462,100.0,single,fixed,none,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,-1.0
2026-06-23 22:17:32,xlarge_100j_20m_single,LRT_MMUR,43,48766.67,100,20,654,7,1308,-0.7431,100.0,single,fixed,none,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,-1.0
2026-06-23 22:36:04,xlarge_100j_20m_single,LRT_MMUR,44,49266.69,100,20,659,7,1318,-0.7446,100.0,single,fixed,none,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,-1.0
