timestamp,instance,rule,seed,agv_count,event_id,start_time,duration,agv_a,agv_b,min_centre_distance,zone_a,zone_b,state_a,state_b,a_x,a_z,b_x,b_z
2026-09-21 00:48:12,mfsweep_shard0,SPT_SMPT,43,9,0,193.18,0.68,4,5,0.146,BotSpine_Transit0,BotSpine_Transit0,MovingToPickup,MovingToPickup,-5.63,-14.00,-4.99,-14.95
2026-09-21 00:50:58,mfsweep_shard0,SPT_SMPT,44,9,0,188.24,0.68,4,5,0.146,BotSpine_Transit0,BotSpine_Transit0,ReturningToParking,MovingToPickup,-5.63,-14.00,-4.99,-14.95
2026-09-21 00:53:44,mfsweep_shard0,SPT_SMPT,45,9,0,188.50,0.68,4,5,0.146,BotSpine_Transit0,BotSpine_Transit0,ReturningToParking,MovingToPickup,-5.63,-14.00,-4.99,-14.95
2026-09-21 00:56:28,mfsweep_shard0,SPT_SMPT,46,9,0,188.50,0.68,4,5,0.146,BotSpine_Transit0,BotSpine_Transit0,ReturningToParking,MovingToPickup,-5.63,-14.00,-4.99,-14.95
2026-09-21 01:02:03,mfsweep_shard0,SPT_SMPT,48,9,0,188.50,0.68,4,5,0.146,BotSpine_Transit0,BotSpine_Transit0,ReturningToParking,MovingToPickup,-5.63,-14.00,-4.99,-14.95
2026-09-21 01:07:33,mfsweep_shard0,SPT_SMPT,50,9,0,188.50,0.68,4,5,0.146,BotSpine_Transit0,BotSpine_Transit0,ReturningToParking,MovingToPickup,-5.63,-14.00,-4.99,-14.95
2026-09-21 01:11:35,mfsweep_shard0,SPT_SMPT,51,9,0,173.92,0.68,0,4,0.061,BotSpine_Transit0,BotSpine_Transit0,MovingToPickup,ReturningToParking,-4.82,-14.80,-5.63,-14.00
2026-09-21 01:11:35,mfsweep_shard0,SPT_SMPT,51,9,1,190.76,0.68,4,6,0.046,BotSpine_Transit0,BotSpine_Transit0,MovingToPickup,ReturningToParking,-4.83,-14.82,-5.63,-14.00
2026-09-21 01:21:52,mfsweep_shard0,SPT_SMPT,53,9,0,188.50,0.68,4,5,0.146,BotSpine_Transit0,BotSpine_Transit0,ReturningToParking,MovingToPickup,-5.63,-14.00,-4.99,-14.95
2026-09-21 01:27:18,mfsweep_shard0,SPT_SMPT,55,9,0,188.50,0.68,4,5,0.146,BotSpine_Transit0,BotSpine_Transit0,ReturningToParking,MovingToPickup,-5.63,-14.00,-4.99,-14.95
2026-09-21 01:29:57,mfsweep_shard0,SPT_SMPT,56,9,0,188.50,0.68,4,5,0.146,BotSpine_Transit0,BotSpine_Transit0,ReturningToParking,MovingToPickup,-5.63,-14.00,-4.99,-14.95
