policy,kind,seed,seed_index,step,sim_time,decision_count,wip,jobs_exited,action,rule,entropy,chosen_prob,p_SPT-SMPT,p_SPT-SRWT,p_LPT-MMUR,p_LPT-SMPT,p_SRT-SRWT,p_SRT-SMPT,p_LRT-MMUR,p_FIFO-SRWT
ckpt:ep_warmup01/checkpoint,checkpoint,0,0,15,213.36,16,5,4,0,SPT-SMPT,1.78019,0.27842,0.27842,0.0637,0.05765,0.22579,0.0946,0.02571,0.02558,0.22856
ckpt:ep_warmup01/checkpoint,checkpoint,0,0,16,221.24,17,5,4,0,SPT-SMPT,1.75454,0.27935,0.27935,0.05712,0.05786,0.23537,0.08665,0.02274,0.02432,0.23658
ckpt:ep_warmup01/checkpoint,checkpoint,0,0,17,240.04,18,5,5,0,SPT-SMPT,1.78605,0.28993,0.28993,0.06714,0.05246,0.21755,0.10724,0.02701,0.02514,0.21353
ckpt:ep_warmup01/checkpoint,checkpoint,0,0,18,240.04,19,5,5,0,SPT-SMPT,1.77942,0.28841,0.28841,0.06488,0.05343,0.22125,0.10271,0.02605,0.02495,0.21832
ckpt:ep_warmup01/checkpoint,checkpoint,0,0,19,266.7,20,5,6,0,SPT-SMPT,1.75728,0.28709,0.28709,0.05867,0.05481,0.23066,0.09281,0.0233,0.02401,0.22865
ckpt:ep_warmup01/checkpoint,checkpoint,0,0,20,278.72,21,5,6,0,SPT-SMPT,1.76761,0.28835,0.28835,0.06156,0.05408,0.22578,0.0974,0.02458,0.02442,0.22383
ckpt:ep_warmup01/checkpoint,checkpoint,0,0,21,293.36,22,5,7,0,SPT-SMPT,1.78252,0.28719,0.28719,0.06574,0.05384,0.22012,0.10281,0.02636,0.02513,0.2188
ckpt:ep_warmup01/checkpoint,checkpoint,0,0,22,296.3,23,5,7,0,SPT-SMPT,1.76004,0.28684,0.28684,0.05934,0.05475,0.22995,0.09385,0.02358,0.02415,0.22755
ckpt:ep_warmup01/checkpoint,checkpoint,0,0,23,320.04,24,5,8,0,SPT-SMPT,1.78187,0.28777,0.28777,0.06556,0.05355,0.22035,0.10323,0.02632,0.02508,0.21813
ckpt:ep_warmup01/checkpoint,checkpoint,0,0,24,326.02,25,5,8,0,SPT-SMPT,1.79902,0.28588,0.28588,0.07072,0.05326,0.21349,0.10932,0.02869,0.02595,0.21268
ckpt:ep_warmup01/checkpoint,checkpoint,0,0,25,346.7,26,5,9,0,SPT-SMPT,1.79464,0.28709,0.28709,0.06957,0.05281,0.21504,0.10898,0.02806,0.02566,0.21279
ckpt:ep_warmup01/checkpoint,checkpoint,0,0,26,353.04,27,5,9,0,SPT-SMPT,1.79919,0.28843,0.28843,0.07128,0.05201,0.21212,0.11247,0.02889,0.02578,0.20902
ckpt:ep_warmup01/checkpoint,checkpoint,0,0,27,373.36,28,5,10,0,SPT-SMPT,1.80531,0.28674,0.28674,0.07317,0.05234,0.20985,0.11374,0.0297,0.02614,0.20832
ckpt:ep_warmup01/checkpoint,checkpoint,0,0,28,380.72,29,5,10,0,SPT-SMPT,1.78803,0.28754,0.28754,0.0672,0.05325,0.21842,0.10588,0.02725,0.0254,0.21505
ckpt:ep_warmup01/checkpoint,checkpoint,0,0,29,400.04,30,4,11,0,SPT-SMPT,1.79837,0.29101,0.29101,0.07145,0.05116,0.21104,0.11475,0.02893,0.02558,0.20608
ckpt:ep_warmup01/checkpoint,checkpoint,0,0,30,450.04,31,3,13,0,SPT-SMPT,1.81153,0.28979,0.28979,0.07626,0.05049,0.20436,0.12099,0.03102,0.02618,0.20091
ckpt:ep_warmup01/checkpoint,checkpoint,0,0,31,481.94,32,2,14,0,SPT-SMPT,1.83172,0.29309,0.29309,0.0865,0.04666,0.18833,0.14086,0.03621,0.02673,0.18161
ckpt:ep_warmup01/checkpoint,checkpoint,0,0,32,496.94,33,1,15,0,SPT-SMPT,1.83612,0.29126,0.29126,0.08839,0.04669,0.18643,0.14231,0.03695,0.02699,0.18099
ckpt:ep_warmup01/checkpoint,checkpoint,0,0,33,516.7,34,2,15,0,SPT-SMPT,1.83242,0.29157,0.29157,0.086,0.0473,0.18993,0.13867,0.0361,0.02689,0.18355
ckpt:ep_warmup01/checkpoint,checkpoint,0,0,34,528.44,35,2,15,0,SPT-SMPT,1.81761,0.29218,0.29218,0.07925,0.04858,0.19973,0.12885,0.03267,0.02627,0.19248
ckpt:ep_warmup01/checkpoint,checkpoint,0,0,35,548.06,36,2,15,0,SPT-SMPT,1.82935,0.29044,0.29044,0.08411,0.048,0.19338,0.13512,0.03503,0.02683,0.18709
ckpt:ep_warmup01/checkpoint,checkpoint,0,0,36,563.06,37,2,15,0,SPT-SMPT,1.8313,0.28938,0.28938,0.08445,0.04846,0.19328,0.13439,0.03532,0.02702,0.18771
ckpt:ep_warmup01/checkpoint,checkpoint,0,0,37,583.36,38,3,15,0,SPT-SMPT,1.8257,0.29012,0.29012,0.0821,0.04868,0.19643,0.13149,0.03413,0.02675,0.19032
ckpt:ep_warmup01/checkpoint,checkpoint,0,0,38,595.56,39,3,15,0,SPT-SMPT,1.81787,0.2895,0.2895,0.07849,0.04972,0.20203,0.12543,0.03234,0.02648,0.19603
ckpt:ep_warmup01/checkpoint,checkpoint,0,0,39,614.26,40,3,15,0,SPT-SMPT,1.82891,0.2887,0.2887,0.0831,0.04895,0.19563,0.13189,0.03461,0.02696,0.19017
ckpt:ep_warmup01/checkpoint,checkpoint,0,0,40,629.26,41,3,15,0,SPT-SMPT,1.83242,0.28853,0.28853,0.08474,0.0487,0.19317,0.134,0.0354,0.02712,0.18835
ckpt:ep_warmup01/checkpoint,checkpoint,0,0,41,650.04,42,3,16,0,SPT-SMPT,1.83836,0.28808,0.28808,0.08789,0.04805,0.18871,0.13839,0.03678,0.02734,0.18475
ckpt:ep_warmup01/checkpoint,checkpoint,0,0,42,674.04,43,3,16,0,SPT-SMPT,1.82171,0.2892,0.2892,0.08005,0.04945,0.19988,0.12768,0.03307,0.02664,0.19403
ckpt:ep_warmup01/checkpoint,checkpoint,0,0,43,686.92,44,3,16,0,SPT-SMPT,1.83031,0.28866,0.28866,0.08382,0.04872,0.19465,0.13315,0.03492,0.02701,0.18907
ckpt:ep_warmup01/checkpoint,checkpoint,0,0,44,701.92,45,2,17,0,SPT-SMPT,1.83162,0.28803,0.28803,0.08407,0.04905,0.19447,0.13271,0.03511,0.02713,0.18942
ckpt:ep_warmup01/checkpoint,checkpoint,0,0,45,716.7,46,3,17,0,SPT-SMPT,1.82827,0.28854,0.28854,0.0826,0.04925,0.19638,0.1308,0.03444,0.02697,0.19103
ckpt:ep_warmup01/checkpoint,checkpoint,0,0,46,733.92,47,3,17,0,SPT-SMPT,1.82382,0.28869,0.28869,0.08079,0.0495,0.19901,0.12835,0.03344,0.02677,0.19346
ckpt:ep_warmup01/checkpoint,checkpoint,0,0,47,749.9,48,3,17,0,SPT-SMPT,1.82964,0.28803,0.28803,0.08321,0.04915,0.19581,0.13156,0.03464,0.02704,0.19056
ckpt:ep_warmup01/checkpoint,checkpoint,0,0,48,764.9,49,3,17,0,SPT-SMPT,1.8314,0.28773,0.28773,0.08385,0.04925,0.19486,0.13195,0.035,0.02715,0.19021
ckpt:ep_warmup01/checkpoint,checkpoint,0,0,49,783.36,50,4,17,0,SPT-SMPT,1.81812,0.28848,0.28848,0.0782,0.05021,0.2029,0.1242,0.03226,0.02657,0.1972
ckpt:ep_warmup01/checkpoint,checkpoint,0,0,50,799.8,51,3,18,0,SPT-SMPT,1.8294,0.28757,0.28757,0.08287,0.04945,0.19647,0.13056,0.03452,0.02707,0.19149
ckpt:ep_warmup01/checkpoint,checkpoint,0,0,51,814.72,52,3,18,0,SPT-SMPT,1.8309,0.2877,0.2877,0.08367,0.04917,0.19529,0.13198,0.03488,0.02711,0.1902
ckpt:ep_warmup01/checkpoint,checkpoint,0,0,52,829.72,53,3,18,0,SPT-SMPT,1.83425,0.28764,0.28764,0.08532,0.04886,0.19275,0.13421,0.03566,0.02725,0.18831
ckpt:ep_warmup01/checkpoint,checkpoint,0,0,53,850.04,54,4,18,0,SPT-SMPT,1.8311,0.27145,0.27145,0.07775,0.05807,0.21033,0.11145,0.03295,0.02825,0.20975
ckpt:ep_warmup01/checkpoint,checkpoint,0,0,54,872.66,55,3,19,0,SPT-SMPT,1.77607,0.27978,0.27978,0.06186,0.05715,0.23069,0.09578,0.02527,0.0252,0.22427
ckpt:ep_warmup01/checkpoint,checkpoint,0,0,55,885.52,56,3,19,0,SPT-SMPT,1.82339,0.28078,0.28078,0.07669,0.05419,0.20886,0.11774,0.03258,0.0273,0.20187
ckpt:ep_warmup01/checkpoint,checkpoint,0,0,56,900.52,57,2,20,0,SPT-SMPT,1.81953,0.27914,0.27914,0.07479,0.05547,0.21195,0.11339,0.03172,0.02728,0.20625
ckpt:ep_warmup01/checkpoint,checkpoint,0,0,57,916.7,58,3,20,0,SPT-SMPT,1.80979,0.2813,0.2813,0.07186,0.05515,0.21547,0.11084,0.03027,0.0267,0.20841
ckpt:ep_warmup01/checkpoint,checkpoint,0,0,58,937.76,59,3,20,0,SPT-SMPT,1.81092,0.27957,0.27957,0.07203,0.05572,0.2159,0.10994,0.03027,0.02683,0.20974
ckpt:ep_warmup01/checkpoint,checkpoint,0,0,59,947.6,60,3,20,0,SPT-SMPT,1.81235,0.27985,0.27985,0.07251,0.05551,0.21512,0.11086,0.03056,0.02689,0.2087
ckpt:ep_warmup01/checkpoint,checkpoint,0,0,60,962.6,61,3,20,0,SPT-SMPT,1.82892,0.27779,0.27779,0.07775,0.0557,0.20797,0.11582,0.03345,0.02781,0.2037
ckpt:ep_warmup01/checkpoint,checkpoint,0,0,61,983.36,62,4,20,0,SPT-SMPT,1.77789,0.27856,0.27856,0.06199,0.05771,0.23088,0.09527,0.02556,0.0254,0.22464
ckpt:ep_warmup01/checkpoint,checkpoint,0,0,62,999.84,63,3,21,0,SPT-SMPT,1.79153,0.27745,0.27745,0.06569,0.0577,0.22561,0.09946,0.02728,0.02611,0.22072
ckpt:ep_warmup01/checkpoint,checkpoint,0,0,63,1014.72,64,3,21,0,SPT-SMPT,1.81625,0.27974,0.27974,0.07382,0.05531,0.21326,0.11262,0.03121,0.02707,0.20697
ckpt:ep_warmup01/checkpoint,checkpoint,0,0,64,1029.72,65,3,21,0,SPT-SMPT,1.83472,0.27815,0.27815,0.08037,0.05474,0.20426,0.1203,0.03451,0.02798,0.19969
ckpt:ep_warmup01/checkpoint,checkpoint,0,0,65,1050.04,66,4,21,0,SPT-SMPT,1.85186,0.27027,0.27027,0.08541,0.05711,0.20034,0.11996,0.03733,0.02925,0.20032
ckpt:ep_warmup01/checkpoint,checkpoint,0,0,66,1066.1,67,3,22,0,SPT-SMPT,1.75331,0.27511,0.27511,0.05585,0.05948,0.24091,0.08492,0.02248,0.02436,0.2369
ckpt:ep_warmup01/checkpoint,checkpoint,0,0,67,1092.82,68,3,22,0,SPT-SMPT,1.81328,0.2805,0.2805,0.0731,0.05491,0.21429,0.11265,0.03068,0.02685,0.20702
ckpt:ep_warmup01/checkpoint,checkpoint,0,0,68,1107.82,69,2,23,0,SPT-SMPT,1.84081,0.27852,0.27852,0.08301,0.05383,0.20064,0.12473,0.03592,0.02821,0.19514
ckpt:ep_warmup01/checkpoint,checkpoint,0,0,69,1116.7,70,3,23,0,SPT-SMPT,1.85422,0.27699,0.27699,0.08995,0.05225,0.19162,0.13435,0.03861,0.02871,0.18753
ckpt:ep_warmup01/checkpoint,checkpoint,0,0,70,1141.92,71,3,23,0,SPT-SMPT,1.79392,0.28036,0.28036,0.06695,0.05614,0.22315,0.10349,0.02765,0.02599,0.21626
ckpt:ep_warmup01/checkpoint,checkpoint,0,0,71,1154.859,72,3,23,0,SPT-SMPT,1.83294,0.28012,0.28012,0.08045,0.05341,0.2039,0.12317,0.03433,0.02771,0.19691
ckpt:ep_warmup01/checkpoint,checkpoint,0,0,72,1169.859,73,2,24,0,SPT-SMPT,1.84307,0.27793,0.27793,0.08382,0.05388,0.19977,0.1254,0.03634,0.02834,0.19452
ckpt:ep_warmup01/checkpoint,checkpoint,0,0,73,1183.359,74,3,24,0,SPT-SMPT,1.8131,0.28076,0.28076,0.07272,0.05541,0.21428,0.11134,0.03084,0.02691,0.20772
ckpt:ep_warmup01/checkpoint,checkpoint,0,0,74,1212.02,75,3,24,0,SPT-SMPT,1.80661,0.28058,0.28058,0.07083,0.05544,0.21745,0.10919,0.02963,0.02656,0.21032
ckpt:ep_warmup01/checkpoint,checkpoint,0,0,75,1216.859,76,3,24,0,SPT-SMPT,1.80495,0.28007,0.28007,0.07019,0.05577,0.2185,0.10788,0.02933,0.02653,0.21173
ckpt:ep_warmup01/checkpoint,checkpoint,0,0,76,1231.859,77,3,24,0,SPT-SMPT,1.82811,0.27812,0.27812,0.07759,0.05547,0.20819,0.11616,0.03329,0.02774,0.20345
ckpt:ep_warmup01/checkpoint,checkpoint,0,0,77,1250.04,78,4,24,0,SPT-SMPT,1.81412,0.27821,0.27821,0.07256,0.05643,0.21545,0.10934,0.03084,0.02712,0.21005
ckpt:ep_warmup01/checkpoint,checkpoint,0,0,78,1271.14,79,3,25,0,SPT-SMPT,1.78957,0.27825,0.27825,0.0653,0.05732,0.2261,0.09963,0.027,0.02595,0.22046
ckpt:ep_warmup01/checkpoint,checkpoint,0,0,79,1284.04,80,3,25,0,SPT-SMPT,1.81999,0.27966,0.27966,0.07518,0.05501,0.21142,0.11464,0.03182,0.02723,0.20505
ckpt:ep_warmup01/checkpoint,checkpoint,0,0,80,1299.039,81,3,25,0,SPT-SMPT,1.82978,0.27872,0.27872,0.0786,0.05476,0.20672,0.11861,0.03356,0.02772,0.20131
ckpt:ep_warmup01/checkpoint,checkpoint,0,0,81,1316.699,82,4,25,0,SPT-SMPT,1.84433,0.27582,0.27582,0.08428,0.05448,0.19987,0.12451,0.03605,0.02847,0.19652
ckpt:ep_warmup01/checkpoint,checkpoint,0,0,82,1331.039,83,3,26,0,SPT-SMPT,1.80032,0.27777,0.27777,0.06838,0.05698,0.22191,0.10378,0.02849,0.02647,0.21623
ckpt:ep_warmup01/checkpoint,checkpoint,0,0,83,1354.099,84,3,26,0,SPT-SMPT,1.82458,0.28038,0.28038,0.07726,0.05397,0.20846,0.11884,0.03265,0.02733,0.20111
ckpt:ep_warmup01/checkpoint,checkpoint,0,0,84,1369.099,85,2,27,0,SPT-SMPT,1.85177,0.27751,0.27751,0.08796,0.05283,0.19424,0.13137,0.0384,0.02868,0.18901
ckpt:ep_warmup01/checkpoint,checkpoint,0,0,85,1383.359,86,3,27,0,SPT-SMPT,1.86831,0.27539,0.27539,0.09814,0.05033,0.18105,0.14562,0.04271,0.02928,0.17747
ckpt:ep_warmup01/checkpoint,checkpoint,0,0,86,1404.759,87,3,27,0,SPT-SMPT,1.79853,0.28052,0.28052,0.0684,0.05579,0.22107,0.10578,0.02831,0.02618,0.21396
ckpt:ep_warmup01/checkpoint,checkpoint,0,0,87,1417.859,88,3,27,0,SPT-SMPT,1.83522,0.27999,0.27999,0.08144,0.05316,0.20261,0.12468,0.03476,0.0278,0.19556
ckpt:ep_warmup01/checkpoint,checkpoint,0,0,88,1432.859,89,2,28,0,SPT-SMPT,1.84371,0.27785,0.27785,0.08411,0.05381,0.1994,0.12582,0.03646,0.02837,0.19417
ckpt:ep_warmup01/checkpoint,checkpoint,0,0,89,1450.039,90,3,28,0,SPT-SMPT,1.81568,0.28064,0.28064,0.07383,0.05492,0.21302,0.11349,0.03114,0.02698,0.20598
ckpt:ep_warmup01/checkpoint,checkpoint,0,0,90,1471.239,91,3,28,0,SPT-SMPT,1.82043,0.27983,0.27983,0.07549,0.05479,0.21098,0.11537,0.03186,0.02721,0.20446
ckpt:ep_warmup01/checkpoint,checkpoint,0,0,91,1480.939,92,3,28,0,SPT-SMPT,1.82358,0.27989,0.27989,0.07663,0.05451,0.20933,0.11709,0.03247,0.02735,0.20273
ckpt:ep_warmup01/checkpoint,checkpoint,0,0,92,1495.939,93,3,28,0,SPT-SMPT,1.83161,0.27769,0.27769,0.07889,0.05532,0.20654,0.11774,0.03389,0.02791,0.20202
ckpt:ep_warmup01/checkpoint,checkpoint,0,0,93,1516.699,94,4,28,0,SPT-SMPT,1.80423,0.27911,0.27911,0.06967,0.05636,0.21952,0.10638,0.02921,0.02659,0.21316
ckpt:ep_warmup01/checkpoint,checkpoint,0,0,94,1533.119,95,3,29,0,SPT-SMPT,1.79263,0.27745,0.27745,0.06611,0.0575,0.22522,0.10033,0.02733,0.02613,0.21994
ckpt:ep_warmup01/checkpoint,checkpoint,0,0,95,1550.179,96,3,29,0,SPT-SMPT,1.82241,0.27962,0.27962,0.07611,0.05477,0.21016,0.11607,0.03223,0.02733,0.20373
ckpt:ep_warmup01/checkpoint,checkpoint,0,0,96,1565.179,97,3,29,0,SPT-SMPT,1.83606,0.27835,0.27835,0.08106,0.0543,0.20342,0.12196,0.03477,0.028,0.19813
ckpt:ep_warmup01/checkpoint,checkpoint,0,0,97,1583.359,98,4,29,0,SPT-SMPT,1.80254,0.28103,0.28103,0.06957,0.0555,0.21914,0.10775,0.02902,0.02636,0.21164
ckpt:ep_warmup01/checkpoint,checkpoint,0,0,98,1598.259,99,3,30,0,SPT-SMPT,1.81689,0.27756,0.27756,0.07381,0.05595,0.21433,0.11156,0.031,0.0272,0.2086
ckpt:ep_warmup01/checkpoint,checkpoint,0,0,99,1615.259,100,3,30,0,SPT-SMPT,1.81835,0.27986,0.27986,0.0747,0.05495,0.21208,0.11426,0.03151,0.02713,0.2055
ckpt:ep_warmup01/checkpoint,checkpoint,0,0,100,1630.259,101,3,30,0,SPT-SMPT,1.84028,0.2786,0.2786,0.08303,0.05361,0.20061,0.12522,0.03572,0.02814,0.19506
ckpt:ep_warmup01/checkpoint,checkpoint,0,0,101,1650.039,102,4,30,0,SPT-SMPT,1.8053,0.27872,0.27872,0.06999,0.05636,0.21934,0.10679,0.02931,0.02664,0.21285
ckpt:ep_warmup01/checkpoint,checkpoint,0,0,102,1663.579,103,3,31,0,SPT-SMPT,1.79441,0.27777,0.27777,0.06665,0.05729,0.22435,0.10132,0.0276,0.0262,0.21882
ckpt:ep_warmup01/checkpoint,checkpoint,0,0,103,1681.399,104,3,31,0,SPT-SMPT,1.82944,0.27963,0.27963,0.07884,0.0541,0.20628,0.12015,0.03355,0.02761,0.19983
ckpt:ep_warmup01/checkpoint,checkpoint,0,0,104,1696.399,105,3,31,0,SPT-SMPT,1.83844,0.27787,0.27787,0.08182,0.05441,0.2025,0.12244,0.03526,0.02816,0.19754
ckpt:ep_warmup01/checkpoint,checkpoint,0,0,105,1716.699,106,4,31,0,SPT-SMPT,1.80152,0.27852,0.27852,0.06883,0.05661,0.22107,0.10504,0.02869,0.02648,0.21476
ckpt:ep_warmup01/checkpoint,checkpoint,0,0,106,1730.519,107,3,32,0,SPT-SMPT,1.80053,0.2776,0.2776,0.06848,0.05703,0.22181,0.10382,0.02845,0.02648,0.21634
ckpt:ep_warmup01/checkpoint,checkpoint,0,0,107,1747.599,108,3,32,0,SPT-SMPT,1.8266,0.2795,0.2795,0.07769,0.05443,0.20798,0.11836,0.03298,0.02751,0.20155
ckpt:ep_warmup01/checkpoint,checkpoint,0,0,108,1762.599,109,3,32,0,SPT-SMPT,1.84935,0.27788,0.27788,0.08712,0.05284,0.19517,0.13065,0.03772,0.02854,0.19008
ckpt:ep_warmup01/checkpoint,checkpoint,0,0,109,1783.359,110,3,33,0,SPT-SMPT,1.82133,0.28072,0.28072,0.07575,0.05465,0.21009,0.116,0.03221,0.02724,0.20333
ckpt:ep_warmup01/checkpoint,checkpoint,0,0,110,1801.139,111,3,33,0,SPT-SMPT,1.84051,0.27916,0.27916,0.08336,0.05328,0.19999,0.12612,0.03586,0.02811,0.19413
ckpt:ep_warmup01/checkpoint,checkpoint,0,0,111,1814.259,112,3,33,0,SPT-SMPT,1.82572,0.27945,0.27945,0.07736,0.0545,0.20847,0.11788,0.0328,0.02747,0.20206
ckpt:ep_warmup01/checkpoint,checkpoint,0,0,112,1829.259,113,3,33,0,SPT-SMPT,1.83715,0.27767,0.27767,0.08118,0.05476,0.20336,0.12108,0.03498,0.02813,0.19885
ckpt:ep_warmup01/checkpoint,checkpoint,0,0,113,1850.039,114,4,33,0,SPT-SMPT,1.8248,0.27943,0.27943,0.07683,0.05482,0.20907,0.11679,0.03269,0.02746,0.2029
ckpt:ep_warmup01/checkpoint,checkpoint,0,0,114,1867.279,115,3,34,0,SPT-SMPT,1.77867,0.27756,0.27756,0.06244,0.05775,0.23073,0.09554,0.0254,0.02542,0.22517
ckpt:ep_warmup01/checkpoint,checkpoint,0,0,115,1881.939,116,3,34,0,SPT-SMPT,1.82116,0.27968,0.27968,0.07569,0.05481,0.21074,0.11557,0.03198,0.02726,0.20425
ckpt:ep_warmup01/checkpoint,checkpoint,0,0,116,1896.939,117,3,34,0,SPT-SMPT,1.83327,0.27891,0.27891,0.08013,0.05427,0.20451,0.12111,0.03423,0.02784,0.19899
ckpt:ep_warmup01/checkpoint,checkpoint,0,0,117,1916.699,118,3,35,0,SPT-SMPT,1.81734,0.28086,0.28086,0.07455,0.0546,0.21196,0.11483,0.03141,0.02702,0.20476
ckpt:ep_warmup01/checkpoint,checkpoint,0,0,118,1928.959,119,3,35,0,SPT-SMPT,1.78996,0.28011,0.28011,0.06585,0.05625,0.22509,0.10207,0.02702,0.02579,0.21782
ckpt:ep_warmup01/checkpoint,checkpoint,0,0,119,1948.059,120,3,35,0,SPT-SMPT,1.83086,0.27928,0.27928,0.07934,0.05411,0.20575,0.12068,0.03378,0.02769,0.19937
ckpt:ep_warmup01/checkpoint,checkpoint,0,0,120,1963.059,121,3,35,0,SPT-SMPT,1.85037,0.27801,0.27801,0.08769,0.0526,0.19435,0.1317,0.03803,0.02856,0.18906
ckpt:ep_warmup01/checkpoint,checkpoint,0,0,121,1983.359,122,3,36,0,SPT-SMPT,1.82188,0.28063,0.28063,0.07597,0.05461,0.20984,0.11634,0.03228,0.02727,0.20306
ckpt:ep_warmup01/checkpoint,checkpoint,0,0,122,2001.599,123,3,36,0,SPT-SMPT,1.81162,0.2807,0.2807,0.07266,0.05497,0.21474,0.11193,0.03038,0.02676,0.20786
ckpt:ep_warmup01/checkpoint,checkpoint,0,0,123,2014.519,124,3,36,0,SPT-SMPT,1.82054,0.27983,0.27983,0.07554,0.05472,0.21098,0.1156,0.03187,0.02722,0.20425
ckpt:ep_warmup01/checkpoint,checkpoint,0,0,124,2029.519,125,3,36,0,SPT-SMPT,1.83973,0.27807,0.27807,0.08257,0.054,0.20146,0.12404,0.03551,0.02817,0.19617
ckpt:ep_warmup01/checkpoint,checkpoint,0,0,125,2050.039,126,3,37,0,SPT-SMPT,1.8274,0.27856,0.27856,0.07775,0.05479,0.2083,0.11782,0.03301,0.02761,0.20216
ckpt:ep_warmup01/checkpoint,checkpoint,0,0,126,2063.039,127,3,37,0,SPT-SMPT,1.79721,0.27792,0.27792,0.06763,0.05685,0.22318,0.10318,0.02793,0.02627,0.21704
ckpt:ep_warmup01/checkpoint,checkpoint,0,0,127,2083.519,128,3,37,0,SPT-SMPT,1.82852,0.27943,0.27943,0.07845,0.05425,0.20696,0.1195,0.03333,0.02759,0.2005
ckpt:ep_warmup01/checkpoint,checkpoint,0,0,128,2098.519,129,3,37,0,SPT-SMPT,1.85003,0.27817,0.27817,0.08762,0.05252,0.19439,0.13182,0.03795,0.02853,0.18899
ckpt:ep_warmup01/checkpoint,checkpoint,0,0,129,2116.699,130,3,38,0,SPT-SMPT,1.82249,0.2806,0.2806,0.07619,0.05457,0.20954,0.11663,0.03239,0.0273,0.20278
ckpt:ep_warmup01/checkpoint,checkpoint,0,0,130,2137.019,131,3,38,0,SPT-SMPT,1.81117,0.28036,0.28036,0.07243,0.05515,0.21522,0.11138,0.03027,0.02677,0.20842
ckpt:ep_warmup01/checkpoint,checkpoint,0,0,131,2149.899,132,3,38,0,SPT-SMPT,1.82724,0.27953,0.27953,0.07799,0.05431,0.20759,0.11892,0.03309,0.02752,0.20105
ckpt:ep_warmup01/checkpoint,checkpoint,0,0,132,2164.899,133,3,38,0,SPT-SMPT,1.84018,0.27775,0.27775,0.08261,0.05421,0.20149,0.12363,0.03559,0.02822,0.1965
