timestamp,instance,rule,seed,agv_count,event_id,start_time,duration,agv_a,agv_b,min_centre_distance,zone_a,zone_b,state_a,state_b,a_x,a_z,b_x,b_z
2026-09-20 19:25:25,mfsweep_control_nofail,LRT_MMUR,42,8,0,192.94,0.42,2,5,0.943,BotSpine_Dock0,BotSpine_Dock0,ReturningToParking,ReturningToParking,-8.57,-14.00,-9.66,-14.60
2026-09-20 19:25:25,mfsweep_control_nofail,LRT_MMUR,42,8,1,228.00,0.44,0,6,0.945,BotSpine_Dock0,BotSpine_Dock0,ReturningToParking,ReturningToParking,-9.70,-14.58,-8.61,-14.00
2026-09-20 19:25:25,mfsweep_control_nofail,LRT_MMUR,42,8,2,233.46,0.46,6,7,0.933,LeftVert_BotConn,BotSpine_Dock0,ReturningToParking,ReturningToParking,-9.77,-14.55,-8.64,-14.00
2026-09-20 19:25:25,mfsweep_control_nofail,LRT_MMUR,42,8,3,313.76,0.46,2,7,0.933,BotSpine_Dock0,LeftVert_BotConn,ReturningToParking,ReturningToParking,-8.64,-14.00,-9.77,-14.55
2026-09-20 19:25:25,mfsweep_control_nofail,LRT_MMUR,42,8,4,361.04,0.44,3,4,0.943,BotSpine_Dock0,BotSpine_Dock0,ReturningToParking,ReturningToParking,-8.64,-14.00,-9.73,-14.58
2026-09-20 19:25:25,mfsweep_control_nofail,LRT_MMUR,42,8,5,863.54,0.44,4,6,0.954,BotSpine_Dock0,BotSpine_Dock0,ReturningToParking,ReturningToParking,-8.61,-14.00,-9.73,-14.58
2026-09-20 19:25:25,mfsweep_control_nofail,LRT_MMUR,42,8,6,979.28,0.44,2,3,0.943,BotSpine_Dock0,BotSpine_Dock0,ReturningToParking,ReturningToParking,-8.64,-14.00,-9.73,-14.58
2026-09-20 19:25:25,mfsweep_control_nofail,LRT_MMUR,42,8,7,984.54,0.44,2,5,0.943,BotSpine_Dock0,BotSpine_Dock0,ReturningToParking,ReturningToParking,-9.73,-14.58,-8.64,-14.00
2026-09-20 19:25:25,mfsweep_control_nofail,LRT_MMUR,42,8,8,1192.38,0.46,4,7,0.934,LeftVert_BotConn,BotSpine_Dock0,ReturningToParking,ReturningToParking,-9.77,-14.55,-8.64,-14.00
2026-09-20 19:25:25,mfsweep_control_nofail,LRT_MMUR,42,8,9,1460.52,0.44,0,3,0.954,BotSpine_Dock0,BotSpine_Dock0,ReturningToParking,ReturningToParking,-8.61,-14.00,-9.73,-14.58
2026-09-20 19:25:25,mfsweep_control_nofail,LRT_MMUR,42,8,10,1602.08,0.44,0,3,0.943,BotSpine_Dock0,BotSpine_Dock0,ReturningToParking,ReturningToParking,-8.64,-14.00,-9.73,-14.58
2026-09-20 19:25:25,mfsweep_control_nofail,LRT_MMUR,42,8,11,1604.50,0.60,0,3,0.724,BotSpine_Dock0,BotSpine_Transit0,ReturningToParking,MovingToPickup,-8.64,-14.00,-7.47,-14.60
2026-09-20 19:25:25,mfsweep_control_nofail,LRT_MMUR,42,8,12,1796.24,0.28,0,6,0.980,BotSpine_Dock0,BotSpine_Dock0,ReturningToParking,ReturningToParking,-9.21,-14.79,-8.12,-14.00
2026-09-20 19:25:25,mfsweep_control_nofail,LRT_MMUR,42,8,13,1801.78,0.12,1,6,1.085,BotSpine_Dock0,BotSpine_Dock0,ReturningToParking,ReturningToParking,-8.12,-14.00,-8.66,-15.00
2026-09-20 19:25:25,mfsweep_control_nofail,LRT_MMUR,42,8,14,1973.40,0.68,2,7,0.270,BotSpine_Transit0,BotSpine_Transit0,MovingToPickup,ReturningToParking,-4.63,-14.65,-5.63,-14.00
2026-09-20 19:25:25,mfsweep_control_nofail,LRT_MMUR,42,8,15,1983.66,0.44,4,7,0.943,BotSpine_Dock0,BotSpine_Dock0,ReturningToParking,ReturningToParking,-9.73,-14.58,-8.64,-14.00
2026-09-20 19:25:25,mfsweep_control_nofail,LRT_MMUR,42,8,16,2284.08,0.42,2,7,0.943,BotSpine_Dock0,BotSpine_Dock0,ReturningToParking,ReturningToParking,-9.66,-14.60,-8.57,-14.00
2026-09-20 19:25:25,mfsweep_control_nofail,LRT_MMUR,42,8,17,2345.98,0.44,3,6,0.954,BotSpine_Dock0,BotSpine_Dock0,ReturningToParking,ReturningToParking,-9.73,-14.58,-8.61,-14.00
2026-09-20 19:25:25,mfsweep_control_nofail,LRT_MMUR,42,8,18,2451.40,0.22,0,2,1.106,BotSpine_Dock0,BotSpine_Dock0,ReturningToParking,MovingToPickup,-7.59,-14.00,-8.73,-13.72
2026-09-20 19:25:25,mfsweep_control_nofail,LRT_MMUR,42,8,19,2587.12,0.46,1,7,0.934,BotSpine_Dock0,LeftVert_BotConn,ReturningToParking,ReturningToParking,-8.64,-14.00,-9.77,-14.55
2026-09-20 19:25:25,mfsweep_control_nofail,LRT_MMUR,42,8,20,2599.90,0.44,1,6,0.943,BotSpine_Dock0,BotSpine_Dock0,ReturningToParking,ReturningToParking,-9.73,-14.58,-8.64,-14.00
2026-09-20 19:25:25,mfsweep_control_nofail,LRT_MMUR,42,8,21,2668.08,0.44,0,7,0.943,BotSpine_Dock0,BotSpine_Dock0,ReturningToParking,ReturningToParking,-9.73,-14.58,-8.64,-14.00
2026-09-20 19:25:25,mfsweep_control_nofail,LRT_MMUR,42,8,22,2717.88,0.44,1,3,0.933,BotSpine_Dock0,BotSpine_Dock0,ReturningToParking,ReturningToParking,-8.57,-14.00,-9.70,-14.58
2026-09-20 19:25:25,mfsweep_control_nofail,LRT_MMUR,42,8,23,3007.26,0.44,2,6,0.943,BotSpine_Dock0,BotSpine_Dock0,ReturningToParking,ReturningToParking,-9.73,-14.58,-8.64,-14.00
2026-09-20 19:25:25,mfsweep_control_nofail,LRT_MMUR,42,8,24,3294.66,0.18,1,2,1.051,BotSpine_Dock0,BotSpine_Dock0,ReturningToParking,ReturningToParking,-8.08,-14.00,-8.86,-14.92
2026-09-20 19:25:25,mfsweep_control_nofail,LRT_MMUR,42,8,25,3348.78,0.46,5,6,0.934,LeftVert_BotConn,BotSpine_Dock0,ReturningToParking,ReturningToParking,-9.77,-14.55,-8.64,-14.00
2026-09-20 19:25:25,mfsweep_control_nofail,LRT_MMUR,42,8,26,3564.98,0.46,0,3,0.934,LeftVert_BotConn,BotSpine_Dock0,ReturningToParking,ReturningToParking,-9.77,-14.55,-8.64,-14.00
2026-09-20 19:25:25,mfsweep_control_nofail,LRT_MMUR,42,8,27,3570.42,0.44,3,5,0.954,BotSpine_Dock0,BotSpine_Dock0,ReturningToParking,ReturningToParking,-9.73,-14.58,-8.61,-14.00
2026-09-20 19:25:25,mfsweep_control_nofail,LRT_MMUR,42,8,28,3643.10,0.46,2,7,0.934,BotSpine_Dock0,LeftVert_BotConn,ReturningToParking,ReturningToParking,-8.64,-14.00,-9.77,-14.55
2026-09-20 19:25:25,mfsweep_control_nofail,LRT_MMUR,42,8,29,3657.32,0.44,2,3,0.954,BotSpine_Dock0,BotSpine_Dock0,ReturningToParking,ReturningToParking,-9.73,-14.58,-8.61,-14.00
2026-09-20 19:25:25,mfsweep_control_nofail,LRT_MMUR,42,8,30,3662.82,0.46,0,3,0.933,BotSpine_Dock0,LeftVert_BotConn,ReturningToParking,ReturningToParking,-8.64,-14.00,-9.77,-14.55
2026-09-20 19:25:25,mfsweep_control_nofail,LRT_MMUR,42,8,31,3716.06,0.46,4,6,0.934,BotSpine_Dock0,LeftVert_BotConn,ReturningToParking,ReturningToParking,-8.64,-14.00,-9.77,-14.55
