timestamp,instance,rule,seed,makespan,jobs,machines,total_ops,agvCount,decisions,total_reward,timescale,stochastic_tag,weibull_k,weibull_lambda,mean_ttf_theoretical,repair_log_mu,repair_log_sigma,episode_failures,total_repair_time,dynamic_arrivals
2026-06-12 21:28:15,50j_5m_agv15,SPT_SMPT,42,18830.34,50,5,254,15,508,-0.7361,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0,0
2026-06-12 21:36:46,50j_5m_agv15,SPT_SMPT,43,18233.33,50,5,244,15,488,-0.7418,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0,0
2026-06-12 21:45:02,50j_5m_agv15,SPT_SMPT,44,17566.67,50,5,242,15,484,-0.7204,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0,0
2026-06-12 21:28:35,50j_5m_agv15,SPT_SRWT,42,18829.64,50,5,254,15,508,-0.7361,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0,0
2026-06-12 21:37:21,50j_5m_agv15,SPT_SRWT,43,18233.33,50,5,244,15,488,-0.7418,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0,0
2026-06-12 21:45:47,50j_5m_agv15,SPT_SRWT,44,17566.67,50,5,242,15,484,-0.7204,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0,0
2026-06-12 21:28:47,50j_5m_agv15,LPT_MMUR,42,18529.90,50,5,254,15,508,-0.7243,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0,0
2026-06-12 21:37:21,50j_5m_agv15,LPT_MMUR,43,18266.67,50,5,244,15,488,-0.7432,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0,0
2026-06-12 21:45:31,50j_5m_agv15,LPT_MMUR,44,17500.00,50,5,242,15,484,-0.7163,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0,0
2026-06-12 21:28:52,50j_5m_agv15,LPT_SMPT,42,18529.79,50,5,254,15,508,-0.7243,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0,0
2026-06-12 21:37:36,50j_5m_agv15,LPT_SMPT,43,18266.67,50,5,244,15,488,-0.7432,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0,0
2026-06-12 21:45:51,50j_5m_agv15,LPT_SMPT,44,17500.00,50,5,242,15,484,-0.7163,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0,0
2026-06-12 21:29:06,50j_5m_agv15,SRT_SRWT,42,18461.29,50,5,254,15,508,-0.7216,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0,0
2026-06-12 21:37:48,50j_5m_agv15,SRT_SRWT,43,18200.00,50,5,244,15,488,-0.7404,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0,0
2026-06-12 21:46:01,50j_5m_agv15,SRT_SRWT,44,17400.00,50,5,242,15,484,-0.7135,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0,0
2026-06-12 21:29:51,50j_5m_agv15,SRT_SMPT,42,18461.85,50,5,254,15,508,-0.7216,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0,0
2026-06-12 21:38:23,50j_5m_agv15,SRT_SMPT,43,18200.00,50,5,244,15,488,-0.7404,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0,0
2026-06-12 21:46:34,50j_5m_agv15,SRT_SMPT,44,17400.00,50,5,242,15,484,-0.7135,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0,0
2026-06-12 21:38:33,50j_5m_agv15,LRT_MMUR,42,18429.54,50,5,254,15,508,-0.7203,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0,0
2026-06-12 21:47:09,50j_5m_agv15,LRT_MMUR,43,18466.67,50,5,244,15,488,-0.7514,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0,0
2026-06-12 21:55:25,50j_5m_agv15,LRT_MMUR,44,17500.00,50,5,242,15,484,-0.7190,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0,0
2026-06-12 21:49:56,50j_5m_agv15,SDT_SRWT,42,18829.29,50,5,254,15,508,-0.7361,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0,0
2026-06-12 21:58:37,50j_5m_agv15,SDT_SRWT,43,18333.33,50,5,244,15,488,-0.7459,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0,0
2026-06-12 22:06:52,50j_5m_agv15,SDT_SRWT,44,17366.67,50,5,242,15,484,-0.7121,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0,0
2026-06-12 21:50:09,50j_5m_agv15,Random,42,18663.39,50,5,254,15,508,-0.7295,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0,0
2026-06-12 21:59:06,50j_5m_agv15,Random,43,18733.34,50,5,244,15,488,-0.7623,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0,0
2026-06-12 22:07:22,50j_5m_agv15,Random,44,17300.00,50,5,242,15,484,-0.7094,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0,0
