timestamp,instance,rule,seed,makespan,jobs,machines,total_ops,agvCount,decisions,total_reward,timescale,parking_method,pre_dispatching_method,stochastic_tag,weibull_k,weibull_lambda,mean_ttf_theoretical,repair_log_mu,repair_log_sigma,episode_failures,total_repair_time,dynamic_arrivals,arrival_lambda,mean_interarrival_theoretical,mean_interarrival_realised,last_arrival_sim_time,mean_flow_time,p95_flow_time,max_flow_time,mean_transport_wait,jobs_censored,mean_flow_time_penalized,p95_flow_time_penalized,max_flow_time_penalized,deadlock_detected,deadlock_sim_time,first_stall_sim_time,orphan_predispatch_released,agv_collision_events,agv_collision_pair_seconds,agv_clearance_events,agv_clearance_pair_seconds,agv_parking_overlap_events,agv_min_centre_distance,reservation_protocol
2026-09-21 01:36:27,mfsweep_shard0,LPT_MMUR,42,4928.54,137,15,274,12,677,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,88,5774.6,0,0.00000,0.0,0.0,-1.0,745.66,1662.96,1662.96,664.56,134,4836.94,4928.54,4928.54,1,4928.5,508.2,0,0,0.00,3,1.92,17,2.068,holdPrevious
2026-09-21 01:39:58,mfsweep_shard0,LPT_MMUR,43,4070.46,137,15,274,12,538,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,73,4947.5,0,0.00000,0.0,0.0,-1.0,475.12,763.91,763.91,388.44,129,3860.51,4070.46,4070.46,1,4070.5,779.4,0,0,0.00,2,1.28,13,2.069,holdPrevious
2026-09-21 01:43:39,mfsweep_shard0,LPT_MMUR,44,4386.90,137,15,274,12,377,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,73,4255.4,0,0.00000,0.0,0.0,-1.0,429.52,991.57,991.57,345.41,126,4069.15,4386.90,4386.90,1,4386.9,853.4,0,0,0.00,5,3.06,21,2.047,holdPrevious
2026-09-21 01:48:02,mfsweep_shard0,LPT_MMUR,45,5214.96,137,15,274,12,437,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,104,6353.0,0,0.00000,0.0,0.0,-1.0,268.07,314.31,314.31,197.77,132,5034.41,5214.96,5214.96,1,5215.0,652.7,2,1,0.70,10,6.78,22,0.179,holdPrevious
2026-09-21 01:50:43,mfsweep_shard0,LPT_MMUR,46,3319.68,137,15,254,12,494,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,61,4007.5,0,0.00000,0.0,0.0,-1.0,226.74,259.54,259.54,150.48,125,3270.97,3319.68,3319.68,1,3319.7,483.1,0,0,0.00,3,1.94,14,2.053,holdPrevious
2026-09-21 01:54:50,mfsweep_shard0,LPT_MMUR,47,5020.22,137,15,274,12,660,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,93,5771.0,0,0.00000,0.0,0.0,-1.0,701.97,1888.79,1888.79,623.04,132,4862.62,5020.22,5020.22,1,5020.2,471.9,0,1,0.68,6,4.52,14,0.038,holdPrevious
2026-09-21 01:57:37,mfsweep_shard0,LPT_MMUR,48,3512.86,137,15,268,12,576,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,63,4500.7,0,0.00000,0.0,0.0,-1.0,275.40,275.40,275.40,200.74,133,3488.70,3512.86,3512.86,1,3512.9,483.7,0,0,0.00,2,1.28,13,2.069,holdPrevious
2026-09-21 02:00:51,mfsweep_shard0,LPT_MMUR,49,4210.96,137,15,274,12,395,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,73,4924.7,0,0.00000,0.0,0.0,-1.0,804.63,1168.54,1168.54,691.55,130,4036.91,4210.96,4210.96,1,4211.0,472.7,1,0,0.00,7,4.22,18,2.068,holdPrevious
2026-09-21 02:04:21,mfsweep_shard0,LPT_MMUR,50,4952.80,137,15,274,12,705,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,90,5672.5,0,0.00000,0.0,0.0,-1.0,231.51,261.88,261.88,159.78,134,4849.41,4952.80,4952.80,1,4952.8,464.4,1,0,0.00,3,1.96,14,2.047,holdPrevious
2026-09-21 02:07:02,mfsweep_shard0,LPT_MMUR,51,3817.64,137,15,274,12,796,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,75,5214.2,0,0.00000,0.0,0.0,-1.0,332.19,406.40,406.40,253.38,132,3690.43,3817.64,3817.64,1,3817.6,615.9,0,0,0.00,5,3.20,19,2.068,holdPrevious
