timestamp,instance,rule,seed,makespan,jobs,machines,total_ops,agvCount,decisions,total_reward,timescale,parking_method,pre_dispatching_method,stochastic_tag,weibull_k,weibull_lambda,mean_ttf_theoretical,repair_log_mu,repair_log_sigma,episode_failures,total_repair_time,dynamic_arrivals,arrival_lambda,mean_interarrival_theoretical,mean_interarrival_realised,last_arrival_sim_time,mean_flow_time,p95_flow_time,max_flow_time,mean_transport_wait,jobs_censored,mean_flow_time_penalized,p95_flow_time_penalized,max_flow_time_penalized,deadlock_detected,deadlock_sim_time,first_stall_sim_time,orphan_predispatch_released,agv_collision_events,agv_collision_pair_seconds,agv_clearance_events,agv_clearance_pair_seconds,agv_static_overlap_events,agv_min_centre_distance,release_previous_zone,split_spines,orphan_reaper
2026-09-20 11:36:28,mfsweep_shard0,SPT_SRWT,42,3863.26,137,15,274,7,584,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,69,4715.7,0,0.00000,0.0,0.0,-1.0,233.32,360.61,442.50,137.78,0,233.32,360.61,442.50,0,-1.0,-1.0,3,164,144.58,296,344.84,0,0.000,1,0,1
2026-09-20 11:40:20,mfsweep_shard0,SPT_SRWT,43,3756.72,137,15,274,7,587,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,65,4532.5,0,0.00000,0.0,0.0,-1.0,232.98,400.02,607.55,133.44,0,232.98,400.02,607.55,0,-1.0,-1.0,3,139,122.76,272,307.82,0,0.000,1,0,1
2026-09-20 11:44:21,mfsweep_shard0,SPT_SRWT,44,3743.24,137,15,274,7,595,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,60,3534.8,0,0.00000,0.0,0.0,-1.0,246.90,392.37,752.84,147.85,0,246.90,392.37,752.84,0,-1.0,-1.0,5,137,169.46,263,363.06,0,0.000,1,0,1
2026-09-20 11:48:30,mfsweep_shard0,SPT_SRWT,45,3843.30,137,15,274,7,581,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,75,4644.2,0,0.00000,0.0,0.0,-1.0,238.67,410.21,771.53,139.98,0,238.67,410.21,771.53,0,-1.0,-1.0,4,141,128.40,272,307.52,0,0.000,1,0,1
2026-09-20 11:52:34,mfsweep_shard0,SPT_SRWT,46,3831.26,137,15,274,7,580,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,69,4549.2,0,0.00000,0.0,0.0,-1.0,229.84,395.59,457.17,134.64,0,229.84,395.59,457.17,0,-1.0,-1.0,3,150,136.36,284,334.18,0,0.000,1,0,1
2026-09-20 11:56:38,mfsweep_shard0,SPT_SRWT,47,3769.08,137,15,274,7,573,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,72,4514.1,0,0.00000,0.0,0.0,-1.0,220.51,336.48,513.72,131.46,0,220.51,336.48,513.72,0,-1.0,-1.0,2,183,189.60,326,420.80,0,0.000,1,0,1
2026-09-20 12:00:52,mfsweep_shard0,SPT_SRWT,48,3932.00,137,15,274,7,594,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,73,5204.6,0,0.00000,0.0,0.0,-1.0,250.69,463.74,587.97,142.74,0,250.69,463.74,587.97,0,-1.0,-1.0,2,173,166.82,300,412.02,0,0.000,1,0,1
2026-09-20 12:04:50,mfsweep_shard0,SPT_SRWT,49,3789.68,137,15,274,7,575,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,68,4406.3,0,0.00000,0.0,0.0,-1.0,220.69,314.76,380.55,131.16,0,220.69,314.76,380.55,0,-1.0,-1.0,3,160,151.82,296,366.70,0,0.000,1,0,1
2026-09-20 12:08:50,mfsweep_shard0,SPT_SRWT,50,3915.18,137,15,274,7,610,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,78,4882.5,0,0.00000,0.0,0.0,-1.0,265.77,464.81,834.43,145.41,0,265.77,464.81,834.43,0,-1.0,-1.0,5,162,163.22,296,389.20,0,0.000,1,0,1
2026-09-20 12:12:17,mfsweep_shard0,SPT_SRWT,51,3766.10,137,15,274,7,576,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,74,5116.0,0,0.00000,0.0,0.0,-1.0,217.40,306.04,372.49,133.57,0,217.40,306.04,372.49,0,-1.0,-1.0,2,178,216.32,314,427.30,0,0.000,1,0,1
