timestamp,instance,rule,seed,makespan,jobs,machines,total_ops,agvCount,decisions,total_reward,timescale,parking_method,pre_dispatching_method,stochastic_tag,weibull_k,weibull_lambda,mean_ttf_theoretical,repair_log_mu,repair_log_sigma,episode_failures,total_repair_time,dynamic_arrivals,arrival_lambda,mean_interarrival_theoretical,mean_interarrival_realised,last_arrival_sim_time,mean_flow_time,p95_flow_time,max_flow_time,mean_transport_wait,jobs_censored,mean_flow_time_penalized,p95_flow_time_penalized,max_flow_time_penalized,deadlock_detected,deadlock_sim_time,first_stall_sim_time,orphan_predispatch_released,agv_collision_events,agv_collision_pair_seconds,agv_clearance_events,agv_clearance_pair_seconds,agv_static_overlap_events,agv_min_centre_distance,release_previous_zone,split_spines,orphan_reaper
2026-09-20 11:36:42,mfsweep_shard0,SPT_SRWT,42,4038.92,137,15,274,9,582,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,70,4794.1,0,0.00000,0.0,0.0,-1.0,377.54,492.02,826.04,275.07,0,377.54,492.02,826.04,0,-1.0,-1.0,0,605,1718.92,929,2723.52,0,0.000,0,0,1
2026-09-20 11:41:15,mfsweep_shard0,SPT_SRWT,43,4441.96,137,15,274,9,613,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,76,5259.8,0,0.00000,0.0,0.0,-1.0,511.12,848.36,1147.08,381.12,0,511.12,848.36,1147.08,0,-1.0,-1.0,0,653,1871.66,1083,3151.02,0,0.000,0,0,1
2026-09-20 11:45:46,mfsweep_shard0,SPT_SRWT,44,4126.92,137,15,274,9,614,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,67,3891.3,0,0.00000,0.0,0.0,-1.0,509.63,720.87,982.05,397.36,0,509.63,720.87,982.05,0,-1.0,-1.0,1,623,1802.96,1018,3001.08,0,0.000,0,0,1
2026-09-20 11:50:16,mfsweep_shard0,SPT_SRWT,45,4104.82,137,15,274,9,605,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,83,5014.8,0,0.00000,0.0,0.0,-1.0,429.74,741.32,1024.36,310.31,0,429.74,741.32,1024.36,0,-1.0,-1.0,1,620,1719.36,980,2756.36,0,0.000,0,0,1
2026-09-20 11:54:36,mfsweep_shard0,SPT_SRWT,46,4026.40,137,15,274,9,590,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,73,4842.5,0,0.00000,0.0,0.0,-1.0,418.29,617.12,1170.40,310.21,0,418.29,617.12,1170.40,0,-1.0,-1.0,1,588,1733.72,958,2819.74,0,0.000,0,0,1
2026-09-20 11:58:54,mfsweep_shard0,SPT_SRWT,47,3994.00,137,15,274,9,585,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,75,4703.4,0,0.00000,0.0,0.0,-1.0,365.14,552.55,857.42,272.02,0,365.14,552.55,857.42,0,-1.0,-1.0,0,566,1861.88,868,2862.22,0,0.000,0,0,1
2026-09-20 12:03:45,mfsweep_shard0,SPT_SRWT,48,4506.66,137,15,274,9,648,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,84,5760.4,0,0.00000,0.0,0.0,-1.0,619.85,1100.95,1642.43,472.46,0,619.85,1100.95,1642.43,0,-1.0,-1.0,0,691,2058.60,1095,3345.48,0,0.000,0,0,1
2026-09-20 12:07:45,mfsweep_shard0,SPT_SRWT,49,3916.42,137,15,274,9,581,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,70,4563.2,0,0.00000,0.0,0.0,-1.0,344.57,469.42,799.66,248.69,0,344.57,469.42,799.66,0,-1.0,-1.0,2,583,1773.26,883,2738.80,0,0.000,0,0,1
2026-09-20 12:11:51,mfsweep_shard0,SPT_SRWT,50,4318.96,137,15,274,9,622,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,85,5409.2,0,0.00000,0.0,0.0,-1.0,513.03,908.31,1796.33,362.98,0,513.03,908.31,1796.33,0,-1.0,-1.0,1,657,1898.20,1025,3072.82,0,0.000,0,0,1
2026-09-20 12:15:22,mfsweep_shard0,SPT_SRWT,51,3945.06,137,15,274,9,596,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,78,5464.7,0,0.00000,0.0,0.0,-1.0,399.28,588.65,791.09,303.33,0,399.28,588.65,791.09,0,-1.0,-1.0,1,593,1677.96,938,2733.40,0,0.000,0,0,1
