timestamp,instance,rule,seed,makespan,jobs,machines,total_ops,agvCount,decisions,total_reward,timescale,parking_method,pre_dispatching_method,stochastic_tag,weibull_k,weibull_lambda,mean_ttf_theoretical,repair_log_mu,repair_log_sigma,episode_failures,total_repair_time,dynamic_arrivals,arrival_lambda,mean_interarrival_theoretical,mean_interarrival_realised,last_arrival_sim_time,mean_flow_time,p95_flow_time,max_flow_time,mean_transport_wait,jobs_censored,mean_flow_time_penalized,p95_flow_time_penalized,max_flow_time_penalized,deadlock_detected,deadlock_sim_time,first_stall_sim_time,orphan_predispatch_released
2026-09-19 23:51:18,mfsweep_shard0,LPT_MMUR,42,6263.86,137,15,274,28,685,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,111,7016.3,0,0.00000,0.0,0.0,-1.0,1311.55,2910.57,3192.79,1105.54,0,1311.55,2910.57,3192.79,0,-1.0,2405.0,2
2026-09-19 23:57:13,mfsweep_shard0,LPT_MMUR,43,8436.88,137,15,274,28,891,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,143,9384.9,0,0.00000,0.0,0.0,-1.0,2374.72,5396.08,6361.79,2146.16,0,2374.72,5396.08,6361.79,0,-1.0,1259.8,2
2026-09-20 00:01:33,mfsweep_shard0,LPT_MMUR,44,6772.24,137,15,274,28,766,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,117,7067.4,0,0.00000,0.0,0.0,-1.0,1881.17,3295.10,4074.72,1656.09,0,1881.17,3295.10,4074.72,0,-1.0,2258.2,1
2026-09-20 00:05:45,mfsweep_shard0,LPT_MMUR,45,6810.84,137,15,274,28,777,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,132,7928.8,0,0.00000,0.0,0.0,-1.0,1777.52,3458.67,4177.11,1494.10,0,1777.52,3458.67,4177.11,0,-1.0,1127.6,3
2026-09-20 00:09:18,mfsweep_shard0,LPT_MMUR,46,5804.06,137,15,274,28,662,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,102,6352.9,0,0.00000,0.0,0.0,-1.0,1161.37,2633.89,3568.07,914.42,0,1161.37,2633.89,3568.07,0,-1.0,2098.5,2
2026-09-20 00:12:00,mfsweep_shard0,LPT_MMUR,47,4616.02,137,15,274,28,616,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,86,5418.1,0,0.00000,0.0,0.0,-1.0,648.50,1230.97,1827.99,411.66,0,648.50,1230.97,1827.99,0,-1.0,2623.1,4
2026-09-20 00:14:52,mfsweep_shard0,LPT_MMUR,48,5400.36,137,15,274,28,717,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,97,6538.7,0,0.00000,0.0,0.0,-1.0,1224.63,2365.15,3648.68,935.27,0,1224.63,2365.15,3648.68,0,-1.0,1524.1,2
2026-09-20 00:17:30,mfsweep_shard0,LPT_MMUR,49,5138.84,137,15,274,28,645,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,89,5969.1,0,0.00000,0.0,0.0,-1.0,808.25,2254.46,4521.13,503.39,0,808.25,2254.46,4521.13,0,-1.0,1877.7,4
2026-09-20 00:20:33,mfsweep_shard0,LPT_MMUR,50,5919.88,137,15,274,28,684,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,117,7258.7,0,0.00000,0.0,0.0,-1.0,1071.01,2274.60,3650.89,830.39,0,1071.01,2274.60,3650.89,0,-1.0,2081.6,4
2026-09-20 00:23:20,mfsweep_shard0,LPT_MMUR,51,5596.58,137,15,274,28,630,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,109,7734.2,0,0.00000,0.0,0.0,-1.0,937.01,2115.12,3098.67,703.69,0,937.01,2115.12,3098.67,0,-1.0,1618.5,2
2026-09-20 00:26:46,mfsweep_shard0,LPT_MMUR,52,6937.64,137,15,274,28,841,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,126,8366.3,0,0.00000,0.0,0.0,-1.0,2279.91,4018.38,5050.23,2014.05,0,2279.91,4018.38,5050.23,0,-1.0,1225.1,0
