timestamp,instance,rule,seed,makespan,jobs,machines,total_ops,agvCount,decisions,total_reward,timescale,parking_method,pre_dispatching_method,stochastic_tag,weibull_k,weibull_lambda,mean_ttf_theoretical,repair_log_mu,repair_log_sigma,episode_failures,total_repair_time,dynamic_arrivals,arrival_lambda,mean_interarrival_theoretical,mean_interarrival_realised,last_arrival_sim_time,mean_flow_time,p95_flow_time,max_flow_time,mean_transport_wait,jobs_censored,mean_flow_time_penalized,p95_flow_time_penalized,max_flow_time_penalized,deadlock_detected,deadlock_sim_time,first_stall_sim_time,orphan_predispatch_released
2026-09-19 17:34:32,mfsweep_shard0,LPT_MMUR,42,4920.70,137,15,274,9,626,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,88,5774.6,0,0.00000,0.0,0.0,-1.0,716.33,1812.33,2495.15,339.99,0,716.33,1812.33,2495.15,0,-1.0,-1.0,0
2026-09-19 17:39:41,mfsweep_shard0,LPT_MMUR,43,5223.34,137,15,274,9,688,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,92,6334.9,0,0.00000,0.0,0.0,-1.0,918.95,1780.48,3203.19,611.53,0,918.95,1780.48,3203.19,0,-1.0,-1.0,0
2026-09-19 17:44:58,mfsweep_shard0,LPT_MMUR,44,5422.94,137,15,274,9,717,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,90,5323.5,0,0.00000,0.0,0.0,-1.0,1291.53,2713.05,3756.29,910.31,0,1291.53,2713.05,3756.29,0,-1.0,-1.0,0
2026-09-19 17:49:12,mfsweep_shard0,LPT_MMUR,45,4994.46,137,15,274,9,691,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,102,6230.7,0,0.00000,0.0,0.0,-1.0,841.79,1743.04,2259.11,481.08,0,841.79,1743.04,2259.11,0,-1.0,-1.0,2
2026-09-19 17:53:28,mfsweep_shard0,LPT_MMUR,46,5502.12,137,15,274,9,663,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,97,6109.6,0,0.00000,0.0,0.0,-1.0,839.44,2766.64,3564.47,434.77,0,839.44,2766.64,3564.47,0,-1.0,-1.0,0
2026-09-19 17:57:47,mfsweep_shard0,LPT_MMUR,47,5432.94,137,15,274,9,661,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,100,6095.1,0,0.00000,0.0,0.0,-1.0,909.50,2083.07,2966.40,631.67,0,909.50,2083.07,2966.40,0,-1.0,-1.0,1
2026-09-19 18:02:10,mfsweep_shard0,LPT_MMUR,48,5687.44,137,15,274,9,737,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,103,6856.0,0,0.00000,0.0,0.0,-1.0,1148.79,2597.09,3164.51,714.35,0,1148.79,2597.09,3164.51,0,-1.0,-1.0,0
2026-09-19 18:06:20,mfsweep_shard0,LPT_MMUR,49,5291.48,137,15,274,9,636,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,90,6028.8,0,0.00000,0.0,0.0,-1.0,839.07,2254.48,3990.75,471.10,0,839.07,2254.48,3990.75,0,-1.0,-1.0,1
2026-09-19 18:10:14,mfsweep_shard0,LPT_MMUR,50,4997.20,137,15,274,9,649,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,92,5751.8,0,0.00000,0.0,0.0,-1.0,865.13,1755.56,2807.86,547.73,0,865.13,1755.56,2807.86,0,-1.0,-1.0,1
2026-09-19 18:13:53,mfsweep_shard0,LPT_MMUR,51,4549.26,137,15,274,9,651,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,87,5981.1,0,0.00000,0.0,0.0,-1.0,713.59,1506.34,2724.95,423.27,0,713.59,1506.34,2724.95,0,-1.0,-1.0,0
