timestamp,instance,rule,seed,makespan,jobs,machines,total_ops,agvCount,decisions,total_reward,timescale,parking_method,pre_dispatching_method,stochastic_tag,weibull_k,weibull_lambda,mean_ttf_theoretical,repair_log_mu,repair_log_sigma,episode_failures,total_repair_time,dynamic_arrivals,arrival_lambda,mean_interarrival_theoretical,mean_interarrival_realised,last_arrival_sim_time,mean_flow_time,p95_flow_time,max_flow_time,mean_transport_wait,jobs_censored,deadlock_detected,deadlock_sim_time
2026-09-03 22:23:13,l008_baseline,FIFO_SRWT,42,30004.87,205,15,1316,7,2528,-0.721,100.0,single,fixed,arr,0.0,0.0,0.0,0.0,0.0,0,0.0,195,0.008,125.0,153.7,29971.5,1122.53,1466.67,1700.0,643.08,12,0,-1.0
2026-09-03 22:36:22,l008_baseline,FIFO_SRWT,43,30000.0,228,15,1463,7,2876,-0.6656,100.0,single,fixed,arr,0.0,0.0,0.0,0.0,0.0,0,0.0,218,0.008,125.0,136.4,29733.3,1145.55,1433.34,1800.0,660.18,7,0,-1.0
2026-09-03 22:49:45,l008_baseline,FIFO_SRWT,44,30000.0,242,15,1574,7,3096,-0.6337,100.0,single,fixed,arr,0.0,0.0,0.0,0.0,0.0,0,0.0,232,0.008,125.0,129.2,29966.7,1193.97,1533.34,1766.66,700.86,10,0,-1.0
2026-09-03 23:02:21,l008_mf_low,FIFO_SRWT,42,30000.01,230,15,1471,7,2817,-0.7414,100.0,single,fixed,mf+arr,1.5,100000.0,90270.0,4.0,0.5,13,1045.3,220,0.008,125.0,135.0,29700.0,1166.67,1566.66,1800.0,680.59,17,0,-1.0
2026-09-03 23:15:25,l008_mf_low,FIFO_SRWT,43,30033.34,227,15,1446,7,2850,-0.5842,100.0,single,fixed,mf+arr,1.5,100000.0,90270.0,4.0,0.5,8,494.7,217,0.008,125.0,137.8,29900.0,1158.07,1566.66,1833.34,675.42,6,0,-1.0
2026-09-03 23:28:39,l008_mf_low,FIFO_SRWT,44,30033.33,235,15,1526,7,3001,-0.6693,100.0,single,fixed,mf+arr,1.5,100000.0,90270.0,4.0,0.5,6,343.6,225,0.008,125.0,133.2,29966.7,1188.36,1566.66,1733.34,695.05,6,0,-1.0
2026-09-03 23:41:44,l008_mf_high,FIFO_SRWT,42,30033.33,227,15,1452,7,2865,-0.7216,100.0,single,fixed,mf+arr,1.5,33000.0,29789.1,4.0,0.5,23,1490.0,217,0.008,125.0,138.2,30000.0,1170.89,1566.67,1933.33,680.39,6,0,-1.0
2026-09-03 23:54:30,l008_mf_high,FIFO_SRWT,43,30033.33,211,15,1346,7,2649,-0.5942,100.0,single,fixed,mf+arr,1.5,33000.0,29789.1,4.0,0.5,15,835.1,201,0.008,125.0,139.3,28000.0,1163.33,1566.66,2433.33,675.0,11,0,-1.0
2026-09-04 00:07:51,l008_mf_high,FIFO_SRWT,44,30033.34,234,15,1519,7,2883,-0.6817,100.0,single,fixed,mf+arr,1.5,33000.0,29789.1,4.0,0.5,19,1209.2,224,0.008,125.0,133.6,29933.3,1216.67,1633.33,2066.67,720.0,24,0,-1.0
2026-09-04 00:23:54,l008_burst,FIFO_SRWT,42,30033.31,632,15,4091,7,4764,-0.3458,100.0,single,fixed,arr+burst,0.0,0.0,0.0,0.0,0.0,0,0.0,622,0.008,125.0,48.0,29833.3,6167.55,12000.0,13133.31,5604.64,294,0,-1.0
2026-09-04 00:41:07,l008_burst,FIFO_SRWT,43,30033.34,750,15,4898,7,4870,-0.3061,100.0,single,fixed,arr+burst,0.0,0.0,0.0,0.0,0.0,0,0.0,740,0.008,125.0,40.5,29966.7,8042.28,15433.31,16533.31,7476.4,411,0,-1.0
2026-09-04 00:58:14,l008_burst,FIFO_SRWT,44,30000.03,710,15,4628,7,4851,-0.3448,100.0,single,fixed,arr+burst,0.0,0.0,0.0,0.0,0.0,0,0.0,700,0.008,125.0,42.8,29966.7,7375.54,13566.66,14566.69,6801.38,372,0,-1.0
2026-09-04 01:12:04,l008_mf_high_burst,FIFO_SRWT,42,30033.34,337,15,2161,7,2546,-0.3412,100.0,single,fixed,mf+arr+burst,1.5,33000.0,29789.1,4.0,0.5,19,1328.3,327,0.008,125.0,48.8,15966.7,3227.78,6400.0,6933.31,2685.74,157,0,-1.0
2026-09-04 01:30:00,l008_mf_high_burst,FIFO_SRWT,43,30033.31,771,15,5026,7,4894,-0.2462,100.0,single,fixed,mf+arr+burst,1.5,33000.0,29789.1,4.0,0.5,22,1190.6,761,0.008,125.0,39.4,29966.7,8647.72,16666.66,17133.31,8096.43,435,0,-1.0
2026-09-04 01:46:32,l008_mf_high_burst,FIFO_SRWT,44,30033.34,652,15,4249,7,4350,-0.3086,100.0,single,fixed,mf+arr+burst,1.5,33000.0,29789.1,4.0,0.5,16,655.3,642,0.008,125.0,42.0,26966.7,7023.65,12466.69,13233.31,6462.72,356,0,-1.0
2026-09-03 22:23:12,l008_baseline,LPT_MMUR,42,30004.32,205,15,1316,7,2514,-0.7208,100.0,single,fixed,arr,0.0,0.0,0.0,0.0,0.0,0,0.0,195,0.008,125.0,153.7,29971.0,1276.14,1800.0,2104.32,642.46,14,0,-1.0
2026-09-03 22:36:16,l008_baseline,LPT_MMUR,43,30033.34,228,15,1463,7,2871,-0.6659,100.0,single,fixed,arr,0.0,0.0,0.0,0.0,0.0,0,0.0,218,0.008,125.0,136.4,29733.3,1333.03,1866.67,2100.0,672.02,10,0,-1.0
2026-09-03 22:49:38,l008_baseline,LPT_MMUR,44,30033.34,243,15,1582,7,3092,-0.6339,100.0,single,fixed,arr,0.0,0.0,0.0,0.0,0.0,0,0.0,233,0.008,125.0,128.8,30000.0,1407.76,1966.67,2233.34,706.03,11,0,-1.0
