timestamp,instance,rule,seed,makespan,jobs,machines,total_ops,agvCount,decisions,total_reward,timescale,parking_method,pre_dispatching_method,stochastic_tag,weibull_k,weibull_lambda,mean_ttf_theoretical,repair_log_mu,repair_log_sigma,episode_failures,total_repair_time,dynamic_arrivals,arrival_lambda,mean_interarrival_theoretical,mean_interarrival_realised,last_arrival_sim_time,mean_flow_time,p95_flow_time,max_flow_time,mean_transport_wait,jobs_censored,mean_flow_time_penalized,p95_flow_time_penalized,max_flow_time_penalized,deadlock_detected,deadlock_sim_time,first_stall_sim_time,orphan_predispatch_released,agv_collision_events,agv_collision_pair_seconds,agv_clearance_events,agv_clearance_pair_seconds,agv_static_overlap_events,agv_min_centre_distance,release_previous_zone,split_spines,orphan_reaper
2026-09-20 13:03:53,mfsweep_shard0,SPT_SRWT,42,4120.98,137,15,274,20,468,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,70,4794.1,0,0.00000,0.0,0.0,-1.0,410.67,680.97,680.97,314.68,125,3795.99,4120.98,4120.98,1,4121.0,639.8,0,325,18369.23,481,20602.69,0,0.000,0,0,1
2026-09-20 13:09:14,mfsweep_shard0,SPT_SRWT,43,6935.70,137,15,274,20,785,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,121,7965.5,0,0.00000,0.0,0.0,-1.0,397.03,541.83,541.83,320.41,120,6124.33,6935.70,6935.70,1,6935.7,732.1,0,390,23143.37,598,32308.27,0,0.000,0,0,1
2026-09-20 13:11:45,mfsweep_shard0,SPT_SRWT,44,3519.68,137,15,268,20,505,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,56,3265.6,0,0.00000,0.0,0.0,-1.0,263.28,292.28,292.28,200.11,130,3422.47,3519.68,3519.68,1,3519.7,591.9,1,135,11172.94,218,19683.73,0,0.000,0,0,1
2026-09-20 13:16:56,mfsweep_shard0,SPT_SRWT,45,6992.14,137,15,274,20,696,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,136,8203.8,0,0.00000,0.0,0.0,-1.0,339.44,618.29,618.29,263.72,125,6409.42,6992.14,6992.14,1,6992.1,705.8,1,306,27464.71,479,33364.57,0,0.000,0,0,1
2026-09-20 13:20:23,mfsweep_shard0,SPT_SRWT,46,4416.86,137,15,274,20,466,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,77,5076.4,0,0.00000,0.0,0.0,-1.0,405.15,812.44,812.44,328.15,118,3860.49,4416.86,4416.86,1,4416.9,761.1,1,406,12597.40,605,15458.79,0,0.000,0,0,1
2026-09-20 13:23:09,mfsweep_shard0,SPT_SRWT,47,3603.18,137,15,274,20,516,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,71,4477.6,0,0.00000,0.0,0.0,-1.0,252.26,285.13,285.13,188.91,134,3529.80,3603.18,3603.18,1,3603.2,593.5,0,162,10171.02,260,20490.55,0,0.000,0,0,1
2026-09-20 13:27:57,mfsweep_shard0,SPT_SRWT,48,6219.44,137,15,274,20,717,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,111,7331.9,0,0.00000,0.0,0.0,-1.0,836.79,2997.60,2997.60,736.22,124,5708.67,6219.44,6219.44,1,6219.4,645.3,1,358,29277.47,531,32047.15,0,0.000,0,0,1
2026-09-20 13:31:36,mfsweep_shard0,SPT_SRWT,49,5029.38,137,15,274,20,630,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,87,5881.4,0,0.00000,0.0,0.0,-1.0,231.75,265.61,265.61,172.41,134,4924.32,5029.38,5029.38,1,5029.4,521.1,1,120,10583.52,193,28074.29,0,0.000,0,0,1
2026-09-20 13:33:57,mfsweep_shard0,SPT_SRWT,50,3452.34,137,15,264,20,549,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,71,4223.4,0,0.00000,0.0,0.0,-1.0,260.25,290.07,290.07,191.96,127,3331.43,3452.34,3452.34,1,3452.3,600.7,1,135,9320.76,214,18001.65,0,0.000,0,0,1
2026-09-20 13:36:37,mfsweep_shard0,SPT_SRWT,51,3833.34,137,15,274,20,435,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,76,5376.8,0,0.00000,0.0,0.0,-1.0,307.38,392.25,392.25,230.68,126,3550.23,3833.34,3833.34,1,3833.3,553.2,0,308,14699.09,434,22268.71,0,0.000,0,0,1
