timestamp,instance,rule,seed,makespan,jobs,machines,total_ops,agvCount,decisions,total_reward,timescale,parking_method,pre_dispatching_method,stochastic_tag,weibull_k,weibull_lambda,mean_ttf_theoretical,repair_log_mu,repair_log_sigma,episode_failures,total_repair_time,dynamic_arrivals,arrival_lambda,mean_interarrival_theoretical,mean_interarrival_realised,last_arrival_sim_time,mean_flow_time,p95_flow_time,max_flow_time,mean_transport_wait,jobs_censored,mean_flow_time_penalized,p95_flow_time_penalized,max_flow_time_penalized,deadlock_detected,deadlock_sim_time,first_stall_sim_time,orphan_predispatch_released,agv_collision_events,agv_collision_pair_seconds,agv_clearance_events,agv_clearance_pair_seconds,agv_static_overlap_events,agv_min_centre_distance,release_previous_zone,split_spines,orphan_reaper
2026-09-20 12:18:38,mfsweep_shard0,SPT_SRWT,42,4553.14,137,15,274,10,365,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,82,5495.8,0,0.00000,0.0,0.0,-1.0,400.34,553.46,700.80,303.33,99,3401.27,4553.14,4553.14,1,4553.1,1630.0,0,210,6842.36,372,7347.82,0,0.000,0,0,1
2026-09-20 12:20:53,mfsweep_shard0,SPT_SRWT,43,3433.28,137,15,262,10,271,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,62,4269.2,0,0.00000,0.0,0.0,-1.0,250.72,266.89,266.89,184.86,128,3360.40,3433.28,3433.28,1,3433.3,536.1,0,53,6234.74,78,6338.16,0,0.000,0,0,1
2026-09-20 12:23:52,mfsweep_shard0,SPT_SRWT,44,4490.04,137,15,274,10,350,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,75,4336.1,0,0.00000,0.0,0.0,-1.0,241.63,263.01,263.01,178.46,133,4366.00,4490.04,4490.04,1,4490.0,547.8,1,64,8242.52,101,8407.80,0,0.000,0,0,1
2026-09-20 12:29:25,mfsweep_shard0,SPT_SRWT,45,8034.62,137,15,274,10,569,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,154,9360.7,0,0.00000,0.0,0.0,-1.0,515.58,839.06,839.06,439.95,125,7376.01,8034.62,8034.62,1,8034.6,610.9,1,119,14822.47,184,15101.49,0,0.000,0,0,1
2026-09-20 12:33:15,mfsweep_shard0,SPT_SRWT,46,5726.74,137,15,274,10,413,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,99,6211.2,0,0.00000,0.0,0.0,-1.0,221.51,249.13,249.13,154.08,132,5525.82,5726.74,5726.74,1,5726.7,573.9,1,48,10749.12,78,10861.80,0,0.000,0,0,1
2026-09-20 12:36:34,mfsweep_shard0,SPT_SRWT,47,4611.36,137,15,274,10,436,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,86,5418.1,0,0.00000,0.0,0.0,-1.0,445.82,811.69,863.83,354.67,102,3547.17,4611.36,4611.36,1,4611.4,1251.0,0,182,7346.04,312,7767.08,0,0.000,0,0,1
2026-09-20 12:41:15,mfsweep_shard0,SPT_SRWT,48,6079.14,137,15,274,10,571,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,109,7187.9,0,0.00000,0.0,0.0,-1.0,603.14,959.88,1016.82,494.14,54,2761.56,6079.14,6079.14,1,6079.1,1896.0,0,468,7823.86,809,8920.60,0,0.000,0,0,1
2026-09-20 12:46:36,mfsweep_shard0,SPT_SRWT,49,6991.96,137,15,274,10,572,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,118,7910.8,0,0.00000,0.0,0.0,-1.0,820.26,1468.58,1718.67,704.34,50,3072.70,6991.96,6991.96,1,6992.0,959.5,1,483,9402.82,832,10588.42,0,0.000,0,0,1
2026-09-20 12:48:58,mfsweep_shard0,SPT_SRWT,50,3503.98,137,15,268,10,307,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,71,4223.4,0,0.00000,0.0,0.0,-1.0,232.22,259.43,259.43,164.94,129,3381.90,3503.98,3503.98,1,3504.0,556.3,1,57,6325.20,93,6448.78,0,0.000,0,0,1
2026-09-20 12:52:03,mfsweep_shard0,SPT_SRWT,51,4537.54,137,15,274,10,307,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,87,5981.1,0,0.00000,0.0,0.0,-1.0,246.33,336.64,336.64,173.17,130,4318.28,4537.54,4537.54,1,4537.5,623.7,1,69,8229.48,93,8352.92,0,0.000,0,0,1
