timestamp,instance,rule,seed,makespan,job_id,is_dynamic,arrival_time,op_index,machine_type_required,eligible_machine_count,min_proc_time,max_proc_time,mean_proc_time,proc_time_spread,travel_time
2026-06-25 21:36:20,med_capctl_cap15,LPT_MMUR,42,12169.9,1,0,0.0,7,Assemble,3,39.7,59.6,51.6,19.9,4.7
2026-06-25 21:36:20,med_capctl_cap15,LPT_MMUR,42,12169.9,2,0,0.0,0,Lathe,3,49.0,61.4,55.5,12.4,16.8
2026-06-25 21:36:20,med_capctl_cap15,LPT_MMUR,42,12169.9,2,0,0.0,1,Mill,3,33.6,52.8,40.5,19.3,4.7
2026-06-25 21:36:20,med_capctl_cap15,LPT_MMUR,42,12169.9,2,0,0.0,2,Weld,3,55.4,71.9,66.1,16.5,19.0
2026-06-25 21:36:20,med_capctl_cap15,LPT_MMUR,42,12169.9,2,0,0.0,3,Assemble,3,50.1,61.6,55.8,11.5,6.4
2026-06-25 21:36:20,med_capctl_cap15,LPT_MMUR,42,12169.9,2,0,0.0,4,Inspect,3,23.9,65.1,43.2,41.2,17.3
2026-06-25 21:36:20,med_capctl_cap15,LPT_MMUR,42,12169.9,2,0,0.0,5,Weld,3,33.9,72.1,57.3,38.2,4.7
2026-06-25 21:36:20,med_capctl_cap15,LPT_MMUR,42,12169.9,2,0,0.0,6,Inspect,3,58.6,71.8,66.5,13.2,20.7
2026-06-25 21:36:20,med_capctl_cap15,LPT_MMUR,42,12169.9,3,0,0.0,0,Assemble,3,44.3,59.4,53.1,15.1,19.8
2026-06-25 21:36:20,med_capctl_cap15,LPT_MMUR,42,12169.9,3,0,0.0,1,Inspect,3,53.4,75.6,62.4,22.2,17.3
2026-06-25 21:36:20,med_capctl_cap15,LPT_MMUR,42,12169.9,3,0,0.0,2,Assemble,3,31.4,48.9,40.9,17.5,8.1
2026-06-25 21:36:20,med_capctl_cap15,LPT_MMUR,42,12169.9,3,0,0.0,3,Weld,3,50.3,74.6,58.7,24.3,19.0
2026-06-25 21:36:20,med_capctl_cap15,LPT_MMUR,42,12169.9,3,0,0.0,4,Inspect,3,50.8,79.3,60.6,28.6,20.7
2026-06-25 21:36:20,med_capctl_cap15,LPT_MMUR,42,12169.9,3,0,0.0,5,Lathe,3,38.9,56.3,49.2,17.4,6.4
2026-06-25 21:36:20,med_capctl_cap15,LPT_MMUR,42,12169.9,3,0,0.0,6,Assemble,3,27.0,64.7,46.7,37.8,4.7
2026-06-25 21:36:20,med_capctl_cap15,LPT_MMUR,42,12169.9,3,0,0.0,7,Mill,3,37.8,45.2,40.7,7.4,3.0
2026-06-25 21:36:20,med_capctl_cap15,LPT_MMUR,42,12169.9,4,0,0.0,0,Assemble,3,34.8,53.7,45.5,18.9,18.5
2026-06-25 21:36:20,med_capctl_cap15,LPT_MMUR,42,12169.9,4,0,0.0,1,Mill,3,41.8,67.4,51.4,25.6,3.0
2026-06-25 21:36:20,med_capctl_cap15,LPT_MMUR,42,12169.9,4,0,0.0,2,Weld,3,37.6,80.5,54.1,42.9,19.0
2026-06-25 21:36:20,med_capctl_cap15,LPT_MMUR,42,12169.9,4,0,0.0,3,Lathe,3,65.1,74.2,68.6,9.0,4.6
2026-06-25 21:36:20,med_capctl_cap15,LPT_MMUR,42,12169.9,4,0,0.0,4,Mill,3,32.7,56.3,48.3,23.6,4.7
2026-06-25 21:36:20,med_capctl_cap15,LPT_MMUR,42,12169.9,4,0,0.0,5,Lathe,3,35.7,69.0,57.3,33.4,21.0
2026-06-25 21:36:20,med_capctl_cap15,LPT_MMUR,42,12169.9,5,0,0.0,0,Inspect,3,42.0,73.3,57.3,31.3,13.4
2026-06-25 21:36:20,med_capctl_cap15,LPT_MMUR,42,12169.9,5,0,0.0,1,Mill,3,31.4,75.8,54.5,44.5,8.1
2026-06-25 21:36:20,med_capctl_cap15,LPT_MMUR,42,12169.9,5,0,0.0,2,Weld,3,44.6,73.5,63.5,28.9,19.0
2026-06-25 21:36:20,med_capctl_cap15,LPT_MMUR,42,12169.9,5,0,0.0,3,Lathe,3,46.7,52.2,49.4,5.5,4.6
2026-06-25 21:36:20,med_capctl_cap15,LPT_MMUR,42,12169.9,5,0,0.0,4,Mill,3,45.5,58.1,49.9,12.6,4.7
2026-06-25 21:36:20,med_capctl_cap15,LPT_MMUR,42,12169.9,5,0,0.0,5,Weld,3,41.2,50.1,45.2,8.8,19.0
2026-06-25 21:36:20,med_capctl_cap15,LPT_MMUR,42,12169.9,5,0,0.0,6,Lathe,3,45.6,66.4,53.6,20.8,4.6
2026-06-25 21:36:20,med_capctl_cap15,LPT_MMUR,42,12169.9,6,0,0.0,0,Lathe,3,46.1,57.1,52.0,11.0,16.8
2026-06-25 21:36:20,med_capctl_cap15,LPT_MMUR,42,12169.9,6,0,0.0,1,Weld,3,52.7,64.3,59.4,11.7,20.7
2026-06-25 21:36:20,med_capctl_cap15,LPT_MMUR,42,12169.9,6,0,0.0,2,Mill,3,30.7,57.5,43.9,26.9,6.4
2026-06-25 21:36:20,med_capctl_cap15,LPT_MMUR,42,12169.9,6,0,0.0,3,Inspect,3,40.6,61.8,53.1,21.3,17.3
2026-06-25 21:36:20,med_capctl_cap15,LPT_MMUR,42,12169.9,6,0,0.0,4,Mill,3,50.4,58.4,54.0,8.0,8.1
2026-06-25 21:36:20,med_capctl_cap15,LPT_MMUR,42,12169.9,6,0,0.0,5,Assemble,3,59.4,72.9,67.5,13.6,3.0
2026-06-25 21:36:20,med_capctl_cap15,LPT_MMUR,42,12169.9,7,0,0.0,0,Lathe,3,40.4,73.4,51.5,33.0,16.8
2026-06-25 21:36:20,med_capctl_cap15,LPT_MMUR,42,12169.9,7,0,0.0,1,Mill,3,22.3,51.8,38.2,29.5,4.7
2026-06-25 21:36:20,med_capctl_cap15,LPT_MMUR,42,12169.9,7,0,0.0,2,Weld,3,32.1,55.7,45.7,23.6,19.0
2026-06-25 21:36:20,med_capctl_cap15,LPT_MMUR,42,12169.9,7,0,0.0,3,Inspect,3,30.3,50.4,37.1,20.1,26.7
2026-06-25 21:36:20,med_capctl_cap15,LPT_MMUR,42,12169.9,7,0,0.0,4,Weld,3,38.7,69.6,53.1,30.9,4.7
2026-06-25 21:36:20,med_capctl_cap15,LPT_MMUR,42,12169.9,7,0,0.0,5,Mill,3,39.4,43.0,40.6,3.5,6.4
2026-06-25 21:36:20,med_capctl_cap15,LPT_MMUR,42,12169.9,7,0,0.0,6,Assemble,3,49.2,66.7,57.5,17.6,3.0
2026-06-25 21:36:20,med_capctl_cap15,LPT_MMUR,42,12169.9,8,0,0.0,0,Assemble,3,44.3,56.1,50.8,11.8,18.5
2026-06-25 21:36:20,med_capctl_cap15,LPT_MMUR,42,12169.9,8,0,0.0,1,Inspect,3,44.3,53.9,49.0,9.6,17.3
2026-06-25 21:36:20,med_capctl_cap15,LPT_MMUR,42,12169.9,8,0,0.0,2,Mill,3,36.5,70.7,53.0,34.2,8.1
2026-06-25 21:36:20,med_capctl_cap15,LPT_MMUR,42,12169.9,8,0,0.0,3,Weld,3,32.9,63.5,51.9,30.6,19.0
2026-06-25 21:36:20,med_capctl_cap15,LPT_MMUR,42,12169.9,8,0,0.0,4,Assemble,3,40.1,53.8,45.1,13.7,6.4
2026-06-25 21:36:20,med_capctl_cap15,LPT_MMUR,42,12169.9,8,0,0.0,5,Lathe,3,46.0,76.5,66.2,30.5,20.7
2026-06-25 21:36:20,med_capctl_cap15,LPT_MMUR,42,12169.9,8,0,0.0,6,Mill,3,51.9,85.3,72.9,33.4,4.7
2026-06-25 21:36:20,med_capctl_cap15,LPT_MMUR,42,12169.9,8,0,0.0,7,Weld,3,36.8,65.2,48.9,28.4,26.3
2026-06-25 21:36:20,med_capctl_cap15,LPT_MMUR,42,12169.9,9,0,0.0,0,Inspect,3,34.4,65.8,48.2,31.5,13.4
2026-06-25 21:36:20,med_capctl_cap15,LPT_MMUR,42,12169.9,9,0,0.0,1,Weld,3,43.7,84.0,61.3,40.3,4.7
2026-06-25 21:36:20,med_capctl_cap15,LPT_MMUR,42,12169.9,9,0,0.0,2,Lathe,3,56.5,69.9,61.2,13.4,4.6
2026-06-25 21:36:20,med_capctl_cap15,LPT_MMUR,42,12169.9,9,0,0.0,3,Assemble,3,22.3,58.2,42.5,35.8,4.7
2026-06-25 21:36:20,med_capctl_cap15,LPT_MMUR,42,12169.9,9,0,0.0,4,Mill,3,29.4,62.3,51.3,32.9,3.0
2026-06-25 21:36:20,med_capctl_cap15,LPT_MMUR,42,12169.9,9,0,0.0,5,Weld,3,39.3,51.4,44.3,12.1,19.0
2026-06-25 21:36:20,med_capctl_cap15,LPT_MMUR,42,12169.9,9,0,0.0,6,Mill,3,15.0,49.3,34.0,34.3,6.4
2026-06-25 21:36:20,med_capctl_cap15,LPT_MMUR,42,12169.9,10,1,15.9,0,Assemble,3,34.7,64.3,49.6,29.6,27.6
2026-06-25 21:36:20,med_capctl_cap15,LPT_MMUR,42,12169.9,10,1,15.9,1,Weld,3,51.7,59.3,56.0,7.6,19.0
2026-06-25 21:36:20,med_capctl_cap15,LPT_MMUR,42,12169.9,10,1,15.9,2,Lathe,3,43.0,59.2,49.9,16.2,4.6
2026-06-25 21:36:20,med_capctl_cap15,LPT_MMUR,42,12169.9,10,1,15.9,3,Weld,3,60.5,67.3,63.4,6.8,20.7
2026-06-25 21:36:20,med_capctl_cap15,LPT_MMUR,42,12169.9,10,1,15.9,4,Inspect,3,47.6,53.9,51.7,6.3,20.7
2026-06-25 21:36:20,med_capctl_cap15,LPT_MMUR,42,12169.9,10,1,15.9,5,Lathe,3,42.9,50.9,45.7,8.0,6.4
2026-06-25 21:36:20,med_capctl_cap15,LPT_MMUR,42,12169.9,11,1,69.9,0,Weld,3,47.6,76.6,58.4,28.9,15.1
2026-06-25 21:36:20,med_capctl_cap15,LPT_MMUR,42,12169.9,11,1,69.9,1,Mill,3,57.3,73.2,62.9,15.9,6.4
2026-06-25 21:36:20,med_capctl_cap15,LPT_MMUR,42,12169.9,11,1,69.9,2,Assemble,3,47.9,59.4,55.0,11.6,3.0
2026-06-25 21:36:20,med_capctl_cap15,LPT_MMUR,42,12169.9,11,1,69.9,3,Lathe,3,40.3,80.3,61.1,40.0,20.7
2026-06-25 21:36:20,med_capctl_cap15,LPT_MMUR,42,12169.9,11,1,69.9,4,Weld,3,50.9,68.2,59.0,17.3,20.7
2026-06-25 21:36:20,med_capctl_cap15,LPT_MMUR,42,12169.9,12,1,103.2,0,Mill,3,60.4,75.1,65.9,14.8,19.1
2026-06-25 21:36:20,med_capctl_cap15,LPT_MMUR,42,12169.9,12,1,103.2,1,Assemble,3,52.1,54.8,53.3,2.7,3.0
2026-06-25 21:36:20,med_capctl_cap15,LPT_MMUR,42,12169.9,12,1,103.2,2,Weld,3,60.4,73.2,65.1,12.8,19.0
2026-06-25 21:36:20,med_capctl_cap15,LPT_MMUR,42,12169.9,12,1,103.2,3,Lathe,3,51.9,66.5,58.4,14.7,4.6
2026-06-25 21:36:20,med_capctl_cap15,LPT_MMUR,42,12169.9,12,1,103.2,4,Weld,3,60.5,67.7,64.8,7.1,20.7
2026-06-25 21:36:20,med_capctl_cap15,LPT_MMUR,42,12169.9,12,1,103.2,5,Inspect,3,45.7,61.2,56.0,15.5,20.7
2026-06-25 21:36:20,med_capctl_cap15,LPT_MMUR,42,12169.9,12,1,103.2,6,Mill,3,51.3,72.0,61.4,20.7,8.1
2026-06-25 21:36:20,med_capctl_cap15,LPT_MMUR,42,12169.9,13,1,136.6,0,Mill,3,28.5,79.9,60.0,51.4,18.5
2026-06-25 21:36:20,med_capctl_cap15,LPT_MMUR,42,12169.9,13,1,136.6,1,Lathe,3,45.6,66.5,57.2,20.9,20.7
2026-06-25 21:36:20,med_capctl_cap15,LPT_MMUR,42,12169.9,13,1,136.6,2,Weld,3,49.9,84.5,67.7,34.6,20.7
2026-06-25 21:36:20,med_capctl_cap15,LPT_MMUR,42,12169.9,13,1,136.6,3,Mill,3,36.1,69.9,50.4,33.9,6.4
2026-06-25 21:36:20,med_capctl_cap15,LPT_MMUR,42,12169.9,13,1,136.6,4,Weld,3,44.5,63.4,56.9,18.9,19.0
2026-06-25 21:36:20,med_capctl_cap15,LPT_MMUR,42,12169.9,13,1,136.6,5,Mill,3,37.6,53.7,44.2,16.1,6.4
2026-06-25 21:36:20,med_capctl_cap15,LPT_MMUR,42,12169.9,13,1,136.6,6,Lathe,3,44.4,58.7,49.9,14.3,20.7
2026-06-25 21:36:20,med_capctl_cap15,LPT_MMUR,42,12169.9,14,1,169.9,0,Assemble,3,42.5,50.5,47.0,8.0,27.6
2026-06-25 21:36:20,med_capctl_cap15,LPT_MMUR,42,12169.9,14,1,169.9,1,Lathe,3,50.8,68.4,58.7,17.6,20.7
2026-06-25 21:36:20,med_capctl_cap15,LPT_MMUR,42,12169.9,14,1,169.9,2,Inspect,3,46.5,55.1,49.7,8.6,19.0
2026-06-25 21:36:20,med_capctl_cap15,LPT_MMUR,42,12169.9,14,1,169.9,3,Weld,3,45.3,72.0,56.8,26.7,4.7
2026-06-25 21:36:20,med_capctl_cap15,LPT_MMUR,42,12169.9,14,1,169.9,4,Assemble,3,53.8,62.5,57.9,8.6,6.4
2026-06-25 21:36:20,med_capctl_cap15,LPT_MMUR,42,12169.9,14,1,169.9,5,Inspect,3,45.2,54.0,50.6,8.8,17.3
2026-06-25 21:36:20,med_capctl_cap15,LPT_MMUR,42,12169.9,14,1,169.9,6,Mill,3,36.6,52.5,43.8,15.9,8.9
2026-06-25 21:36:20,med_capctl_cap15,LPT_MMUR,42,12169.9,14,1,169.9,7,Assemble,3,38.3,51.7,44.2,13.4,3.0
2026-06-25 21:36:20,med_capctl_cap15,LPT_MMUR,42,12169.9,15,1,203.2,0,Mill,3,54.2,56.9,55.5,2.7,18.5
2026-06-25 21:36:20,med_capctl_cap15,LPT_MMUR,42,12169.9,15,1,203.2,1,Assemble,3,46.2,54.2,50.5,8.0,3.0
2026-06-25 21:36:20,med_capctl_cap15,LPT_MMUR,42,12169.9,15,1,203.2,2,Weld,3,33.3,61.1,44.8,27.9,19.0
2026-06-25 21:36:20,med_capctl_cap15,LPT_MMUR,42,12169.9,15,1,203.2,3,Assemble,3,51.4,68.1,57.3,16.7,6.4
2026-06-25 21:36:20,med_capctl_cap15,LPT_MMUR,42,12169.9,15,1,203.2,4,Weld,3,48.3,66.3,54.4,18.0,19.0
2026-06-25 21:36:20,med_capctl_cap15,LPT_MMUR,42,12169.9,15,1,203.2,5,Lathe,3,40.7,66.5,52.6,25.8,4.6
2026-06-25 21:36:20,med_capctl_cap15,LPT_MMUR,42,12169.9,15,1,203.2,6,Assemble,3,43.3,73.6,57.8,30.3,4.7
2026-06-25 21:36:20,med_capctl_cap15,LPT_MMUR,42,12169.9,16,1,203.2,0,Assemble,3,27.6,67.5,43.8,39.9,19.1
2026-06-25 21:36:20,med_capctl_cap15,LPT_MMUR,42,12169.9,16,1,203.2,1,Lathe,3,45.9,56.5,51.9,10.6,20.7
2026-06-25 21:36:20,med_capctl_cap15,LPT_MMUR,42,12169.9,16,1,203.2,2,Inspect,3,39.5,67.8,53.3,28.3,19.0
2026-06-25 21:36:20,med_capctl_cap15,LPT_MMUR,42,12169.9,16,1,203.2,3,Lathe,3,50.1,54.8,53.1,4.7,6.4
2026-06-25 21:36:20,med_capctl_cap15,LPT_MMUR,42,12169.9,16,1,203.2,4,Assemble,3,48.4,62.5,55.2,14.1,4.7
2026-06-25 21:36:20,med_capctl_cap15,LPT_MMUR,42,12169.9,16,1,203.2,5,Weld,3,54.5,64.3,58.9,9.8,19.0
2026-06-25 21:36:20,med_capctl_cap15,LPT_MMUR,42,12169.9,17,1,236.6,0,Inspect,3,29.5,63.2,45.8,33.7,13.4
2026-06-25 21:36:20,med_capctl_cap15,LPT_MMUR,42,12169.9,17,1,236.6,1,Lathe,3,34.4,55.5,46.7,21.1,6.4
2026-06-25 21:36:20,med_capctl_cap15,LPT_MMUR,42,12169.9,17,1,236.6,2,Mill,3,37.5,58.6,45.7,21.1,4.7
2026-06-25 21:36:20,med_capctl_cap15,LPT_MMUR,42,12169.9,17,1,236.6,3,Weld,3,40.9,50.7,46.4,9.8,19.0
2026-06-25 21:36:20,med_capctl_cap15,LPT_MMUR,42,12169.9,17,1,236.6,4,Mill,3,37.7,52.6,43.9,14.9,6.4
2026-06-25 21:36:20,med_capctl_cap15,LPT_MMUR,42,12169.9,18,1,269.9,0,Inspect,3,48.8,53.8,50.7,5.0,13.4
2026-06-25 21:36:20,med_capctl_cap15,LPT_MMUR,42,12169.9,18,1,269.9,1,Mill,3,31.8,54.1,42.9,22.3,8.1
2026-06-25 21:36:20,med_capctl_cap15,LPT_MMUR,42,12169.9,18,1,269.9,2,Weld,3,36.8,60.5,51.2,23.7,19.0
2026-06-25 21:36:20,med_capctl_cap15,LPT_MMUR,42,12169.9,18,1,269.9,3,Inspect,3,43.3,56.1,50.1,12.7,20.7
2026-06-25 21:36:20,med_capctl_cap15,LPT_MMUR,42,12169.9,18,1,269.9,4,Mill,3,37.6,41.8,39.5,4.2,8.1
2026-06-25 21:36:20,med_capctl_cap15,LPT_MMUR,42,12169.9,18,1,269.9,5,Assemble,3,29.5,48.0,39.6,18.5,3.0
2026-06-25 21:36:20,med_capctl_cap15,LPT_MMUR,42,12169.9,18,1,269.9,6,Lathe,3,45.3,57.7,50.4,12.4,20.7
2026-06-25 21:36:20,med_capctl_cap15,LPT_MMUR,42,12169.9,18,1,269.9,7,Assemble,3,56.9,80.4,67.6,23.5,4.7
2026-06-25 21:36:20,med_capctl_cap15,LPT_MMUR,42,12169.9,19,1,269.9,0,Mill,3,45.4,53.9,50.7,8.5,18.5
2026-06-25 21:36:20,med_capctl_cap15,LPT_MMUR,42,12169.9,19,1,269.9,1,Lathe,3,32.7,66.1,49.5,33.3,20.7
2026-06-25 21:36:20,med_capctl_cap15,LPT_MMUR,42,12169.9,19,1,269.9,2,Weld,3,57.8,62.4,60.3,4.6,22.0
2026-06-25 21:36:20,med_capctl_cap15,LPT_MMUR,42,12169.9,19,1,269.9,3,Inspect,3,45.4,48.5,46.5,3.1,26.5
2026-06-25 21:36:20,med_capctl_cap15,LPT_MMUR,42,12169.9,19,1,269.9,4,Lathe,3,50.7,76.3,62.1,25.7,6.4
2026-06-25 21:36:20,med_capctl_cap15,LPT_MMUR,42,12169.9,19,1,269.9,5,Mill,3,56.3,68.0,63.1,11.6,4.7
2026-06-25 21:36:20,med_capctl_cap15,LPT_MMUR,42,12169.9,19,1,269.9,6,Lathe,3,57.8,68.8,61.8,11.0,20.7
2026-06-25 21:36:20,med_capctl_cap15,LPT_MMUR,42,12169.9,19,1,269.9,7,Weld,3,48.0,54.1,51.8,6.2,20.7
2026-06-25 21:36:20,med_capctl_cap15,LPT_MMUR,42,12169.9,20,1,303.2,0,Assemble,3,36.5,45.7,41.4,9.2,18.5
2026-06-25 21:36:20,med_capctl_cap15,LPT_MMUR,42,12169.9,20,1,303.2,1,Inspect,3,37.4,46.1,43.1,8.7,17.3
2026-06-25 21:36:20,med_capctl_cap15,LPT_MMUR,42,12169.9,20,1,303.2,2,Assemble,3,47.9,55.0,52.3,7.1,8.1
2026-06-25 21:36:20,med_capctl_cap15,LPT_MMUR,42,12169.9,20,1,303.2,3,Mill,3,42.9,53.9,47.7,11.0,3.0
2026-06-25 21:36:20,med_capctl_cap15,LPT_MMUR,42,12169.9,20,1,303.2,4,Weld,3,44.6,58.1,52.4,13.5,19.0
2026-06-25 21:36:20,med_capctl_cap15,LPT_MMUR,42,12169.9,21,1,336.6,0,Assemble,3,54.1,62.6,59.2,8.5,18.5
2026-06-25 21:36:20,med_capctl_cap15,LPT_MMUR,42,12169.9,21,1,336.6,1,Lathe,3,38.5,61.6,51.0,23.0,20.7
2026-06-25 21:36:20,med_capctl_cap15,LPT_MMUR,42,12169.9,21,1,336.6,2,Mill,3,33.8,63.8,49.4,30.0,4.7
2026-06-25 21:36:20,med_capctl_cap15,LPT_MMUR,42,12169.9,21,1,336.6,3,Weld,3,41.6,69.3,55.8,27.8,19.0
2026-06-25 21:36:20,med_capctl_cap15,LPT_MMUR,42,12169.9,21,1,336.6,4,Assemble,3,29.9,66.4,44.6,36.4,6.4
2026-06-25 21:36:20,med_capctl_cap15,LPT_MMUR,42,12169.9,21,1,336.6,5,Mill,3,35.4,68.6,53.6,33.2,3.0
2026-06-25 21:36:20,med_capctl_cap15,LPT_MMUR,42,12169.9,21,1,336.6,6,Assemble,3,47.8,59.3,54.8,11.6,3.0
2026-06-25 21:36:20,med_capctl_cap15,LPT_MMUR,42,12169.9,22,1,336.6,0,Inspect,3,35.9,59.1,50.2,23.2,13.4
2026-06-25 21:36:20,med_capctl_cap15,LPT_MMUR,42,12169.9,22,1,336.6,1,Weld,3,35.9,45.1,39.5,9.2,4.7
2026-06-25 21:36:20,med_capctl_cap15,LPT_MMUR,42,12169.9,22,1,336.6,2,Mill,3,39.4,67.3,49.0,27.9,6.4
2026-06-25 21:36:20,med_capctl_cap15,LPT_MMUR,42,12169.9,22,1,336.6,3,Lathe,3,37.3,57.6,47.7,20.3,20.7
2026-06-25 21:36:20,med_capctl_cap15,LPT_MMUR,42,12169.9,22,1,336.6,4,Inspect,3,42.1,65.8,52.8,23.7,19.0
2026-06-25 21:36:20,med_capctl_cap15,LPT_MMUR,42,12169.9,23,1,369.9,0,Inspect,3,16.1,67.6,47.1,51.4,13.4
2026-06-25 21:36:20,med_capctl_cap15,LPT_MMUR,42,12169.9,23,1,369.9,1,Mill,3,20.7,70.3,49.4,49.5,8.1
2026-06-25 21:36:20,med_capctl_cap15,LPT_MMUR,42,12169.9,23,1,369.9,2,Inspect,3,49.4,68.0,56.4,18.6,17.3
2026-06-25 21:36:20,med_capctl_cap15,LPT_MMUR,42,12169.9,23,1,369.9,3,Assemble,3,36.1,66.2,48.1,30.1,8.1
2026-06-25 21:36:20,med_capctl_cap15,LPT_MMUR,42,12169.9,23,1,369.9,4,Mill,3,40.6,61.5,48.8,21.0,3.0
2026-06-25 21:36:20,med_capctl_cap15,LPT_MMUR,42,12169.9,23,1,369.9,5,Inspect,3,40.7,66.7,56.7,26.1,17.3
2026-06-25 21:36:20,med_capctl_cap15,LPT_MMUR,42,12169.9,23,1,369.9,6,Assemble,3,40.4,55.3,47.9,14.9,8.1
2026-06-25 21:36:20,med_capctl_cap15,LPT_MMUR,42,12169.9,23,1,369.9,7,Mill,3,48.9,71.2,59.7,22.3,3.0
2026-06-25 21:36:20,med_capctl_cap15,LPT_MMUR,42,12169.9,24,1,403.2,0,Assemble,3,35.0,59.5,45.4,24.5,18.5
2026-06-25 21:36:20,med_capctl_cap15,LPT_MMUR,42,12169.9,24,1,403.2,1,Mill,3,39.5,52.4,45.7,12.9,3.0
2026-06-25 21:36:20,med_capctl_cap15,LPT_MMUR,42,12169.9,24,1,403.2,2,Assemble,3,43.5,65.2,52.1,21.7,3.0
2026-06-25 21:36:20,med_capctl_cap15,LPT_MMUR,42,12169.9,24,1,403.2,3,Weld,3,43.8,62.3,55.9,18.6,19.0
2026-06-25 21:36:20,med_capctl_cap15,LPT_MMUR,42,12169.9,24,1,403.2,4,Assemble,3,56.3,66.6,61.0,10.3,6.4
2026-06-25 21:36:20,med_capctl_cap15,LPT_MMUR,42,12169.9,24,1,403.2,5,Lathe,3,45.6,56.5,49.3,11.0,20.7
2026-06-25 21:40:47,med_capctl_cap15,LPT_MMUR,43,12800.0,0,0,0.0,0,Assemble,3,46.3,67.8,55.2,21.4,18.6
2026-06-25 21:40:47,med_capctl_cap15,LPT_MMUR,43,12800.0,0,0,0.0,1,Lathe,3,42.8,62.1,51.3,19.3,20.7
2026-06-25 21:40:47,med_capctl_cap15,LPT_MMUR,43,12800.0,0,0,0.0,2,Weld,3,43.9,59.4,51.9,15.5,20.7
2026-06-25 21:40:47,med_capctl_cap15,LPT_MMUR,43,12800.0,0,0,0.0,3,Assemble,3,43.0,80.8,60.1,37.8,6.4
2026-06-25 21:40:47,med_capctl_cap15,LPT_MMUR,43,12800.0,0,0,0.0,4,Lathe,3,37.4,51.4,43.5,14.0,20.7
2026-06-25 21:40:47,med_capctl_cap15,LPT_MMUR,43,12800.0,0,0,0.0,5,Inspect,3,58.7,69.0,63.0,10.3,19.0
2026-06-25 21:40:47,med_capctl_cap15,LPT_MMUR,43,12800.0,0,0,0.0,6,Mill,3,34.6,58.4,45.4,23.9,8.1
2026-06-25 21:40:47,med_capctl_cap15,LPT_MMUR,43,12800.0,0,0,0.0,7,Inspect,3,27.1,58.8,45.8,31.7,17.3
2026-06-25 21:40:47,med_capctl_cap15,LPT_MMUR,43,12800.0,1,0,0.0,0,Weld,3,49.1,55.4,52.3,6.3,15.1
2026-06-25 21:40:47,med_capctl_cap15,LPT_MMUR,43,12800.0,1,0,0.0,1,Mill,3,40.8,60.7,49.5,20.0,6.4
2026-06-25 21:40:47,med_capctl_cap15,LPT_MMUR,43,12800.0,1,0,0.0,2,Weld,3,59.4,67.4,62.9,8.0,19.0
2026-06-25 21:40:47,med_capctl_cap15,LPT_MMUR,43,12800.0,1,0,0.0,3,Mill,3,51.6,59.6,55.4,7.9,6.4
