timestamp,instance,rule,seed,makespan,jobs,machines,total_ops,agvCount,decisions,total_reward,timescale,parking_method,pre_dispatching_method,stochastic_tag,weibull_k,weibull_lambda,mean_ttf_theoretical,repair_log_mu,repair_log_sigma,episode_failures,total_repair_time,dynamic_arrivals,arrival_lambda,mean_interarrival_theoretical,mean_interarrival_realised,last_arrival_sim_time,mean_flow_time,p95_flow_time,max_flow_time,mean_transport_wait,jobs_censored,mean_flow_time_penalized,p95_flow_time_penalized,max_flow_time_penalized,deadlock_detected,deadlock_sim_time
2026-09-19 12:25:38,mfsweep_shard1,LPT_MMUR,52,20000.01,137,15,274,7,1814,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,358,22890.5,0,0.00000,0.0,0.0,-1.0,357.73,789.13,789.13,189.75,119,17419.27,20000.01,20000.01,0,-1.0
2026-09-19 12:28:31,mfsweep_shard1,LPT_MMUR,53,5949.12,137,15,274,7,779,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,124,7683.7,0,0.00000,0.0,0.0,-1.0,1139.67,2613.24,5410.81,694.49,0,1139.67,2613.24,5410.81,0,-1.0
2026-09-19 12:31:06,mfsweep_shard1,LPT_MMUR,54,5099.56,137,15,274,7,701,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,99,5985.2,0,0.00000,0.0,0.0,-1.0,925.81,2186.77,4125.21,567.52,0,925.81,2186.77,4125.21,0,-1.0
2026-09-19 12:40:21,mfsweep_shard1,LPT_MMUR,55,20000.01,137,15,274,7,289,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,319,19173.9,0,0.00000,0.0,0.0,-1.0,327.58,564.88,568.06,182.41,109,15979.37,20000.01,20000.01,0,-1.0
2026-09-19 12:42:46,mfsweep_shard1,LPT_MMUR,56,4730.80,137,15,274,7,618,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,81,4935.5,0,0.00000,0.0,0.0,-1.0,635.93,1316.23,1854.18,349.14,0,635.93,1316.23,1854.18,0,-1.0
2026-09-19 12:45:35,mfsweep_shard1,LPT_MMUR,57,5239.10,137,15,274,7,649,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,101,5911.0,0,0.00000,0.0,0.0,-1.0,735.07,2465.56,2718.87,344.81,0,735.07,2465.56,2718.87,0,-1.0
2026-09-19 12:54:47,mfsweep_shard1,LPT_MMUR,58,20000.01,137,15,274,7,302,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,343,21894.0,0,0.00000,0.0,0.0,-1.0,293.11,459.52,459.52,197.45,124,18130.01,20000.01,20000.01,0,-1.0
2026-09-19 12:56:49,mfsweep_shard1,LPT_MMUR,59,4083.32,137,15,274,7,585,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,75,4708.5,0,0.00000,0.0,0.0,-1.0,450.42,913.46,1251.98,235.39,0,450.42,913.46,1251.98,0,-1.0
2026-09-19 12:59:08,mfsweep_shard1,LPT_MMUR,60,4897.30,137,15,274,7,633,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,84,5635.2,0,0.00000,0.0,0.0,-1.0,678.81,1740.34,2232.37,323.53,0,678.81,1740.34,2232.37,0,-1.0
2026-09-19 13:08:20,mfsweep_shard1,LPT_MMUR,61,20000.01,137,15,274,7,1238,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,335,21680.3,0,0.00000,0.0,0.0,-1.0,228.08,249.98,249.98,152.96,135,19711.37,20000.01,20000.01,0,-1.0
