timestamp,instance,rule,seed,agv_count,event_id,start_time,duration,agv_a,agv_b,min_centre_distance,zone_a,zone_b,state_a,state_b,a_x,a_z,b_x,b_z
2026-09-20 19:02:54,mfsweep_control_nofail,SPT_SRWT,42,12,0,204.84,0.44,2,6,0.943,BotSpine_Dock0,BotSpine_Dock0,ReturningToParking,ReturningToParking,-9.73,-14.58,-8.64,-14.00
2026-09-20 19:02:54,mfsweep_control_nofail,SPT_SRWT,42,12,1,242.86,0.44,0,7,0.945,BotSpine_Dock0,BotSpine_Dock0,ReturningToParking,ReturningToParking,-9.70,-14.58,-8.61,-14.00
2026-09-20 19:02:54,mfsweep_control_nofail,SPT_SRWT,42,12,2,260.10,0.46,3,7,0.934,BotSpine_Dock0,LeftVert_BotConn,ReturningToParking,ReturningToParking,-8.64,-14.00,-9.77,-14.55
2026-09-20 19:02:54,mfsweep_control_nofail,SPT_SRWT,42,12,3,265.54,0.70,7,8,0.419,BotSpine_Dock1,BotSpine_Transit0,MovingToPickup,ReturningToParking,-4.49,-14.55,-5.63,-14.00
2026-09-20 19:02:54,mfsweep_control_nofail,SPT_SRWT,42,12,4,275.38,0.44,3,8,0.943,BotSpine_Dock0,BotSpine_Dock0,ReturningToParking,ReturningToParking,-9.73,-14.58,-8.64,-14.00
2026-09-20 19:02:54,mfsweep_control_nofail,SPT_SRWT,42,12,5,280.88,0.44,1,8,0.943,BotSpine_Dock0,BotSpine_Dock0,ReturningToParking,ReturningToParking,-8.64,-14.00,-9.73,-14.58
2026-09-20 19:02:54,mfsweep_control_nofail,SPT_SRWT,42,12,6,286.44,0.44,1,5,0.954,BotSpine_Dock0,BotSpine_Dock0,ReturningToParking,ReturningToParking,-9.73,-14.58,-8.61,-14.00
2026-09-20 19:02:54,mfsweep_control_nofail,SPT_SRWT,42,12,7,291.82,0.46,4,5,0.934,BotSpine_Dock0,LeftVert_BotConn,ReturningToParking,ReturningToParking,-8.64,-14.00,-9.77,-14.55
2026-09-20 19:02:54,mfsweep_control_nofail,SPT_SRWT,42,12,8,297.02,0.44,4,10,0.954,BotSpine_Dock0,BotSpine_Dock0,ReturningToParking,ReturningToParking,-9.73,-14.58,-8.61,-14.00
2026-09-20 19:02:54,mfsweep_control_nofail,SPT_SRWT,42,12,9,314.24,0.44,10,11,0.945,BotSpine_Dock0,BotSpine_Dock0,ReturningToParking,ReturningToParking,-9.70,-14.58,-8.61,-14.00
2026-09-20 19:02:54,mfsweep_control_nofail,SPT_SRWT,42,12,10,328.10,0.46,6,11,0.934,BotSpine_Dock0,LeftVert_BotConn,ReturningToParking,ReturningToParking,-8.64,-14.00,-9.77,-14.55
2026-09-20 19:02:54,mfsweep_control_nofail,SPT_SRWT,42,12,11,343.36,0.44,6,9,0.943,BotSpine_Dock0,BotSpine_Dock0,ReturningToParking,ReturningToParking,-9.73,-14.58,-8.64,-14.00
2026-09-20 19:02:54,mfsweep_control_nofail,SPT_SRWT,42,12,12,358.48,0.44,7,9,0.943,BotSpine_Dock0,BotSpine_Dock0,ReturningToParking,ReturningToParking,-8.64,-14.00,-9.73,-14.58
2026-09-20 19:02:54,mfsweep_control_nofail,SPT_SRWT,42,12,13,363.94,0.44,2,7,0.943,BotSpine_Dock0,BotSpine_Dock0,ReturningToParking,ReturningToParking,-8.64,-14.00,-9.73,-14.58
2026-09-20 19:02:54,mfsweep_control_nofail,SPT_SRWT,42,12,14,369.36,0.44,0,2,0.943,BotSpine_Dock0,BotSpine_Dock0,ReturningToParking,ReturningToParking,-8.64,-14.00,-9.73,-14.58
2026-09-20 19:02:54,mfsweep_control_nofail,SPT_SRWT,42,12,15,383.82,0.44,0,5,0.943,BotSpine_Dock0,BotSpine_Dock0,ReturningToParking,ReturningToParking,-9.73,-14.58,-8.64,-14.00
