timestamp,instance,rule,seed,makespan,jobs,machines,total_ops,agvCount,decisions,total_reward,timescale,parking_method,pre_dispatching_method,stochastic_tag,weibull_k,weibull_lambda,mean_ttf_theoretical,repair_log_mu,repair_log_sigma,episode_failures,total_repair_time,dynamic_arrivals,arrival_lambda,mean_interarrival_theoretical,mean_interarrival_realised,last_arrival_sim_time,mean_flow_time,p95_flow_time,max_flow_time,mean_transport_wait,jobs_censored,mean_flow_time_penalized,p95_flow_time_penalized,max_flow_time_penalized,deadlock_detected,deadlock_sim_time,first_stall_sim_time,orphan_predispatch_released,agv_collision_events,agv_collision_pair_seconds,agv_clearance_events,agv_clearance_pair_seconds,agv_parking_overlap_events,agv_min_centre_distance,reservation_protocol
2026-09-21 00:46:55,mfsweep_shard0,SPT_SRWT,42,3818.62,137,15,274,10,575,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,69,4715.7,0,0.00000,0.0,0.0,-1.0,243.86,367.24,609.51,155.92,0,243.86,367.24,609.51,0,-1.0,-1.0,4,123,55.78,264,234.80,259,0.032,releasePrevious
2026-09-21 00:51:28,mfsweep_shard0,SPT_SRWT,43,3919.86,137,15,274,10,584,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,69,4757.1,0,0.00000,0.0,0.0,-1.0,256.29,403.97,921.24,156.59,0,256.29,403.97,921.24,0,-1.0,-1.0,1,108,55.18,247,210.62,275,0.140,releasePrevious
2026-09-21 00:55:54,mfsweep_shard0,SPT_SRWT,44,3774.32,137,15,274,10,598,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,60,3534.8,0,0.00000,0.0,0.0,-1.0,269.05,451.44,857.34,158.85,0,269.05,451.44,857.34,0,-1.0,-1.0,6,100,45.70,240,235.24,267,0.185,releasePrevious
2026-09-21 01:00:19,mfsweep_shard0,SPT_SRWT,45,3798.30,137,15,274,10,593,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,73,4489.9,0,0.00000,0.0,0.0,-1.0,266.83,490.76,859.24,160.82,0,266.83,490.76,859.24,0,-1.0,-1.0,4,92,41.80,222,214.68,230,0.039,releasePrevious
2026-09-21 01:04:46,mfsweep_shard0,SPT_SRWT,46,3835.94,137,15,274,10,578,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,69,4549.2,0,0.00000,0.0,0.0,-1.0,248.36,341.11,558.72,153.56,0,248.36,341.11,558.72,0,-1.0,-1.0,2,120,54.26,242,224.48,279,0.039,releasePrevious
2026-09-21 01:09:15,mfsweep_shard0,SPT_SRWT,47,3791.92,137,15,274,10,583,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,72,4514.1,0,0.00000,0.0,0.0,-1.0,241.63,362.87,534.14,153.90,0,241.63,362.87,534.14,0,-1.0,-1.0,4,110,51.36,247,213.74,252,0.117,releasePrevious
2026-09-21 01:13:49,mfsweep_shard0,SPT_SRWT,48,3920.40,137,15,274,10,598,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,73,5204.6,0,0.00000,0.0,0.0,-1.0,267.73,439.94,732.05,162.75,0,267.73,439.94,732.05,0,-1.0,-1.0,4,97,57.62,222,227.38,233,0.115,releasePrevious
2026-09-21 01:18:18,mfsweep_shard0,SPT_SRWT,49,3804.74,137,15,274,10,575,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,68,4406.3,0,0.00000,0.0,0.0,-1.0,247.05,348.94,497.40,153.40,0,247.05,348.94,497.40,0,-1.0,-1.0,4,120,53.36,248,232.56,280,0.933,releasePrevious
2026-09-21 01:22:54,mfsweep_shard0,SPT_SRWT,50,3963.54,137,15,274,10,609,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,78,4882.5,0,0.00000,0.0,0.0,-1.0,282.99,474.09,967.92,168.46,0,282.99,474.09,967.92,0,-1.0,-1.0,5,88,40.22,218,221.88,226,0.027,releasePrevious
2026-09-21 01:27:21,mfsweep_shard0,SPT_SRWT,51,3768.40,137,15,274,10,587,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,74,5116.0,0,0.00000,0.0,0.0,-1.0,243.13,357.19,478.73,157.23,0,243.13,357.19,478.73,0,-1.0,-1.0,5,96,43.22,202,171.46,245,0.034,releasePrevious
