global_step,env,seed,seed_index,return,length,makespan,mean_flow_time,total_flow_time,jobs_exited,deadlock,timed_out
4208,2,1239604,29,-2.621859043031931,32,496.8998107910156,327.75238037109375,2622.01904296875,8.0,False,False
4208,3,15006662,29,-2.587698886781931,32,515.4398193359375,323.48236083984375,2587.85888671875,8.0,False,False
4336,0,14204709,30,-2.5252589453756813,32,496.8998107910156,315.6773681640625,2525.4189453125,8.0,False,False
4336,1,1303676,30,-2.428298984438181,32,496.6398010253906,303.557373046875,2428.458984375,8.0,False,False
4336,2,5006213,30,-2.645379062563181,32,508.9197998046875,330.6923828125,2645.5390625,8.0,False,False
4336,3,3381182,30,-2.6021988867819315,32,496.6398010253906,325.29486083984375,2602.35888671875,8.0,False,False
4464,0,2955255,31,-2.4721991309225557,32,508.4197998046875,309.0448913574219,2472.359130859375,8.0,False,False
4464,1,2148796,31,-2.428298984438181,32,496.6398010253906,303.557373046875,2428.458984375,8.0,False,False
4464,2,14669524,31,-2.583258945375681,32,514.6397705078125,322.9273681640625,2583.4189453125,8.0,False,False
4464,3,7586517,31,-2.690738925844431,32,511.6997985839844,336.36236572265625,2690.89892578125,8.0,False,False
4592,0,1507090,32,-2.621859043031931,32,496.8998107910156,327.75238037109375,2622.01904296875,8.0,False,False
4592,1,7777235,32,-2.588778964906931,32,508.1597900390625,323.61737060546875,2588.93896484375,8.0,False,False
4592,2,12180600,32,-2.528879062563181,32,510.73980712890625,316.1298828125,2529.0390625,8.0,False,False
4592,3,11078942,32,-2.5700990332663065,32,496.8998107910156,321.2823791503906,2570.259033203125,8.0,False,False
4720,0,14483107,33,-2.475038974672556,32,515.27978515625,309.3998718261719,2475.198974609375,8.0,False,False
4720,1,9730862,33,-2.4983390235006815,32,496.6398010253906,312.3123779296875,2498.4990234375,8.0,False,False
4720,2,14359817,33,-2.4627789649069314,32,496.8998107910156,307.86737060546875,2462.93896484375,8.0,False,False
4720,3,5049603,33,-2.533038974672556,32,496.8998107910156,316.6498718261719,2533.198974609375,8.0,False,False
4848,0,380588,34,-2.462939121156931,32,496.8197937011719,307.88739013671875,2463.09912109375,8.0,False,False
4848,1,11885779,34,-2.428298984438181,32,496.6398010253906,303.557373046875,2428.458984375,8.0,False,False
4848,2,9366560,34,-2.6036190527975562,32,517.4797973632812,325.4723815917969,2603.779052734375,8.0,False,False
4848,3,4739061,34,-2.4627789649069314,32,496.8998107910156,307.86737060546875,2462.93896484375,8.0,False,False
4976,0,9088797,35,-2.6105389746725556,32,508.73980712890625,326.3373718261719,2610.698974609375,8.0,False,False
4976,1,5286281,35,-2.5239191016256814,32,501.6597900390625,315.5098876953125,2524.0791015625,8.0,False,False
4976,2,6390375,35,-2.5356590918600563,32,496.8998107910156,316.9773864746094,2535.819091796875,8.0,False,False
4976,3,5206977,35,-2.5352789649069316,32,509.1597900390625,316.92987060546875,2535.43896484375,8.0,False,False
5104,0,1358078,36,-2.5288990820944313,32,496.8998107910156,316.13238525390625,2529.05908203125,8.0,False,False
5104,1,6379564,36,-2.5143590430319307,32,503.71978759765625,314.31488037109375,2514.51904296875,8.0,False,False
5104,2,10730497,36,-2.4849588965475564,32,496.8998107910156,310.6398620605469,2485.118896484375,8.0,False,False
5104,3,9795927,36,-2.5761190527975564,32,496.6398010253906,322.0348815917969,2576.279052734375,8.0,False,False
5232,0,5035334,37,-2.4627789649069314,32,496.8998107910156,307.86737060546875,2462.93896484375,8.0,False,False
5232,1,570509,37,-2.4597389258444307,32,508.4197998046875,307.48736572265625,2459.89892578125,8.0,False,False
5232,2,5925886,37,-2.609079013735056,32,501.6597900390625,326.1548767089844,2609.239013671875,8.0,False,False
5232,3,5434917,37,-2.5252589453756813,32,496.8998107910156,315.6773681640625,2525.4189453125,8.0,False,False
5360,0,8076060,38,-2.4659591406881813,32,496.559814453125,308.264892578125,2466.119140625,8.0,False,False
5360,1,10667517,38,-2.7144588965475553,32,519.8397827148438,339.3273620605469,2714.618896484375,8.0,False,False
5360,2,11505908,38,-2.542138828188181,32,514.5797729492188,317.787353515625,2542.298828125,8.0,False,False
5360,3,6359847,38,-2.7408788184225563,32,496.8998107910156,342.6298522949219,2741.038818359375,8.0,False,False
5488,0,7097287,39,-2.428278964906931,32,496.6398010253906,303.55487060546875,2428.43896484375,8.0,False,False
5488,1,5619442,39,-2.4629591406881812,32,496.8197937011719,307.889892578125,2463.119140625,8.0,False,False
5488,2,4128547,39,-2.4576190527975563,32,496.8998107910156,307.2223815917969,2457.779052734375,8.0,False,False
5488,3,6870310,39,-2.577718906313181,32,515.0797729492188,322.23486328125,2577.87890625,8.0,False,False
5616,0,6771186,40,-2.577718906313181,32,515.0797729492188,322.23486328125,2577.87890625,8.0,False,False
5616,1,12562074,40,-2.4627789649069314,32,496.8998107910156,307.86737060546875,2462.93896484375,8.0,False,False
5616,2,8583942,40,-2.4627789649069314,32,496.8998107910156,307.86737060546875,2462.93896484375,8.0,False,False
5616,3,1483035,40,-2.609079013735056,32,501.6597900390625,326.1548767089844,2609.239013671875,8.0,False,False
5744,0,484842,41,-2.487859043031931,32,514.039794921875,311.00238037109375,2488.01904296875,8.0,False,False
5744,1,4429571,41,-2.590939121156931,32,518.2998046875,323.88739013671875,2591.09912109375,8.0,False,False
5744,2,13524404,41,-2.577718906313181,32,515.0797729492188,322.23486328125,2577.87890625,8.0,False,False
5744,3,1998568,41,-2.4627789649069314,32,496.8998107910156,307.86737060546875,2462.93896484375,8.0,False,False
5872,0,99748,42,-2.4627789649069314,32,496.8998107910156,307.86737060546875,2462.93896484375,8.0,False,False
5872,1,3809666,42,-2.4680589942038065,32,496.8998107910156,308.5273742675781,2468.218994140625,8.0,False,False
5872,2,14380215,42,-2.590178867250681,32,515.0797729492188,323.7923583984375,2590.3388671875,8.0,False,False
5872,3,6945390,42,-2.458038974672556,32,496.8197937011719,307.2748718261719,2458.198974609375,8.0,False,False
6000,0,2093884,43,-2.715418857485056,32,515.0797729492188,339.4473571777344,2715.578857421875,8.0,False,False
6000,1,11784482,43,-2.470439121156931,32,505.2798156738281,308.82489013671875,2470.59912109375,8.0,False,False
6000,2,9448529,43,-2.4931390723288063,32,496.8197937011719,311.6623840332031,2493.299072265625,8.0,False,False
6000,3,10986873,43,-2.4576190527975563,32,496.8998107910156,307.2223815917969,2457.779052734375,8.0,False,False
6128,0,148904,44,-2.5143590430319307,32,503.71978759765625,314.31488037109375,2514.51904296875,8.0,False,False
6128,1,7973417,44,-2.604798984438181,32,496.6398010253906,325.619873046875,2604.958984375,8.0,False,False
6128,2,11819086,44,-2.4576190527975563,32,496.8998107910156,307.2223815917969,2457.779052734375,8.0,False,False
6128,3,14421438,44,-2.6490389746725564,32,496.8998107910156,331.1498718261719,2649.198974609375,8.0,False,False
6256,0,11254504,45,-2.6213390235006813,32,496.8998107910156,327.6873779296875,2621.4990234375,8.0,False,False
6256,1,7285765,45,-2.7934588965475564,32,496.6398010253906,349.2023620605469,2793.618896484375,8.0,False,False
6256,2,4263574,45,-2.621859043031931,32,496.8998107910156,327.75238037109375,2622.01904296875,8.0,False,False
6256,3,11416685,45,-2.5606590918600562,32,515.0797729492188,320.1023864746094,2560.819091796875,8.0,False,False
6384,0,8823146,46,-2.6385790137350558,32,497.3998107910156,329.8423767089844,2638.739013671875,8.0,False,False
6384,1,14579272,46,-2.5252589453756813,32,496.8998107910156,315.6773681640625,2525.4189453125,8.0,False,False
6384,2,13117322,46,-2.6213390235006813,32,496.8998107910156,327.6873779296875,2621.4990234375,8.0,False,False
6384,3,3507700,46,-2.4659591406881813,32,496.559814453125,308.264892578125,2466.119140625,8.0,False,False
6512,0,10861566,47,-2.6169588965475565,32,496.4598083496094,327.1398620605469,2617.118896484375,8.0,False,False
6512,1,2734099,47,-2.6296388281881815,32,496.8998107910156,328.724853515625,2629.798828125,8.0,False,False
6512,2,601950,47,-2.5606590918600562,32,515.0797729492188,320.1023864746094,2560.819091796875,8.0,False,False
6512,3,16476093,47,-2.4580589942038062,32,496.8197937011719,307.2773742675781,2458.218994140625,8.0,False,False
6640,0,4324201,48,-2.458498935610056,32,496.6398010253906,307.3323669433594,2458.658935546875,8.0,False,False
6640,1,4033464,48,-2.576658847719431,32,515.0797729492188,322.10235595703125,2576.81884765625,8.0,False,False
6640,2,3283622,48,-2.6395990332663057,32,497.3998107910156,329.9698791503906,2639.759033203125,8.0,False,False
6640,3,5672745,48,-2.5606590918600562,32,515.0797729492188,320.1023864746094,2560.819091796875,8.0,False,False
6768,0,10328295,49,-2.4627789649069314,32,496.8998107910156,307.86737060546875,2462.93896484375,8.0,False,False
6768,1,13958258,49,-2.621859043031931,32,496.8998107910156,327.75238037109375,2622.01904296875,8.0,False,False
6768,2,1339665,49,-2.6169588965475565,32,496.4598083496094,327.1398620605469,2617.118896484375,8.0,False,False
6768,3,8610834,49,-2.6213390235006813,32,496.8998107910156,327.6873779296875,2621.4990234375,8.0,False,False
6896,0,12821073,50,-2.428298984438181,32,496.6398010253906,303.557373046875,2428.458984375,8.0,False,False
6896,1,10249712,50,-2.6213390235006813,32,496.8998107910156,327.6873779296875,2621.4990234375,8.0,False,False
6896,2,16149736,50,-2.428298984438181,32,496.6398010253906,303.557373046875,2428.458984375,8.0,False,False
6896,3,5461901,50,-2.658339023500681,32,515.0797729492188,332.3123779296875,2658.4990234375,8.0,False,False
7024,0,6443204,51,-2.5606590918600562,32,515.0797729492188,320.1023864746094,2560.819091796875,8.0,False,False
7024,1,7175754,51,-2.6213390235006813,32,496.8998107910156,327.6873779296875,2621.4990234375,8.0,False,False
7024,2,2946278,51,-2.621859043031931,32,496.8998107910156,327.75238037109375,2622.01904296875,8.0,False,False
7024,3,2855020,51,-2.621859043031931,32,496.8998107910156,327.75238037109375,2622.01904296875,8.0,False,False
7152,0,7738371,52,-2.621859043031931,32,496.8998107910156,327.75238037109375,2622.01904296875,8.0,False,False
7152,1,10771603,52,-2.524679111391306,32,497.3998107910156,315.6048889160156,2524.839111328125,8.0,False,False
7152,2,6126431,52,-2.4580589942038062,32,496.8197937011719,307.2773742675781,2458.218994140625,8.0,False,False
7152,3,14527747,52,-2.4983390235006815,32,496.6398010253906,312.3123779296875,2498.4990234375,8.0,False,False
7280,0,16730434,53,-2.4576190527975563,32,496.8998107910156,307.2223815917969,2457.779052734375,8.0,False,False
7280,1,3890821,53,-2.4228390235006807,32,495.9398193359375,302.8748779296875,2422.9990234375,8.0,False,False
7280,2,5577188,53,-2.428298984438181,32,496.6398010253906,303.557373046875,2428.458984375,8.0,False,False
7280,3,1951816,53,-2.4983390235006815,32,496.6398010253906,312.3123779296875,2498.4990234375,8.0,False,False
7408,0,13507427,54,-2.5101590918600563,32,496.6398010253906,313.7898864746094,2510.319091796875,8.0,False,False
7408,1,6581532,54,-2.4627789649069314,32,496.8998107910156,307.86737060546875,2462.93896484375,8.0,False,False
7408,2,4068600,54,-2.577718906313181,32,515.0797729492188,322.23486328125,2577.87890625,8.0,False,False
7408,3,5327792,54,-2.4983390235006815,32,496.6398010253906,312.3123779296875,2498.4990234375,8.0,False,False
7536,0,16455877,55,-2.4627789649069314,32,496.8998107910156,307.86737060546875,2462.93896484375,8.0,False,False
7536,1,4285688,55,-2.4627789649069314,32,496.8998107910156,307.86737060546875,2462.93896484375,8.0,False,False
7536,2,996639,55,-2.566319003969431,32,496.6398010253906,320.80987548828125,2566.47900390625,8.0,False,False
7536,3,2343927,55,-2.5356590918600563,32,496.8998107910156,316.9773864746094,2535.819091796875,8.0,False,False
7664,0,6373549,56,-2.5606590918600562,32,515.0797729492188,320.1023864746094,2560.819091796875,8.0,False,False
7664,1,9957793,56,-2.4627789649069314,32,496.8998107910156,307.86737060546875,2462.93896484375,8.0,False,False
7664,2,11046978,56,-2.621859043031931,32,496.8998107910156,327.75238037109375,2622.01904296875,8.0,False,False
7664,3,9146520,56,-2.4629591406881812,32,496.8197937011719,307.889892578125,2463.119140625,8.0,False,False
7792,0,11504630,57,-2.4680589942038065,32,496.8998107910156,308.5273742675781,2468.218994140625,8.0,False,False
7792,1,5813338,57,-2.4983390235006815,32,496.6398010253906,312.3123779296875,2498.4990234375,8.0,False,False
7792,2,11838466,57,-2.515258945375681,32,496.8197937011719,314.4273681640625,2515.4189453125,8.0,False,False
7792,3,7951597,57,-2.5606590918600562,32,515.0797729492188,320.1023864746094,2560.819091796875,8.0,False,False
7920,0,15940537,58,-2.428298984438181,32,496.6398010253906,303.557373046875,2428.458984375,8.0,False,False
7920,1,13277524,58,-2.4868190039694307,32,496.559814453125,310.87237548828125,2486.97900390625,8.0,False,False
7920,2,13820037,58,-2.4580589942038062,32,496.8197937011719,307.2773742675781,2458.218994140625,8.0,False,False
7920,3,8422531,58,-2.5606590918600562,32,515.0797729492188,320.1023864746094,2560.819091796875,8.0,False,False
8048,0,10916391,59,-2.4627789649069314,32,496.8998107910156,307.86737060546875,2462.93896484375,8.0,False,False
8048,1,10239211,59,-2.503538974672556,32,503.73980712890625,312.9623718261719,2503.698974609375,8.0,False,False
8048,2,16146189,59,-2.5408190039694314,32,496.8998107910156,317.62237548828125,2540.97900390625,8.0,False,False
8048,3,7135603,59,-2.568599033266306,32,519.8397827148438,321.0948791503906,2568.759033203125,8.0,False,False
8176,0,14099682,60,-2.577718906313181,32,515.0797729492188,322.23486328125,2577.87890625,8.0,False,False
8176,1,14742518,60,-2.806058750063181,32,497.3998107910156,350.77734375,2806.21875,8.0,False,False
8176,2,2702515,60,-2.4929789160788065,32,496.8998107910156,311.6423645019531,2493.138916015625,8.0,False,False
8176,3,115004,60,-2.5606590918600562,32,515.0797729492188,320.1023864746094,2560.819091796875,8.0,False,False
8304,0,11553335,61,-2.4868190039694307,32,496.559814453125,310.87237548828125,2486.97900390625,8.0,False,False
8304,1,10754305,61,-2.467758945375681,32,496.4598083496094,308.4898681640625,2467.9189453125,8.0,False,False
8304,2,3009861,61,-2.471238925844431,32,496.559814453125,308.92486572265625,2471.39892578125,8.0,False,False
8304,3,7695706,61,-2.4627789649069314,32,496.8998107910156,307.86737060546875,2462.93896484375,8.0,False,False
8432,0,11814137,62,-2.5606590918600562,32,515.0797729492188,320.1023864746094,2560.819091796875,8.0,False,False
8432,1,5839120,62,-2.4627789649069314,32,496.8998107910156,307.86737060546875,2462.93896484375,8.0,False,False
8432,2,15724063,62,-2.4983390235006815,32,496.6398010253906,312.3123779296875,2498.4990234375,8.0,False,False
8432,3,4495419,62,-2.428298984438181,32,496.6398010253906,303.557373046875,2428.458984375,8.0,False,False
8560,0,6531129,63,-2.621859043031931,32,496.8998107910156,327.75238037109375,2622.01904296875,8.0,False,False
