global_step,env,seed,seed_index,return,length,makespan,mean_flow_time,total_flow_time,jobs_exited,deadlock,timed_out,truncated
3600,2,3849765,4,-8.593289570320392,161,2700.01904296875,164.57358685661765,8393.2529296875,51.0,False,False,True
3604,3,11703967,4,-8.499869648445397,162,2700.01904296875,163.32966796875,8166.4833984375,50.0,False,False,True
4244,0,697011,5,-8.6057690625079,161,2700.01904296875,164.81828278186273,8405.732421875,51.0,False,False,True
4248,1,13438998,5,-8.439169453132902,162,2700.01904296875,161.5516237745098,8239.1328125,51.0,False,False,True
4248,2,10091945,5,-8.437688984382895,162,2700.01904296875,161.5225949754902,8237.65234375,51.0,False,False,True
4252,3,5398561,5,-8.559669453132896,162,2700.01904296875,163.91436887254903,8359.6328125,51.0,False,False,True
4888,0,1271567,6,-8.576489765632896,161,2700.01904296875,164.24417892156862,8376.453125,51.0,False,False,True
4896,1,3844538,6,-8.484289570320392,162,2700.01904296875,162.43633195465685,8284.2529296875,51.0,False,False,True
4896,2,14972788,6,-8.492189960945396,162,2700.01904296875,162.59122242647058,8292.15234375,51.0,False,False,True
4900,3,9745999,6,-8.608430195320397,162,2700.01904296875,164.87046185661765,8408.3935546875,51.0,False,False,True
5536,0,287122,7,-8.523689960945394,162,2700.01904296875,163.806083984375,8190.30419921875,50.0,False,False,True
5544,1,16048073,7,-8.617749531257894,162,2700.01904296875,165.05319393382354,8417.712890625,51.0,False,False,True
5544,2,2442926,7,-8.543390156257894,162,2700.01904296875,163.5951478247549,8343.3525390625,51.0,False,False,True
5544,3,5323105,7,-8.614869648445396,161,2700.01904296875,164.99672564338235,8414.8330078125,51.0,False,False,True
6184,0,2948744,8,-8.485608906257895,162,2700.01904296875,163.04447265625,8152.2236328125,50.0,False,False,True
6192,1,14954282,8,-8.5220298046954,162,2700.01904296875,163.1763365502451,8321.9931640625,51.0,False,False,True
6192,2,7322910,8,-8.600510273445396,162,2700.01904296875,164.71515012254903,8400.47265625,51.0,False,False,True
6192,3,16443262,8,-8.563670429695398,162,2700.01904296875,163.99280024509804,8363.6328125,51.0,False,False,True
6828,0,13646277,9,-8.687109882820396,161,2700.01904296875,167.0744921875,8353.724609375,50.0,False,False,True
6836,2,1943573,9,-8.533049335945394,161,2700.01904296875,163.3924057904412,8333.0126953125,51.0,False,False,True
6840,1,992813,9,-8.580369648445396,162,2700.01904296875,164.32025505514707,8380.3330078125,51.0,False,False,True
6840,3,5025644,9,-8.576709492195398,162,2700.01904296875,164.24848728553923,8376.6728515625,51.0,False,False,True
7472,0,10898894,10,-8.424510273445398,161,2700.01904296875,161.26418887867646,8224.4736328125,51.0,False,False,True
7484,2,829586,10,-8.793409687507893,162,2700.01904296875,168.49751072303923,8593.373046875,51.0,False,False,True
7484,3,10730618,10,-8.453829609382892,161,2700.01904296875,161.83907781862746,8253.79296875,51.0,False,False,True
7488,1,1072389,10,-8.408509296882892,162,2700.01904296875,160.95044424019608,8208.47265625,51.0,False,False,True
8116,0,15314369,11,-8.7998100781329,161,2700.01904296875,168.62300857843138,8599.7734375,51.0,False,False,True
8132,2,5491851,11,-8.4260903515704,162,2700.01904296875,161.29515165441177,8226.052734375,51.0,False,False,True
8132,3,11554060,11,-8.604529804695396,162,2700.01904296875,164.79398360906862,8404.4931640625,51.0,False,False,True
8136,1,3973781,11,-8.497629414070394,162,2700.01904296875,162.69789751838235,8297.5927734375,51.0,False,False,True
8760,0,8454422,12,-8.559629414070399,161,2700.01904296875,163.91358379289215,8359.5927734375,51.0,False,False,True
8780,2,16056391,12,-8.61909035157039,162,2700.01904296875,165.07946537990196,8419.052734375,51.0,False,False,True
8780,3,2999862,12,-8.596649921882891,162,2700.01904296875,164.6394761029412,8396.61328125,51.0,False,False,True
8784,1,4215690,12,-8.519148945320392,162,2700.01904296875,163.1198491115196,8319.1123046875,51.0,False,False,True
9408,0,10181593,13,-8.589330585945403,162,2700.01904296875,165.11888671875,8255.9443359375,50.0,False,False,True
9424,3,5380241,13,-8.548149921882894,161,2700.01904296875,163.6884957107843,8348.11328125,51.0,False,False,True
9428,1,13219417,13,-8.574789570320394,161,2700.01904296875,164.21084175857843,8374.7529296875,51.0,False,False,True
9428,2,1994260,13,-8.422529804695396,162,2700.01904296875,161.22535615808823,8222.4931640625,51.0,False,False,True
10056,0,16286654,14,-8.468369648445394,162,2700.01904296875,162.1241766237745,8268.3330078125,51.0,False,False,True
10072,2,15977340,14,-8.498209492195393,161,2700.01904296875,162.7092715992647,8298.1728515625,51.0,False,False,True
10072,3,4149010,14,-8.780930195320396,162,2700.01904296875,168.9508984375,8447.544921875,50.0,False,False,True
10076,1,4256688,14,-8.438989765632895,162,2700.01904296875,161.54810049019608,8238.953125,51.0,False,False,True
10704,0,12241626,15,-8.555809101570395,162,2700.01904296875,163.83867570465685,8355.7724609375,51.0,False,False,True
10716,2,6328284,15,-8.671669453132894,161,2700.01904296875,166.11044730392157,8471.6328125,51.0,False,False,True
10720,3,12131058,15,-8.589210468757896,162,2700.01904296875,164.4935853247549,8389.1728515625,51.0,False,False,True
10724,1,15168,15,-8.569310078132897,162,2700.01904296875,164.1033815870098,8369.2724609375,51.0,False,False,True
11348,0,10611421,16,-8.659850117195397,161,2700.01904296875,165.87869561887254,8459.8134765625,51.0,False,False,True
11364,2,1100743,16,-8.524310078132899,162,2700.01904296875,163.22104779411765,8324.2734375,51.0,False,False,True
11368,1,659756,16,-8.435288593757894,161,2700.01904296875,161.47552849264707,8235.251953125,51.0,False,False,True
11368,3,3484185,16,-8.400529804695394,162,2700.01904296875,160.79398360906862,8200.4931640625,51.0,False,False,True
11996,0,9125077,17,-8.693730000007905,162,2700.01904296875,166.5429878982843,8493.6923828125,51.0,False,False,True
12012,1,12178355,17,-8.7066294140704,161,2700.01904296875,166.79593673406862,8506.5927734375,51.0,False,False,True
12012,2,8050303,17,-8.6285903515704,162,2700.01904296875,165.26573988970588,8428.552734375,51.0,False,False,True
12016,3,1084612,17,-8.5850493359454,162,2700.01904296875,164.41201363357843,8385.0126953125,51.0,False,False,True
12644,0,9398256,18,-8.528590351570397,162,2700.01904296875,163.3049555759804,8328.552734375,51.0,False,False,True
12660,1,16057645,18,-8.455890156257894,162,2700.01904296875,161.87948069852942,8255.853515625,51.0,False,False,True
12660,2,6508447,18,-8.488109882820389,162,2700.01904296875,162.51122089460785,8288.072265625,51.0,False,False,True
12660,3,14825992,18,-8.491350117195392,161,2700.01904296875,162.5747740502451,8291.3134765625,51.0,False,False,True
13292,0,15688561,19,-8.4603296093829,162,2700.01904296875,161.9665287990196,8260.29296875,51.0,False,False,True
13304,1,10384994,19,-8.369789570320393,161,2700.01904296875,160.1912339154412,8169.7529296875,51.0,False,False,True
13304,3,2773042,19,-8.620829609382897,161,2700.01904296875,165.11358762254903,8420.79296875,51.0,False,False,True
13308,2,4392608,19,-8.426129414070399,162,2700.01904296875,161.29593673406862,8226.0927734375,51.0,False,False,True
13936,0,4660337,20,-8.556609882820394,161,2700.01904296875,163.85437729779412,8356.5732421875,51.0,False,False,True
13948,1,8312904,20,-8.35564992188289,161,2700.01904296875,159.91398590686273,8155.61328125,51.0,False,False,True
13948,3,15612854,20,-8.4431303906329,161,2700.01904296875,161.62928921568627,8243.09375,51.0,False,False,True
13952,2,6609341,20,-8.7465092968829,161,2700.01904296875,167.57789522058823,8546.47265625,51.0,False,False,True
14584,0,13689592,21,-8.625529804695395,162,2700.01904296875,165.20574831495097,8425.4931640625,51.0,False,False,True
14592,1,77933,21,-8.6041704296954,161,2700.01904296875,164.7869370404412,8404.1337890625,51.0,False,False,True
14592,3,15239053,21,-8.414109882820396,161,2700.01904296875,161.0602596507353,8214.0732421875,51.0,False,False,True
14596,2,8085849,21,-8.713449726570396,161,2700.01904296875,166.9296683517157,8513.4130859375,51.0,False,False,True
15232,0,11258731,22,-8.329310078132892,162,2700.01904296875,159.39750880821077,8129.27294921875,51.0,False,False,True
15240,1,16118918,22,-8.501849140632896,162,2700.01904296875,162.78063725490196,8301.8125,51.0,False,False,True
15240,3,1559425,22,-8.432430195320398,162,2700.01904296875,161.41948146446077,8232.3935546875,51.0,False,False,True
15244,2,5770192,22,-8.3852495312579,162,2700.01904296875,160.49437040441177,8185.212890625,51.0,False,False,True
15880,0,55917,23,-8.507310078132894,162,2700.01904296875,162.8877144607843,8307.2734375,51.0,False,False,True
15884,3,9087869,23,-8.529648945320393,161,2700.01904296875,163.32573146446077,8329.6123046875,51.0,False,False,True
15888,1,1825979,23,-8.576249531257895,162,2700.01904296875,164.23946844362746,8376.212890625,51.0,False,False,True
15892,2,14603416,23,-8.403649921882895,162,2700.01904296875,160.85516237745097,8203.61328125,51.0,False,False,True
16528,0,6618784,24,-8.423109882820398,162,2700.01904296875,161.23673023897058,8223.0732421875,51.0,False,False,True
16528,3,11980454,24,-8.5757895703204,161,2700.01904296875,164.84806640625,8242.4033203125,50.0,False,False,True
16536,1,889647,24,-8.513449726570395,162,2700.01904296875,163.0080997242647,8313.4130859375,51.0,False,False,True
16536,2,11171489,24,-8.799489765632895,161,2700.01904296875,168.61672794117646,8599.453125,51.0,False,False,True
17176,0,14386282,25,-8.710369648445397,162,2700.01904296875,166.8692746629902,8510.3330078125,51.0,False,False,True
17176,3,10260493,25,-8.591869648445396,162,2700.01904296875,165.1696875,8258.484375,50.0,False,False,True
17180,1,2198200,25,-8.6223696484454,161,2700.01904296875,165.14378446691177,8422.3330078125,51.0,False,False,True
17180,2,10908167,25,-8.517170429695392,161,2700.01904296875,163.0810355392157,8317.1328125,51.0,False,False,True
17820,3,2057236,26,-8.625989765632891,161,2700.01904296875,165.21476715686273,8425.953125,51.0,False,False,True
17824,0,9304317,26,-8.632909687507897,162,2700.01904296875,165.3504518995098,8432.873046875,51.0,False,False,True
17824,2,10137883,26,-8.600569843757892,161,2700.01904296875,164.71633731617646,8400.533203125,51.0,False,False,True
17828,1,3791659,26,-8.488529804695398,162,2700.01904296875,162.51947380514707,8288.4931640625,51.0,False,False,True
18464,3,3647391,27,-8.470510273445392,161,2700.01904296875,162.1661496629902,8270.4736328125,51.0,False,False,True
18468,0,573136,27,-8.362809101570395,161,2700.01904296875,160.0543715533088,8162.77294921875,51.0,False,False,True
18468,2,11297694,27,-8.4454106640704,161,2700.01904296875,161.6739813112745,8245.373046875,51.0,False,False,True
18476,1,12781626,27,-8.604029804695397,162,2700.01904296875,164.7841796875,8403.9931640625,51.0,False,False,True
19112,3,1766765,28,-8.538970234382894,162,2700.01904296875,163.5085018382353,8338.93359375,51.0,False,False,True
19116,0,12835074,28,-8.814389179695398,162,2700.01904296875,168.90887331495097,8614.3525390625,51.0,False,False,True
19116,2,5029032,28,-8.566069843757901,162,2700.01904296875,164.03984757965685,8366.0322265625,51.0,False,False,True
19124,1,183151,28,-8.645930195320398,162,2700.01904296875,165.6057559742647,8445.8935546875,51.0,False,False,True
19760,0,12244290,29,-8.421629414070395,161,2700.01904296875,161.20770143995097,8221.5927734375,51.0,False,False,True
19760,3,15006662,29,-8.2901899609454,162,2700.01904296875,158.63045726102942,8090.1533203125,51.0,False,False,True
19764,2,1239604,29,-8.658689960945399,162,2700.01904296875,165.85594745710785,8458.6533203125,51.0,False,False,True
19768,1,16085931,29,-8.541249531257895,161,2700.01904296875,164.157265625,8207.86328125,50.0,False,False,True
20404,3,3381182,30,-8.514669453132893,161,2700.01904296875,163.03201593137254,8314.6328125,51.0,False,False,True
20408,0,14204709,30,-8.740890156257896,162,2700.01904296875,167.46769684436273,8540.8525390625,51.0,False,False,True
20412,2,5006213,30,-8.511510273445396,162,2700.01904296875,162.97007123161765,8311.4736328125,51.0,False,False,True
20416,1,1303676,30,-8.486109882820399,162,2700.01904296875,162.47202435661765,8286.0732421875,51.0,False,False,True
21052,3,7586517,31,-8.575350117195402,162,2700.01904296875,164.2218328737745,8375.3134765625,51.0,False,False,True
21056,0,2955255,31,-8.647270039070396,162,2700.01904296875,165.6320082720588,8447.232421875,51.0,False,False,True
21060,2,14669524,31,-8.520390156257893,162,2700.01904296875,163.14418658088235,8320.353515625,51.0,False,False,True
21064,1,2148796,31,-8.4392895703204,162,2700.01904296875,161.5539790134804,8239.2529296875,51.0,False,False,True
21700,3,11078942,32,-8.443929218757896,162,2700.01904296875,162.21087890625,8110.5439453125,50.0,False,False,True
21704,0,1507090,32,-8.4800903515704,162,2700.01904296875,162.35399433210785,8280.0537109375,51.0,False,False,True
21708,2,12180600,32,-8.541629414070396,162,2700.01904296875,163.56064261642157,8341.5927734375,51.0,False,False,True
21712,1,7777235,32,-8.536569843757892,162,2700.01904296875,163.46143535539215,8336.533203125,51.0,False,False,True
22344,3,5049603,33,-8.674248554695398,161,2700.01904296875,166.16101792279412,8474.2119140625,51.0,False,False,True
22348,0,14483107,33,-8.579470234382892,161,2700.01904296875,164.3026003370098,8379.4326171875,51.0,False,False,True
22356,1,9730862,33,-8.447329609382896,161,2700.01904296875,161.7116268382353,8247.29296875,51.0,False,False,True
22356,2,14359817,33,-8.612068867195397,162,2700.01904296875,164.94180836397058,8412.0322265625,51.0,False,False,True
22988,3,4739061,34,-8.314770039070398,161,2700.01904296875,159.11241000306373,8114.73291015625,51.0,False,False,True
22992,0,380588,34,-8.529908710945392,161,2700.01904296875,163.33082490808823,8329.8720703125,51.0,False,False,True
23000,2,9366560,34,-8.473369648445395,161,2700.01904296875,162.22221583946077,8273.3330078125,51.0,False,False,True
23004,1,11885779,34,-8.301449726570397,162,2700.01904296875,158.85123697916666,8101.4130859375,51.0,False,False,True
23636,3,5206977,35,-8.553688984382891,162,2700.01904296875,163.79710477941177,8353.65234375,51.0,False,False,True
23640,0,9088797,35,-8.563729023445397,162,2700.01904296875,163.9939682904412,8363.6923828125,51.0,False,False,True
23648,1,5286281,35,-8.604949726570398,161,2700.01904296875,164.80219822303923,8404.912109375,51.0,False,False,True
23648,2,6390375,35,-8.372210468757899,162,2700.01904296875,160.2387025122549,8172.173828125,51.0,False,False,True
24284,3,9795927,36,-8.4985903515704,162,2700.01904296875,162.71673943014707,8298.5537109375,51.0,False,False,True
24288,0,1358078,36,-8.426770039070401,162,2700.01904296875,161.30849800857843,8226.7333984375,51.0,False,False,True
24296,1,6379564,36,-8.58642921875789,162,2700.01904296875,165.060859375,8253.04296875,50.0,False,False,True
24296,2,10730497,36,-8.286010273445395,162,2700.01904296875,158.5484930300245,8085.97314453125,51.0,False,False,True
24932,3,5434917,37,-8.482069843757897,162,2700.01904296875,162.39280790441177,8282.033203125,51.0,False,False,True
24936,0,5035334,37,-8.491889179695399,162,2700.01904296875,163.170078125,8158.50390625,50.0,False,False,True
24944,1,570509,37,-8.492930195320396,162,2700.01904296875,163.19087890625,8159.5439453125,50.0,False,False,True
24944,2,5925886,37,-8.442309101570395,162,2700.01904296875,161.61318550857843,8242.2724609375,51.0,False,False,True
25580,0,8076060,38,-8.510749531257897,161,2700.01904296875,162.95515471813727,8310.712890625,51.0,False,False,True
25580,3,6359847,38,-8.330350117195401,162,2700.01904296875,159.4179017310049,8130.31298828125,51.0,False,False,True
25588,1,10667517,38,-8.579350117195396,161,2700.01904296875,164.30026424632354,8379.3134765625,51.0,False,False,True
25592,2,11505908,38,-8.4784692578204,162,2700.01904296875,162.32220818014707,8278.4326171875,51.0,False,False,True
26224,3,6870310,39,-8.624249531257899,161,2700.01904296875,165.1806449142157,8424.212890625,51.0,False,False,True
26228,0,7097287,39,-8.39640968750789,162,2700.01904296875,161.260478515625,8063.02392578125,50.0,False,False,True
26236,1,5619442,39,-8.399630390632895,162,2700.01904296875,160.7763480392157,8199.59375,51.0,False,False,True
26240,2,4128547,39,-8.4388901562579,162,2700.01904296875,162.11009765625,8105.5048828125,50.0,False,False,True
26872,0,6771186,40,-8.463230000007895,161,2700.01904296875,162.02339920343138,8263.193359375,51.0,False,False,True
26872,3,1483035,40,-8.435489765632898,162,2700.01904296875,162.042080078125,8102.10400390625,50.0,False,False,True
26884,1,12562074,40,-8.527909687507895,162,2700.01904296875,163.29162837009804,8327.873046875,51.0,False,False,True
26884,2,8583942,40,-8.403409687507894,161,2700.01904296875,160.8504518995098,8203.373046875,51.0,False,False,True
27516,0,484842,41,-8.435970234382893,161,2700.01904296875,161.48889399509804,8235.93359375,51.0,False,False,True
27516,3,1998568,41,-8.389249531257894,161,2700.01904296875,160.57280177696077,8189.212890625,51.0,False,False,True
27528,2,13524404,41,-8.579249531257899,161,2700.01904296875,164.2982728247549,8379.2119140625,51.0,False,False,True
27532,1,4429571,41,-8.645049335945398,162,2700.01904296875,165.58848422181373,8445.0126953125,51.0,False,False,True
28160,0,99748,42,-8.397809101570397,161,2700.01904296875,160.74063648897058,8197.7724609375,51.0,False,False,True
28164,3,6945390,42,-8.305869648445396,162,2700.01904296875,158.93790211397058,8105.8330078125,51.0,False,False,True
28176,2,14380215,42,-8.441369648445397,162,2700.01904296875,161.59476485906862,8241.3330078125,51.0,False,False,True
28180,1,3809666,42,-8.515949726570398,162,2700.01904296875,163.05711933210785,8315.9130859375,51.0,False,False,True
28804,0,2093884,43,-8.293169453132895,161,2700.01904296875,158.68887867647058,8093.1328125,51.0,False,False,True
28808,3,10986873,43,-8.364430195320399,161,2700.01904296875,160.0861385569853,8164.39306640625,51.0,False,False,True
28824,2,9448529,43,-8.615270039070397,162,2700.01904296875,165.00455729166666,8415.232421875,51.0,False,False,True
28828,1,11784482,43,-8.507730000007893,162,2700.01904296875,162.89594822303923,8307.693359375,51.0,False,False,True
29448,0,148904,44,-8.323229023445398,161,2700.01904296875,159.27828201593138,8123.1923828125,51.0,False,False,True
29456,3,14421438,44,-8.439789570320395,162,2700.01904296875,162.128076171875,8106.40380859375,50.0,False,False,True
29472,1,7973417,44,-8.464310078132897,161,2700.01904296875,162.04455805759804,8264.2724609375,51.0,False,False,True
29472,2,11819086,44,-8.858089375007896,162,2700.01904296875,169.76573988970588,8658.052734375,51.0,False,False,True
30096,0,11254504,45,-8.521688984382898,162,2700.01904296875,163.1696537990196,8321.65234375,51.0,False,False,True
30100,3,11416685,45,-8.608589375007897,161,2700.01904296875,164.87358302696077,8408.552734375,51.0,False,False,True
30120,1,7285765,45,-8.446550312507892,162,2700.01904296875,161.69634650735293,8246.513671875,51.0,False,False,True
30120,2,4263574,45,-8.400609882820394,162,2700.01904296875,160.79555376838235,8200.5732421875,51.0,False,False,True
30744,0,8823146,46,-8.408329609382896,162,2700.01904296875,160.94692095588235,8208.29296875,51.0,False,False,True
30744,3,3507700,46,-8.450028828132897,161,2700.01904296875,161.76455269607843,8249.9921875,51.0,False,False,True
30764,2,13117322,46,-8.426909687507896,161,2700.01904296875,161.3112362132353,8226.873046875,51.0,False,False,True
30768,1,14579272,46,-8.485010273445397,162,2700.01904296875,162.4504633884804,8284.9736328125,51.0,False,False,True
31392,0,10861566,47,-8.461349140632894,162,2700.01904296875,161.98651960784315,8261.3125,51.0,False,False,True
31392,3,16476093,47,-8.504109882820398,162,2700.01904296875,162.82494638480392,8304.072265625,51.0,False,False,True
31412,1,2734099,47,-8.430310078132893,161,2700.01904296875,161.37789139093138,8230.2724609375,51.0,False,False,True
31412,2,601950,47,-8.358989765632893,162,2700.01904296875,159.97946346507354,8158.95263671875,51.0,False,False,True
32036,3,5672745,48,-8.461969257820394,161,2700.01904296875,162.571669921875,8128.58349609375,50.0,False,False,True
32040,0,4324201,48,-8.256449726570398,162,2700.01904296875,157.9688840379902,8056.4130859375,51.0,False,False,True
32056,2,3283622,48,-8.668488789070395,161,2700.01904296875,166.04808134191177,8468.4521484375,51.0,False,False,True
32060,1,4033464,48,-8.583309101570393,162,2700.01904296875,164.37789139093138,8383.2724609375,51.0,False,False,True
32684,3,8610834,49,-8.317189960945399,162,2700.01904296875,159.1598690257353,8117.1533203125,51.0,False,False,True
32688,0,10328295,49,-8.426869648445388,162,2700.01904296875,161.31045113357843,8226.8330078125,51.0,False,False,True
32704,2,1339665,49,-8.422769062507896,162,2700.01904296875,161.2300474877451,8222.732421875,51.0,False,False,True
32708,1,13958258,49,-8.498289570320393,162,2700.01904296875,162.71084175857843,8298.2529296875,51.0,False,False,True
33332,0,12821073,50,-8.393549335945398,161,2700.01904296875,160.65711167279412,8193.5126953125,51.0,False,False,True
33332,3,5461901,50,-8.472289570320397,162,2700.01904296875,162.2010378370098,8272.2529296875,51.0,False,False,True
33352,1,10249712,50,-8.448949726570392,161,2700.01904296875,161.74339384191177,8248.9130859375,51.0,False,False,True
33352,2,16149736,50,-8.541669453132895,162,2700.01904296875,163.56142769607843,8341.6328125,51.0,False,False,True
33980,0,6443204,51,-8.426350117195398,162,2700.01904296875,161.30026424632354,8226.3134765625,51.0,False,False,True
33980,3,2855020,51,-8.579789570320397,162,2700.01904296875,164.3088809742647,8379.7529296875,51.0,False,False,True
34000,1,7175754,51,-8.427529804695396,162,2700.01904296875,161.3233762254902,8227.4921875,51.0,False,False,True
34000,2,2946278,51,-8.351329609382896,162,2700.01904296875,159.8292738970588,8151.29296875,51.0,False,False,True
34628,0,7738371,52,-8.276489765632897,162,2700.01904296875,158.36182598039215,8076.453125,51.0,False,False,True
34628,3,14527747,52,-8.388948750007899,162,2700.01904296875,160.56690410539215,8188.912109375,51.0,False,False,True
34648,1,10771603,52,-8.450270039070396,162,2700.01904296875,161.76928232230392,8250.2333984375,51.0,False,False,True
34648,2,6126431,52,-8.567130390632899,162,2700.01904296875,164.06064261642157,8367.0927734375,51.0,False,False,True
35272,0,16730434,53,-8.268409687507894,161,2700.01904296875,158.2033930759804,8068.373046875,51.0,False,False,True
35276,3,1951816,53,-8.385489765632897,162,2700.01904296875,160.49908088235293,8185.453125,51.0,False,False,True
35296,1,3890821,53,-8.407929218757893,162,2700.01904296875,160.93907015931373,8207.892578125,51.0,False,False,True
35296,2,5577188,53,-8.424390156257896,162,2700.01904296875,161.26183363970588,8224.353515625,51.0,False,False,True
35920,0,13507427,54,-8.241789570320398,162,2700.01904296875,157.68142999387254,8041.7529296875,51.0,False,False,True
35924,3,5327792,54,-8.397050312507892,162,2700.01904296875,160.7257391237745,8197.0126953125,51.0,False,False,True
35940,1,6581532,54,-8.389809101570394,161,2700.01904296875,160.58377374387254,8189.7724609375,51.0,False,False,True
35944,2,4068600,54,-8.628568867195398,162,2700.01904296875,165.2653377757353,8428.5322265625,51.0,False,False,True
36564,0,16455877,55,-8.403811054695394,161,2700.01904296875,160.85830269607843,8203.7734375,51.0,False,False,True
36572,3,2343927,55,-8.412230000007899,162,2700.01904296875,161.02338005514707,8212.1923828125,51.0,False,False,True
36588,1,4285688,55,-8.489890156257895,162,2700.01904296875,162.54614736519608,8289.853515625,51.0,False,False,True
36592,2,996639,55,-8.425908710945395,162,2700.01904296875,161.29160922181373,8225.8720703125,51.0,False,False,True
37212,0,6373549,56,-8.35160988282039,162,2700.01904296875,159.8347598805147,8151.57275390625,51.0,False,False,True
37216,3,9146520,56,-8.499069843757894,161,2700.01904296875,163.313681640625,8165.68408203125,50.0,False,False,True
37232,1,9957793,56,-8.610049335945398,161,2700.01904296875,164.9022097120098,8410.0126953125,51.0,False,False,True
37240,2,11046978,56,-8.276149921882894,162,2700.01904296875,158.35516237745097,8076.11328125,51.0,False,False,True
37856,0,11504630,57,-8.5045102734454,161,2700.01904296875,162.83279718137254,8304.47265625,51.0,False,False,True
37860,3,7951597,57,-8.416730000007897,161,2700.01904296875,161.11163449754903,8216.693359375,51.0,False,False,True
37880,1,5813338,57,-8.256689960945396,162,2700.01904296875,157.97358494178923,8056.65283203125,51.0,False,False,True
37888,2,11838466,57,-8.5777700390704,162,2700.01904296875,164.26928232230392,8377.7333984375,51.0,False,False,True
38504,0,15940537,58,-8.395829609382895,162,2700.01904296875,160.70182291666666,8195.79296875,51.0,False,False,True
38508,3,8422531,58,-8.440709492195401,162,2700.01904296875,161.58182061887254,8240.6728515625,51.0,False,False,True
38528,1,13277524,58,-8.334350117195395,162,2700.01904296875,159.49634267769608,8134.3134765625,51.0,False,False,True
38536,2,13820037,58,-8.323329609382892,162,2700.01904296875,159.2802542892157,8123.29296875,51.0,False,False,True
39148,0,10916391,59,-8.524550312507898,161,2700.01904296875,163.2257391237745,8324.5126953125,51.0,False,False,True
39152,3,7135603,59,-8.586710468757897,161,2700.01904296875,164.44456571691177,8386.6728515625,51.0,False,False,True
39176,1,10239211,59,-8.473789570320399,162,2700.01904296875,162.2304496017157,8273.7529296875,51.0,False,False,True
39184,2,16146189,59,-8.637850117195399,162,2700.01904296875,165.44730392156862,8437.8125,51.0,False,False,True
39796,0,14099682,60,-8.408709492195396,162,2700.01904296875,160.9543696384804,8208.6728515625,51.0,False,False,True
39800,3,115004,60,-8.402829609382898,162,2700.01904296875,160.83907781862746,8202.79296875,51.0,False,False,True
39820,1,14742518,60,-8.4277895703204,161,2700.01904296875,161.32848881740196,8227.7529296875,51.0,False,False,True
39832,2,2702515,60,-8.516489765632892,162,2700.01904296875,163.06770833333334,8316.453125,51.0,False,False,True
40444,0,11553335,61,-8.659390156257896,162,2700.01904296875,165.86967677696077,8459.353515625,51.0,False,False,True
40444,3,7695706,61,-8.3589497265704,161,2700.01904296875,159.97867838541666,8158.91259765625,51.0,False,False,True
40468,1,10754305,61,-8.357490742195397,162,2700.01904296875,159.95007084865196,8157.45361328125,51.0,False,False,True
