timestamp,instance,rule,seed,makespan,jobs,machines,total_ops,agvCount,decisions,total_reward,timescale,parking_method,pre_dispatching_method,stochastic_tag,weibull_k,weibull_lambda,mean_ttf_theoretical,repair_log_mu,repair_log_sigma,episode_failures,total_repair_time,dynamic_arrivals,arrival_lambda,mean_interarrival_theoretical,mean_interarrival_realised,last_arrival_sim_time,mean_flow_time,p95_flow_time,max_flow_time,mean_transport_wait,jobs_censored,mean_flow_time_penalized,p95_flow_time_penalized,max_flow_time_penalized,deadlock_detected,deadlock_sim_time
2026-09-09 03:39:05,l008_burst,FIFO_SRWT,43,30000.01,699,15,4564,7,6304,-0.2937,100.0,single,fixed,arr+burst,0.0,0.0,0.0,0.0,0.0,0,0.0,689,0.008,125.0,43.2,29791.6,5945.27,11927.21,12885.45,5538.47,242,14273.23,30000.01,30000.01,0,-1.0
2026-09-09 03:58:59,l008_burst,FIFO_SRWT,44,30000.01,712,15,4641,7,6271,-0.2638,100.0,single,fixed,arr+burst,0.0,0.0,0.0,0.0,0.0,0,0.0,702,0.008,125.0,42.5,29800.1,6353.3,11253.06,12261.88,5942.71,257,14888.7,30000.01,30000.01,0,-1.0
2026-09-09 04:18:27,l008_mf_high_burst,FIFO_SRWT,42,30000.01,710,15,4596,7,6186,-0.414,100.0,single,fixed,mf+arr+burst,1.5,33000.0,29789.1,4.0,0.5,27,1799.1,700,0.008,125.0,42.8,29940.3,5659.49,9271.68,9807.25,5256.73,254,14367.22,30000.01,30000.01,0,-1.0
2026-09-09 04:38:52,l008_mf_high_burst,FIFO_SRWT,43,30000.01,699,15,4556,7,6307,-0.2982,100.0,single,fixed,mf+arr+burst,1.5,33000.0,29789.1,4.0,0.5,13,751.6,689,0.008,125.0,43.2,29791.6,5944.97,12031.69,12947.18,5528.04,240,14204.21,30000.01,30000.01,0,-1.0
2026-09-09 04:59:43,l008_mf_high_burst,FIFO_SRWT,44,30000.01,712,15,4639,7,6425,-0.2657,100.0,single,fixed,mf+arr+burst,1.5,33000.0,29789.1,4.0,0.5,14,1132.8,702,0.008,125.0,42.5,29800.1,6244.33,10940.34,11637.69,5808.6,245,14418.68,30000.01,30000.01,0,-1.0
2026-09-09 01:07:10,l008_baseline,LPT_MMUR,42,30000.01,243,15,1574,7,3116,-0.7643,100.0,single,fixed,arr,0.0,0.0,0.0,0.0,0.0,0,0.0,233,0.008,125.0,128.5,29942.6,790.54,1148.41,1307.6,349.63,10,1992.58,1246.38,30000.01,0,-1.0
2026-09-09 01:21:26,l008_baseline,LPT_MMUR,43,30000.01,249,15,1604,7,3164,-0.6508,100.0,single,fixed,arr,0.0,0.0,0.0,0.0,0.0,0,0.0,239,0.008,125.0,125.4,29971.8,796.76,1160.27,1433.27,354.77,8,1735.02,1230.34,30000.01,0,-1.0
2026-09-09 01:36:07,l008_baseline,LPT_MMUR,44,30000.01,258,15,1674,7,3332,-0.6058,100.0,single,fixed,arr,0.0,0.0,0.0,0.0,0.0,0,0.0,248,0.008,125.0,120.5,29874.7,808.94,1099.17,1303.74,358.39,4,1261.52,1142.53,30000.01,0,-1.0
2026-09-09 01:50:08,l008_mf_low,LPT_MMUR,42,30000.01,243,15,1559,7,3077,-0.784,100.0,single,fixed,mf+arr,1.5,100000.0,90270.0,4.0,0.5,13,830.1,233,0.008,125.0,128.5,29942.6,772.72,1048.91,1480.66,347.94,11,2095.77,1325.58,30000.01,0,-1.0
2026-09-09 02:04:27,l008_mf_low,LPT_MMUR,43,30000.01,249,15,1596,7,3146,-0.66,100.0,single,fixed,mf+arr,1.5,100000.0,90270.0,4.0,0.5,9,451.0,239,0.008,125.0,125.4,29971.8,775.11,1085.85,1370.08,340.59,9,1831.43,1261.37,30000.01,0,-1.0
2026-09-09 02:18:46,l008_mf_low,LPT_MMUR,44,30000.01,258,15,1672,7,3330,-0.6111,100.0,single,fixed,mf+arr,1.5,100000.0,90270.0,4.0,0.5,6,382.6,248,0.008,125.0,120.5,29874.7,797.98,1131.69,1379.48,351.89,3,1137.53,1164.38,30000.01,0,-1.0
2026-09-09 02:32:29,l008_mf_high,LPT_MMUR,42,30000.01,243,15,1559,7,3085,-0.784,100.0,single,fixed,mf+arr,1.5,33000.0,29789.1,4.0,0.5,27,1799.1,233,0.008,125.0,128.5,29942.6,757.8,1060.49,1400.16,333.5,11,2081.52,1313.21,30000.01,0,-1.0
2026-09-09 02:46:29,l008_mf_high,LPT_MMUR,43,30000.01,249,15,1596,7,1553,-0.659,100.0,single,fixed,mf+arr,1.5,33000.0,29789.1,4.0,0.5,13,751.6,239,0.008,125.0,125.4,29971.8,817.84,1102.96,1223.22,352.45,204,24726.12,30000.01,30000.01,0,-1.0
2026-09-09 03:01:03,l008_mf_high,LPT_MMUR,44,30000.01,258,15,1672,7,1562,-0.6101,100.0,single,fixed,mf+arr,1.5,33000.0,29789.1,4.0,0.5,14,1132.8,248,0.008,125.0,120.5,29874.7,852.18,1131.39,1230.26,386.73,224,26158.82,30000.01,30000.01,0,-1.0
2026-09-09 03:19:59,l008_burst,LPT_MMUR,42,30000.01,710,15,4611,7,6131,-0.4073,100.0,single,fixed,arr+burst,0.0,0.0,0.0,0.0,0.0,0,0.0,700,0.008,125.0,42.8,29940.3,5825.63,9570.46,10106.21,5273.91,260,14678.22,30000.01,30000.01,0,-1.0
2026-09-09 03:39:33,l008_burst,LPT_MMUR,43,30000.01,699,15,4564,7,6291,-0.2935,100.0,single,fixed,arr+burst,0.0,0.0,0.0,0.0,0.0,0,0.0,689,0.008,125.0,43.2,29791.6,6152.28,12124.85,13065.29,5586.76,243,14442.7,30000.01,30000.01,0,-1.0
2026-09-09 03:59:35,l008_burst,LPT_MMUR,44,30000.01,712,15,4641,7,6324,-0.2641,100.0,single,fixed,arr+burst,0.0,0.0,0.0,0.0,0.0,0,0.0,702,0.008,125.0,42.5,29800.1,6349.33,11137.66,11978.47,5767.62,252,14720.07,30000.01,30000.01,0,-1.0
2026-09-09 04:19:10,l008_mf_high_burst,LPT_MMUR,42,30000.01,710,15,4596,7,6210,-0.4138,100.0,single,fixed,mf+arr+burst,1.5,33000.0,29789.1,4.0,0.5,27,1799.1,700,0.008,125.0,42.8,29940.3,5803.31,9365.12,9817.97,5243.56,255,14493.67,30000.01,30000.01,0,-1.0
2026-09-09 04:39:49,l008_mf_high_burst,LPT_MMUR,43,30000.01,699,15,4556,7,6272,-0.2981,100.0,single,fixed,mf+arr+burst,1.5,33000.0,29789.1,4.0,0.5,13,751.6,689,0.008,125.0,43.2,29791.6,6241.15,12034.81,12951.78,5658.45,244,14534.66,30000.01,30000.01,0,-1.0
2026-09-09 05:00:44,l008_mf_high_burst,LPT_MMUR,44,30000.01,712,15,4639,7,6244,-0.2653,100.0,single,fixed,mf+arr+burst,1.5,33000.0,29789.1,4.0,0.5,14,1132.8,702,0.008,125.0,42.5,29800.1,6354.65,11349.92,12430.74,5784.56,261,15022.4,30000.01,30000.01,0,-1.0
2026-09-09 01:07:09,l008_baseline,LPT_SMPT,42,30000.01,243,15,1574,7,3120,-0.7648,100.0,single,fixed,arr,0.0,0.0,0.0,0.0,0.0,0,0.0,233,0.008,125.0,128.5,29942.6,629.08,835.91,1067.36,334.7,6,1354.29,898.7,30000.01,0,-1.0
2026-09-09 01:21:21,l008_baseline,LPT_SMPT,43,30000.01,249,15,1604,7,3170,-0.6508,100.0,single,fixed,arr,0.0,0.0,0.0,0.0,0.0,0,0.0,239,0.008,125.0,125.4,29971.8,629.81,881.04,1002.38,341.33,7,1455.48,935.75,30000.01,0,-1.0
2026-09-09 01:36:01,l008_baseline,LPT_SMPT,44,30000.01,258,15,1674,7,3335,-0.6059,100.0,single,fixed,arr,0.0,0.0,0.0,0.0,0.0,0,0.0,248,0.008,125.0,120.5,29874.7,647.48,848.54,993.95,348.81,3,988.79,872.37,30000.01,0,-1.0
2026-09-09 01:49:50,l008_mf_low,LPT_SMPT,42,30000.01,243,15,1559,7,2277,-0.7831,100.0,single,fixed,mf+arr,1.5,100000.0,90270.0,4.0,0.5,13,830.1,233,0.008,125.0,128.5,29942.6,611.65,810.56,2506.41,325.99,94,11979.98,30000.01,30000.01,0,-1.0
2026-09-09 02:04:11,l008_mf_low,LPT_SMPT,43,30000.01,249,15,1596,7,3156,-0.6596,100.0,single,fixed,mf+arr,1.5,100000.0,90270.0,4.0,0.5,9,451.0,239,0.008,125.0,125.4,29971.8,628.81,843.37,1036.07,338.02,6,1336.55,882.46,30000.01,0,-1.0
2026-09-09 02:18:30,l008_mf_low,LPT_SMPT,44,30000.01,258,15,1672,7,3331,-0.6106,100.0,single,fixed,mf+arr,1.5,100000.0,90270.0,4.0,0.5,6,382.6,248,0.008,125.0,120.5,29874.7,650.95,894.32,1005.47,353.72,3,992.22,913.44,30000.01,0,-1.0
2026-09-09 02:32:19,l008_mf_high,LPT_SMPT,42,30000.01,243,15,1559,7,1389,-0.7825,100.0,single,fixed,mf+arr,1.5,33000.0,29789.1,4.0,0.5,27,1799.1,233,0.008,125.0,128.5,29942.6,1060.93,6623.52,11730.74,765.52,184,22973.65,30000.01,30000.01,0,-1.0
2026-09-09 02:46:18,l008_mf_high,LPT_SMPT,43,30000.01,249,15,1596,7,3140,-0.6593,100.0,single,fixed,mf+arr,1.5,33000.0,29789.1,4.0,0.5,13,751.6,239,0.008,125.0,125.4,29971.8,628.34,876.88,1065.83,338.64,8,1572.01,948.37,30000.01,0,-1.0
2026-09-09 03:00:46,l008_mf_high,LPT_SMPT,44,30000.01,258,15,1672,7,3336,-0.611,100.0,single,fixed,mf+arr,1.5,33000.0,29789.1,4.0,0.5,14,1132.8,248,0.008,125.0,120.5,29874.7,646.74,884.76,1102.33,349.44,3,988.05,897.37,30000.01,0,-1.0
2026-09-09 03:19:40,l008_burst,LPT_SMPT,42,30000.01,710,15,4611,7,6170,-0.4074,100.0,single,fixed,arr+burst,0.0,0.0,0.0,0.0,0.0,0,0.0,700,0.008,125.0,42.8,29940.3,5518.08,9079.62,10023.91,5201.57,256,14345.37,30000.01,30000.01,0,-1.0
2026-09-09 03:39:20,l008_burst,LPT_SMPT,43,30000.01,699,15,4564,7,6277,-0.2939,100.0,single,fixed,arr+burst,0.0,0.0,0.0,0.0,0.0,0,0.0,689,0.008,125.0,43.2,29791.6,5919.24,12102.1,13141.53,5607.43,243,14290.67,30000.01,30000.01,0,-1.0
2026-09-09 03:59:26,l008_burst,LPT_SMPT,44,30000.01,712,15,4641,7,6288,-0.2643,100.0,single,fixed,arr+burst,0.0,0.0,0.0,0.0,0.0,0,0.0,702,0.008,125.0,42.5,29800.1,6251.29,11224.74,12276.88,5924.52,252,14656.74,30000.01,30000.01,0,-1.0
2026-09-09 04:19:02,l008_mf_high_burst,LPT_SMPT,42,30000.01,710,15,4596,7,6157,-0.4133,100.0,single,fixed,mf+arr+burst,1.5,33000.0,29789.1,4.0,0.5,27,1799.1,700,0.008,125.0,42.8,29940.3,5598.44,9163.78,9946.39,5279.81,254,14328.01,30000.01,30000.01,0,-1.0
2026-09-09 04:39:43,l008_mf_high_burst,LPT_SMPT,43,30000.01,699,15,4556,7,6375,-0.2981,100.0,single,fixed,mf+arr+burst,1.5,33000.0,29789.1,4.0,0.5,13,751.6,689,0.008,125.0,43.2,29791.6,5869.83,11875.26,12749.56,5548.97,234,13947.74,30000.01,30000.01,0,-1.0
2026-09-09 05:00:42,l008_mf_high_burst,LPT_SMPT,44,30000.01,712,15,4639,7,6354,-0.2655,100.0,single,fixed,mf+arr+burst,1.5,33000.0,29789.1,4.0,0.5,14,1132.8,702,0.008,125.0,42.5,29800.1,6157.63,11042.44,11800.17,5830.21,250,14529.25,30000.01,30000.01,0,-1.0
2026-09-09 01:07:09,l008_baseline,LRT_MMUR,42,30000.01,243,15,1574,7,3099,-0.7641,100.0,single,fixed,arr,0.0,0.0,0.0,0.0,0.0,0,0.0,233,0.008,125.0,128.5,29942.6,776.87,1081.21,1204.01,342.91,12,2219.99,1204.01,30000.01,0,-1.0
2026-09-09 01:21:28,l008_baseline,LRT_MMUR,43,30000.01,249,15,1604,7,3165,-0.6506,100.0,single,fixed,arr,0.0,0.0,0.0,0.0,0.0,0,0.0,239,0.008,125.0,125.4,29971.8,780.39,1087.7,1266.15,348.31,8,1719.17,1195.66,30000.01,0,-1.0
2026-09-09 01:36:09,l008_baseline,LRT_MMUR,44,30000.01,258,15,1674,7,3332,-0.6059,100.0,single,fixed,arr,0.0,0.0,0.0,0.0,0.0,0,0.0,248,0.008,125.0,120.5,29874.7,810.47,1103.15,1425.98,362.83,3,1149.88,1112.32,30000.01,0,-1.0
2026-09-09 01:50:10,l008_mf_low,LRT_MMUR,42,30000.01,243,15,1559,7,2231,-0.7827,100.0,single,fixed,mf+arr,1.5,100000.0,90270.0,4.0,0.5,13,830.1,233,0.008,125.0,128.5,29942.6,766.36,1026.91,4423.87,350.66,103,13157.58,30000.01,30000.01,0,-1.0
2026-09-09 02:04:31,l008_mf_low,LRT_MMUR,43,30000.01,249,15,1596,7,2256,-0.6594,100.0,single,fixed,mf+arr,1.5,100000.0,90270.0,4.0,0.5,9,451.0,239,0.008,125.0,125.4,29971.8,825.42,1184.8,6121.39,393.4,112,13948.12,30000.01,30000.01,0,-1.0
2026-09-09 02:18:59,l008_mf_low,LRT_MMUR,44,30000.01,258,15,1672,7,3329,-0.6106,100.0,single,fixed,mf+arr,1.5,100000.0,90270.0,4.0,0.5,6,382.6,248,0.008,125.0,120.5,29874.7,792.84,1091.82,1208.5,346.86,3,1132.46,1111.34,30000.01,0,-1.0
2026-09-09 02:32:50,l008_mf_high,LRT_MMUR,42,30000.01,243,15,1559,7,3092,-0.784,100.0,single,fixed,mf+arr,1.5,33000.0,29789.1,4.0,0.5,27,1799.1,233,0.008,125.0,128.5,29942.6,776.5,1090.01,1300.99,340.92,12,2219.63,1300.99,30000.01,0,-1.0
2026-09-09 02:46:56,l008_mf_high,LRT_MMUR,43,30000.01,249,15,1596,7,3145,-0.6595,100.0,single,fixed,mf+arr,1.5,33000.0,29789.1,4.0,0.5,13,751.6,239,0.008,125.0,125.4,29971.8,773.87,1076.0,1383.72,341.75,9,1830.24,1222.5,30000.01,0,-1.0
2026-09-09 03:01:25,l008_mf_high,LRT_MMUR,44,30000.01,258,15,1672,7,1816,-0.611,100.0,single,fixed,mf+arr,1.5,33000.0,29789.1,4.0,0.5,14,1132.8,248,0.008,125.0,120.5,29874.7,778.39,1089.66,1185.24,340.6,188,22071.66,30000.01,30000.01,0,-1.0
2026-09-09 03:20:22,l008_burst,LRT_MMUR,42,30000.01,710,15,4611,7,6127,-0.4069,100.0,single,fixed,arr+burst,0.0,0.0,0.0,0.0,0.0,0,0.0,700,0.008,125.0,42.8,29940.3,5918.54,9511.13,10213.62,5378.83,261,14771.02,30000.01,30000.01,0,-1.0
2026-09-09 03:39:56,l008_burst,LRT_MMUR,43,30000.01,699,15,4564,7,6282,-0.2933,100.0,single,fixed,arr+burst,0.0,0.0,0.0,0.0,0.0,0,0.0,689,0.008,125.0,43.2,29791.6,6150.52,12032.17,13259.33,5599.64,242,14407.42,30000.01,30000.01,0,-1.0
2026-09-09 03:59:59,l008_burst,LRT_MMUR,44,30000.01,712,15,4641,7,6276,-0.2635,100.0,single,fixed,arr+burst,0.0,0.0,0.0,0.0,0.0,0,0.0,702,0.008,125.0,42.5,29800.1,6440.31,11388.4,12342.17,5875.64,256,14911.21,30000.01,30000.01,0,-1.0
2026-09-09 04:20:32,l008_mf_high_burst,LRT_MMUR,42,30000.01,710,15,4596,7,1358,-0.4114,100.0,single,fixed,mf+arr+burst,1.5,33000.0,29789.1,4.0,0.5,27,1799.1,700,0.008,125.0,42.8,29940.3,908.16,953.26,953.26,437.33,708,29918.06,30000.01,30000.01,0,-1.0
2026-09-09 04:41:30,l008_mf_high_burst,LRT_MMUR,43,30000.01,699,15,4556,7,6278,-0.298,100.0,single,fixed,mf+arr+burst,1.5,33000.0,29789.1,4.0,0.5,13,751.6,689,0.008,125.0,43.2,29791.6,6203.0,12093.25,13070.19,5650.84,243,14475.78,30000.01,30000.01,0,-1.0
2026-09-09 05:02:06,l008_mf_high_burst,LRT_MMUR,44,30000.01,712,15,4639,7,6292,-0.2654,100.0,single,fixed,mf+arr+burst,1.5,33000.0,29789.1,4.0,0.5,14,1132.8,702,0.008,125.0,42.5,29800.1,6463.81,11312.17,12282.25,5901.86,253,14827.09,30000.01,30000.01,0,-1.0
2026-09-09 01:07:09,l008_baseline,SPT_SMPT,42,30000.01,243,15,1574,7,3122,-0.7644,100.0,single,fixed,arr,0.0,0.0,0.0,0.0,0.0,0,0.0,233,0.008,125.0,128.5,29942.6,628.15,846.41,1025.98,333.23,7,1474.26,899.19,30000.01,0,-1.0
2026-09-09 01:21:28,l008_baseline,SPT_SMPT,43,30000.01,249,15,1604,7,3169,-0.6511,100.0,single,fixed,arr,0.0,0.0,0.0,0.0,0.0,0,0.0,239,0.008,125.0,125.4,29971.8,625.5,848.94,1070.16,337.21,7,1451.29,933.26,30000.01,0,-1.0
2026-09-09 01:36:10,l008_baseline,SPT_SMPT,44,30000.01,258,15,1674,7,3335,-0.606,100.0,single,fixed,arr,0.0,0.0,0.0,0.0,0.0,0,0.0,248,0.008,125.0,120.5,29874.7,648.95,892.54,1008.15,352.52,3,990.24,901.65,30000.01,0,-1.0
2026-09-09 01:50:11,l008_mf_low,SPT_SMPT,42,30000.01,243,15,1559,7,3094,-0.7832,100.0,single,fixed,mf+arr,1.5,100000.0,90270.0,4.0,0.5,13,830.1,233,0.008,125.0,128.5,29942.6,617.22,838.75,959.66,326.36,8,1584.55,867.36,30000.01,0,-1.0
2026-09-09 02:04:30,l008_mf_low,SPT_SMPT,43,30000.01,249,15,1596,7,3156,-0.6595,100.0,single,fixed,mf+arr,1.5,100000.0,90270.0,4.0,0.5,9,451.0,239,0.008,125.0,125.4,29971.8,629.44,863.64,1011.8,337.83,6,1337.16,919.46,30000.01,0,-1.0
2026-09-09 02:18:50,l008_mf_low,SPT_SMPT,44,30000.01,258,15,1672,7,2282,-0.6104,100.0,single,fixed,mf+arr,1.5,100000.0,90270.0,4.0,0.5,6,382.6,248,0.008,125.0,120.5,29874.7,662.73,910.06,1018.98,364.0,122,14535.4,30000.01,30000.01,0,-1.0
2026-09-09 02:32:34,l008_mf_high,SPT_SMPT,42,30000.01,243,15,1559,7,3098,-0.783,100.0,single,fixed,mf+arr,1.5,33000.0,29789.1,4.0,0.5,27,1799.1,233,0.008,125.0,128.5,29942.6,617.26,831.56,1048.8,324.12,7,1463.68,881.87,30000.01,0,-1.0
2026-09-09 02:46:32,l008_mf_high,SPT_SMPT,43,30000.01,249,15,1596,7,3143,-0.6597,100.0,single,fixed,mf+arr,1.5,33000.0,29789.1,4.0,0.5,13,751.6,239,0.008,125.0,125.4,29971.8,628.88,863.3,1070.67,339.52,7,1454.57,910.05,30000.01,0,-1.0
2026-09-09 03:00:56,l008_mf_high,SPT_SMPT,44,30000.01,258,15,1672,7,3332,-0.6108,100.0,single,fixed,mf+arr,1.5,33000.0,29789.1,4.0,0.5,14,1132.8,248,0.008,125.0,120.5,29874.7,647.17,876.96,1046.48,347.77,3,988.49,892.17,30000.01,0,-1.0
2026-09-09 03:19:50,l008_burst,SPT_SMPT,42,30000.01,710,15,4611,7,6135,-0.4075,100.0,single,fixed,arr+burst,0.0,0.0,0.0,0.0,0.0,0,0.0,700,0.008,125.0,42.8,29940.3,5650.63,9235.84,10060.21,5335.47,258,14498.71,30000.01,30000.01,0,-1.0
2026-09-09 03:39:24,l008_burst,SPT_SMPT,43,30000.01,699,15,4564,7,6327,-0.2935,100.0,single,fixed,arr+burst,0.0,0.0,0.0,0.0,0.0,0,0.0,689,0.008,125.0,43.2,29791.6,5846.38,11944.13,12910.43,5530.91,239,14104.92,30000.01,30000.01,0,-1.0
2026-09-09 03:59:25,l008_burst,SPT_SMPT,44,30000.01,712,15,4641,7,6316,-0.2641,100.0,single,fixed,arr+burst,0.0,0.0,0.0,0.0,0.0,0,0.0,702,0.008,125.0,42.5,29800.1,6267.15,11170.18,11903.9,5947.38,251,14633.65,30000.01,30000.01,0,-1.0
2026-09-09 04:18:56,l008_mf_high_burst,SPT_SMPT,42,30000.01,710,15,4596,7,6150,-0.413,100.0,single,fixed,mf+arr+burst,1.5,33000.0,29789.1,4.0,0.5,27,1799.1,700,0.008,125.0,42.8,29940.3,5473.6,9162.07,9869.65,5156.35,256,14316.92,30000.01,30000.01,0,-1.0
2026-09-09 04:39:29,l008_mf_high_burst,SPT_SMPT,43,30000.01,699,15,4556,7,6326,-0.2982,100.0,single,fixed,mf+arr+burst,1.5,33000.0,29789.1,4.0,0.5,13,751.6,689,0.008,125.0,43.2,29791.6,5871.47,11930.81,12851.68,5550.27,239,14121.43,30000.01,30000.01,0,-1.0
2026-09-09 05:00:23,l008_mf_high_burst,SPT_SMPT,44,30000.01,712,15,4639,7,6316,-0.265,100.0,single,fixed,mf+arr+burst,1.5,33000.0,29789.1,4.0,0.5,14,1132.8,702,0.008,125.0,42.5,29800.1,6295.58,11231.2,12128.8,5971.17,251,14652.05,30000.01,30000.01,0,-1.0
2026-09-09 01:07:08,l008_baseline,SPT_SRWT,42,30000.01,243,15,1574,7,3120,-0.7646,100.0,single,fixed,arr,0.0,0.0,0.0,0.0,0.0,0,0.0,233,0.008,125.0,128.5,29942.6,674.6,887.37,958.3,317.76,8,1640.05,933.94,30000.01,0,-1.0
2026-09-09 01:21:27,l008_baseline,SPT_SRWT,43,30000.01,249,15,1604,7,3164,-0.6505,100.0,single,fixed,arr,0.0,0.0,0.0,0.0,0.0,0,0.0,239,0.008,125.0,125.4,29971.8,682.21,896.29,1003.12,326.72,7,1506.4,939.2,30000.01,0,-1.0
2026-09-09 01:36:05,l008_baseline,SPT_SRWT,44,30000.01,258,15,1674,7,3335,-0.6059,100.0,single,fixed,arr,0.0,0.0,0.0,0.0,0.0,0,0.0,248,0.008,125.0,120.5,29874.7,692.29,924.38,1105.56,333.22,3,1033.08,937.82,30000.01,0,-1.0
2026-09-09 01:50:07,l008_mf_low,SPT_SRWT,42,30000.01,243,15,1559,7,3092,-0.7834,100.0,single,fixed,mf+arr,1.5,100000.0,90270.0,4.0,0.5,13,830.1,233,0.008,125.0,128.5,29942.6,665.47,909.06,989.56,312.81,8,1631.22,940.89,30000.01,0,-1.0
2026-09-09 02:04:24,l008_mf_low,SPT_SRWT,43,30000.01,249,15,1596,7,3145,-0.6594,100.0,single,fixed,mf+arr,1.5,100000.0,90270.0,4.0,0.5,9,451.0,239,0.008,125.0,125.4,29971.8,680.02,919.2,1156.8,330.3,8,1622.03,972.7,30000.01,0,-1.0
2026-09-09 02:18:46,l008_mf_low,SPT_SRWT,44,30000.01,258,15,1672,7,3333,-0.6108,100.0,single,fixed,mf+arr,1.5,100000.0,90270.0,4.0,0.5,6,382.6,248,0.008,125.0,120.5,29874.7,685.09,903.9,1063.66,325.57,3,1025.96,933.0,30000.01,0,-1.0
2026-09-09 02:32:26,l008_mf_high,SPT_SRWT,42,30000.01,243,15,1559,7,3093,-0.7835,100.0,single,fixed,mf+arr,1.5,33000.0,29789.1,4.0,0.5,27,1799.1,233,0.008,125.0,128.5,29942.6,666.66,886.12,1053.56,314.9,8,1632.36,932.99,30000.01,0,-1.0
2026-09-09 02:46:22,l008_mf_high,SPT_SRWT,43,30000.01,249,15,1596,7,3153,-0.6597,100.0,single,fixed,mf+arr,1.5,33000.0,29789.1,4.0,0.5,13,751.6,239,0.008,125.0,125.4,29971.8,676.8,873.76,1061.96,327.06,7,1501.14,917.18,30000.01,0,-1.0
2026-09-09 03:00:39,l008_mf_high,SPT_SRWT,44,30000.01,258,15,1672,7,2482,-0.6107,100.0,single,fixed,mf+arr,1.5,33000.0,29789.1,4.0,0.5,14,1132.8,248,0.008,125.0,120.5,29874.7,710.06,966.78,1172.29,350.17,107,12857.44,30000.01,30000.01,0,-1.0
