timestamp,instance,rule,seed,makespan,jobs,machines,total_ops,agvCount,decisions,total_reward,timescale,parking_method,pre_dispatching_method,stochastic_tag,weibull_k,weibull_lambda,mean_ttf_theoretical,repair_log_mu,repair_log_sigma,episode_failures,total_repair_time,dynamic_arrivals,arrival_lambda,mean_interarrival_theoretical,mean_interarrival_realised,last_arrival_sim_time,mean_flow_time,p95_flow_time,max_flow_time,mean_transport_wait,jobs_censored,mean_flow_time_penalized,p95_flow_time_penalized,max_flow_time_penalized,deadlock_detected,deadlock_sim_time,first_stall_sim_time,orphan_predispatch_released,agv_collision_events,agv_collision_pair_seconds,agv_clearance_events,agv_clearance_pair_seconds,agv_parking_overlap_events,agv_min_centre_distance,reservation_protocol
2026-09-21 00:48:50,mfsweep_shard0,SPT_SMPT,42,6328.36,137,15,274,8,672,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,114,7224.9,0,0.00000,0.0,0.0,-1.0,1359.10,3591.06,5555.68,823.31,0,1359.10,3591.06,5555.68,0,-1.0,-1.0,0,0,0.00,7,4.30,101,2.053,holdPrevious
2026-09-21 00:56:35,mfsweep_shard0,SPT_SMPT,43,7578.48,137,15,274,8,834,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,134,8898.0,0,0.00000,0.0,0.0,-1.0,1743.98,4895.11,5318.63,1009.50,0,1743.98,4895.11,5318.63,0,-1.0,-1.0,1,0,0.00,8,4.36,157,2.053,holdPrevious
2026-09-21 01:03:19,mfsweep_shard0,SPT_SMPT,44,6561.24,137,15,274,8,804,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,112,6627.5,0,0.00000,0.0,0.0,-1.0,1402.25,2996.35,5084.65,1075.74,0,1402.25,2996.35,5084.65,0,-1.0,-1.0,0,0,0.00,8,4.14,83,2.047,holdPrevious
2026-09-21 01:10:03,mfsweep_shard0,SPT_SMPT,45,6583.12,137,15,274,8,751,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,128,7644.3,0,0.00000,0.0,0.0,-1.0,1514.94,4084.65,5431.37,856.75,0,1514.94,4084.65,5431.37,0,-1.0,-1.0,2,0,0.00,8,4.90,135,2.047,holdPrevious
2026-09-21 01:17:15,mfsweep_shard0,SPT_SMPT,46,7112.08,137,15,274,8,836,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,131,7896.0,0,0.00000,0.0,0.0,-1.0,1544.24,4109.07,4638.57,1091.74,0,1544.24,4109.07,4638.57,0,-1.0,-1.0,0,0,0.00,7,4.30,125,2.047,holdPrevious
2026-09-21 01:24:56,mfsweep_shard0,SPT_SMPT,47,7558.26,137,15,274,8,791,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,138,8513.5,0,0.00000,0.0,0.0,-1.0,1926.22,5323.38,6642.94,1075.05,0,1926.22,5323.38,6642.94,0,-1.0,-1.0,0,0,0.00,7,4.24,149,2.047,holdPrevious
2026-09-21 01:33:03,mfsweep_shard0,SPT_SMPT,48,7851.14,137,15,274,8,875,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,153,9973.6,0,0.00000,0.0,0.0,-1.0,1913.56,4876.85,6274.50,1273.18,0,1913.56,4876.85,6274.50,0,-1.0,-1.0,0,0,0.00,10,5.92,186,2.047,holdPrevious
2026-09-21 01:39:51,mfsweep_shard0,SPT_SMPT,49,6811.26,137,15,274,8,753,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,116,7799.3,0,0.00000,0.0,0.0,-1.0,1559.75,3979.88,4757.06,1053.22,0,1559.75,3979.88,4757.06,0,-1.0,-1.0,1,0,0.00,7,4.64,101,2.047,holdPrevious
2026-09-21 01:47:05,mfsweep_shard0,SPT_SMPT,50,7256.60,137,15,274,8,908,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,137,8405.4,0,0.00000,0.0,0.0,-1.0,1921.83,4662.53,5537.12,1405.46,0,1921.83,4662.53,5537.12,0,-1.0,-1.0,0,0,0.00,2,0.94,105,2.069,holdPrevious
2026-09-21 01:53:14,mfsweep_shard0,SPT_SMPT,51,6167.50,137,15,274,8,727,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,117,8165.5,0,0.00000,0.0,0.0,-1.0,1387.94,3134.19,3966.22,780.76,0,1387.94,3134.19,3966.22,0,-1.0,-1.0,0,0,0.00,3,2.66,104,2.053,holdPrevious
