timestamp,instance,rule,seed,makespan,machine_id,machine_type,has_secondary_belts,primary_side,pickup_belt_primary,pickup_belt_secondary,dropoff_belt_primary,dropoff_belt_secondary,dropoff_belt_full,dropoff_redundant,dropoff_double_placed,out_placed_primary,out_placed_secondary,out_belt_full,pickup_dock_north,pickup_dock_south,dropoff_dock_north,dropoff_dock_south
2026-09-20 14:21:39,mfsweep_shard0,LRT_MMUR,42,4905.18,0,Mill,0,S,50,0,54,0,0,54,0,50,0,1,0,54,0,54
2026-09-20 14:21:39,mfsweep_shard0,LRT_MMUR,42,4905.18,1,Lathe,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-20 14:21:39,mfsweep_shard0,LRT_MMUR,42,4905.18,2,Weld,0,S,46,0,32,0,56,32,0,46,0,0,0,60,0,60
2026-09-20 14:21:39,mfsweep_shard0,LRT_MMUR,42,4905.18,3,Inspect,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-20 14:21:39,mfsweep_shard0,LRT_MMUR,42,4905.18,4,Assemble,1,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-20 14:21:39,mfsweep_shard0,LRT_MMUR,42,4905.18,5,Mill,1,N,38,3,41,0,0,41,0,38,3,0,41,0,41,0
2026-09-20 14:21:39,mfsweep_shard0,LRT_MMUR,42,4905.18,6,Lathe,1,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-20 14:21:39,mfsweep_shard0,LRT_MMUR,42,4905.18,7,Weld,1,N,49,0,21,1,90,22,2,49,0,0,68,0,66,2
2026-09-20 14:21:39,mfsweep_shard0,LRT_MMUR,42,4905.18,8,Inspect,1,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-20 14:21:39,mfsweep_shard0,LRT_MMUR,42,4905.18,9,Assemble,1,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-20 14:21:39,mfsweep_shard0,LRT_MMUR,42,4905.18,10,Mill,1,N,41,4,45,0,0,45,0,41,4,0,45,0,45,0
2026-09-20 14:21:39,mfsweep_shard0,LRT_MMUR,42,4905.18,11,Lathe,1,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-20 14:21:39,mfsweep_shard0,LRT_MMUR,42,4905.18,12,Weld,0,N,42,0,23,0,50,23,0,42,0,0,48,0,48,0
2026-09-20 14:21:39,mfsweep_shard0,LRT_MMUR,42,4905.18,13,Inspect,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-20 14:21:39,mfsweep_shard0,LRT_MMUR,42,4905.18,14,Assemble,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-20 14:25:12,mfsweep_shard0,LRT_MMUR,43,6298.46,0,Mill,0,S,35,0,41,0,2,41,0,35,0,7,0,42,0,42
2026-09-20 14:25:12,mfsweep_shard0,LRT_MMUR,43,6298.46,1,Lathe,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-20 14:25:12,mfsweep_shard0,LRT_MMUR,43,6298.46,2,Weld,0,S,43,0,8,0,202,14,0,43,0,0,0,112,0,112
2026-09-20 14:25:12,mfsweep_shard0,LRT_MMUR,43,6298.46,3,Inspect,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-20 14:25:12,mfsweep_shard0,LRT_MMUR,43,6298.46,4,Assemble,1,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-20 14:25:12,mfsweep_shard0,LRT_MMUR,43,6298.46,5,Mill,1,N,47,4,53,0,6,50,3,47,4,5,58,0,56,0
2026-09-20 14:25:12,mfsweep_shard0,LRT_MMUR,43,6298.46,6,Lathe,1,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-20 14:25:12,mfsweep_shard0,LRT_MMUR,43,6298.46,7,Weld,1,N,58,0,27,2,108,30,3,58,0,0,85,0,85,0
2026-09-20 14:25:12,mfsweep_shard0,LRT_MMUR,43,6298.46,8,Inspect,1,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-20 14:25:12,mfsweep_shard0,LRT_MMUR,43,6298.46,9,Assemble,1,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-20 14:25:12,mfsweep_shard0,LRT_MMUR,43,6298.46,10,Mill,1,N,33,4,39,0,0,39,0,33,4,2,39,0,39,0
2026-09-20 14:25:12,mfsweep_shard0,LRT_MMUR,43,6298.46,11,Lathe,1,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-20 14:25:12,mfsweep_shard0,LRT_MMUR,43,6298.46,12,Weld,0,N,36,0,14,0,130,18,0,36,0,0,81,0,81,0
2026-09-20 14:25:12,mfsweep_shard0,LRT_MMUR,43,6298.46,13,Inspect,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-20 14:25:12,mfsweep_shard0,LRT_MMUR,43,6298.46,14,Assemble,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-20 14:28:14,mfsweep_shard0,LRT_MMUR,44,5605.62,0,Mill,0,S,40,0,51,0,0,51,0,40,0,8,0,51,0,51
2026-09-20 14:28:14,mfsweep_shard0,LRT_MMUR,44,5605.62,1,Lathe,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-20 14:28:14,mfsweep_shard0,LRT_MMUR,44,5605.62,2,Weld,0,S,40,0,13,0,134,21,0,40,0,0,0,84,0,84
2026-09-20 14:28:14,mfsweep_shard0,LRT_MMUR,44,5605.62,3,Inspect,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-20 14:28:14,mfsweep_shard0,LRT_MMUR,44,5605.62,4,Assemble,1,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-20 14:28:14,mfsweep_shard0,LRT_MMUR,44,5605.62,5,Mill,1,N,43,6,52,0,0,51,1,43,6,0,52,0,51,1
2026-09-20 14:28:14,mfsweep_shard0,LRT_MMUR,44,5605.62,6,Lathe,1,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-20 14:28:14,mfsweep_shard0,LRT_MMUR,44,5605.62,7,Weld,1,N,47,0,14,1,126,16,3,47,0,0,80,0,80,0
2026-09-20 14:28:14,mfsweep_shard0,LRT_MMUR,44,5605.62,8,Inspect,1,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-20 14:28:14,mfsweep_shard0,LRT_MMUR,44,5605.62,9,Assemble,1,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-20 14:28:14,mfsweep_shard0,LRT_MMUR,44,5605.62,10,Mill,1,N,29,7,40,0,0,40,0,29,7,4,40,0,40,0
2026-09-20 14:28:14,mfsweep_shard0,LRT_MMUR,44,5605.62,11,Lathe,1,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-20 14:28:14,mfsweep_shard0,LRT_MMUR,44,5605.62,12,Weld,0,N,50,0,10,0,172,12,0,50,0,0,97,0,97,0
2026-09-20 14:28:14,mfsweep_shard0,LRT_MMUR,44,5605.62,13,Inspect,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-20 14:28:14,mfsweep_shard0,LRT_MMUR,44,5605.62,14,Assemble,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-20 14:31:02,mfsweep_shard0,LRT_MMUR,45,5153.98,0,Mill,0,S,42,0,48,0,0,48,0,42,0,6,0,48,0,48
2026-09-20 14:31:02,mfsweep_shard0,LRT_MMUR,45,5153.98,1,Lathe,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-20 14:31:02,mfsweep_shard0,LRT_MMUR,45,5153.98,2,Weld,0,S,50,0,31,0,80,41,0,50,0,0,0,76,0,76
2026-09-20 14:31:02,mfsweep_shard0,LRT_MMUR,45,5153.98,3,Inspect,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-20 14:31:02,mfsweep_shard0,LRT_MMUR,45,5153.98,4,Assemble,1,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-20 14:31:02,mfsweep_shard0,LRT_MMUR,45,5153.98,5,Mill,1,N,42,3,26,0,50,23,3,42,3,0,51,0,50,1
2026-09-20 14:31:02,mfsweep_shard0,LRT_MMUR,45,5153.98,6,Lathe,1,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-20 14:31:02,mfsweep_shard0,LRT_MMUR,45,5153.98,7,Weld,1,N,53,0,33,2,54,36,3,53,0,0,64,0,62,2
2026-09-20 14:31:02,mfsweep_shard0,LRT_MMUR,45,5153.98,8,Inspect,1,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-20 14:31:02,mfsweep_shard0,LRT_MMUR,45,5153.98,9,Assemble,1,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-20 14:31:02,mfsweep_shard0,LRT_MMUR,45,5153.98,10,Mill,1,N,43,1,46,0,0,48,0,43,1,0,47,0,47,0
2026-09-20 14:31:02,mfsweep_shard0,LRT_MMUR,45,5153.98,11,Lathe,1,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-20 14:31:02,mfsweep_shard0,LRT_MMUR,45,5153.98,12,Weld,0,N,34,0,16,0,80,16,0,34,0,0,56,0,56,0
2026-09-20 14:31:02,mfsweep_shard0,LRT_MMUR,45,5153.98,13,Inspect,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-20 14:31:02,mfsweep_shard0,LRT_MMUR,45,5153.98,14,Assemble,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-20 14:33:38,mfsweep_shard0,LRT_MMUR,46,5803.60,0,Mill,0,S,34,0,39,0,0,39,0,34,0,4,0,39,0,39
