timestamp,instance,rule,seed,makespan,jobs,machines,total_ops,agvCount,decisions,total_reward,timescale,parking_method,pre_dispatching_method,stochastic_tag,weibull_k,weibull_lambda,mean_ttf_theoretical,repair_log_mu,repair_log_sigma,episode_failures,total_repair_time,dynamic_arrivals,arrival_lambda,mean_interarrival_theoretical,mean_interarrival_realised,last_arrival_sim_time,mean_flow_time,p95_flow_time,max_flow_time,mean_transport_wait,jobs_censored,mean_flow_time_penalized,p95_flow_time_penalized,max_flow_time_penalized,deadlock_detected,deadlock_sim_time,first_stall_sim_time,orphan_predispatch_released,agv_collision_events,agv_collision_pair_seconds,agv_clearance_events,agv_clearance_pair_seconds,agv_static_overlap_events,agv_min_centre_distance,release_previous_zone,split_spines,orphan_reaper
2026-09-20 13:24:20,mfsweep_shard0,LRT_MMUR,42,3786.90,137,15,274,24,621,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,67,4622.6,0,0.00000,0.0,0.0,-1.0,285.20,332.39,332.39,199.15,132,3659.10,3786.90,3786.90,1,3786.9,625.5,0,218,19391.09,335,25457.81,0,0.000,0,0,1
2026-09-20 13:35:48,mfsweep_shard0,LRT_MMUR,43,14660.17,137,15,274,24,943,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,261,16459.7,0,0.00000,0.0,0.0,-1.0,358.08,549.42,549.42,258.49,127,13616.23,14660.17,14660.17,1,14660.2,678.8,0,721,53949.20,1108,88310.51,0,0.000,0,0,1
2026-09-20 13:38:22,mfsweep_shard0,LRT_MMUR,44,3949.94,137,15,274,24,732,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,61,3571.6,0,0.00000,0.0,0.0,-1.0,357.50,619.31,619.31,265.75,128,3713.94,3949.94,3949.94,1,3949.9,737.5,0,412,19347.91,555,27084.45,0,0.000,0,0,1
2026-09-20 13:47:19,mfsweep_shard0,LRT_MMUR,45,16075.99,137,15,274,24,1348,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,290,17770.0,0,0.00000,0.0,0.0,-1.0,340.31,607.03,607.03,250.81,130,15271.98,16075.99,16075.99,1,16076.0,799.3,1,662,59982.80,1055,62587.62,0,0.000,0,0,1
2026-09-20 13:49:02,mfsweep_shard0,LRT_MMUR,46,3738.56,137,15,274,24,627,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,68,4515.1,0,0.00000,0.0,0.0,-1.0,253.42,301.82,301.82,172.46,131,3585.92,3738.56,3738.56,1,3738.6,646.9,2,246,17079.17,358,23302.29,0,0.000,0,0,1
2026-09-20 13:58:23,mfsweep_shard0,LRT_MMUR,47,20000.01,137,15,274,24,2048,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,364,22807.0,0,0.00000,0.0,0.0,-1.0,384.83,535.52,535.52,295.12,125,18281.89,20000.01,20000.01,0,-1.0,730.6,0,856,72944.75,1361,95985.38,0,0.000,0,0,1
2026-09-20 14:00:02,mfsweep_shard0,LRT_MMUR,48,3731.66,137,15,274,24,851,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,70,5009.6,0,0.00000,0.0,0.0,-1.0,241.74,273.74,273.74,167.00,133,3629.76,3731.66,3731.66,1,3731.7,569.1,1,213,16316.31,330,20362.81,0,0.000,0,0,1
2026-09-20 14:01:46,mfsweep_shard0,LRT_MMUR,49,3995.78,137,15,274,24,591,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,71,4770.0,0,0.00000,0.0,0.0,-1.0,364.52,767.42,767.42,279.86,128,3757.23,3995.78,3995.78,1,3995.8,631.7,2,336,11053.20,504,17734.01,0,0.000,0,0,1
2026-09-20 14:04:41,mfsweep_shard0,LRT_MMUR,50,6536.02,137,15,274,24,1717,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,127,7814.6,0,0.00000,0.0,0.0,-1.0,253.92,297.40,297.40,178.56,132,6306.74,6536.02,6536.02,1,6536.0,599.7,1,274,35799.91,380,48811.44,0,0.000,0,0,1
2026-09-20 14:07:09,mfsweep_shard0,LRT_MMUR,51,6123.48,137,15,274,24,996,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,116,8098.2,0,0.00000,0.0,0.0,-1.0,382.89,481.25,481.25,288.63,122,5494.95,6123.48,6123.48,1,6123.5,569.5,1,532,21575.37,736,27646.13,0,0.000,0,0,1
