timestamp,instance,rule,seed,makespan,machine_id,machine_type,has_secondary_belts,primary_side,pickup_belt_primary,pickup_belt_secondary,dropoff_belt_primary,dropoff_belt_secondary,dropoff_belt_full,dropoff_redundant,dropoff_double_placed,out_placed_primary,out_placed_secondary,out_belt_full,pickup_dock_north,pickup_dock_south,dropoff_dock_north,dropoff_dock_south
2026-09-20 19:21:42,mfsweep_shard0,LPT_MMUR,42,4608.38,0,Mill,0,S,44,0,46,0,0,46,0,44,0,1,0,46,0,46
2026-09-20 19:21:42,mfsweep_shard0,LPT_MMUR,42,4608.38,1,Lathe,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-20 19:21:42,mfsweep_shard0,LPT_MMUR,42,4608.38,2,Weld,0,S,52,0,28,0,64,28,0,52,0,0,0,60,0,60
2026-09-20 19:21:42,mfsweep_shard0,LPT_MMUR,42,4608.38,3,Inspect,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-20 19:21:42,mfsweep_shard0,LPT_MMUR,42,4608.38,4,Assemble,1,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-20 19:21:42,mfsweep_shard0,LPT_MMUR,42,4608.38,5,Mill,1,N,43,0,43,0,0,43,0,43,0,0,43,0,43,0
2026-09-20 19:21:42,mfsweep_shard0,LPT_MMUR,42,4608.38,6,Lathe,1,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-20 19:21:42,mfsweep_shard0,LPT_MMUR,42,4608.38,7,Weld,1,N,46,0,25,1,54,25,3,46,0,0,54,0,54,0
2026-09-20 19:21:42,mfsweep_shard0,LPT_MMUR,42,4608.38,8,Inspect,1,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-20 19:21:42,mfsweep_shard0,LPT_MMUR,42,4608.38,9,Assemble,1,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-20 19:21:42,mfsweep_shard0,LPT_MMUR,42,4608.38,10,Mill,1,N,49,0,50,0,0,50,0,49,0,0,50,0,50,0
2026-09-20 19:21:42,mfsweep_shard0,LPT_MMUR,42,4608.38,11,Lathe,1,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-20 19:21:42,mfsweep_shard0,LPT_MMUR,42,4608.38,12,Weld,0,N,39,0,27,0,52,27,0,39,0,0,53,0,53,0
2026-09-20 19:21:42,mfsweep_shard0,LPT_MMUR,42,4608.38,13,Inspect,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-20 19:21:42,mfsweep_shard0,LPT_MMUR,42,4608.38,14,Assemble,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-20 19:27:16,mfsweep_shard0,LPT_MMUR,43,5196.78,0,Mill,0,S,34,0,40,0,0,40,0,34,0,3,0,40,0,40
2026-09-20 19:27:16,mfsweep_shard0,LPT_MMUR,43,5196.78,1,Lathe,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-20 19:27:16,mfsweep_shard0,LPT_MMUR,43,5196.78,2,Weld,0,S,48,0,12,0,138,16,0,48,0,0,0,83,0,83
2026-09-20 19:27:16,mfsweep_shard0,LPT_MMUR,43,5196.78,3,Inspect,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-20 19:27:16,mfsweep_shard0,LPT_MMUR,43,5196.78,4,Assemble,1,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-20 19:27:16,mfsweep_shard0,LPT_MMUR,43,5196.78,5,Mill,1,N,49,5,59,0,0,59,0,49,5,4,60,0,59,0
2026-09-20 19:27:16,mfsweep_shard0,LPT_MMUR,43,5196.78,6,Lathe,1,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-20 19:27:16,mfsweep_shard0,LPT_MMUR,43,5196.78,7,Weld,1,N,50,0,19,0,108,18,3,50,0,0,75,0,73,1
2026-09-20 19:27:16,mfsweep_shard0,LPT_MMUR,43,5196.78,8,Inspect,1,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-20 19:27:16,mfsweep_shard0,LPT_MMUR,43,5196.78,9,Assemble,1,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-20 19:27:16,mfsweep_shard0,LPT_MMUR,43,5196.78,10,Mill,1,N,42,0,42,0,0,42,0,42,0,0,42,0,42,0
2026-09-20 19:27:16,mfsweep_shard0,LPT_MMUR,43,5196.78,11,Lathe,1,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-20 19:27:16,mfsweep_shard0,LPT_MMUR,43,5196.78,12,Weld,0,N,39,0,10,0,118,10,0,39,0,0,69,0,69,0
2026-09-20 19:27:16,mfsweep_shard0,LPT_MMUR,43,5196.78,13,Inspect,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-20 19:27:16,mfsweep_shard0,LPT_MMUR,43,5196.78,14,Assemble,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-20 19:32:32,mfsweep_shard0,LPT_MMUR,44,5282.84,0,Mill,0,S,33,0,36,0,0,36,0,33,0,3,0,36,0,36
2026-09-20 19:32:32,mfsweep_shard0,LPT_MMUR,44,5282.84,1,Lathe,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-20 19:32:32,mfsweep_shard0,LPT_MMUR,44,5282.84,2,Weld,0,S,45,0,18,0,118,26,0,45,0,0,0,81,0,81
2026-09-20 19:32:32,mfsweep_shard0,LPT_MMUR,44,5282.84,3,Inspect,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-20 19:32:32,mfsweep_shard0,LPT_MMUR,44,5282.84,4,Assemble,1,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-20 19:32:32,mfsweep_shard0,LPT_MMUR,44,5282.84,5,Mill,1,N,48,3,53,0,0,53,0,48,3,0,53,0,53,0
2026-09-20 19:32:32,mfsweep_shard0,LPT_MMUR,44,5282.84,6,Lathe,1,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
